,종목명,회계년,유동자산(천원),총자산(천원),부채비율(%),차입금의존도(%),자기자본비율(%),재고자산(천원),매출채권(천원),매입채무(천원),단기차입금(천원)
1959,백산,2016,116346986.0,186773462.0,51.78,15.37,65.89,26086083.0,40976317.0,17302276.0,19725700.0
1960,백산,2017,118981626.0,191846950.0,53.43,15.95,65.18,23012774.0,36913393.0,17252632.0,21304912.0
1961,백산,2018,177396053.0,294732636.0,113.43,33.43,46.85,48351663.0,74037581.0,29330308.0,75973657.0
1962,보락,2010,15119091.0,46628120.0,26.43,3.81,79.09,7140982.0,6117984.0,1128096.0,1000000.0
1963,보락,2011,15706222.0,46455549.0,26.03,3.69,79.35,8464974.0,5786579.0,1186517.0,1574800.0
1964,보락,2012,17101646.0,49422088.0,28.30,5.26,77.94,8700069.0,5739809.0,1212309.0,1499700.0
1965,보락,2013,17400930.0,49687810.0,26.59,7.48,79.00,8583241.0,5018082.0,1463390.0,1424600.0
1966,보락,2014,18057179.0,51497215.0,25.19,4.78,79.88,8615432.0,6305447.0,925918.0,1101700.0
1967,보락,2015,16277386.0,49528866.0,23.79,4.84,80.78,8666423.0,6081644.0,1228046.0,1229200.0
1968,보락,2016,19257457.0,53139580.0,24.30,3.17,80.45,8467455.0,5406890.0,1351669.0,811900.0
1969,보락,2017,18014196.0,51828012.0,19.92,2.67,83.39,9190390.0,5557712.0,1264691.0,723900.0
1970,보락,2018,17714368.0,53313420.0,21.83,4.82,82.08,8522837.0,5255492.0,995672.0,248000.0
1971,보령,2010,138671507.0,245855180.0,80.23,18.57,55.48,38301012.0,92280424.0,19928575.0,44458367.0
1972,보령,2011,149728371.0,262386266.0,90.18,20.51,52.58,43769380.0,98206390.0,23128384.0,53512399.0
1973,보령,2012,157886671.0,273006171.0,87.26,19.13,53.40,44531302.0,98157451.0,21861412.0,52122017.0
1974,보령,2013,155114923.0,267559994.0,67.25,11.84,59.79,44755405.0,90983811.0,20114501.0,31685418.0
1975,보령,2014,167144787.0,282409341.0,59.23,13.11,62.80,50324839.0,103750286.0,18327799.0,33722117.0
1976,보령,2015,202031884.0,330928386.0,68.89,17.32,59.21,48461122.0,124658017.0,25431220.0,53571255.0
1977,보령,2016,262015449.0,397900573.0,103.69,6.41,49.09,73407620.0,130748906.0,38788241.0,24267946.0
1978,보령,2017,228539114.0,402516283.0,61.23,16.47,62.02,60720875.0,139324917.0,42172028.0,38887894.0
1979,보령,2018,224545928.0,450017573.0,75.72,19.14,56.91,75829816.0,126506123.0,50805204.0,29111733.0
1980,보해양조,2010,437619236.0,612644624.0,완전잠식,17.84,완전잠식,57580412.0,17480131.0,11074801.0,94493326.0
1981,보해양조,2011,119523899.0,244226095.0,375.72,48.73,21.02,52516487.0,16206325.0,12655114.0,92115802.0
1982,보해양조,2012,109738518.0,235749476.0,417.44,51.16,19.33,51133150.0,16622574.0,11033343.0,85429873.0
1983,보해양조,2013,86315871.0,212987533.0,313.19,48.37,24.20,58265462.0,14645162.0,10101645.0,80327253.0
1984,보해양조,2014,79181276.0,209895824.0,162.04,34.31,38.16,53354666.0,14687848.0,9297847.0,29790000.0
1985,보해양조,2015,91348886.0,218462898.0,111.15,19.94,47.36,53271308.0,17570799.0,12867238.0,8190000.0
1986,보해양조,2016,61024586.0,203874790.0,132.52,32.32,43.01,37962889.0,16090192.0,5876924.0,26693000.0
1987,보해양조,2017,66091559.0,217823364.0,118.70,34.67,45.72,31586126.0,30203362.0,5942500.0,23941333.0
1988,보해양조,2018,75276710.0,200457249.0,188.89,45.57,34.61,31681634.0,24676646.0,5161272.0,23651000.0
1989,부광약품,2010,156321881.0,251539303.0,26.55,7.95,79.02,33269109.0,95828528.0,4610667.0,20000000.0
1990,부광약품,2011,166315645.0,258085936.0,35.09,15.5,74.02,29609528.0,73416980.0,5861880.0,0.0
1991,부광약품,2012,160354922.0,247919262.0,26.34,8.07,79.15,26109730.0,56037839.0,5096653.0,0.0
1992,부광약품,2013,145005650.0,228213314.0,13.50,0.0,88.11,29129118.0,37228696.0,2997228.0,0.0
1993,부광약품,2014,150443648.0,236817512.0,12.77,0.0,88.68,30372634.0,36079875.0,2959627.0,0.0
1994,부광약품,2015,151759804.0,253660191.0,12.66,0.0,88.76,38310900.0,44272165.0,3413724.0,0.0
1995,부광약품,2016,134014854.0,237634086.0,10.72,0.0,90.32,39351585.0,49497389.0,3278507.0,0.0
1996,부광약품,2017,124331106.0,236229626.0,11.80,0.0,89.45,39613061.0,59940350.0,4682190.0,0.0
1997,부광약품,2018,221637864.0,493615375.0,19.39,0.0,83.76,34219603.0,86265863.0,4339724.0,0.0
1998,부국철강,2010,102796730.0,136072151.0,39.26,2.2,71.81,53925275.0,47157821.0,30095796.0,3000000.0
1999,부국철강,2011,114716778.0,144303661.0,43.83,10.67,69.52,61558284.0,49716986.0,23997663.0,15000000.0
2000,부국철강,2012,112360119.0,140117868.0,34.03,0.0,74.61,45613099.0,52156574.0,29588002.0,0.0
2001,부국철강,2013,112199476.0,137818881.0,29.18,0.0,77.41,45031026.0,43067073.0,27766422.0,0.0
2002,부국철강,2014,100293028.0,125858272.0,17.30,0.0,85.25,30409528.0,33892954.0,14610408.0,0.0
2003,부국철강,2015,87410719.0,120222230.0,12.00,0.0,89.28,18861430.0,29036094.0,9572535.0,0.0
2004,부국철강,2016,87296127.0,121540261.0,10.35,0.0,90.62,17026110.0,29236902.0,8566771.0,0.0
2005,부국철강,2017,95604520.0,129693768.0,15.26,0.0,86.76,26117049.0,36974669.0,15029990.0,0.0
2006,부국철강,2018,92157817.0,123795692.0,10.24,0.0,90.71,28651297.0,28383443.0,9653621.0,0.0
2007,부산산업,2010,31818487.0,92767311.0,127.14,26.39,44.02,9123529.0,18313692.0,0.0,21360000.0
2008,부산산업,2011,42798024.0,108216597.0,165.80,28.14,37.62,6310259.0,28858037.0,23718961.0,23910000.0
2009,부산산업,2012,34924440.0,103165018.0,169.01,34.58,37.17,11475208.0,17977197.0,16998049.0,25880000.0
2010,부산산업,2013,45234343.0,114234080.0,150.79,24.69,39.87,10573907.0,19959800.0,28065891.0,20200000.0
2011,부산산업,2014,44340095.0,113958304.0,130.65,22.64,43.36,11627234.0,24339661.0,27281495.0,17900000.0
2012,부산산업,2015,45012293.0,114238771.0,101.87,13.83,49.54,13413877.0,22217624.0,15079651.0,12500000.0
2013,부산산업,2016,52984493.0,122608820.0,88.64,9.65,53.01,18936680.0,24132122.0,20435485.0,9500000.0
2014,부산산업,2017,55088668.0,125374530.0,82.05,13.22,54.93,21674003.0,28746379.0,20577851.0,10315268.0
2015,부산산업,2018,65064654.0,133607586.0,87.01,13.76,53.47,24998696.0,28462966.0,18964009.0,10000000.0
2016,부산주공,2010,67555399.0,154078377.0,327.45,50.77,23.39,17825472.0,37943811.0,28301862.0,43779058.0
2017,부산주공,2011,82536108.0,214468630.0,368.37,53.0,21.35,23653453.0,46489128.0,34952073.0,55280228.0
2018,부산주공,2012,79294335.0,221794773.0,350.03,58.69,22.22,22569530.0,47323943.0,28695230.0,54063127.0
2019,부산주공,2013,91595203.0,234266419.0,421.17,61.49,19.19,20346541.0,51000310.0,30899291.0,53947379.0
2020,부산주공,2014,87061578.0,254414152.0,464.82,63.46,17.70,21980872.0,49833007.0,31996962.0,64183922.0
2021,부산주공,2015,78935615.0,260186077.0,388.17,59.77,20.48,27497870.0,40304807.0,33252712.0,61443715.0
2022,부산주공,2016,69883252.0,275967623.0,478.39,58.66,17.29,27857954.0,33323327.0,42393987.0,50002846.0
2023,부산주공,2017,70461548.0,301027472.0,350.98,55.27,22.17,32633080.0,28983388.0,47180889.0,49564360.0
2024,부산주공,2018,79936136.0,301537817.0,475.78,55.64,17.37,33185933.0,39885238.0,50146652.0,75822005.0
2025,비비안,2010,124333972.0,193397537.0,29.31,4.64,77.33,44928993.0,31224608.0,12663079.0,8975025.0
2026,비비안,2011,140946851.0,213103309.0,38.37,12.27,72.27,58859905.0,36183409.0,12410484.0,26143567.0
2027,비비안,2012,119532695.0,216371396.0,55.20,20.17,64.43,64732609.0,22369761.0,11365941.0,43632670.0
2028,비비안,2013,136445155.0,229089155.0,61.96,21.42,61.74,67919733.0,39381595.0,13198164.0,49068780.0
2029,비비안,2014,106741554.0,194159988.0,39.69,14.43,71.59,58475105.0,32154840.0,7450058.0,28009560.0
2030,비비안,2015,96011573.0,169429720.0,25.65,5.5,79.58,52379607.0,19045007.0,8892694.0,9322120.0
2031,비비안,2016,85091685.0,152473889.0,30.79,6.22,76.46,50246317.0,15589463.0,8660071.0,9477440.0
2032,비비안,2017,82819102.0,149155487.0,32.25,6.62,75.61,50564012.0,18499550.0,8202390.0,9878325.0
2033,비비안,2018,79219702.0,141137610.0,34.92,6.89,74.12,50057365.0,16483727.0,7468269.0,9724793.0
2034,비상교육,2010,78666889.0,159358007.0,41.31,4.77,70.76,12256172.0,49611373.0,2894422.0,7605467.0
2035,비상교육,2011,96851456.0,179673049.0,44.64,8.38,69.14,15852760.0,60897421.0,3281484.0,15036020.0
2036,비상교육,2012,109200011.0,212784851.0,53.54,15.04,65.13,16450509.0,72671948.0,6249550.0,26209600.0
2037,비상교육,2013,105563041.0,245904050.0,62.45,22.28,61.56,21200571.0,60808142.0,6145441.0,21000000.0
2038,비상교육,2014,127237382.0,245737968.0,57.73,19.95,63.40,21064663.0,83889164.0,8618903.0,14800000.0
2039,비상교육,2015,118150702.0,235171219.0,36.57,9.78,73.22,19540748.0,79468963.0,8817982.0,3000000.0
2040,비상교육,2016,115077842.0,239728294.0,23.06,1.25,81.26,15943398.0,72275538.0,6721134.0,3000000.0
2041,비상교육,2017,126349185.0,256314376.0,22.58,1.09,81.58,22133600.0,77559601.0,7385196.0,2800000.0
2042,비상교육,2018,117397819.0,254277215.0,22.92,2.97,81.35,20208160.0,72620731.0,7382514.0,7550000.0
2043,빙그레,2010,251377834.0,470119630.0,27.70,1.89,78.31,22163228.0,58003666.0,35587343.0,0.0
2044,빙그레,2011,261837324.0,493949047.0,24.41,2.01,80.38,39856288.0,60991950.0,43579402.0,0.0
2045,빙그레,2012,301785551.0,545632463.0,24.43,1.77,80.37,44183628.0,61672923.0,35498037.0,480633.0
2046,빙그레,2013,300757698.0,564293685.0,20.68,0.68,82.87,44132416.0,63582931.0,38357946.0,293905.0
2047,빙그레,2014,311550729.0,578852362.0,19.59,0.49,83.62,54237637.0,66376990.0,37981107.0,0.0
2048,빙그레,2015,320179494.0,616988522.0,19.30,0.02,83.82,39024357.0,67673948.0,36582284.0,0.0
2049,빙그레,2016,346249738.0,623750932.0,19.55,0.0,83.65,33727867.0,68751065.0,40811954.0,0.0
2050,빙그레,2017,362178313.0,635622607.0,20.19,0.0,83.20,38598161.0,73837248.0,50849266.0,0.0
2051,빙그레,2018,385844009.0,653929093.0,19.97,0.0,83.35,38700431.0,59511742.0,39975032.0,0.0
2052,사조동아원,2010,219930969.0,584148680.0,266.02,60.8,27.32,97777343.0,0.0,0.0,281039864.0
2053,사조동아원,2011,257587441.0,665931895.0,262.07,65.26,27.62,97304084.0,93384894.0,21812277.0,253166971.0
2054,사조동아원,2012,294132312.0,720520338.0,297.03,64.28,25.19,104692959.0,120983039.0,36389880.0,239483372.0
2055,사조동아원,2013,267897191.0,722690818.0,365.99,66.02,21.46,74151820.0,114471315.0,26747058.0,240524501.0
2056,사조동아원,2014,245232215.0,726249930.0,788.52,74.95,11.25,121312504.0,71284991.0,34455494.0,300609345.0
2057,사조동아원,2015,192525671.0,539326185.0,779.46,74.73,11.37,69433902.0,71354102.0,30505964.0,242288258.0
2058,사조동아원,2016,149691411.0,467516374.0,550.31,69.77,15.38,48311782.0,60741084.0,23644996.0,143496595.0
2059,사조동아원,2017,155232605.0,489823348.0,202.25,55.76,33.09,68061400.0,49698243.0,16578866.0,199673350.0
2060,사조동아원,2018,181454612.0,468191705.0,164.29,52.78,37.84,69078070.0,46158463.0,16288876.0,175004310.0
2061,사조산업,2010,284575746.0,894145290.0,216.55,40.24,31.59,114540358.0,57982020.0,0.0,155936237.0
2062,사조산업,2011,366095502.0,1138408934.0,234.89,45.15,29.86,148718037.0,77274585.0,0.0,322304703.0
2063,사조산업,2012,570082030.0,1460206578.0,229.14,45.71,30.38,267129868.0,120643365.0,94951187.0,432238140.0
2064,사조산업,2013,563198769.0,1458790805.0,234.55,47.55,29.89,251077436.0,118253362.0,84513783.0,449138649.0
2065,사조산업,2014,388086246.0,1212461372.0,181.69,42.26,35.50,150197629.0,87648542.0,51731606.0,334919622.0
2066,사조산업,2015,242661009.0,903081490.0,139.06,36.14,41.83,92351981.0,40117820.0,13831335.0,211948230.0
2067,사조산업,2016,256542237.0,1010707866.0,147.91,38.69,40.34,101649985.0,55682732.0,20588462.0,281319387.0
2068,사조산업,2017,271494824.0,1057266170.0,127.07,33.89,44.04,118153337.0,56602111.0,0.0,248662110.0
2069,사조산업,2018,355385071.0,1175998145.0,130.67,35.36,43.35,162029819.0,42907357.0,0.0,204476858.0
2070,사조오양,2010,58415133.0,140193529.0,125.93,40.33,44.26,19982422.0,6789991.0,6614374.0,49039781.0
2071,사조오양,2011,72511565.0,172615973.0,153.95,47.39,39.38,21867026.0,9198059.0,7751482.0,74476963.0
2072,사조오양,2012,81796474.0,174208895.0,141.95,46.86,41.33,25863791.0,11132560.0,7577756.0,67734884.0
2073,사조오양,2013,54043494.0,172567839.0,127.21,42.57,44.01,25680874.0,7690137.0,8981998.0,55296144.0
2074,사조오양,2014,42476590.0,173321672.0,134.50,46.27,42.64,20112237.0,8369899.0,5578831.0,55931579.0
2075,사조오양,2015,68209230.0,282509735.0,140.99,43.05,41.49,34310059.0,24295580.0,17234369.0,89079324.0
2076,사조오양,2016,84609635.0,292401068.0,127.91,36.03,43.88,34481768.0,38251294.0,27487116.0,77171690.0
2077,사조오양,2017,86098291.0,302399963.0,103.38,32.34,49.17,34885042.0,38269417.0,20212137.0,74067537.0
2078,사조오양,2018,91120209.0,308290136.0,98.00,31.64,50.51,52884853.0,29748784.0,19118933.0,80283188.0
2079,삼성E&A,2010,2831724860.0,3534863138.0,269.44,0.58,27.07,0.0,377125301.0,904511998.0,20571033.0
2080,삼성E&A,2011,4156825179.0,5188614818.0,295.07,0.08,25.31,0.0,1033256645.0,1853267517.0,4344351.0
2081,삼성E&A,2012,4187618873.0,5673553365.0,235.96,6.59,29.77,0.0,967801901.0,1934628945.0,374050373.0
2082,삼성E&A,2013,4266179916.0,5928775873.0,554.64,26.77,15.28,0.0,1081282819.0,1696538774.0,1017091593.0
2083,삼성E&A,2014,4556878545.0,6151866236.0,545.29,25.01,15.50,0.0,985268089.0,1781349561.0,1319050864.0
2084,삼성E&A,2015,3761388116.0,5620431543.0,완전잠식,50.21,완전잠식,0.0,736242798.0,1204312208.0,1409614701.0
2085,삼성E&A,2016,3644436244.0,5509420276.0,458.36,26.35,17.91,0.0,942085420.0,826053040.0,720770652.0
2086,삼성E&A,2017,3283029357.0,5072834607.0,419.71,28.48,19.24,0.0,1311634318.0,478088408.0,928885964.0
2087,삼성E&A,2018,2952247503.0,4619648610.0,362.96,12.83,21.60,0.0,1383112329.0,502477317.0,438544447.0
2088,삼성SDI,2010,2451455160.0,7933567380.0,27.33,4.52,78.54,484053441.0,694778367.0,385080489.0,31760094.0
2089,삼성SDI,2011,2364109017.0,8527410755.0,35.04,8.93,74.05,583586734.0,792860984.0,379651306.0,532735474.0
2090,삼성SDI,2012,2414856331.0,10895087292.0,44.03,10.4,69.43,558451773.0,671191238.0,361549375.0,593761555.0
2091,삼성SDI,2013,2063191571.0,10555670889.0,39.95,11.22,71.45,525775079.0,604411048.0,296285301.0,415213243.0
2092,삼성SDI,2014,3535554753.0,15968549946.0,35.02,11.13,74.06,768553751.0,841526695.0,385429907.0,498167269.0
2093,삼성SDI,2015,4773880158.0,16225303458.0,44.18,10.78,69.36,749950202.0,921668854.0,378105662.0,547041429.0
2094,삼성SDI,2016,3958265727.0,14900311234.0,35.90,6.38,73.58,729058574.0,780378907.0,341755706.0,184012721.0
2095,삼성SDI,2017,3584576078.0,15741705378.0,37.46,9.05,72.75,966571644.0,999745147.0,461279987.0,768138433.0
2096,삼성SDI,2018,5519342210.0,19349721184.0,58.28,16.82,63.18,1745650833.0,1496380967.0,638586622.0,1489740318.0
2097,삼성공조,2010,171880578.0,210305527.0,34.28,5.81,74.47,5716522.0,18014593.0,33756476.0,12219136.0
2098,삼성공조,2011,185951149.0,259963771.0,59.22,14.81,62.81,8805227.0,28370844.0,46965168.0,21241732.0
2099,삼성공조,2012,191035810.0,249081130.0,50.52,15.52,66.44,8619301.0,23705392.0,30904739.0,26149833.0
2100,삼성공조,2013,179576364.0,250646872.0,40.70,5.59,71.07,7617615.0,20927993.0,33382237.0,7511165.0
2101,삼성공조,2014,150282536.0,252694811.0,37.14,4.93,72.92,7319320.0,19450034.0,32367639.0,10776298.0
2102,삼성공조,2015,171008881.0,244142813.0,27.02,4.88,78.73,8113404.0,16700545.0,30182597.0,10777698.0
2103,삼성공조,2016,201875581.0,252728716.0,27.17,4.42,78.63,6897375.0,17615921.0,34952212.0,10575000.0
2104,삼성공조,2017,159853846.0,263085152.0,26.36,3.58,79.14,8228432.0,16296602.0,35478803.0,9075000.0
2105,삼성공조,2018,145458663.0,260167988.0,21.64,3.49,82.21,11856994.0,13379324.0,26705885.0,9075000.0
2106,삼성전기,2010,2476015294.0,6835957517.0,79.76,25.01,55.63,752176444.0,744385918.0,375714839.0,756463503.0
2107,삼성전기,2011,3696726565.0,7328861760.0,89.09,21.7,52.88,760489493.0,826454472.0,396818926.0,795554864.0
2108,삼성전기,2012,2631234653.0,6891464351.0,73.78,22.07,57.54,837965350.0,931131014.0,475995676.0,801324032.0
2109,삼성전기,2013,2650765405.0,7185342978.0,68.75,22.35,59.26,888059180.0,724361038.0,393257843.0,806216625.0
2110,삼성전기,2014,3553986685.0,7718611985.0,66.25,22.19,60.15,841199605.0,900125428.0,391168251.0,671079854.0
2111,삼성전기,2015,2729971297.0,7269452863.0,68.45,28.08,59.36,678980295.0,684079121.0,272433166.0,691132241.0
2112,삼성전기,2016,2812408878.0,7662629260.0,76.66,31.89,56.61,827158781.0,647508284.0,395772391.0,842296258.0
2113,삼성전기,2017,2478798088.0,7767403543.0,79.32,33.07,55.76,918893353.0,828687653.0,281305654.0,1203792484.0
2114,삼성전기,2018,3525293146.0,8644914206.0,74.77,28.39,57.22,1115565877.0,984657308.0,276666924.0,961955861.0
2115,삼성전자,2010,61402589000.0,134288744000.0,50.30,8.02,66.54,13364524000.0,19153114000.0,9148661000.0,8429721000.0
2116,삼성전자,2011,71502063000.0,155800263000.0,53.78,9.4,65.03,15716715000.0,21882127000.0,10276727000.0,9653722000.0
2117,삼성전자,2012,87269017000.0,181071570000.0,49.05,8.23,67.09,17747413000.0,23861235000.0,9489111000.0,8443752000.0
2118,삼성전자,2013,110760271000.0,214075018000.0,42.70,5.21,70.08,19134868000.0,24988532000.0,8437139000.0,6438517000.0
2119,삼성전자,2014,115146026000.0,230422958000.0,37.08,4.89,72.95,17317504000.0,24694610000.0,7914704000.0,8029299000.0
2120,삼성전자,2015,124814725000.0,242179521000.0,35.25,5.32,73.94,18811794000.0,25168026000.0,6187291000.0,11155425000.0
2121,삼성전자,2016,141429704000.0,262174324000.0,35.87,5.83,73.60,18353503000.0,24279211000.0,6485039000.0,12746789000.0
2122,삼성전자,2017,146982464000.0,301752090000.0,40.68,6.23,71.08,24983355000.0,27695995000.0,9083907000.0,15767619000.0
2123,삼성전자,2018,174697424000.0,339357244000.0,36.97,4.32,73.01,28984704000.0,33867733000.0,8479916000.0,13586660000.0
2124,삼성제약,2010,51702918.0,83750763.0,140.72,32.26,41.54,6328514.0,40448096.0,11824104.0,21281983.0
2125,삼성제약,2011,55632860.0,87524733.0,161.71,33.83,38.21,8699276.0,42047220.0,14405249.0,21941204.0
2126,삼성제약,2012,68780486.0,103018449.0,196.77,46.36,33.70,11055673.0,45349599.0,14506262.0,18538981.0
2127,삼성제약,2013,45327411.0,80179594.0,327.82,47.87,23.37,6702085.0,36753032.0,15317975.0,18399500.0
2128,삼성제약,2014,25914229.0,57410354.0,146.45,45.35,40.58,6144309.0,13463203.0,4660592.0,18200000.0
2129,삼성제약,2015,65497086.0,130217682.0,181.63,57.34,35.51,9678346.0,14082965.0,2720881.0,20200000.0
2130,삼성제약,2016,47711453.0,138284747.0,67.87,31.95,59.57,13160606.0,15540472.0,4284952.0,18700000.0
2131,삼성제약,2017,60978261.0,154194193.0,64.27,29.42,60.88,10581795.0,15432794.0,6211166.0,28080000.0
2132,삼성제약,2018,79724617.0,160646664.0,22.01,11.49,81.96,9308655.0,16699562.0,4692344.0,11152000.0
2133,삼성중공업,2010,11795775138.0,18850406453.0,356.16,15.05,21.92,607105864.0,1381444553.0,1506879798.0,1540714021.0
2134,삼성중공업,2011,9424201877.0,16413939003.0,253.44,10.87,28.29,540402633.0,534508036.0,829668790.0,584833913.0
2135,삼성중공업,2012,10275893574.0,16634966576.0,214.88,19.2,31.76,699224303.0,536333681.0,1436067208.0,1246910609.0
2136,삼성중공업,2013,10716937141.0,17427146525.0,198.11,16.85,33.54,841635451.0,468425575.0,1621593201.0,1422067254.0
2137,삼성중공업,2014,10581203886.0,17122234083.0,207.23,22.35,32.55,1168817779.0,766105470.0,1494781646.0,2213523762.0
2138,삼성중공업,2015,10110480734.0,17301591987.0,305.59,29.09,24.66,1449045285.0,350650287.0,1413719841.0,1908413151.0
2139,삼성중공업,2016,9950789796.0,17217462679.0,174.37,30.94,36.45,1226085740.0,389247494.0,1320711146.0,2693765876.0
2140,삼성중공업,2017,6779932598.0,13818113112.0,138.35,30.73,41.96,1216760485.0,344452534.0,642646767.0,1979009098.0
2141,삼성중공업,2018,7405496121.0,14282891986.0,111.72,20.41,47.23,1481796425.0,508283713.0,635912474.0,1448083572.0
2142,삼성출판사,2010,31395487.0,79629927.0,21.14,2.39,82.55,10616905.0,14263570.0,2247082.0,1900000.0
2143,삼성출판사,2011,33729055.0,85801871.0,21.46,2.33,82.33,11130591.0,13728179.0,2311275.0,2000000.0
2144,삼성출판사,2012,50865407.0,123614819.0,40.87,14.5,70.99,23768458.0,17551297.0,4243341.0,15922436.0
2145,삼성출판사,2013,55207250.0,130529534.0,40.82,14.99,71.01,26000920.0,18000174.0,5426573.0,15561409.0
2146,삼성출판사,2014,66599108.0,155739822.0,58.87,21.67,62.95,32599961.0,18880144.0,6495493.0,26350717.0
2147,삼성출판사,2015,66728400.0,155126969.0,53.00,21.94,65.36,35804164.0,15889853.0,6947915.0,27542412.0
2148,삼성출판사,2016,75661533.0,176478585.0,60.72,23.77,62.22,44976740.0,18421248.0,8127175.0,33997448.0
2149,삼성출판사,2017,83328485.0,184611016.0,58.29,21.61,63.17,48986961.0,21436941.0,7412990.0,27512328.0
2150,삼성출판사,2018,84645325.0,190739722.0,64.55,23.55,60.77,52837923.0,17369589.0,7434739.0,34901603.0
2151,삼아알미늄,2010,74092199.0,178056311.0,65.98,21.04,60.25,36109263.0,29646823.0,13954722.0,25856459.0
2152,삼아알미늄,2011,85006715.0,185399645.0,70.94,25.32,58.50,45071644.0,33073259.0,11914148.0,46857221.0
2153,삼아알미늄,2012,71990490.0,173452507.0,58.43,20.9,63.12,35533312.0,29828074.0,11067682.0,36170011.0
2154,삼아알미늄,2013,80817318.0,190726675.0,74.44,28.49,57.33,31698687.0,29059235.0,11352912.0,35140799.0
2155,삼아알미늄,2014,69637563.0,194141867.0,78.53,30.17,56.01,38374953.0,25292486.0,9978512.0,29168239.0
2156,삼아알미늄,2015,63805775.0,188596464.0,80.07,33.15,55.53,32407585.0,25781845.0,9089087.0,33639374.0
2157,삼아알미늄,2016,64390274.0,187571119.0,78.68,32.45,55.97,31520661.0,27934312.0,9520689.0,38673071.0
2158,삼아알미늄,2017,73145967.0,191185393.0,83.37,33.19,54.53,36130907.0,28389723.0,12101301.0,49262028.0
2159,삼아알미늄,2018,75126514.0,196741659.0,86.20,32.31,53.70,39613416.0,29294105.0,11585668.0,53147266.0
2160,삼양식품,2010,92599312.0,267534702.0,109.45,27.29,47.74,8901397.0,31035220.0,27692360.0,55000000.0
2161,삼양식품,2011,128027883.0,321774390.0,104.30,22.59,48.95,13568570.0,40144851.0,38261482.0,50100000.0
2162,삼양식품,2012,83622246.0,290495086.0,80.26,18.41,55.48,10257568.0,33850815.0,29780307.0,33100000.0
2163,삼양식품,2013,87310366.0,298570234.0,82.19,17.83,54.89,10487811.0,35326196.0,30242159.0,53070937.0
2164,삼양식품,2014,75487888.0,299626490.0,80.37,17.76,55.44,14619630.0,30509966.0,29060351.0,53085421.0
2165,삼양식품,2015,73230336.0,296548102.0,82.45,17.95,54.81,13644496.0,24991152.0,28402003.0,53099859.0
2166,삼양식품,2016,98567881.0,326695948.0,84.01,15.91,54.34,16151424.0,28664996.0,41702057.0,51865555.0
2167,삼양식품,2017,124930477.0,398177947.0,96.04,16.72,51.01,20702666.0,38781704.0,62104460.0,66460050.0
2168,삼양식품,2018,129743304.0,412138323.0,75.81,14.38,56.88,23483252.0,39329647.0,41411937.0,52381180.0
2169,삼양통상,2010,138548828.0,239750732.0,20.54,8.82,82.96,39503518.0,23824222.0,3948933.0,21156245.0
2170,삼양통상,2011,148176323.0,249832139.0,20.15,8.49,83.23,36831121.0,34000418.0,4422304.0,21198812.0
2171,삼양통상,2012,157227054.0,258563880.0,21.43,9.5,82.35,33456582.0,35071352.0,5902990.0,24553492.0
2172,삼양통상,2013,170508157.0,273467742.0,27.58,13.8,78.38,60852887.0,28268681.0,6969055.0,37740592.0
2173,삼양통상,2014,198812189.0,299010190.0,34.36,16.36,74.43,63686876.0,43263182.0,9530379.0,48913132.0
2174,삼양통상,2015,218459416.0,313703174.0,36.05,18.58,73.50,83391694.0,50311599.0,7263748.0,58296333.0
2175,삼양통상,2016,195345676.0,289192371.0,15.73,5.39,86.41,68985499.0,45822117.0,4061983.0,15598867.0
2176,삼양통상,2017,217900695.0,310769522.0,14.43,4.42,87.39,68538236.0,41727744.0,5945562.0,13741252.0
2177,삼양통상,2018,232926286.0,327534347.0,11.85,3.61,89.41,45032168.0,48685787.0,3240826.0,11815814.0
2178,삼양홀딩스,2010,1002602518.0,2402011847.0,57.12,18.63,63.65,267452925.0,237770000.0,143529000.0,337522432.0
2179,삼양홀딩스,2011,655712534.0,1884480517.0,45.22,18.23,68.86,169474645.0,124689903.0,65159000.0,190148956.0
2180,삼양홀딩스,2012,1166655362.0,2748398512.0,65.27,23.51,60.51,327145874.0,211843000.0,152730000.0,426891675.0
2181,삼양홀딩스,2013,997631194.0,2595067569.0,56.50,19.73,63.90,262460319.0,202026000.0,150715000.0,295197774.0
2182,삼양홀딩스,2014,1122155128.0,2795940327.0,69.00,24.77,59.17,280713002.0,191619000.0,142136000.0,329668332.0
2183,삼양홀딩스,2015,1028852258.0,3071422344.0,70.98,26.36,58.49,256848409.0,231959000.0,128563000.0,243536602.0
2184,삼양홀딩스,2016,1149652323.0,3169444797.0,71.26,24.71,58.39,265591847.0,254950000.0,208035000.0,256858588.0
2185,삼양홀딩스,2017,1132120433.0,3275960362.0,68.88,25.06,59.21,283616563.0,278031000.0,194795000.0,145450595.0
2186,삼양홀딩스,2018,1057235344.0,3313797255.0,65.53,23.5,60.41,337672634.0,279112000.0,196594000.0,101156063.0
2187,삼영,2010,93420261.0,200271908.0,63.13,16.57,61.30,20270984.0,38295813.0,31592892.0,17934283.0
2188,삼영,2011,105205680.0,222342523.0,59.51,19.85,62.69,24729277.0,37916985.0,24278835.0,28809922.0
2189,삼영,2012,86927351.0,207864169.0,52.41,18.15,65.61,22790106.0,34696709.0,24109425.0,24223391.0
