,종목명,회계년,총자산증가율(전년동기)(%),유형자산증가율(전년동기)(%),매출액증가율(전년동기)(%),당기순이익(천원)
2396,선도전기,2012,-2.07,-3.12,-15.06,"1,247,460"
2397,선도전기,2013,29.94,12.97,92.48,"1,421,668"
2398,선도전기,2014,3.30,61.39,-17.40,"1,571,955"
2399,선도전기,2015,2.35,-1.49,3.33,"4,259,471"
2400,선도전기,2016,7.84,-0.56,-0.05,"2,169,221"
2401,선도전기,2017,7.88,12.54,15.37,"1,670,766"
2402,선도전기,2018,-5.73,-2.27,-22.72,"-820,208"
2403,성문전자,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"4,359,431"
2404,성문전자,2011,6.69,7.34,10.33,"4,108,822"
2405,성문전자,2012,-21.80,-4.85,-26.79,"-2,331,086"
2406,성문전자,2013,15.28,-10.92,0.69,"-4,450,744"
2407,성문전자,2014,3.60,4.34,-1.57,"-1,976,206"
2408,성문전자,2015,-12.19,11.37,-10.64,"-1,695,730"
2409,성문전자,2016,-2.56,-8.80,-5.79,"-1,068,993"
2410,성문전자,2017,-2.55,-0.90,1.45,"-2,664,896"
2411,성문전자,2018,0.63,16.50,-10.28,"193,399"
2412,성보화학,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"458,391"
2413,성보화학,2011,5.66,-1.55,16.98,"1,781,983"
2414,성보화학,2012,1.01,-0.69,9.99,"2,973,764"
2415,성보화학,2013,0.35,-0.49,9.57,"3,490,231"
2416,성보화학,2014,4.36,-1.00,9.84,"4,623,838"
2417,성보화학,2015,1.09,-0.73,2.76,"3,265,320"
2418,성보화학,2016,80.85,-36.50,3.51,"75,039,914"
2419,성보화학,2017,-4.57,88.28,0.62,"9,272,915"
2420,성보화학,2018,-1.22,-8.24,-15.16,"6,134,917"
2421,성신양회,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-93,509,663"
2422,성신양회,2011,-7.79,-4.79,-6.90,"-37,313,754"
2423,성신양회,2012,-2.49,-11.52,12.49,"3,109,086"
2424,성신양회,2013,1.94,1.86,10.08,"3,358,196"
2425,성신양회,2014,-2.50,-2.57,2.00,"8,241,291"
2426,성신양회,2015,-3.84,-4.03,10.59,"-33,989,202"
2427,성신양회,2016,-5.27,-4.04,1.16,"12,403,612"
2428,성신양회,2017,0.70,5.05,-5.74,"12,118,559"
2429,성신양회,2018,3.71,-2.70,6.32,"16,608,307"
2430,성창기업지주,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"1,255,333"
2431,성창기업지주,2011,5.01,1.00,8.10,"13,984,598"
2432,성창기업지주,2012,6.64,-6.36,8.55,"130,665,520"
2433,성창기업지주,2013,-1.35,4.18,-6.50,"-4,257,574"
2434,성창기업지주,2014,3.28,1.98,8.41,"-3,527,103"
2435,성창기업지주,2015,8.33,-0.10,8.48,"2,221,762"
2436,성창기업지주,2016,75.57,120.34,2.29,"21,110,993"
2437,성창기업지주,2017,2.78,3.97,-1.70,"4,121,272"
2438,성창기업지주,2018,-0.83,0.91,-23.13,"-7,933,704"
2439,세기상사,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-1,053,533"
2440,세기상사,2011,-1.87,-1.49,-6.18,"-676,432"
2441,세기상사,2012,-1.37,-0.99,1.24,"-583,600"
2442,세기상사,2013,-7.21,-0.73,-14.95,"-2,101,686"
2443,세기상사,2014,-2.81,-0.97,6.62,"-1,427,256"
2444,세기상사,2015,-2.94,-0.99,-1.05,"-1,265,559"
2445,세기상사,2016,-2.73,-1.06,-0.20,"-1,142,181"
2446,세기상사,2017,-1.97,-0.38,2.99,"94,891"
2447,세기상사,2018,-0.87,-1.74,-7.95,"-345,960"
2448,세방,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"45,285,297"
2449,세방,2011,7.68,4.20,10.62,"54,818,242"
2450,세방,2012,-0.60,-11.10,-6.10,"54,088,063"
2451,세방,2013,-0.28,13.52,-9.96,"29,352,277"
2452,세방,2014,-1.10,-1.14,2.90,"38,927,781"
2453,세방,2015,3.10,-2.91,0.10,"43,385,455"
2454,세방,2016,2.33,5.29,-2.53,"42,343,073"
2455,세방,2017,1.49,2.03,2.64,"31,413,160"
2456,세방,2018,3.68,11.93,-2.17,"43,545,338"
2457,세방전지,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"85,826,884"
2458,세방전지,2011,19.99,44.62,20.71,"105,374,946"
2459,세방전지,2012,8.41,15.59,-11.27,"97,869,279"
2460,세방전지,2013,12.63,1.01,8.56,"70,046,616"
2461,세방전지,2014,6.62,6.45,4.00,"61,409,744"
2462,세방전지,2015,7.94,20.59,0.07,"78,620,268"
2463,세방전지,2016,8.50,17.36,0.37,"62,775,950"
2464,세방전지,2017,5.42,1.89,15.76,"66,651,736"
2465,세방전지,2018,10.70,-15.27,6.28,"96,565,808"
2466,세아베스틸지주,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"149,026,405"
2467,세아베스틸지주,2011,4.72,-5.89,33.05,"226,558,728"
2468,세아베스틸지주,2012,7.99,14.35,-11.70,"119,182,019"
2469,세아베스틸지주,2013,2.32,-0.59,-3.71,"104,009,777"
2470,세아베스틸지주,2014,9.97,-4.67,4.25,"123,694,448"
2471,세아베스틸지주,2015,47.94,92.66,14.73,"165,047,731"
2472,세아베스틸지주,2016,-1.58,0.48,0.17,"104,654,833"
2473,세아베스틸지주,2017,1.52,-3.13,20.71,"137,150,034"
2474,세아베스틸지주,2018,3.56,-1.38,7.29,"24,809,846"
2475,세아홀딩스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"190,740,375"
2476,세아홀딩스,2011,5.85,-2.03,19.00,"234,301,214"
2477,세아홀딩스,2012,4.26,8.15,-6.55,"126,618,021"
2478,세아홀딩스,2013,-2.35,-8.32,-0.99,"23,163,452"
2479,세아홀딩스,2014,5.78,-2.74,6.39,"164,521,941"
2480,세아홀딩스,2015,25.37,63.01,3.91,"207,073,751"
2481,세아홀딩스,2016,-0.26,-0.11,-0.34,"161,892,655"
2482,세아홀딩스,2017,1.49,-3.06,18.84,"211,120,899"
2483,세아홀딩스,2018,3.79,-1.56,7.98,"64,509,520"
2484,세우글로벌,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-299,918"
2485,세우글로벌,2011,0.54,-1.60,48.97,"-1,403,234"
2486,세우글로벌,2012,4.18,-12.69,15.47,"1,356,974"
2487,세우글로벌,2013,2.96,-12.36,17.54,"1,134,469"
2488,세우글로벌,2014,8.26,-9.94,9.05,"256,730"
2489,세우글로벌,2015,2.09,2.43,-11.01,"625,009"
2490,세우글로벌,2016,6.03,-16.67,7.06,"428,964"
2491,세우글로벌,2017,2.91,-5.05,-14.08,"446,713"
2492,세우글로벌,2018,7.59,-2.52,-11.46,"528,299"
2493,세원이앤씨,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-806,958"
2494,세원이앤씨,2011,21.01,32.26,1.27,"-24,324,715"
2495,세원이앤씨,2012,-2.45,-3.45,19.72,"542,295"
2496,세원이앤씨,2013,-18.77,-11.77,-35.14,"-22,274,503"
2497,세원이앤씨,2014,2.70,-4.02,8.97,"-20,672,688"
2498,세원이앤씨,2015,13.38,-1.42,36.27,"4,859,009"
2499,세원이앤씨,2016,7.84,59.62,-19.29,"-8,938,728"
2500,세원이앤씨,2017,-5.84,-1.98,-28.82,"-7,735,864"
2501,세원이앤씨,2018,-6.67,-14.93,-15.37,"-16,911,977"
2502,세원정공,2010,21.71,19.56,101.77,"57,384,366"
2503,세원정공,2011,N/A(IFRS),N/A(IFRS),N/A(IFRS),"47,563,644"
2504,세원정공,2012,28.27,35.41,14.62,"70,732,875"
2505,세원정공,2013,15.27,13.83,28.57,"79,923,167"
2506,세원정공,2014,9.26,-7.87,-7.65,"67,974,435"
2507,세원정공,2015,11.69,-5.54,0.39,"64,116,921"
2508,세원정공,2016,9.77,24.61,-4.90,"56,809,840"
2509,세원정공,2017,-4.29,5.94,-33.16,"-2,193,959"
2510,세원정공,2018,4.63,-6.30,-1.52,"-14,416,531"
2511,세이브존I&C,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"10,468,503"
2512,세이브존I&C,2011,6.22,14.25,6.54,"16,019,785"
2513,세이브존I&C,2012,-4.29,-0.78,3.71,"18,047,805"
2514,세이브존I&C,2013,1.60,0.42,3.50,"21,555,114"
2515,세이브존I&C,2014,0.33,-0.72,1.49,"25,178,635"
2516,세이브존I&C,2015,2.98,-0.92,2.69,"25,728,289"
2517,세이브존I&C,2016,4.82,-0.49,-2.19,"27,084,469"
2518,세이브존I&C,2017,1.66,-0.99,-2.48,"28,854,035"
2519,세이브존I&C,2018,2.35,6.47,-2.51,"25,422,811"
2520,송원산업,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"21,588,000"
2521,송원산업,2011,15.52,2.51,12.92,"10,033,000"
2522,송원산업,2012,-0.92,-0.23,8.06,"20,459,000"
2523,송원산업,2013,0.45,1.26,1.84,"22,927,000"
2524,송원산업,2014,-1.17,1.95,-3.85,"-13,391,000"
2525,송원산업,2015,-1.11,-0.49,-1.66,"28,645,000"
2526,송원산업,2016,-1.99,-0.23,6.10,"42,244,000"
2527,송원산업,2017,4.29,2.37,4.40,"34,706,000"
2528,송원산업,2018,0.86,-0.54,8.81,"37,805,000"
2529,수산중공업,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"9,365,998"
2530,수산중공업,2011,22.80,3.78,15.64,"12,366,952"
2531,수산중공업,2012,12.06,27.36,9.57,"11,718,058"
2532,수산중공업,2013,3.51,-0.10,-2.82,"3,964,433"
2533,수산중공업,2014,-1.94,-6.06,-14.36,"5,970,455"
2534,수산중공업,2015,-10.60,0.80,-11.42,"1,288,162"
2535,수산중공업,2016,-8.91,-1.77,-12.78,"2,902,652"
2536,수산중공업,2017,1.71,-8.29,14.77,"2,894,458"
2537,수산중공업,2018,85.52,97.75,-17.00,"6,651,219"
2538,신대양제지,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"12,819,842"
2539,신대양제지,2011,14.12,13.22,15.67,"11,954,191"
2540,신대양제지,2012,-4.29,-0.72,-8.46,"29,198,916"
2541,신대양제지,2013,-2.66,0.93,-6.42,"13,027,565"
2542,신대양제지,2014,2.27,-3.35,-3.25,"16,423,727"
2543,신대양제지,2015,-6.51,-6.89,-26.84,"-23,453,091"
2544,신대양제지,2016,-3.43,-10.52,5.54,"16,988,254"
2545,신대양제지,2017,100.08,141.62,103.08,"27,163,787"
2546,신대양제지,2018,2.89,0.90,38.33,"98,437,570"
2547,신도리코,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"75,712,018"
2548,신도리코,2011,7.71,7.80,4.63,"65,579,357"
2549,신도리코,2012,-1.12,6.16,0.17,"51,980,140"
2550,신도리코,2013,-5.18,-6.49,-29.87,"25,311,311"
2551,신도리코,2014,-0.45,-1.75,-9.01,"17,115,417"
2552,신도리코,2015,1.49,7.96,4.26,"9,354,847"
2553,신도리코,2016,0.31,-16.93,1.35,"31,789,402"
2554,신도리코,2017,0.90,-11.25,10.08,"31,678,675"
2555,신도리코,2018,1.03,-3.81,-0.09,"35,034,112"
2556,신라교역,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"44,846,116"
2557,신라교역,2011,10.92,40.93,7.95,"29,461,654"
2558,신라교역,2012,17.20,-4.19,36.33,"69,491,280"
2559,신라교역,2013,-1.57,-4.59,-24.35,"26,274,962"
2560,신라교역,2014,1.69,-4.68,-21.74,"15,902,119"
2561,신라교역,2015,-0.05,-10.16,12.41,"16,748,654"
2562,신라교역,2016,2.96,-4.71,4.45,"27,731,421"
2563,신라교역,2017,4.71,-4.45,35.59,"26,512,622"
2564,신라교역,2018,5.65,93.24,-14.00,"40,403,429"
2565,신성이엔지,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"27,834,314"
2566,신성이엔지,2011,-3.40,22.11,-15.88,"-32,889,455"
2567,신성이엔지,2012,-22.76,-6.60,-19.64,"-64,678,948"
2568,신성이엔지,2013,-7.97,-7.74,-4.55,"-26,587,731"
2569,신성이엔지,2014,15.76,-6.32,27.63,"-11,389,866"
2570,신성이엔지,2015,-6.61,-0.63,-10.02,"2,087,586"
2571,신성이엔지,2016,117.52,57.56,27.35,"3,166,044"
2572,신성이엔지,2017,-1.60,-1.95,164.47,"-39,188,112"
2573,신성이엔지,2018,-39.50,-35.83,-26.08,"10,698,130"
2574,신성통상,2010,2.43,-0.72,2.33,"5,258,959"
2575,신성통상,2011,N/A(IFRS),N/A(IFRS),N/A(IFRS),"13,121,863"
2576,신성통상,2012,6.64,3.98,5.03,"5,764,847"
2577,신성통상,2013,13.91,10.42,9.31,"112,279"
2578,신성통상,2014,-0.11,-7.02,-0.81,"2,150,520"
2579,신성통상,2015,6.91,1.76,10.37,"6,787,938"
2580,신성통상,2016,3.17,2.61,8.79,"1,364,894"
2581,신성통상,2017,-7.82,-8.41,-5.56,"7,908,120"
2582,신성통상,2018,2.80,-4.16,-6.91,"2,819,643"
2583,신세계,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"1,111,187,223"
2584,신세계,2011,-71.07,-76.97,16.99,"3,522,095,019"
2585,신세계,2012,68.13,99.93,5.05,"193,732,437"
2586,신세계,2013,7.63,5.81,6.35,"194,652,961"
2587,신세계,2014,5.75,0.81,2.08,"186,056,566"
2588,신세계,2015,-0.17,13.44,2.88,"433,181,913"
2589,신세계,2016,25.72,27.55,14.96,"323,364,949"
2590,신세계,2017,1.98,0.10,31.35,"213,610,457"
2591,신세계,2018,9.35,2.54,33.95,"284,880,100"
2592,신세계건설,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"8,554,000"
2593,신세계건설,2011,17.35,44.32,18.25,"3,586,837"
2594,신세계건설,2012,18.29,39.39,10.14,"1,306,535"
2595,신세계건설,2013,-5.11,-1.34,-26.42,"-131,130,404"
2596,신세계건설,2014,21.99,-1.74,89.41,"3,135,844"
2597,신세계건설,2015,0.87,-1.07,29.86,"15,970,144"
2598,신세계건설,2016,8.23,-0.99,32.48,"37,798,155"
2599,신세계건설,2017,-7.61,-0.29,-25.99,"29,022,242"
2600,신세계건설,2018,11.57,-1.96,1.86,"43,077,882"
2601,신영와코루,2010,6.51,10.81,7.88,"15,588,384"
2602,신영와코루,2011,N/A(IFRS),N/A(IFRS),N/A(IFRS),"17,535,948"
2603,신영와코루,2012,5.43,-2.66,6.99,"15,378,963"
2604,신영와코루,2013,2.60,-4.15,-3.51,"11,411,213"
2605,신영와코루,2014,0.10,-1.28,-6.04,"5,893,695"
2606,신영와코루,2015,4.63,-10.76,-4.05,"11,352,083"
2607,신영와코루,2016,5.29,-4.36,0.19,"17,329,785"
2608,신영와코루,2017,-0.86,-3.30,1.64,"9,126,171"
2609,신영와코루,2018,4.10,1.41,-4.50,"4,248,538"
2610,신원,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"8,319,226"
2611,신원,2011,10.51,8.76,6.81,"338,123"
2612,신원,2012,4.62,-4.04,7.97,"-10,105,435"
2613,신원,2013,-0.28,-4.82,1.95,"-7,087,812"
2614,신원,2014,-0.21,-1.64,3.03,"3,393,639"
2615,신원,2015,0.77,0.18,5.25,"6,645,136"
2616,신원,2016,0.22,-14.85,0.10,"-5,784,602"
2617,신원,2017,-2.48,-4.56,-0.02,"-9,821,120"
2618,신원,2018,-2.22,-7.10,-2.88,"-6,340,750"
2619,신일전자,2010,-18.74,-37.93,2.12,"1,823,197"
2620,신일전자,2011,1.46,-33.84,19.22,"1,277,365"
2621,신일전자,2012,26.50,-30.34,11.96,"1,124,488"
2622,신일전자,2013,2.78,537.09,32.27,"6,924,706"
2623,신일전자,2014,51.30,44.14,-4.92,"-1,740,200"
2624,신일전자,2015,-13.08,-0.17,-6.03,"-8,280,847"
2625,신일전자,2016,1.83,-5.25,15.89,"3,759,432"
2626,신일전자,2017,5.04,-3.39,16.15,"9,435,361"
2627,신일전자,2018,20.62,36.80,16.72,"11,635,680"
2628,신풍,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"4,385,828"
2629,신풍,2011,0.39,7.61,0.93,"-7,593,276"
2630,신풍,2012,4.93,-4.25,0.41,"-14,055,259"
2631,신풍,2013,7.23,-4.11,19.37,"-8,244,950"
2632,신풍,2014,-11.63,-0.05,-25.38,"-18,623,251"
2633,신풍,2015,-16.05,-20.81,3.02,"-14,304,556"
2634,신풍,2016,0.74,-11.54,15.41,"1,158,620"
2635,신풍,2017,4.59,5.29,12.16,"800,026"
2636,신풍,2018,8.99,-9.38,6.81,"8,661,346"
2637,신풍제약,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"22,049,080"
2638,신풍제약,2011,2.28,5.45,-0.53,"24,863,205"
2639,신풍제약,2012,0.31,8.46,-3.71,"14,338,531"
2640,신풍제약,2013,4.92,0.08,-2.35,"5,485,452"
2641,신풍제약,2014,3.71,-1.09,2.00,"4,062,162"
2642,신풍제약,2015,0.28,-4.84,-11.05,"1,194,010"
2643,신풍제약,2016,0.92,-5.21,-0.92,"-20,541,851"
2644,신풍제약,2017,-6.39,-4.21,-4.71,"1,254,887"
2645,신풍제약,2018,-1.19,-5.56,1.29,"2,813,654"
2646,신흥,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"4,593,320"
2647,신흥,2011,3.24,10.06,0.56,"2,855,370"
2648,신흥,2012,-0.72,-8.03,-9.61,"1,029,427"
2649,신흥,2013,-8.32,-12.46,-19.24,"1,348,970"
2650,신흥,2014,-4.52,-3.50,0.50,"6,696,413"
2651,신흥,2015,10.97,46.15,0.98,"2,874,930"
2652,신흥,2016,-3.99,-5.04,-0.82,"1,075,632"
2653,신흥,2017,-0.20,-3.00,-2.59,"3,178,292"
2654,신흥,2018,1.09,10.69,0.33,"3,054,107"
2655,쌍방울,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"3,388,227"
2656,쌍방울,2011,1.55,-5.21,12.94,"6,045,089"
2657,쌍방울,2012,-3.85,-4.56,-0.05,"3,434,567"
2658,쌍방울,2013,10.60,-3.85,-14.22,"-1,924,693"
2659,쌍방울,2014,3.68,0.40,2.04,"-1,247,594"
2660,쌍방울,2015,56.75,-2.20,2.65,"-516,868"
2661,쌍방울,2016,2.73,-4.07,-20.24,"-16,304,024"
2662,쌍방울,2017,179.41,-23.66,-3.63,"143,382,650"
2663,쌍방울,2018,-39.08,-3.71,-7.28,"-95,271,622"
2664,쌍용C&E,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"8,254,510"
2665,쌍용C&E,2011,-1.57,-0.55,10.04,"-36,409,278"
2666,쌍용C&E,2012,0.78,0.32,7.33,"39,630,734"
2667,쌍용C&E,2013,-2.82,1.04,3.50,"44,142,442"
2668,쌍용C&E,2014,-2.31,-1.25,-1.94,"103,046,791"
2669,쌍용C&E,2015,-2.29,-2.41,-1.70,"77,052,940"
2670,쌍용C&E,2016,9.60,-4.91,-28.00,"175,111,077"
2671,쌍용C&E,2017,8.86,4.58,6.07,"301,222,758"
2672,쌍용C&E,2018,-2.05,-0.99,-0.47,"146,995,091"
2673,써니전자,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-4,529,912"
2674,써니전자,2011,-13.01,-7.94,-32.94,"-5,682,426"
2675,써니전자,2012,-15.50,-43.68,-2.08,"-6,442,315"
2676,써니전자,2013,-15.34,-10.19,-3.36,"-3,866,465"
2677,써니전자,2014,6.62,7.00,1.84,"-737,649"
2678,써니전자,2015,34.98,-12.90,-10.94,"2,079,070"
2679,써니전자,2016,0.15,-4.62,-10.66,"1,090,101"
2680,써니전자,2017,-1.77,-12.25,-9.75,"1,035,405"
2681,써니전자,2018,35.22,-5.36,-0.05,"3,790,431"
2682,씨아이테크,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-2,389,854"
2683,씨아이테크,2011,-8.41,-7.31,-3.69,"-2,644,038"
2684,씨아이테크,2012,-26.11,-7.19,-6.44,"-7,245,074"
2685,씨아이테크,2013,48.12,30.35,26.70,"-797,925"
2686,씨아이테크,2014,6.54,-11.07,80.43,"-3,485,202"
2687,씨아이테크,2015,42.34,-2.39,58.01,"1,100,015"
2688,씨아이테크,2016,-0.86,-2.01,-12.99,"-1,530,372"
2689,씨아이테크,2017,-3.99,55.12,17.33,"-11,188,168"
2690,씨아이테크,2018,12.38,-4.16,48.60,"-3,028,913"
2691,아남전자,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"126,218"
2692,아남전자,2011,11.12,0.63,9.98,"744,246"
2693,아남전자,2012,-9.88,-1.14,-4.11,"-3,766,890"
2694,아남전자,2013,4.19,75.70,-1.20,"4,058,116"
2695,아남전자,2014,24.99,-37.49,9.14,"-2,693,439"
2696,아남전자,2015,6.58,5.80,5.57,"3,087,885"
2697,아남전자,2016,-4.24,0.26,8.36,"2,824,658"
2698,아남전자,2017,-12.68,-2.53,5.20,"-1,729,679"
2699,아남전자,2018,-0.21,32.64,9.09,"-13,944,145"
2700,아모레G,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"329,004,957"
2701,아모레G,2011,11.15,4.67,13.88,"376,119,479"
2702,아모레G,2012,6.14,7.67,12.20,"346,708,556"
2703,아모레G,2013,8.99,8.84,13.51,"355,004,957"
2704,아모레G,2014,11.74,-9.55,20.96,"497,423,837"
2705,아모레G,2015,11.79,6.85,20.15,"673,945,276"
2706,아모레G,2016,15.30,25.42,18.31,"811,528,531"
2707,아모레G,2017,3.48,17.06,-9.98,"489,547,958"
2708,아모레G,2018,0.71,2.30,0.81,"376,271,212"
2709,아모레퍼시픽,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"287,608,541"
2710,아모레퍼시픽,2011,13.44,3.25,12.43,"327,268,765"
2711,아모레퍼시픽,2012,7.49,6.73,11.54,"269,257,538"
2712,아모레퍼시픽,2013,12.41,9.58,8.81,"267,359,054"
2713,아모레퍼시픽,2014,13.31,-9.94,24.95,"385,133,728"
2714,아모레퍼시픽,2015,15.27,7.28,23.04,"584,796,055"
2715,아모레퍼시픽,2016,16.62,26.09,18.44,"645,728,660"
2716,아모레퍼시픽,2017,3.75,10.79,-9.24,"398,003,012"
2717,아모레퍼시픽,2018,-0.08,3.83,3.01,"334,844,564"
2718,아세아,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"16,031,904"
2719,아세아,2011,2.54,0.46,20.89,"20,286,784"
2720,아세아,2012,-0.12,0.45,-4.64,"70,888,247"
2721,아세아,2013,3.72,-1.22,3.95,"55,205,711"
2722,아세아,2014,-0.40,1.82,-2.69,"62,324,306"
2723,아세아,2015,-2.54,1.85,0.50,"8,209,681"
2724,아세아,2016,7.15,6.58,4.12,"67,565,443"
2725,아세아,2017,6.44,4.22,9.36,"73,488,619"
2726,아세아,2018,56.37,51.74,35.89,"100,188,707"
2727,아세아제지,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-7,996,501"
2728,아세아제지,2011,3.29,-3.45,15.10,"3,660,249"
2729,아세아제지,2012,3.22,-0.70,-4.50,"31,341,238"
2730,아세아제지,2013,51.30,66.67,30.55,"19,238,890"
2731,아세아제지,2014,0.04,1.90,-4.58,"18,590,161"
2732,아세아제지,2015,-8.55,-3.21,-2.88,"-38,672,437"
2733,아세아제지,2016,10.14,6.58,5.92,"20,732,839"
2734,아세아제지,2017,6.37,6.01,15.10,"5,007,146"
2735,아세아제지,2018,5.93,3.98,6.49,"78,682,472"
2736,아시아나항공,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"86,171,253"
2737,아시아나항공,2011,-8.17,4.99,6.14,"-29,922,208"
2738,아시아나항공,2012,5.90,9.64,4.96,"62,473,316"
2739,아시아나항공,2013,15.21,5.71,-2.79,"-114,664,905"
2740,아시아나항공,2014,17.11,30.59,1.97,"63,297,873"
2741,아시아나항공,2015,13.17,13.02,-5.06,"-139,190,349"
2742,아시아나항공,2016,-11.44,-7.03,4.02,"52,567,627"
2743,아시아나항공,2017,5.19,12.04,14.41,"262,555,728"
2744,아시아나항공,2018,-5.38,-4.93,8.94,"-195,861,022"
2745,아이에스동서,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"19,512,598"
2746,아이에스동서,2011,52.23,83.62,23.38,"15,865,871"
2747,아이에스동서,2012,13.31,-1.93,37.90,"6,013,759"
2748,아이에스동서,2013,-7.33,2.56,5.90,"22,553,869"
2749,아이에스동서,2014,20.16,7.99,17.06,"50,427,362"
2750,아이에스동서,2015,50.17,9.33,18.00,"101,281,605"
2751,아이에스동서,2016,12.45,9.11,82.28,"214,027,635"
2752,아이에스동서,2017,9.54,-0.62,6.31,"194,968,494"
2753,아이에스동서,2018,-3.94,-0.03,-12.88,"243,839,058"
2754,알루코,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"12,222,625"
2755,알루코,2011,9.51,2.50,-2.95,"-294,056"
2756,알루코,2012,-3.94,-15.74,-6.27,"-9,267,634"
2757,알루코,2013,-1.46,-1.36,7.62,"382,283"
2758,알루코,2014,-3.86,1.32,0.27,"6,555,327"
2759,알루코,2015,1.11,0.83,15.02,"19,780,940"
2760,알루코,2016,2.39,1.32,-1.21,"22,256,090"
2761,알루코,2017,8.69,19.15,7.72,"12,937,661"
2762,알루코,2018,55.86,88.59,9.77,"3,266,744"
2763,에넥스,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-17,156,601"
2764,에넥스,2011,24.89,-9.26,12.30,"4,434,481"
2765,에넥스,2012,-22.06,-36.07,4.14,"-10,140,308"
2766,에넥스,2013,15.62,-30.98,18.67,"3,060,085"
2767,에넥스,2014,16.51,1.17,12.12,"5,047,729"
2768,에넥스,2015,0.57,23.35,17.71,"8,463,117"
2769,에넥스,2016,20.95,11.97,27.82,"1,866,641"
2770,에넥스,2017,12.23,11.55,10.26,"2,055,581"
2771,에넥스,2018,-9.34,9.06,2.57,"1,151,805"
2772,에스메디,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"-2,657,358"
2773,에스메디,2011,-33.63,-62.43,15.04,"-12,527,851"
2774,에스메디,2012,-47.69,-28.52,-35.11,"-6,406,159"
2775,에스메디,2013,-27.71,-28.03,-44.14,"-4,562,578"
2776,에스메디,2014,-10.45,-9.51,-5.64,"-9,039,152"
2777,에스메디,2015,-16.61,66.95,-2.65,"-7,752,774"
2778,에스메디,2016,75.83,-54.57,-27.41,"-8,620,667"
2779,에스메디,2017,27.38,195.25,328.11,"-2,903,862"
2780,에스메디,2018,67.22,-13.85,-5.62,"-12,109,842"
2781,에스엘,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"96,508,458"
2782,에스엘,2011,8.02,18.36,-9.63,"73,430,061"
2783,에스엘,2012,1.57,6.29,33.15,"62,299,960"
2784,에스엘,2013,8.25,-0.20,6.81,"79,029,082"
2785,에스엘,2014,13.23,6.51,9.48,"101,220,822"
2786,에스엘,2015,12.24,26.25,2.63,"72,740,935"
2787,에스엘,2016,5.36,4.84,16.16,"120,841,276"
2788,에스엘,2017,-1.90,-10.09,-8.09,"100,021,666"
2789,에스엘,2018,8.13,1.94,7.33,"25,164,718"
2790,에스원,2010,N/A(IFRS),N/A(IFRS),N/A(IFRS),"118,520,067"
2791,에스원,2011,13.58,17.03,14.27,"134,921,358"
2792,에스원,2012,2.54,18.24,6.86,"109,190,571"
2793,에스원,2013,6.40,11.88,16.20,"87,300,037"
2794,에스원,2014,26.51,5.61,28.30,"116,318,470"
2795,에스원,2015,-4.50,0.96,10.08,"155,434,905"
2796,에스원,2016,4.73,1.07,1.70,"140,545,798"
2797,에스원,2017,8.30,-2.63,6.12,"143,326,120"
2798,에스원,2018,6.41,-0.69,3.92,"102,968,775"
