종목코드,종목명,결산월,회계년,주기,총자산(천원),유동자산(천원),재고자산(천원),부채및자본총계(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),매출액(천원),연구개발비(천원),광고선전비(천원),영업이익(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),매출채권(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),유보율(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자산증가율(전년동기)(%),*매출원가율(%),ROE(당기순이익)(%),총자본회전율(회),총부채회전율(회),총자산회전율(회),영업이익률(%),EBIT(천원),당기순이익률(%),매출총이익률(%),유형자산증가율(전년동기)(%)
A383220,F&F,12,2022,Annual,"1,570,179,025","601,204,893","297,477,943","1,570,179,025","99,738,471","194,971,850","295,000","1,808,894,547",0,"68,386,216","524,882,680","442,664,517","369,274,566","-171,046,471","-108,941,320","129,358,633",60.07,16.60,66.48,27.64,"24,454.10",66.08,62.66,96.08,37.70,29.45,59.64,2.44,2.95,1.33,29.02,"524,882,680",24.47,70.55,7.95
A383220,F&F,12,2023,Annual,"2,005,097,999","745,614,087","341,072,036","2,005,097,999","94,156,335","30,742,800","295,000","1,978,495,536",0,"89,802,154","551,835,229","425,017,761","477,023,578","-100,297,871","-261,290,423","119,759,936",65.72,12.93,52.16,19.68,"34,087.70",9.38,5.13,-3.99,27.70,31.96,37.60,1.75,3.01,1.11,27.89,"551,835,229",21.48,68.04,75.10
A383220,F&F,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A007700,F&F홀딩스,12,2010,Annual,"196,076,568","78,039,347","38,174,410","196,076,568","18,596,242",0,0,"209,972,061",0,"1,732,381","26,476,857","28,295,347","23,670,496","-2,634,435","-24,526,790","26,623,855",76.83,2.55,30.16,3.32,"1,856.33",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),36.61,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),12.61,"26,476,857",13.48,63.39,N/A(IFRS)
A007700,F&F홀딩스,12,2011,Annual,"199,711,119","76,097,968","47,126,109","199,711,119","16,113,357","880,000",0,"218,167,782",0,"2,682,710","20,302,013","19,691,766","5,758,034","-2,829,012","-7,200,000","26,992,106",82.58,0.44,21.10,0.53,"2,041.81",3.90,-23.32,-30.41,1.85,39.19,12.48,1.38,5.44,1.10,9.31,"20,302,013",9.03,60.81,13.78
A007700,F&F홀딩스,12,2012,Annual,"212,315,399","81,676,172","48,142,808","212,315,399","17,824,218","5,760,000",0,"200,762,944",0,"7,979,234","7,006,690","8,101,765","8,227,821","-10,880,184","2,570,000","31,963,425",80.39,2.71,24.40,3.37,"2,116.58",-7.98,-65.49,-58.86,6.31,43.17,4.83,1.20,5.25,0.97,3.49,"7,006,690",4.04,56.83,15.59
A007700,F&F홀딩스,12,2013,Annual,"277,792,560","116,010,262","69,152,892","277,792,560","27,341,595","21,670,000","26,000,000","222,378,411",0,"15,364,509","7,189,733","8,374,375","-8,109,676","-32,339,175","40,370,000","45,024,806",63.90,17.16,56.50,26.86,"2,205.29",10.77,2.61,3.36,30.84,40.70,4.81,1.28,3.13,0.91,3.23,"7,189,733",3.77,59.30,15.64
A007700,F&F홀딩스,12,2014,Annual,"322,662,218","155,120,689","102,664,412","322,662,219","31,454,893","2,400,000","52,375,000","301,412,850",0,"17,163,580","12,071,667","13,981,013","-18,592,918","-453,062","19,190,000","49,496,289",58.74,21.20,70.25,36.09,"2,361.36",35.54,67.90,66.95,16.15,39.75,7.62,1.64,2.58,1.00,4.01,"12,071,667",4.64,60.25,12.78
A007700,F&F홀딩스,12,2015,Annual,"333,443,952","163,899,034","109,580,105","333,443,953","34,307,062","28,560,000","11,749,940","370,012,003",0,"15,767,256","18,759,338","12,440,488","15,662,928","-4,649,622","-11,150,000","52,037,723",59.87,17.86,67.02,29.83,"2,492.71",22.76,55.40,-11.02,3.34,42.60,6.39,1.90,2.77,1.13,5.07,"18,759,338",3.36,57.40,-14.60
A007700,F&F홀딩스,12,2016,Annual,"305,575,468","163,066,711","90,482,300","305,575,468","32,907,218",0,0,"438,979,655",0,"13,253,512","45,621,235","30,227,910","55,810,339","16,722,878","-62,640,000","57,437,917",74.19,0.00,34.79,0.00,"2,844.23",18.64,143.19,142.98,-8.36,41.77,14.18,2.06,4.13,1.37,10.39,"45,621,235",6.89,58.23,-4.82
A007700,F&F홀딩스,12,2017,Annual,"400,094,845","254,646,957","104,327,923","400,094,845","44,421,470",0,0,"560,518,177",0,"15,044,682","98,114,788","74,887,836","66,641,827","-38,791,528","-5,390,000","90,268,776",73.97,0.00,35.19,0.00,"3,743.58",27.69,115.06,147.74,30.93,34.30,28.66,2.14,6.13,1.59,17.50,"98,114,788",13.36,65.70,6.40
A007700,F&F홀딩스,12,2018,Annual,"495,832,732","291,131,187","159,055,709","495,832,732","39,438,224",0,0,"668,349,084",0,"18,221,686","91,456,440","109,298,574","27,308,909","-33,042,879","-12,028,497","84,287,768",79.62,0.00,25.59,0.00,"5,018.53",19.24,-6.79,45.95,23.93,34.12,31.65,1.94,6.51,1.49,13.68,"91,456,440",16.35,65.88,70.43
A007700,F&F홀딩스,12,2019,Annual,"684,437,158","400,051,201","175,941,285","684,437,158","57,153,809",0,"10,379,440","910,336,565",0,"21,167,217","150,736,275","109,943,278","161,838,339","-109,531,831","-24,457,858","82,357,262",70.68,7.74,41.49,10.96,"6,262.34",36.21,64.82,0.59,38.04,32.23,25.03,2.07,6.03,1.54,16.56,"150,736,275",12.08,67.77,14.59
A007700,F&F홀딩스,12,2020,Annual,"817,829,021","522,198,373","157,530,514","817,829,021","53,243,343","53,902,288",0,"20,650,573",0,"1,538,035","-4,376,663","85,358,337","154,603,146","-139,521,602","16,590,519","70,483,061",67.46,12.38,48.23,18.36,"7,171.70",-97.73,적전,-22.36,19.49,52.74,16.49,0.04,0.09,0.03,-21.19,"-4,376,663",413.35,47.26,3.32
A007700,F&F홀딩스,12,2021,Annual,"3,171,939,343","487,622,992","243,751,000","3,171,939,343","105,852,114","210,642,099",0,"727,126,345",0,"27,392,882","209,186,575","2,001,404,414","279,947,857","90,790,546","-244,554,146","101,905,000",78.94,7.97,26.68,10.10,"9,785.36","3,421.10",흑전,"2,244.71",287.85,28.91,131.00,0.48,1.56,0.36,28.77,"209,186,575",275.25,71.09,36.72
A007700,F&F홀딩스,12,2022,Annual,"3,595,118,445","705,796,956","298,923,871","3,595,118,445","103,948,032","194,971,851","295,000","1,816,814,937",0,"70,860,965","486,231,560","417,560,486","332,603,291","-165,383,014","-89,937,735","132,118,738",80.36,7.26,24.44,9.03,"10,410.15",149.86,132.44,-79.14,13.34,29.61,15.49,0.67,2.64,0.54,26.76,"486,231,560",22.98,70.39,2.80
A007700,F&F홀딩스,12,2023,Annual,"3,840,524,558","838,490,613","340,394,293","3,840,524,558","94,974,824","42,161,163","295,000","1,986,296,504",0,"91,418,687","514,391,689","393,602,925","467,892,675","-50,692,449","-288,871,325","120,189,787",83.19,4.06,20.20,4.88,"10,844.73",9.33,5.79,-5.74,6.83,32.10,12.94,0.65,2.94,0.53,25.90,"514,391,689",19.82,67.90,23.69
A007700,F&F홀딩스,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A114090,GKL,12,2010,Annual,"338,224,675","237,565,145","6,135,386","338,224,675",0,0,"19,107,592","482,429,501","1,464","7,209,954","99,218,162","73,838,705","82,409,524","32,290,539","-70,621,997","13,956,621",56.66,9.37,76.51,16.54,519.58,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),72.50,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),20.57,"99,218,162",15.31,27.50,N/A(IFRS)
A114090,GKL,12,2011,Annual,"376,356,788","274,909,521","3,037,127","376,356,788",0,0,"3,952,152","514,720,870",397,"5,243,822","137,455,693","63,303,582","116,345,926","-131,119,805","-52,989,248","7,525,663",58.81,2.89,70.05,4.91,615.60,6.69,38.54,-14.27,11.27,67.35,30.66,2.49,3.41,1.44,26.70,"137,455,693",12.30,32.65,-21.84
A114090,GKL,12,2012,Annual,"502,672,156","360,172,053","2,708,789","502,672,156",0,0,0,"502,404,460",296,"4,551,284","146,412,038","144,055,181","142,888,516","-144,717,652","-37,968,214","9,869,733",65.93,0.79,51.67,1.19,971.63,-2.39,6.52,127.56,33.56,62.88,52.12,1.82,3.08,1.14,29.14,"146,412,038",28.67,37.12,4.41
A114090,GKL,12,2013,Annual,"562,914,254","435,239,322","2,412,064","562,914,254",0,0,"500,000","561,327,447","1,267","5,202,380","191,127,939","137,569,887","170,478,423","-93,168,805","-78,392,301","6,930,666",70.27,0.15,42.32,0.21,"1,178.90",11.73,30.54,-4.50,11.98,59.97,37.85,1.54,3.32,1.05,34.05,"191,127,939",24.51,40.03,-3.98
A114090,GKL,12,2014,Annual,"651,013,158","529,154,441","1,951,915","651,013,158",0,0,"166,667","540,680,448",425,"4,877,239","147,762,333","116,513,611","159,042,777","-1,057,823","-73,261,168","14,825,367",66.27,0.08,50.90,0.12,"1,294.90",-3.68,-22.69,-15.31,15.65,66.33,28.18,1.31,2.79,0.89,27.33,"147,762,333",21.55,33.67,7.69
A114090,GKL,12,2015,Annual,"650,518,244","494,009,242","1,837,336","650,518,244",0,0,0,"505,663,483","3,879","5,041,206","118,377,541","91,731,838","86,475,897","-17,888,573","-62,312,715","6,541,612",70.13,0.03,42.58,0.04,"1,375.18",-6.48,-19.89,-21.27,-0.08,69.36,20.67,1.14,2.44,0.78,23.41,"118,377,541",18.14,30.64,104.13
A114090,GKL,12,2016,Annual,"730,177,649","557,605,411","2,009,944","730,177,649",0,0,0,"548,230,023",158,"6,048,801","151,182,943","114,342,570","137,752,539","-89,783,429","-51,568,728","9,668,754",71.04,0.00,40.76,0.00,"1,577.22",8.42,27.71,24.65,12.25,66.56,23.46,1.12,2.70,0.79,27.58,"151,182,943",20.86,33.44,26.49
A114090,GKL,12,2017,Annual,"731,904,311","566,196,748","2,293,830","731,904,311",0,0,"194,444","501,295,524",0,"6,241,970","108,168,511","80,538,567","78,449,269","-82,601,311","-61,494,559","8,889,587",72.69,0.05,37.56,0.07,"1,620.30",-8.56,-28.45,-29.56,0.24,70.80,15.33,0.95,2.44,0.69,21.58,"108,168,511",16.07,29.20,-5.76
A114090,GKL,12,2018,Annual,"765,759,332","455,583,241","2,456,505","765,759,332",0,0,"27,778","480,339,214",0,"6,107,308","105,058,462","77,740,630","92,846,437","-41,866,059","-45,321,306","8,356,312",73.40,0.03,36.24,0.03,"1,717.41",-4.18,-2.88,-3.47,4.63,70.74,14.21,0.88,2.38,0.64,21.87,"105,058,462",16.18,29.26,-7.85
A114090,GKL,12,2019,Annual,"909,430,532","457,057,708","2,490,486","909,430,532",0,0,0,"490,752,464",528,"5,809,887","96,802,634","72,396,402","117,589,909","-51,566,916","-64,988,443","13,308,515",64.34,10.81,55.41,16.81,"1,792.06",2.17,-7.86,-6.87,18.76,72.67,12.62,0.86,1.86,0.59,19.73,"96,802,634",14.75,27.33,-5.79
A114090,GKL,12,2020,Annual,"708,445,969","347,246,892","3,653,283","708,445,969",0,"11,900,312","194,444","184,462,332",0,"3,681,592","-88,810,805","-64,326,966","-138,976,155","164,093,880","-55,144,931","7,628,723",68.66,13.69,45.65,19.94,"1,472.66",-62.41,적전,적전,-22.10,129.22,-12.01,0.34,0.68,0.23,-48.15,"-88,810,805",-34.87,-29.22,-16.62
A114090,GKL,12,2021,Annual,"531,306,108","236,965,183","3,040,430","531,306,108",0,0,"27,778","85,086,861",100,"1,262,473","-145,828,747","-113,272,119","-128,217,469","147,933,631","-23,258,712","6,788,033",72.19,10.96,38.52,15.18,"1,140.14",-53.87,적지,적지,-25.00,239.97,-26.04,0.20,0.46,0.14,-171.39,"-145,828,747",-133.13,-139.97,-18.17
A114090,GKL,12,2022,Annual,"609,513,167","262,720,452","2,943,795","609,513,167",0,0,0,"262,110,551",233,"1,650,690","-13,917,278","-22,744,367","45,767,553","48,662,771","-21,509,093","11,529,410",62.75,13.69,59.37,21.82,"1,136.61",208.05,적지,적지,14.72,95.24,-5.94,0.68,1.40,0.46,-5.31,"-13,917,278",-8.68,4.76,34.52
A114090,GKL,12,2023,Annual,"639,368,284","344,824,809","2,050,472","639,368,284",0,0,0,"396,693,648",363,"2,160,483","51,017,881","43,848,395","84,863,264","-49,121,721","-21,082,119","9,950,807",64.41,12.01,55.26,18.65,"1,231.52",51.35,흑전,흑전,4.90,79.82,11.04,1.00,1.75,0.64,12.86,"51,017,881",11.05,20.18,-6.56
A114090,GKL,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A078930,GS,12,2010,Annual,"9,069,576,000","1,770,257,000","191,924,000","9,069,576,000","439,881,000","362,759,000","61,714,000","6,242,899,000",0,"15,343,000","663,721,000","979,882,000","340,944,000","-119,176,000","-207,254,000","312,776,000",66.50,19.62,50.38,29.50,"1,033.08",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),77.94,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),10.63,"663,721,000",15.70,22.06,N/A(IFRS)
A078930,GS,12,2011,Annual,"10,424,837,000","1,991,645,000","271,952,000","10,424,837,000","531,426,000","725,246,000","484,862,000","8,518,742,000",0,"20,316,000","932,140,000","810,143,000","185,660,000","-525,685,000","349,777,000","499,934,000",65.13,22.36,53.55,34.33,"1,170.58",36.45,40.44,-17.32,14.94,78.77,12.64,1.33,2.55,0.87,10.94,"932,140,000",9.51,21.23,8.43
A078930,GS,12,2012,Annual,"12,712,426,000","2,446,093,000","289,432,000","12,712,426,000","770,699,000","929,470,000","1,065,786,000","9,715,714,000",0,"21,985,000","684,269,000","572,919,000","775,346,000","-1,640,765,000","1,315,762,000","618,488,000",56.42,29.90,77.23,52.99,"1,239.69",14.05,-26.59,-29.28,21.94,82.08,8.21,1.39,2.12,0.84,7.04,"684,269,000",5.90,17.92,56.61
A078930,GS,12,2013,Annual,"12,636,266,000","2,323,145,000","280,387,000","12,636,266,000","791,279,000","412,070,000","992,194,000","9,583,193,000",0,"19,865,000","552,130,000","435,199,000","793,721,000","-836,031,000","-29,860,000","587,757,000",58.76,28.32,70.20,48.20,"1,288.59",-1.36,-19.31,-24.04,-0.60,82.41,5.96,1.31,1.78,0.76,5.76,"552,130,000",4.54,17.59,-6.70
A078930,GS,12,2014,Annual,"15,072,770,000","2,545,853,000","321,947,000","15,072,770,000","831,126,000","555,950,000","1,243,591,000","10,866,131,000",0,"18,243,000","-34,328,000","-320,729,000","500,351,000","-1,757,728,000","1,230,671,000","737,858,000",47.89,39.00,108.82,81.45,"1,147.61",13.39,적전,적전,19.28,89.16,-4.38,1.48,1.66,0.78,-0.32,"-34,328,000",-2.95,10.84,85.85
A078930,GS,12,2015,Annual,"19,023,008,000","1,946,287,000","282,659,000","19,023,008,000","676,592,000","706,897,000","2,402,974,000","12,179,510,000",0,"19,947,000","1,604,323,000","509,319,000","652,985,000","-2,944,129,000","2,204,441,000","723,297,000",42.57,44.01,134.91,103.38,"1,235.05",12.09,흑전,흑전,26.21,76.35,6.65,1.59,1.30,0.71,13.17,"1,604,323,000",4.18,23.65,63.68
A078930,GS,12,2016,Annual,"20,341,172,000","2,472,848,000","335,373,000","20,341,172,000","828,064,000","547,133,000","2,499,022,000","13,462,426,000",0,"18,793,000","1,754,224,000","923,311,000","851,682,000","-523,589,000","-336,346,000","965,105,000",43.85,41.90,128.03,95.55,"1,370.91",10.53,9.34,81.28,6.93,76.31,10.85,1.58,1.20,0.68,13.03,"1,754,224,000",6.86,23.69,13.27
A078930,GS,12,2017,Annual,"22,003,689,000","2,874,908,000","532,893,000","22,003,689,000","1,009,289,000","1,112,598,000","2,197,979,000","15,580,063,000",0,"22,585,000","2,040,801,000","1,091,904,000","1,306,478,000","-1,418,200,000","334,510,000","980,700,000",43.91,41.21,127.72,93.84,"1,532.68",15.73,16.34,18.26,8.17,76.54,11.75,1.68,1.31,0.74,13.10,"2,040,801,000",7.01,23.46,6.81
A078930,GS,12,2018,Annual,"22,630,978,000","3,285,134,000","502,910,000","22,630,978,000","820,522,000","1,225,542,000","2,414,881,000","17,744,385,000",0,"22,353,000","2,209,837,000","1,030,460,000","1,269,197,000","-835,889,000","-515,034,000","1,022,970,000",46.51,39.82,115.02,85.62,"1,693.24",13.89,8.28,-5.63,2.85,76.93,10.21,1.76,1.45,0.80,12.45,"2,209,837,000",5.81,23.07,1.58
A078930,GS,12,2019,Annual,"24,734,086,000","3,117,465,000","461,987,000","24,734,086,000","662,238,000","900,493,000","2,285,730,000","17,786,063,000",0,"20,191,000","2,033,142,000","668,945,000","1,586,413,000","-343,818,000","-1,166,447,000","951,408,000",44.54,42.86,124.53,96.23,"1,777.30",0.23,-8.00,-35.08,9.29,77.61,6.21,1.65,1.38,0.75,11.43,"2,033,142,000",3.76,22.39,-0.78
A078930,GS,12,2020,Annual,"24,476,843,000","3,436,836,000","377,082,000","24,476,843,000","587,672,000","563,750,000","1,967,215,000","15,444,214,000",0,"17,765,000","920,569,000","-187,776,000","1,738,192,000","-1,423,999,000","-296,805,000","822,208,000",43.95,43.62,127.55,99.27,"1,664.37",-13.17,-54.72,적전,-1.04,82.14,-1.72,1.42,1.13,0.63,5.96,"920,569,000",-1.22,17.86,-0.34
A078930,GS,12,2021,Annual,"31,191,287,000","5,388,853,000","629,020,000","31,191,287,000","861,819,000","725,042,000","2,485,271,000","20,165,049,000",0,"51,211,000","2,651,346,000","1,614,682,000","1,013,946,000","-1,424,263,000","863,658,000","1,543,710,000",45.53,39.68,119.61,87.13,"2,073.02",30.57,188.01,흑전,27.43,75.52,12.94,1.62,1.31,0.72,13.15,"2,651,346,000",8.01,24.48,33.05
A078930,GS,12,2022,Annual,"33,922,242,000","5,978,612,000","712,544,000","33,922,242,000","1,110,691,000","866,330,000","2,506,434,000","28,582,513,000",0,"67,137,000","5,120,181,000","2,482,704,000","2,735,369,000","-397,506,000","-1,213,048,000","1,884,465,000",48.60,35.98,105.74,74.03,"2,527.09",41.74,93.12,53.76,8.76,72.12,16.18,1.86,1.66,0.88,17.91,"5,120,181,000",8.69,27.88,-3.22
A078930,GS,12,2023,Annual,"34,448,425,000","5,982,341,000","686,610,000","34,448,425,000","1,201,708,000","666,567,000","2,022,839,000","25,978,494,000",0,"67,662,000","3,721,802,000","1,578,711,000","3,020,769,000","-1,460,281,000","-1,671,338,000","1,793,123,000",51.16,33.51,95.45,65.50,"2,740.69",-9.11,-27.31,-36.41,1.55,74.16,9.26,1.52,1.52,0.76,14.33,"3,721,802,000",6.08,25.84,4.38
A078930,GS,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A006360,GS건설,12,2010,Annual,"11,046,358,014","7,643,901,128","418,935,422","11,046,358,014","1,606,564,690","603,532,000","119,477,000","8,419,919,560","69,028,000","21,272,000","593,368,814","405,542,777","257,420,023","-177,729,803","-104,412,427","2,813,856,000",34.14,11.97,192.90,35.07,"1,324.88",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),86.58,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),7.05,"593,368,814",4.82,13.42,N/A(IFRS)
A006360,GS건설,12,2011,Annual,"11,263,576,376","7,782,408,373","494,798,615","11,263,576,376","1,656,595,000","549,124,000","233,803,000","9,052,234,348","63,206,000","20,498,000","431,004,711","427,412,397","-481,705,192","107,592,173","363,673,063","2,736,344,000",35.14,15.76,184.57,44.86,"1,396.91",7.51,-27.36,5.39,1.97,88.52,11.06,2.34,1.24,0.81,4.76,"431,004,711",4.72,11.48,-6.49
A006360,GS건설,12,2012,Annual,"11,775,952,203","7,879,037,253","869,064,953","11,775,952,203","1,327,399,567","500,948,610","536,193,000","9,568,632,194","55,735,000","16,238,000","176,063,270","94,960,951","169,887,203","-295,151,239","57,522,999","1,900,484,000",33.36,20.89,199.76,62.63,"1,352.52",5.70,-59.15,-77.78,4.55,92.01,2.41,2.43,1.26,0.83,1.84,"176,063,270",0.99,7.99,2.67
A006360,GS건설,12,2013,Annual,"12,427,312,942","8,414,467,007","499,239,807","12,427,312,942","1,382,475,859","702,229,308","1,361,594,000","9,565,758,140","49,401,000","16,158,000","-935,450,518","-827,346,708","-1,154,274,642","-65,003,595","1,644,568,440","2,202,998,000",25.42,34.17,293.36,134.43,"1,052.83",-0.03,적전,적전,5.53,103.96,-23.35,2.70,1.12,0.79,-9.78,"-935,450,518",-8.65,-3.96,-0.49
A006360,GS건설,12,2014,Annual,"13,094,708,930","8,652,947,214","613,224,585","13,094,708,930","1,513,449,004","1,025,712,000","1,478,024,000","9,487,551,635","44,204,000","13,465,000","51,168,675","-22,452,683","571,531,449","-334,477,495","35,159,221","1,525,084,000",27.35,29.93,265.61,109.43,842.72,-0.82,흑전,적지,5.37,95.48,-0.67,2.81,1.01,0.74,0.54,"51,168,675",-0.24,4.52,9.50
A006360,GS건설,12,2015,Annual,"13,005,492,988","9,549,473,789","795,522,347","13,005,492,988","1,875,842,858","948,108,999","1,248,165,922","10,572,620,348","34,478,000","9,010,000","122,067,493","29,476,719","-7,759,525","507,870,570","-228,235,697","2,057,404,879",25.74,26.62,288.45,103.41,846.49,11.44,138.56,흑전,-0.68,94.82,0.85,3.05,1.10,0.81,1.15,"122,067,493",0.28,5.18,-45.50
A006360,GS건설,12,2016,Annual,"13,376,589,310","9,736,512,655","825,250,796","13,376,589,310","2,233,989,425","1,027,109,102","1,201,808,296","11,035,596,403","34,614,000","15,146,000","142,977,772","-20,431,464","81,209,580","-248,719,142","78,180,132","2,203,329,667",25.07,25.67,298.92,102.40,844.94,4.38,17.13,적전,2.85,95.58,-0.61,3.29,1.12,0.84,1.30,"142,977,772",-0.19,4.42,-26.93
A006360,GS건설,12,2017,Annual,"13,696,614,624","9,582,340,457","1,090,697,680","13,696,614,624","2,333,025,535","1,684,305,238","667,909,530","11,679,456,006","35,830,000","20,026,000","318,669,425","-163,676,082","-205,488,512","13,504,526","299,957,907","2,754,687,007",23.65,28.52,322.77,120.57,804.93,5.83,122.88,적지,2.39,93.12,-4.97,3.54,1.14,0.86,2.73,"318,669,425",-1.40,6.88,-8.24
A006360,GS건설,12,2018,Annual,"12,033,275,313","7,828,165,281","1,034,194,955","12,033,275,313","1,756,860,636","593,863,072","958,838,350","13,139,372,923","34,353,000","21,789,000","1,064,489,177","587,434,395","1,032,946,850","-234,761,910","-1,655,622,394","1,981,167,000",30.12,17.48,231.98,58.02,802.60,12.50,234.04,흑전,-12.14,87.61,17.12,3.83,1.39,1.02,8.10,"1,064,489,177",4.47,12.39,-6.29
A006360,GS건설,12,2019,Annual,"13,171,205,734","7,328,856,815","875,113,716","13,171,205,734","1,394,221,598","450,893,000","1,187,750,000","10,416,589,202","32,973,000","27,104,000","767,266,689","447,479,243","759,268,851","-747,618,076","183,526,299","1,898,230,000",31.46,25.05,217.91,79.63,901.56,-20.72,-27.92,-23.82,9.46,86.58,11.52,2.68,1.19,0.83,7.37,"767,266,689",4.30,13.42,39.83
A006360,GS건설,12,2020,Annual,"13,770,677,889","7,251,909,747","1,430,061,358","13,770,677,889","1,124,774,429","391,697,000","1,459,461,000","10,122,930,837","24,162,000","21,533,000","750,397,846","329,675,683","553,879,345","-268,985,594","50,931,977","1,435,888,769",31.31,27.65,219.35,88.29,935.25,-2.82,-2.20,-26.33,4.55,84.84,7.80,2.39,1.10,0.75,7.41,"750,397,846",3.26,15.16,21.32
A006360,GS건설,12,2021,Annual,"15,183,727,265","8,195,112,430","1,477,099,763","15,183,727,265","1,226,805,393","269,308,000","1,722,107,000","9,036,575,423","24,306,000","26,343,000","646,485,539","428,803,250","1,107,469,329","-531,186,576","-4,854,912","1,812,912,944",32.09,25.57,211.61,79.68,989.43,-10.73,-13.85,30.07,10.26,85.05,9.34,1.97,0.91,0.62,7.15,"646,485,539",4.75,14.95,8.17
A006360,GS건설,12,2022,Annual,"16,946,616,697","9,411,595,105","1,499,922,465","16,946,616,697","1,682,406,686","879,143,000","1,847,894,000","12,299,196,215","23,446,000","31,870,000","554,834,831","441,211,561","-7,296,047","-1,311,172,972","624,653,076","2,467,854,000",31.61,28.73,216.39,90.89,"1,037.65",36.10,-14.18,2.89,11.61,89.54,8.63,2.40,1.12,0.77,4.51,"554,834,831",3.59,10.46,17.91
A006360,GS건설,12,2023,Annual,"17,707,298,538","9,482,031,400","1,338,666,209","17,707,298,538","1,606,265,622","1,286,213,000","2,467,330,000","13,436,684,904","38,426,000","21,818,000","-387,945,401","-419,500,545","469,798,621","-763,060,090","496,488,379","2,731,318,000",27.59,32.19,262.47,116.68,916.79,9.25,적전,적전,4.49,98.05,-8.19,2.62,1.10,0.78,-2.89,"-387,945,401",-3.12,1.95,23.98
