,종목명,회계년,총자산(천원),EBIT(천원),총차입금(천원)
2280,삼화왕관,2013,"134,967,814","9,991,081","03,858,511"
2281,삼화왕관,2014,"142,115,133","9,654,762","02,338,742"
2282,삼화왕관,2015,"151,582,720","12,476,830","2,000,0003,639,950"
2283,삼화왕관,2016,"162,196,225","13,517,612","1,000,0005,002,130"
2284,삼화왕관,2017,"166,186,371","10,993,066","06,277,440"
2285,삼화왕관,2018,"171,823,517","10,837,941","09,041,200"
2286,삼화전기,2010,"151,843,666","2,284,143","62,495,819772,166"
2287,삼화전기,2011,"145,593,871","2,711,591","62,454,8690"
2288,삼화전기,2012,"143,173,331","2,081,387","55,565,7940"
2289,삼화전기,2013,"133,552,347","2,770,955","48,419,9070"
2290,삼화전기,2014,"126,583,814","1,979,151","42,696,2330"
2291,삼화전기,2015,"128,236,131","-3,682,549","40,273,4200"
2292,삼화전기,2016,"129,464,174","3,751,063","33,687,2400"
2293,삼화전기,2017,"134,101,754","8,578,044","26,508,6120"
2294,삼화전기,2018,"128,156,723","7,031,160","19,029,4040"
2295,삼화전자,2010,"84,321,909","-5,708,050","42,681,4300"
2296,삼화전자,2011,"86,829,870","-5,340,704","44,768,3580"
2297,삼화전자,2012,"69,140,332","-5,556,736","44,524,0910"
2298,삼화전자,2013,"67,956,226","-596,145","44,125,1870"
2299,삼화전자,2014,"77,076,684","-2,226,095","46,124,4990"
2300,삼화전자,2015,"69,277,588","-7,425,990","40,131,0290"
2301,삼화전자,2016,"68,227,794","-57,440","39,430,5640"
2302,삼화전자,2017,"62,087,149","-6,801,905","36,738,4761,005,556"
2303,삼화전자,2018,"64,280,396","-3,185,229","21,016,477116,667"
2304,삼화콘덴서,2010,"118,143,475","15,982,970","35,424,929440,250"
2305,삼화콘덴서,2011,"134,135,332","5,883,376","38,837,5875,031,250"
2306,삼화콘덴서,2012,"130,194,292","6,038,088","32,765,2764,000,000"
2307,삼화콘덴서,2013,"123,843,987","4,226,728","30,340,0892,500,000"
2308,삼화콘덴서,2014,"108,844,264","-3,841,782","29,305,4951,000,000"
2309,삼화콘덴서,2015,"112,945,263","5,404,248","27,265,004875,000"
2310,삼화콘덴서,2016,"121,688,274","9,472,573","30,156,789416,667"
2311,삼화콘덴서,2017,"137,715,527","22,049,381","18,604,7781,087,500"
2312,삼화콘덴서,2018,"220,047,088","81,349,274","19,022,513362,500"
2313,삼화페인트,2010,"395,884,231","12,273,424","58,313,44615,219,500"
2314,삼화페인트,2011,"402,168,526","19,193,202","49,796,67116,955,886"
2315,삼화페인트,2012,"424,727,541","22,576,209","26,008,01926,707,125"
2316,삼화페인트,2013,"475,571,109","43,477,005","31,144,00329,288,436"
2317,삼화페인트,2014,"505,069,756","45,826,524","25,479,39629,434,444"
2318,삼화페인트,2015,"511,933,172","31,691,166","24,259,52439,326,370"
2319,삼화페인트,2016,"526,308,223","18,875,178","19,511,57542,174,430"
2320,삼화페인트,2017,"542,305,992","8,769,702","26,841,65327,952,838"
2321,삼화페인트,2018,"557,979,480","7,883,937","27,504,44935,398,304"
2322,상신브레이크,2010,"200,909,849","17,208,309","39,292,53918,271,397"
2323,상신브레이크,2011,"220,883,454","12,121,190","49,474,66826,732,558"
2324,상신브레이크,2012,"233,901,216","18,809,103","56,226,29234,215,146"
2325,상신브레이크,2013,"267,736,469","26,077,596","58,069,18632,382,670"
2326,상신브레이크,2014,"301,270,271","26,634,477","80,696,98925,269,273"
2327,상신브레이크,2015,"334,387,254","35,961,052","82,997,16030,399,238"
2328,상신브레이크,2016,"353,061,766","30,897,815","75,773,54634,692,527"
2329,상신브레이크,2017,"398,021,129","35,935,618","91,783,81749,962,868"
2330,상신브레이크,2018,"429,300,584","20,713,733","108,503,82951,131,101"
2331,새론오토모티브,2010,"152,275,295","14,357,605","3,470,1260"
2332,새론오토모티브,2011,"181,333,153","18,334,239","3,492,4330"
2333,새론오토모티브,2012,"180,692,123","18,761,573","2,208,0602,486,430"
2334,새론오토모티브,2013,"202,754,394","31,241,938","1,162,3670"
2335,새론오토모티브,2014,"219,396,999","32,446,345","100,0000"
2336,새론오토모티브,2015,"245,988,030","29,746,647","100,0000"
2337,새론오토모티브,2016,"263,741,756","28,041,075","100,0000"
2338,새론오토모티브,2017,"266,613,285","16,693,645","100,0000"
2339,새론오토모티브,2018,"267,051,610","9,543,624","100,0000"
2340,샘표,2010,"222,263,424","-583,554","11,837,3664,512,198"
2341,샘표,2011,"235,771,801","4,109,481","15,183,8919,071,245"
2342,샘표,2012,"234,104,260","11,321,354","27,092,51521,805,300"
2343,샘표,2013,"243,776,745","8,112,076","50,064,9344,129,597"
2344,샘표,2014,"235,219,022","9,168,309","26,078,0799,046,565"
2345,샘표,2015,"257,318,444","-682,221","32,418,43225,539,700"
2346,샘표,2016,"118,579,705","1,403,224","445,3131,400,000"
2347,샘표,2017,"311,564,694","17,981,741","34,581,6003,465,500"
2348,샘표,2018,"320,918,955","19,666,147","14,265,71815,435,300"
2349,서연,2010,"760,501,955","76,788,809","56,554,14921,487,449"
2350,서연,2011,"1,218,064,342","63,379,518","197,308,93345,135,375"
2351,서연,2012,"1,443,122,649","95,081,348","228,360,491112,008,063"
2352,서연,2013,"1,909,609,095","204,752,239","301,588,378121,454,064"
2353,서연,2014,"2,266,575,394","133,698,895","389,312,565107,165,515"
2354,서연,2015,"2,595,484,129","137,233,697","554,543,687174,104,851"
2355,서연,2016,"2,933,486,634","126,836,326","652,856,861268,526,952"
2356,서연,2017,"2,767,655,964","-25,756,564","642,021,738166,966,735"
2357,서연,2018,"2,696,306,676","6,243,587","595,586,355243,953,887"
2358,서울가스,2010,"1,211,556,340","14,066,592","049,835,457"
2359,서울가스,2011,"1,318,228,573","848,683","3,728,14235,794,207"
2360,서울가스,2012,"1,519,546,129","15,075,325","17,550,96528,058,804"
2361,서울가스,2013,"1,532,935,627","14,829,513","18,788,12619,597,864"
2362,서울가스,2014,"1,626,692,334","7,427,865","16,000,00016,485,657"
2363,서울가스,2015,"1,436,635,554","-2,477,122","011,954,200"
2364,서울가스,2016,"1,466,624,997","-6,700,808","013,238,600"
2365,서울가스,2017,"1,545,885,280","10,133,358","012,575,100"
2366,서울가스,2018,"1,368,620,519","4,342,030","012,675,350"
2367,서울식품,2010,"47,380,652","-6,079,247","3,253,55310,100,000"
2368,서울식품,2011,"46,418,998","-666,848","4,613,03213,000,000"
2369,서울식품,2012,"50,335,004","1,667,350","5,146,65113,000,000"
2370,서울식품,2013,"49,510,239","1,559,808","5,208,6619,691,980"
2371,서울식품,2014,"51,525,320","1,184,368","7,850,6246,965,700"
2372,서울식품,2015,"58,399,491","1,734,380","9,771,2727,830,720"
2373,서울식품,2016,"62,622,598","651,359","14,623,2906,080,300"
2374,서울식품,2017,"76,890,434","904,568","13,203,2765,450,000"
2375,서울식품,2018,"77,402,788","1,072,627","20,194,0003,230,340"
2376,서원,2010,"326,780,962","24,585,798","143,923,3736,724,683"
2377,서원,2011,"388,794,060","8,863,637","170,792,59232,826,146"
2378,서원,2012,"456,603,539","7,411,600","215,529,66547,078,931"
2379,서원,2013,"298,200,155","-4,818,145","151,252,78115,261,476"
2380,서원,2014,"287,479,510","6,767,743","151,179,92210,149,955"
2381,서원,2015,"244,994,346","-10,994,265","148,430,5007,710,095"
2382,서원,2016,"223,594,647","12,630,821","109,694,89411,480,350"
2383,서원,2017,"212,303,072","12,840,331","100,711,121232,800"
2384,서원,2018,"220,110,079","8,594,262","95,163,7925,270,316"
2385,서흥,2010,"338,408,089","25,524,802","66,138,01832,501,838"
2386,서흥,2011,"434,227,525","26,909,950","96,739,37781,419,658"
2387,서흥,2012,"466,466,906","14,425,658","47,092,39887,374,749"
2388,서흥,2013,"466,545,008","25,155,455","28,465,23878,752,574"
2389,서흥,2014,"491,207,876","29,128,232","49,927,892111,744,690"
2390,서흥,2015,"556,754,829","33,833,825","71,582,47987,187,489"
2391,서흥,2016,"585,890,727","40,113,698","60,474,27479,745,615"
2392,서흥,2017,"595,288,907","37,286,555","85,788,52472,096,316"
2393,서흥,2018,"639,100,630","39,306,802","110,156,40368,576,822"
2394,선도전기,2010,"96,126,618","58,566",00
2395,선도전기,2011,"101,053,375","2,059,094",00
2396,선도전기,2012,"98,958,167","1,027,154","2,787,6430"
2397,선도전기,2013,"128,582,447","1,996,227","12,711,863330,000"
2398,선도전기,2014,"132,827,723","1,776,113","6,301,75418,505,758"
2399,선도전기,2015,"135,947,962","5,652,882","023,459,758"
2400,선도전기,2016,"146,601,414","2,261,164","7,560,00023,388,758"
2401,선도전기,2017,"158,151,937","1,474,957","6,497,98328,569,689"
2402,선도전기,2018,"149,094,572","1,130,644","6,272,78231,987,189"
2403,성문전자,2010,"51,738,373","6,374,104","8,899,691225,000"
2404,성문전자,2011,"55,202,224","6,154,024","9,145,8011,450,000"
2405,성문전자,2012,"43,168,506","-1,806,924","3,442,200109,782"
2406,성문전자,2013,"49,764,693","-3,513,855","5,672,00973,188"
2407,성문전자,2014,"51,557,111","-2,066,758","8,654,18836,594"
2408,성문전자,2015,"45,273,303","-1,346,656","9,620,5000"
2409,성문전자,2016,"44,116,408","-706,727","6,918,0780"
2410,성문전자,2017,"42,991,994","-458,040","4,718,9980"
2411,성문전자,2018,"43,264,101","838,210","7,246,5140"
2412,성보화학,2010,"95,199,726","-92,932",00
2413,성보화학,2011,"100,586,249","1,233,001","556,5380"
2414,성보화학,2012,"101,598,444","2,784,531",00
2415,성보화학,2013,"101,953,108","3,787,864",00
2416,성보화학,2014,"106,396,073","5,305,214",00
2417,성보화학,2015,"107,552,970","5,451,917",00
2418,성보화학,2016,"194,504,487","1,279,883",00
2419,성보화학,2017,"185,623,186","-2,754,196",00
2420,성보화학,2018,"183,365,495","293,193",00
2421,성신양회,2010,"1,248,374,990","-61,452,166","215,351,775151,896,400"
2422,성신양회,2011,"1,151,105,428","-43,277,444","194,999,50782,678,700"
2423,성신양회,2012,"1,122,491,013","16,001,473","294,550,48786,986,700"
2424,성신양회,2013,"1,144,285,222","44,934,062","245,039,17399,247,400"
2425,성신양회,2014,"1,115,653,993","44,426,417","308,254,180126,875,000"
2426,성신양회,2015,"1,072,795,123","35,255,168","272,437,58696,395,000"
2427,성신양회,2016,"1,016,264,029","36,833,678","272,642,71953,092,000"
2428,성신양회,2017,"1,023,425,233","32,821,023","272,154,16028,289,545"
2429,성신양회,2018,"1,061,390,657","29,790,317","312,675,63732,969,791"
2430,성창기업지주,2010,"293,315,010","7,932,029","87,782,43263,026,740"
2431,성창기업지주,2011,"307,997,635","13,060,607","88,450,75958,168,887"
2432,성창기업지주,2012,"328,454,337","285,745","24,164,48916,043,110"
2433,성창기업지주,2013,"324,009,225","-2,122,107","25,284,66513,132,892"
2434,성창기업지주,2014,"334,627,316","-89,432","16,564,43224,758,840"
2435,성창기업지주,2015,"362,501,569","3,064,655","11,643,59323,691,138"
2436,성창기업지주,2016,"636,441,018","976,417","18,421,11112,192,550"
2437,성창기업지주,2017,"654,109,414","-236,517","31,393,45622,008,646"
2438,성창기업지주,2018,"648,660,747","-6,886,004","50,703,16722,204,168"
2439,세기상사,2010,"53,275,401","-582,913","3,250,0000"
2440,세기상사,2011,"52,280,158","-387,105","3,250,0009,000,000"
2441,세기상사,2012,"51,562,689","-316,954","3,250,0000"
2442,세기상사,2013,"47,846,000","-1,084,410","3,250,0009,000,000"
2443,세기상사,2014,"46,499,996","-989,780","3,250,0000"
2444,세기상사,2015,"45,133,360","-891,103","3,250,0008,969,470"
2445,세기상사,2016,"43,903,385","-730,717","3,250,0000"
2446,세기상사,2017,"43,038,864","-370,417","12,250,0000"
2447,세기상사,2018,"42,664,004","-386,636","6,250,0006,000,000"
2448,세방,2010,"843,840,914","44,764,919","649,78318,341,806"
2449,세방,2011,"908,627,879","40,889,790","33,748,86044,041,806"
2450,세방,2012,"903,191,339","34,439,214","21,614,0629,348,072"
2451,세방,2013,"900,651,214","13,898,111","43,840,15231,057,617"
2452,세방,2014,"890,754,587","28,598,749","39,825,309822,717"
2453,세방,2015,"918,399,831","25,918,917","38,247,231234,900"
2454,세방,2016,"939,792,735","19,678,266","27,180,0000"
2455,세방,2017,"953,823,780","11,484,770","26,490,0000"
2456,세방,2018,"988,929,794","11,420,261","24,550,0000"
2457,세방전지,2010,"593,934,630","112,362,101","78,886,922699,121"
2458,세방전지,2011,"712,634,498","132,617,432","93,267,902596,800"
2459,세방전지,2012,"772,556,142","123,145,548","74,800,935485,784"
2460,세방전지,2013,"870,157,611","85,208,589","89,636,398485,051"
2461,세방전지,2014,"927,725,912","81,017,045","100,935,256351,021"
2462,세방전지,2015,"1,001,384,893","95,325,606","107,841,4555,004,247"
2463,세방전지,2016,"1,086,480,434","74,349,973","131,132,7012,513,100"
2464,세방전지,2017,"1,145,352,882","69,834,676","111,469,6211,871,900"
2465,세방전지,2018,"1,267,930,429","111,281,588","135,026,6161,230,700"
2466,세아베스틸지주,2010,"1,909,295,730","209,588,760","218,498,52140,000,000"
2467,세아베스틸지주,2011,"1,999,402,385","301,891,268","213,354,12340,000,000"
2468,세아베스틸지주,2012,"2,159,086,176","171,773,005","145,000,00030,000,000"
2469,세아베스틸지주,2013,"2,209,112,063","143,852,131","165,633,10133,000,000"
2470,세아베스틸지주,2014,"2,429,299,409","175,255,871","110,000,00013,000,000"
2471,세아베스틸지주,2015,"3,593,929,795","222,292,064","90,000,000274,975,100"
2472,세아베스틸지주,2016,"3,537,087,560","143,463,963","98,000,000351,100,000"
2473,세아베스틸지주,2017,"3,590,984,649","188,523,885","94,000,000290,277,600"
2474,세아베스틸지주,2018,"3,718,893,786","55,861,842","281,503,970228,561,000"
2475,세아홀딩스,2010,"3,632,594,120","284,951,619","547,490,474161,996,671"
2476,세아홀딩스,2011,"3,845,130,468","339,292,487","542,582,691155,942,530"
2477,세아홀딩스,2012,"4,008,794,418","228,483,990","490,971,553197,137,888"
2478,세아홀딩스,2013,"3,914,700,975","197,041,412","515,743,007162,920,082"
2479,세아홀딩스,2014,"4,141,073,291","255,646,238","461,156,153144,110,004"
2480,세아홀딩스,2015,"5,191,468,774","287,551,537","367,515,954367,704,166"
2481,세아홀딩스,2016,"5,177,866,749","234,786,263","351,333,394459,427,636"
2482,세아홀딩스,2017,"5,254,771,565","274,575,666","352,088,829397,739,319"
2483,세아홀딩스,2018,"5,453,865,784","117,512,340","580,975,492307,091,065"
2484,세우글로벌,2010,"31,027,945","546,759",2360
2485,세우글로벌,2011,"31,195,672","931,862",00
2486,세우글로벌,2012,"32,499,611","1,281,150",00
2487,세우글로벌,2013,"33,460,342","1,864,015",00
2488,세우글로벌,2014,"36,222,786","2,483,091","431,5760"
2489,세우글로벌,2015,"36,979,514","1,585,591",00
2490,세우글로벌,2016,"39,207,914","785,440",00
2491,세우글로벌,2017,"40,346,907","1,674,231",00
2492,세우글로벌,2018,"43,410,663","470,258",00
2493,세원이앤씨,2010,"311,403,594","4,517,646","47,225,2006,000,000"
2494,세원이앤씨,2011,"376,824,470","-21,149,163","111,736,02020,000,000"
2495,세원이앤씨,2012,"367,606,792","9,310,208","121,994,00032,000,000"
2496,세원이앤씨,2013,"298,596,250","-12,545,615","93,353,00022,000,000"
2497,세원이앤씨,2014,"306,644,621","-13,460,971","103,060,0009,662,000"
2498,세원이앤씨,2015,"347,686,361","895,746","110,661,0000"
2499,세원이앤씨,2016,"374,930,308","-104,689","92,360,00017,000,000"
2500,세원이앤씨,2017,"353,022,768","3,781,139","85,420,00017,000,000"
2501,세원이앤씨,2018,"329,475,571","-9,723,709","73,160,00017,800,000"
2502,세원정공,2010,"558,559,951","48,723,540","45,607,510155,079,593"
2503,세원정공,2011,"334,739,337","41,077,397","14,420,85316,478,980"
2504,세원정공,2012,"429,357,512","62,572,304","17,650,2337,767,561"
2505,세원정공,2013,"494,928,446","71,083,140","03,850,733"
2506,세원정공,2014,"540,744,180","65,006,974",00
2507,세원정공,2015,"603,983,800","60,125,567",00
2508,세원정공,2016,"662,998,502","54,293,592",00
2509,세원정공,2017,"634,556,334","-9,514,034",00
2510,세원정공,2018,"663,953,668","-21,986,851","9,083,1370"
2511,세이브존I&C,2010,"494,641,544","26,476,023","20,574,65098,447,200"
2512,세이브존I&C,2011,"525,403,825","30,930,598","29,814,21091,898,800"
2513,세이브존I&C,2012,"502,882,801","29,945,909","27,746,9315,670,000"
2514,세이브존I&C,2013,"510,939,100","32,324,659","19,770,00071,117,640"
2515,세이브존I&C,2014,"512,623,544","35,884,605","38,208,32059,300,320"
2516,세이브존I&C,2015,"527,906,656","35,458,956","30,770,0004,618,900"
2517,세이브존I&C,2016,"553,360,023","36,876,512","60,270,0005,789,550"
2518,세이브존I&C,2017,"562,561,981","36,205,371","52,000,0001,794,150"
2519,세이브존I&C,2018,"575,796,681","33,912,125","35,000,0003,673,750"
2520,송원산업,2010,"753,260,000","34,584,000","254,425,00028,005,000"
2521,송원산업,2011,"870,166,000","25,157,000","324,719,00032,230,000"
2522,송원산업,2012,"862,123,000","57,652,000","358,575,00025,014,000"
2523,송원산업,2013,"866,022,000","42,079,000","222,386,000142,341,000"
2524,송원산업,2014,"855,857,000","3,398,000","215,314,00066,014,000"
2525,송원산업,2015,"846,381,000","49,390,000","207,562,00029,551,000"
2526,송원산업,2016,"829,523,000","76,350,000","165,187,000112,220,000"
2527,송원산업,2017,"865,121,000","54,466,000","187,300,00098,783,000"
2528,송원산업,2018,"872,544,000","54,277,000","185,188,00017,180,000"
2529,수산중공업,2010,"95,477,822","12,130,837","17,329,109214,240"
2530,수산중공업,2011,"117,248,095","14,872,001","24,809,580226,672"
2531,수산중공업,2012,"131,388,961","15,784,533","22,975,3557,971,649"
2532,수산중공업,2013,"136,006,038","4,600,613","22,439,8536,684,091"
2533,수산중공업,2014,"133,367,849","7,496,614","21,564,942220,114"
2534,수산중공업,2015,"119,234,422","4,534,596","15,893,041224,238"
2535,수산중공업,2016,"108,609,516","3,909,811","3,848,603215,184"
2536,수산중공업,2017,"110,463,639","3,301,271","2,148,510203,248"
2537,수산중공업,2018,"204,937,118","423,308","23,790,71347,300,000"
2538,신대양제지,2010,"369,495,633","24,759,219","50,526,06933,606,831"
2539,신대양제지,2011,"421,658,812","19,801,045","78,041,60046,281,656"
2540,신대양제지,2012,"403,588,349","42,887,435","43,952,41835,272,791"
2541,신대양제지,2013,"392,854,620","16,281,516","37,608,29820,442,174"
2542,신대양제지,2014,"401,780,755","25,112,196","36,593,25817,049,640"
2543,신대양제지,2015,"375,615,481","8,297,744","25,193,6139,953,100"
2544,신대양제지,2016,"362,737,227","8,244,561","18,135,8807,513,750"
2545,신대양제지,2017,"725,767,416","28,760,715","130,761,08735,856,083"
2546,신대양제지,2018,"746,772,367","116,632,087","66,230,85339,824,500"
2547,신도리코,2010,"910,741,765","74,542,105","8,920,2110"
2548,신도리코,2011,"980,932,781","65,351,111","13,855,6960"
2549,신도리코,2012,"969,970,671","47,834,864","24,231,9980"
2550,신도리코,2013,"919,770,392","28,410,447","27,873,2780"
2551,신도리코,2014,"915,624,765","4,621,049","16,398,5990"
2552,신도리코,2015,"929,282,858","6,543,358","32,564,5840"
2553,신도리코,2016,"932,198,393","16,262,544","13,766,9650"
2554,신도리코,2017,"940,545,761","32,621,678","8,313,4580"
2555,신도리코,2018,"950,210,537","24,889,473","7,653,0820"
2556,신라교역,2010,"392,228,339","42,406,240","15,448,0000"
2557,신라교역,2011,"435,062,940","22,806,305","15,448,00013,665,000"
2558,신라교역,2012,"509,905,304","73,684,306","15,448,00016,380,000"
2559,신라교역,2013,"501,893,858","18,725,664","15,448,00016,380,000"
2560,신라교역,2014,"510,383,681","4,624,669","15,448,00014,427,780"
2561,신라교역,2015,"510,104,471","-6,410,469","10,813,60012,087,750"
2562,신라교역,2016,"525,212,040","5,885,335","09,747,770"
2563,신라교역,2017,"549,948,061","29,401,146","07,407,790"
2564,신라교역,2018,"581,034,541","7,432,109","05,067,810"
2565,신성이엔지,2010,"429,838,572","27,011,276","56,818,28748,814,605"
2566,신성이엔지,2011,"415,221,081","-36,472,468","97,632,50073,021,666"
2567,신성이엔지,2012,"320,699,428","-41,609,833","109,057,55066,989,824"
2568,신성이엔지,2013,"295,129,783","-11,706,270","63,106,69799,186,024"
2569,신성이엔지,2014,"341,636,808","-3,004,233","81,566,70716,624,449"
2570,신성이엔지,2015,"319,042,321","7,631,086","76,712,009115,369,295"
2571,신성이엔지,2016,"693,978,387","-9,743,379","80,696,07298,302,421"
2572,신성이엔지,2017,"682,856,890","-5,753,418","98,348,50893,401,066"
2573,신성이엔지,2018,"413,145,099","-4,152,168","83,309,81011,919,049"
2574,신성통상,2010,"484,827,076","18,521,731","104,979,03011,570,861"
2575,신성통상,2011,"517,520,115","20,826,802","151,899,5063,464,690"
2576,신성통상,2012,"551,884,229","33,394,884","161,691,6118,031,059"
2577,신성통상,2013,"628,654,912","12,005,183","204,445,54215,535,050"
2578,신성통상,2014,"627,980,549","26,147,099","188,845,24043,046,018"
2579,신성통상,2015,"671,394,325","38,419,338","197,805,44919,654,870"
2580,신성통상,2016,"692,698,164","26,815,123","209,448,81129,004,340"
2581,신성통상,2017,"638,558,364","9,140,107","192,644,1988,706,000"
2582,신성통상,2018,"656,445,420","19,384,208","169,714,45819,200,000"
2583,신세계,2010,"14,328,079,567","236,938,135","326,946,871393,680,212"
2584,신세계,2011,"4,144,705,507","254,423,904","83,748,13920,000,000"
2585,신세계,2012,"6,968,481,558","249,771,571","205,790,0001,022,201,000"
2586,신세계,2013,"7,499,974,642","306,389,938","231,521,0001,041,705,000"
2587,신세계,2014,"7,931,446,086","273,446,693","328,294,1611,039,999,864"
2588,신세계,2015,"7,918,168,376","262,134,022","341,027,000533,440,000"
2589,신세계,2016,"9,954,538,692","251,398,879","283,866,000645,170,000"
2590,신세계,2017,"10,151,705,102","345,695,651","245,173,770197,714,000"
2591,신세계,2018,"11,101,280,507","397,350,381","598,540,967527,000,136"
2592,신세계건설,2010,"418,667,981","24,969,951","50,873,4000"
2593,신세계건설,2011,"491,318,941","23,397,637","114,073,4000"
2594,신세계건설,2012,"581,158,877","7,828,214","178,250,00093,791,822"
2595,신세계건설,2013,"551,472,760","-20,223,801","100,347,0740"
2596,신세계건설,2014,"672,732,058","24,697,804","158,650,0000"
2597,신세계건설,2015,"678,596,446","41,857,341",00
2598,신세계건설,2016,"734,455,411","51,931,944",00
2599,신세계건설,2017,"678,555,969","24,726,185","70,000,0000"
2600,신세계건설,2018,"757,077,429","21,849,353",00
2601,신영와코루,2010,"266,660,121","17,384,824",00
2602,신영와코루,2011,"280,438,245","17,291,638",00
2603,신영와코루,2012,"295,673,751","14,526,505","556,286836,003"
2604,신영와코루,2013,"303,347,615","9,774,936","406,1690"
2605,신영와코루,2014,"303,645,633","3,617,415","247,1050"
2606,신영와코루,2015,"317,693,559","6,017,522","257,2330"
2607,신영와코루,2016,"334,494,513","3,163,425","301,8810"
2608,신영와코루,2017,"331,622,240","5,962,662","436,9560"
2609,신영와코루,2018,"345,216,231","2,208,421","221,1340"
2610,신원,2010,"372,088,962","16,454,815","58,831,58111,119,049"
2611,신원,2011,"411,181,825","1,227,739","81,144,2964,324,875"
2612,신원,2012,"430,183,486","580,690","72,118,83514,357,447"
2613,신원,2013,"428,995,583","8,327,385","114,703,6005,170,970"
2614,신원,2014,"428,090,184","15,439,544","88,984,6780"
2615,신원,2015,"431,379,116","18,700,922","100,924,131673,283"
2616,신원,2016,"432,327,923","15,014,964","91,707,9564,200,000"
2617,신원,2017,"421,611,580","839,307","70,184,5164,406,156"
2618,신원,2018,"412,251,485","1,463,027","89,506,8801,900,000"
2619,신일전자,2010,"45,700,552","3,300,867","8,183,19719,953"
2620,신일전자,2011,"46,367,364","3,910,443","7,731,417532,223"
2621,신일전자,2012,"58,652,640","2,775,024","6,658,6120"
2622,신일전자,2013,"60,282,503","6,897,479","5,255,7951,625,000"
2623,신일전자,2014,"91,207,432","-167,761","10,759,9696,250,000"
2624,신일전자,2015,"79,273,264","-5,194,705","4,918,7373,750,000"
2625,신일전자,2016,"80,720,576","4,435,229","5,812,6931,250,000"
2626,신일전자,2017,"84,786,776","10,590,909","6,107,2470"
2627,신일전자,2018,"102,269,482","14,783,104","9,864,9242,000,000"
2628,신풍,2010,"173,830,163","5,012,613","31,945,3322,790,400"
2629,신풍,2011,"174,511,082","-7,416,048","32,345,1678,276,730"
2630,신풍,2012,"183,114,589","-13,315,749","35,499,7247,156,490"
2631,신풍,2013,"196,354,192","-3,787,552","4,429,3015,827,746"
2632,신풍,2014,"173,516,996","-19,759,806","2,563,1286,626,686"
2633,신풍,2015,"145,668,274","-19,600,819","2,070,1265,111,761"
2634,신풍,2016,"146,751,018","2,041,540","1,748,0493,665,926"
2635,신풍,2017,"153,484,813","-2,052,158","6,692,1142,149,840"
2636,신풍,2018,"167,283,571","12,159,066","5,420,2601,323,270"
2637,신풍제약,2010,"370,062,063","42,848,070","117,249,46320,062,479"
2638,신풍제약,2011,"378,499,607","38,450,317","114,023,25519,742,397"
2639,신풍제약,2012,"379,679,609","24,234,350","107,782,16211,599,828"
2640,신풍제약,2013,"398,354,727","24,811,386","107,865,11130,101,175"
2641,신풍제약,2014,"413,147,081","19,959,719","116,660,7768,663,741"
2642,신풍제약,2015,"414,299,209","3,952,941","143,590,6794,094,820"
2643,신풍제약,2016,"418,113,688","7,624,849","109,040,9988,050,000"
2644,신풍제약,2017,"391,378,735","8,149,434","103,015,2839,550,000"
2645,신풍제약,2018,"386,718,512","7,752,620","105,440,0002,000,000"
2646,신흥,2010,"137,593,505","7,529,308","27,669,1202,500,000"
2647,신흥,2011,"142,045,998","5,171,588","32,710,4932,449,890"
2648,신흥,2012,"141,018,610","1,359,850","31,142,5782,126,230"
2649,신흥,2013,"129,289,616","2,709,100","26,458,8201,546,270"
2650,신흥,2014,"123,441,738","6,082,976","15,984,3921,016,300"
2651,신흥,2015,"136,987,094","6,516,859","30,091,676636,300"
2652,신흥,2016,"131,526,453","4,229,081","23,261,569535,300"
2653,신흥,2017,"131,257,804","4,031,142","20,899,175387,000"
2654,신흥,2018,"132,689,386","1,108,222","16,823,625847,650"
2655,쌍방울,2010,"123,848,342","7,694,694","19,307,2078,641,180"
2656,쌍방울,2011,"125,765,852","8,319,518","24,663,0642,059,666"
2657,쌍방울,2012,"120,929,435","5,304,248","22,573,8705,795,314"
2658,쌍방울,2013,"133,752,804","-242,739","29,337,47214,984,769"
2659,쌍방울,2014,"138,676,424","274,839","31,660,21214,981,851"
2660,쌍방울,2015,"217,372,239","1,034,354","14,661,3430"
2661,쌍방울,2016,"223,316,431","-15,089,040","16,499,82510,485,002"
2662,쌍방울,2017,"623,968,394","-21,607,655","25,084,1150"
2663,쌍방울,2018,"380,150,026","564,488","23,177,6990"
2664,쌍용C&E,2010,"3,189,333,929","109,942,580","692,913,833341,314,681"
2665,쌍용C&E,2011,"3,139,163,006","66,601,365","729,739,309115,388,516"
2666,쌍용C&E,2012,"3,163,501,918","143,609,257","718,260,021208,056,656"
2667,쌍용C&E,2013,"3,074,311,199","138,119,579","721,583,812181,659,449"
2668,쌍용C&E,2014,"3,003,332,756","162,311,620","628,191,862136,410,258"
2669,쌍용C&E,2015,"2,934,452,674","214,249,611","523,980,23855,199,303"
2670,쌍용C&E,2016,"3,216,246,977","257,837,049","466,461,89449,887,124"
2671,쌍용C&E,2017,"3,501,201,890","250,948,256","372,820,651238,803,766"
2672,쌍용C&E,2018,"3,429,268,015","246,949,393","178,832,099454,542,219"
2673,써니전자,2010,"45,834,349","-3,313,016","14,598,1040"
2674,써니전자,2011,"39,869,427","-4,523,237","15,423,0250"
2675,써니전자,2012,"33,690,475","-5,609,806","11,000,0000"
