,종목명,회계년,총자산(천원),EBIT(천원),총차입금(천원)
2775,조선선재,2019,"121,051,072","14,118,917",00
2776,조선선재,2020,"125,961,386","12,709,818",00
2777,조선선재,2021,"139,548,941","14,137,036",00
2778,조선선재,2022,"145,133,297","9,435,413",00
2779,조선선재,2023,"155,538,184","10,580,671",00
2780,지역난방공사,2019,"5,892,614,210","42,213,060","60,000,000150,000,000"
2781,지역난방공사,2020,"6,073,139,097","132,852,566","0340,000,000"
2782,지역난방공사,2021,"6,517,362,464","39,686,157","470,288,0140"
2783,지역난방공사,2022,"7,478,129,880","-403,893,694","530,000,0002,950,000"
2784,지역난방공사,2023,"7,968,409,129","314,719,522","540,000,0006,200,000"
2785,KTis,2019,"311,822,912","13,757,325",00
2786,KTis,2020,"294,288,885","9,002,862",00
2787,KTis,2021,"369,360,806","14,405,202",00
2788,KTis,2022,"396,208,069","19,544,619",00
2789,KTis,2023,"447,609,122","20,525,095",00
2790,스카이라이프,2019,"848,276,023","69,357,293",00
2791,스카이라이프,2020,"919,475,828","73,845,539","200,0000"
2792,스카이라이프,2021,"1,275,644,844","73,018,655","100,000,000149,641,016"
2793,스카이라이프,2022,"1,361,298,311","63,195,741","45,700,0000"
2794,스카이라이프,2023,"1,215,697,591","14,067,496",00
2795,코오롱인더,2019,"5,293,102,916","172,947,722","1,107,061,195556,582,913"
2796,코오롱인더,2020,"5,043,688,226","163,244,618","945,648,207390,131,948"
2797,코오롱인더,2021,"5,601,285,266","252,713,195","989,145,995451,948,007"
2798,코오롱인더,2022,"6,003,463,016","242,496,099","1,388,185,228344,253,328"
2799,코오롱인더,2023,"6,002,718,765","157,625,474","1,120,486,723336,584,663"
2800,코오롱플라스틱,2019,"338,684,832","10,306,155","44,419,24222,500,000"
2801,코오롱플라스틱,2020,"317,913,470","3,855,511","10,702,11430,000,000"
2802,코오롱플라스틱,2021,"369,094,511","27,681,571","18,339,7757,500,000"
2803,코오롱플라스틱,2022,"387,043,504","46,041,896","34,315,1800"
2804,코오롱플라스틱,2023,"362,980,211","33,813,729","2,292,2744,000,000"
2805,티웨이홀딩스,2019,"871,001,110","-23,722,587",00
2806,티웨이홀딩스,2020,"766,137,055","-177,740,674","49,648,5862,900,000"
2807,티웨이홀딩스,2021,"805,278,646","-148,528,986","46,359,2662,900,000"
2808,티웨이홀딩스,2022,"210,718,177","-1,863,122",00
2809,티웨이홀딩스,2023,"215,388,360","-3,006,330","7,000,0000"
2810,하나투어,2019,"1,007,555,858","7,460,034","90,837,50588,668,268"
2811,하나투어,2020,"703,260,915","-114,866,698","23,900,15294,865,826"
2812,하나투어,2021,"430,595,585","-127,293,510","16,563,49410,527,204"
2813,하나투어,2022,"455,429,440","-101,184,086","14,370,1317,865,108"
2814,하나투어,2023,"644,596,378","34,047,986","8,682,5995,337,856"
2815,한국항공우주,2019,"4,367,135,609","275,564,428","278,140,81995,256,023"
2816,한국항공우주,2020,"5,159,070,657","139,524,243","255,500,00077,823,075"
2817,한국항공우주,2021,"5,855,223,993","58,259,436","6,500,000105,565,323"
2818,한국항공우주,2022,"7,772,406,693","141,617,667","18,900,00078,359,215"
2819,한국항공우주,2023,"7,139,576,929","247,510,483","21,400,00058,494,504"
2820,한국화장품,2019,"81,307,960","-17,394,170","6,700,000166,667"
2821,한국화장품,2020,"75,378,062","-16,993,357","7,100,0000"
2822,한국화장품,2021,"48,508,446","-3,193,221","5,300,0000"
2823,한국화장품,2022,"43,913,330","-23,014","2,600,0000"
2824,한국화장품,2023,"48,624,289","3,054,862","2,600,0000"
2825,HL홀딩스,2019,"1,760,403,391","75,417,772","41,326,918138,912,101"
2826,HL홀딩스,2020,"1,961,514,203","90,746,196","83,443,199109,306,168"
2827,HL홀딩스,2021,"2,294,958,467","139,896,492","76,210,583217,034,488"
2828,HL홀딩스,2022,"2,279,864,890","85,846,923","111,353,85093,378,000"
2829,HL홀딩스,2023,"2,298,229,319","92,173,966","185,643,97073,566,475"
2830,한미약품,2019,"1,913,706,258","103,877,846","213,100,000221,000,000"
2831,한미약품,2020,"1,882,026,593","48,976,342","238,100,000179,342,480"
2832,한미약품,2021,"1,936,728,687","125,415,875","255,900,000180,771,120"
2833,한미약품,2022,"1,924,585,731","158,090,311","369,100,000142,399,760"
2834,한미약품,2023,"1,898,668,376","220,691,065","336,100,00082,028,400"
2835,한세엠케이,2019,"184,743,386","-23,884,333","29,495,4370"
2836,한세엠케이,2020,"149,681,758","-18,861,877","26,940,5265,000,000"
2837,한세엠케이,2021,"129,057,654","-12,087,443","37,604,0400"
2838,한세엠케이,2022,"224,809,704","-21,130,809","81,907,8140"
2839,한세엠케이,2023,"268,472,037","-4,219,075","96,009,7881,200,000"
2840,한전산업,2019,"166,748,912","21,041,397","06,747,000"
2841,한전산업,2020,"163,588,747","19,034,399","01,380,690"
2842,한전산업,2021,"163,320,480","17,515,390","1,340,0647,282,069"
2843,한전산업,2022,"157,781,436","18,651,295","07,183,448"
2844,한전산업,2023,"203,640,941","26,038,104","0810,862"
2845,현대위아,2019,"6,774,339,000","101,934,000","127,971,000621,582,000"
2846,현대위아,2020,"7,719,906,000","71,957,000","97,008,000981,326,000"
2847,현대위아,2021,"7,749,507,000","102,725,000","26,041,000975,737,000"
2848,현대위아,2022,"7,546,451,000","212,115,000","38,424,000926,655,000"
2849,현대위아,2023,"6,825,905,000","229,216,000","50,377,000834,983,000"
2850,현대홈쇼핑,2019,"2,503,844,834","130,344,228","89,830,75199,423,081"
2851,현대홈쇼핑,2020,"2,693,110,904","172,324,877","81,799,62016,961,920"
2852,현대홈쇼핑,2021,"2,600,338,276","140,099,444","78,103,75055,548,596"
2853,현대홈쇼핑,2022,"2,782,027,992","110,640,962","171,205,76013,423,375"
2854,현대홈쇼핑,2023,"3,432,527,149","59,952,400","258,580,5201,214,765"
2855,휠라홀딩스,2019,"3,770,249,128","470,676,493","190,380,601611,690,245"
2856,휠라홀딩스,2020,"3,758,441,249","341,077,884","333,893,261507,116,631"
2857,휠라홀딩스,2021,"4,288,856,815","492,851,154","285,865,529351,212,439"
2858,휠라홀딩스,2022,"4,821,801,378","435,072,372","377,004,043696,990,461"
2859,휠라홀딩스,2023,"4,980,149,551","303,493,543","372,875,121420,835,366"
2860,GS리테일,2019,"7,049,658,160","238,835,956","3,140,101122,695,647"
2861,GS리테일,2020,"7,177,767,176","252,567,216","173,476,201151,292,041"
2862,GS리테일,2021,"9,455,972,982","219,542,226","45,128,439204,799,561"
2863,GS리테일,2022,"9,832,423,125","360,186,161","129,999,654136,884,421"
2864,GS리테일,2023,"10,042,015,943","393,955,340","215,000,00632,216,231"
2865,미원화학,2019,"119,057,544","15,484,153","1,127,6940"
2866,미원화학,2020,"125,335,557","16,152,477","1,185,2110"
2867,미원화학,2021,"133,843,310","12,772,108","859,0920"
2868,미원화학,2022,"147,864,036","18,983,200","259,7910"
2869,미원화학,2023,"164,770,958","24,913,394","471,5590"
2870,선진,2019,"983,329,180","40,117,085","364,388,41555,539,312"
2871,선진,2020,"1,119,723,429","107,550,257","393,161,75467,783,420"
2872,선진,2021,"1,248,892,387","83,449,204","522,368,53558,040,618"
2873,선진,2022,"1,333,616,177","70,603,247","508,684,97546,906,862"
2874,선진,2023,"1,258,124,553","97,522,940","536,797,02514,820,960"
2875,인터지스,2019,"419,994,906","6,479,330","34,499,82772,826,067"
2876,인터지스,2020,"385,984,504","7,656,359","31,446,54359,222,884"
2877,인터지스,2021,"388,581,566","19,994,090","26,150,00012,601,948"
2878,인터지스,2022,"433,167,238","35,409,146","50,850,0007,203,015"
2879,인터지스,2023,"428,501,449","23,029,106","49,650,0004,397,818"
2880,시디즈,2019,"67,071,398","8,645,139",00
2881,시디즈,2020,"95,773,293","19,746,413",00
2882,시디즈,2021,"84,805,501","12,698,998",00
2883,시디즈,2022,"85,063,020","40,886",00
2884,시디즈,2023,"95,079,295","-1,927,437",00
2885,한국종합기술,2019,"299,804,232","-1,615,331","29,000,00015,093,000"
2886,한국종합기술,2020,"332,119,487","4,589,795","26,000,00010,693,000"
2887,한국종합기술,2021,"339,419,339","7,156,140","24,000,0003,300,000"
2888,한국종합기술,2022,"332,695,360","5,425,717","24,000,0000"
2889,한국종합기술,2023,"381,181,316","3,992,265","24,000,0000"
2890,LG헬로비전,2019,"1,790,671,378","29,249,462","0150,000,000"
2891,LG헬로비전,2020,"1,472,721,456","34,150,119",00
2892,LG헬로비전,2021,"1,488,116,032","44,492,026",00
2893,LG헬로비전,2022,"1,428,013,437","53,800,860",00
2894,LG헬로비전,2023,"1,319,446,206","47,352,194",00
2895,대한해운,2019,"3,340,874,142","128,783,606","317,424,600205,969,831"
2896,대한해운,2020,"3,345,588,771","145,937,799","146,293,419153,486,656"
2897,대한해운,2021,"3,859,734,559","203,921,089","61,577,620242,696,859"
2898,대한해운,2022,"4,490,260,112","267,671,831","286,839,715125,123,925"
2899,대한해운,2023,"4,727,803,814","249,957,271","198,444,20043,258,580"
2900,동일고무벨트,2019,"281,409,709","14,446,980","25,420,2000"
2901,동일고무벨트,2020,"275,779,246","14,785,071","24,792,0000"
2902,동일고무벨트,2021,"313,829,242","871,569","46,339,0000"
2903,동일고무벨트,2022,"381,228,402","8,078,839","92,957,400500,000"
2904,동일고무벨트,2023,"374,040,833","13,689,300","82,497,2002,700,000"
2905,사조씨푸드,2019,"348,095,570","9,725,118","54,600,00040,000,000"
2906,사조씨푸드,2020,"311,639,371","10,784,111","28,600,00035,000,000"
2907,사조씨푸드,2021,"336,930,665","14,004,313","26,600,0000"
2908,사조씨푸드,2022,"350,700,455","13,584,493","59,563,0000"
2909,사조씨푸드,2023,"320,138,050","-34,849,471","75,563,0000"
2910,애경케미칼,2019,"492,826,341","46,852,557","30,679,8566,000,000"
2911,애경케미칼,2020,"532,149,672","57,487,296","33,487,44610,285,680"
2912,애경케미칼,2021,"1,244,966,460","93,260,475","131,749,17646,511,605"
2913,애경케미칼,2022,"1,234,083,723","95,087,064","186,460,0377,630,680"
2914,애경케미칼,2023,"1,308,360,653","45,060,222","247,447,61069,655,661"
2915,지엠비코리아,2019,"486,911,660","8,509,762","71,634,12041,620,255"
2916,지엠비코리아,2020,"488,507,776","-9,655,812","84,500,18223,913,674"
2917,지엠비코리아,2021,"522,463,825","8,377,508","121,826,2539,268,356"
2918,지엠비코리아,2022,"550,819,603","11,123,016","127,627,210562,470"
2919,지엠비코리아,2023,"579,056,069","20,566,630","152,981,095960,000"
2920,한국콜마,2019,"2,400,309,459","99,832,225","80,607,978489,610,410"
2921,한국콜마,2020,"2,489,599,417","121,679,127","184,040,498418,108,565"
2922,한국콜마,2021,"2,606,037,352","84,267,553","223,163,31625,144,243"
2923,한국콜마,2022,"2,933,309,479","73,280,441","311,668,218193,606,254"
2924,한국콜마,2023,"3,009,429,378","136,143,340","400,009,672138,535,112"
2925,한국타이어앤테크놀로지,2019,"10,164,607,903","543,964,832","710,936,75146,312,000"
2926,한국타이어앤테크놀로지,2020,"10,658,547,889","628,270,555","430,080,182163,200,000"
2927,한국타이어앤테크놀로지,2021,"11,694,296,588","642,192,906","395,765,525309,321,002"
2928,한국타이어앤테크놀로지,2022,"12,581,364,159","705,818,089","437,810,564142,422,050"
2929,한국타이어앤테크놀로지,2023,"12,763,305,688","1,327,945,321","333,973,171128,940,000"
2930,휴비스,2019,"877,170,813","4,867,303","131,482,06120,260,387"
2931,휴비스,2020,"872,859,156","39,869,748","70,224,27936,718,895"
2932,휴비스,2021,"843,415,197","6,490,561","77,488,84927,116,264"
2933,휴비스,2022,"793,759,628","-83,009,289","124,863,34533,640,787"
2934,휴비스,2023,"782,722,787","-71,628,571","139,461,68633,222,028"
2935,DSR,2019,"240,410,407","10,659,340","51,741,1725,602,191"
2936,DSR,2020,"252,937,447","12,075,680","52,763,7616,872,403"
2937,DSR,2021,"302,598,631","13,454,432","69,363,2777,593,902"
2938,DSR,2022,"364,710,387","35,774,891","75,120,37222,186,537"
2939,DSR,2023,"343,481,015","24,261,854","61,272,91018,036,433"
2940,NHN,2019,"2,500,321,249","86,677,183","44,839,43820,966,769"
2941,NHN,2020,"2,550,930,609","85,739,341","53,189,27315,279,377"
2942,NHN,2021,"3,027,171,507","97,869,201","46,377,25014,535,038"
2943,NHN,2022,"3,025,182,021","39,053,531","41,147,77445,241,709"
2944,NHN,2023,"3,449,677,276","55,598,406","52,886,236179,387,340"
2945,동아에스티,2019,"1,008,775,746","56,561,533","90,586,32850,000,000"
2946,동아에스티,2020,"980,667,424","33,994,186","50,532,73990,000,000"
2947,동아에스티,2021,"1,115,985,527","15,618,958","51,502,41541,500,000"
2948,동아에스티,2022,"1,157,724,934","16,672,741","21,373,02351,682,500"
2949,동아에스티,2023,"1,264,420,588","11,178,462","17,013,77182,120,000"
2950,한진칼,2019,"2,693,659,191","-3,881,274","125,000,000282,500,000"
2951,한진칼,2020,"3,488,569,253","-221,140,549","254,000,000274,375,000"
2952,한진칼,2021,"3,754,742,183","-9,927,827","209,000,000130,000,000"
2953,한진칼,2022,"3,915,077,621","14,487,192","54,000,000200,000,000"
2954,한진칼,2023,"3,784,921,894","42,843,084","39,000,000230,000,000"
2955,현대로템,2019,"4,084,281,234","-279,932,221","364,236,78086,051,551"
2956,현대로템,2020,"4,197,373,871","82,061,321","401,342,4900"
2957,현대로템,2021,"4,107,182,672","80,217,965","362,246,745124,371,480"
2958,현대로템,2022,"4,823,869,784","147,486,669","199,024,220260,440,400"
2959,현대로템,2023,"5,241,484,775","210,046,594","82,598,765131,540,000"
2960,신송홀딩스,2019,"199,873,921","-309,066","28,430,51714,626,786"
2961,신송홀딩스,2020,"167,829,010","5,152,838","17,291,80113,125,000"
2962,신송홀딩스,2021,"248,190,231","6,867,679","30,237,16771,513,753"
2963,신송홀딩스,2022,"242,350,721","8,574,417","28,115,80064,030,000"
2964,신송홀딩스,2023,"242,937,273","8,381,489","32,672,97012,220,000"
2965,아세아시멘트,2019,"1,930,822,378","81,159,970","6,533,442611,801,596"
2966,아세아시멘트,2020,"1,901,368,870","75,305,386","9,165,533547,500,727"
2967,아세아시멘트,2021,"2,037,322,290","128,646,922","78,406,589496,956,761"
2968,아세아시멘트,2022,"2,040,009,732","117,970,812","49,000,000470,974,046"
2969,아세아시멘트,2023,"2,120,387,916","146,886,631","106,138,224424,805,740"
2970,종근당,2019,"801,352,143","74,575,613","52,311,98121,496,331"
2971,종근당,2020,"946,333,120","123,935,879","73,049,04354,986,450"
2972,종근당,2021,"1,046,700,072","94,758,694","74,656,29834,246,449"
2973,종근당,2022,"1,124,882,798","109,906,062","96,269,80110,509,717"
2974,종근당,2023,"1,402,428,436","246,599,279","90,959,12010,000,000"
2975,AJ네트웍스,2019,"1,803,255,226","15,649,323","291,467,302358,407,162"
2976,AJ네트웍스,2020,"1,588,170,350","21,089,141","262,670,778209,018,939"
2977,AJ네트웍스,2021,"1,355,044,450","48,071,718","113,290,328223,293,808"
2978,AJ네트웍스,2022,"1,483,368,740","76,418,663","209,481,577173,582,205"
2979,AJ네트웍스,2023,"1,622,157,342","78,385,857","124,371,578328,063,151"
2980,BGF,2019,"1,657,381,460","26,355,507","19,225,000827,000"
2981,BGF,2020,"1,658,204,362","14,640,998","990,00012,660,000"
2982,BGF,2021,"1,981,622,039","37,907,480","18,338,26413,904,588"
2983,BGF,2022,"1,938,013,971","61,203,793","1,607,67914,360,000"
2984,BGF,2023,"2,171,266,453","70,546,076","24,621,7583,200,000"
2985,디와이파워,2019,"262,634,139","25,944,221","19,809,35012,435,863"
2986,디와이파워,2020,"287,809,531","35,532,867","10,127,38212,071,607"
2987,디와이파워,2021,"342,046,278","42,159,271","21,299,9266,202,613"
2988,디와이파워,2022,"327,522,399","26,967,977","16,089,483254,728"
2989,디와이파워,2023,"336,728,434","36,324,121","8,092,4820"
2990,HL만도,2019,"4,595,620,752","218,566,073","87,504,591377,272,620"
2991,HL만도,2020,"4,938,346,285","88,701,331","108,500,796518,692,600"
2992,HL만도,2021,"5,704,365,860","232,312,045","127,183,139584,040,435"
2993,HL만도,2022,"5,845,841,407","248,102,025","169,425,569494,827,280"
2994,HL만도,2023,"6,286,700,392","279,276,996","172,581,118621,988,368"
2995,코스맥스,2019,"1,204,354,193","53,995,137","356,342,908114,970,631"
2996,코스맥스,2020,"1,189,042,898","66,641,427","379,513,204116,357,880"
2997,코스맥스,2021,"1,411,928,776","122,599,910","363,576,68244,812,476"
2998,코스맥스,2022,"1,396,450,505","53,100,854","434,028,91020,764,682"
2999,코스맥스,2023,"1,557,077,275","115,685,780","402,688,47058,503,549"
3000,쿠쿠홀딩스,2019,"812,577,597","74,514,877","386,5220"
3001,쿠쿠홀딩스,2020,"925,062,698","102,342,513","225,7620"
3002,쿠쿠홀딩스,2021,"1,051,892,517","106,992,032","263,3810"
3003,쿠쿠홀딩스,2022,"1,149,528,708","87,879,678","546,8100"
3004,쿠쿠홀딩스,2023,"1,248,108,718","86,632,976","164,7710"
3005,화인베스틸,2019,"210,800,585","-2,835,663","84,060,8769,399,432"
3006,화인베스틸,2020,"177,774,671","-12,993,803","85,469,1693,296,853"
3007,화인베스틸,2021,"183,238,936","5,534,588","64,567,192913,026"
3008,화인베스틸,2022,"179,622,910","719,072","65,320,0380"
3009,화인베스틸,2023,"190,295,962","-19,776,770","79,426,329742,880"
3010,삼성에스디에스,2019,"9,021,235,882","990,089,397","797,5100"
3011,삼성에스디에스,2020,"9,154,919,056","871,618,076","899,7290"
3012,삼성에스디에스,2021,"10,517,432,175","808,097,772","464,0000"
3013,삼성에스디에스,2022,"11,952,424,889","916,074,023",00
3014,삼성에스디에스,2023,"12,321,024,561","808,230,947",00
3015,서연이화,2019,"1,820,541,997","21,876,294","364,905,179177,626,710"
3016,서연이화,2020,"1,803,837,513","48,464,737","297,172,943190,159,794"
3017,서연이화,2021,"1,790,525,413","65,969,055","234,440,800175,624,121"
3018,서연이화,2022,"1,930,332,276","150,682,128","216,433,481157,387,282"
3019,서연이화,2023,"2,357,850,901","193,109,888","217,955,878219,256,866"
3020,씨에스윈드,2019,"735,606,529","60,135,938","129,468,14618,983,228"
3021,씨에스윈드,2020,"880,657,689","97,574,462","138,145,59263,108,446"
3022,씨에스윈드,2021,"1,771,100,879","101,124,410","180,727,779206,243,646"
3023,씨에스윈드,2022,"1,784,106,978","42,121,940","232,685,508173,607,329"
3024,씨에스윈드,2023,"2,832,647,675","104,666,102","384,086,640303,249,871"
3025,JW생명과학,2019,"201,403,949","29,748,962","34,040,0005,429,850"
3026,JW생명과학,2020,"214,402,016","39,450,540","32,000,0001,512,000"
3027,JW생명과학,2021,"219,466,609","28,416,711","44,350,0001,610,000"
3028,JW생명과학,2022,"252,942,118","27,089,254","21,700,00030,006,744"
3029,JW생명과학,2023,"255,836,393","30,861,916","15,700,000168,000"
3030,LIG넥스원,2019,"2,317,491,215","18,106,724","25,922,00071,788,577"
3031,LIG넥스원,2020,"2,595,606,499","63,741,639","6,792,90071,986,918"
3032,LIG넥스원,2021,"2,576,847,035","97,201,007","13,174,19368,394,491"
3033,LIG넥스원,2022,"3,012,727,223","179,111,738","932,00044,790,603"
3034,LIG넥스원,2023,"3,815,758,833","186,378,439","107,826,82919,757,390"
3035,LS에코에너지,2019,"359,661,267","25,954,855","78,551,1371,470,000"
3036,LS에코에너지,2020,"416,558,419","16,082,165","102,432,59511,470,000"
3037,LS에코에너지,2021,"495,255,400","28,199,820","141,322,11710,000,000"
3038,LS에코에너지,2022,"506,732,778","27,451,816","172,387,6030"
3039,LS에코에너지,2023,"408,424,610","29,489,191","153,527,0400"
3040,SK디앤디,2019,"1,396,932,627","82,257,926","131,000,000189,971,677"
3041,SK디앤디,2020,"1,712,427,674","139,807,583","27,000,000280,376,259"
3042,SK디앤디,2021,"1,983,430,768","209,865,512","46,000,000518,218,040"
3043,SK디앤디,2022,"2,191,576,214","64,346,247","8,000,000631,044,008"
3044,SK디앤디,2023,"2,423,076,382","190,379,796","59,000,000491,530,564"
3045,경보제약,2019,"237,816,742","6,194,073","53,647,070405,000"
3046,경보제약,2020,"253,239,177","8,661,432","61,218,414315,000"
3047,경보제약,2021,"236,979,153","-6,624,844","55,233,768225,000"
3048,경보제약,2022,"240,544,942","1,392,652","63,900,000135,000"
3049,경보제약,2023,"266,305,017","5,544,772","73,094,66645,000"
3050,금호에이치티,2019,"322,078,193","4,059,148","31,629,60016,000,000"
3051,금호에이치티,2020,"344,298,589","-4,710,924","31,678,4000"
3052,금호에이치티,2021,"458,795,624","6,526,228","32,450,4000"
3053,금호에이치티,2022,"426,633,825","9,292,104","32,257,6000"
3054,금호에이치티,2023,"441,768,263","10,773,829","34,042,0005,123,342"
3055,삼일씨엔에스,2019,"337,219,744","3,576,913",00
3056,삼일씨엔에스,2020,"326,398,476","-257,684","1,000,0000"
3057,삼일씨엔에스,2021,"351,874,251","13,578,851","1,050,00010,187,500"
3058,삼일씨엔에스,2022,"411,440,527","-6,978,041","25,550,00015,037,500"
3059,삼일씨엔에스,2023,"354,907,803","5,170,081","23,800,0000"
3060,동서,2019,"1,478,277,016","41,590,792",00
3061,동서,2020,"1,525,770,284","45,114,690","320,0780"
3062,동서,2021,"1,582,577,880","38,374,680","831,5930"
3063,동서,2022,"1,627,852,719","39,175,078","1,440,0870"
3064,동서,2023,"1,694,019,808","43,752,487","806,7300"
3065,동일제강,2019,"147,022,930","984,970","488,9260"
3066,동일제강,2020,"148,570,302","-127,295","55,7260"
3067,동일제강,2021,"180,512,781","7,872,984","69,0060"
3068,동일제강,2022,"179,708,719","2,456,930",00
3069,동일제강,2023,"179,232,275","-2,912,559",00
3070,두산밥캣,2019,"6,704,236,324","477,014,894","0748,983,233"
3071,두산밥캣,2020,"6,960,607,794","393,864,007","0696,000,246"
3072,두산밥캣,2021,"8,580,899,465","595,338,266","21,205,8281,366,274,988"
3073,두산밥캣,2022,"9,248,386,178","1,071,606,774","53,940,7561,182,257,358"
3074,두산밥캣,2023,"10,371,753,748","1,389,900,019","62,475,9611,096,237,766"
3075,두올,2019,"364,345,053","27,616,989","45,613,2951,044,083"
3076,두올,2020,"405,736,363","20,277,140","52,670,8675,986,503"
3077,두올,2021,"424,141,555","25,296,758","50,094,5364,917,225"
3078,두올,2022,"462,171,290","13,299,644","50,319,5023,366,560"
3079,두올,2023,"477,089,682","44,088,245","55,818,2752,558,942"
3080,삼성바이오로직스,2019,"5,911,626,512","91,742,387","150,000,00046,412,000"
3081,삼성바이오로직스,2020,"6,424,201,165","292,786,554","30,000,000531,520,000"
3082,삼성바이오로직스,2021,"7,970,010,787","537,309,408","50,000,000576,130,000"
3083,삼성바이오로직스,2022,"16,582,050,258","983,627,394","582,783,298466,038,000"
3084,삼성바이오로직스,2023,"16,046,197,209","1,113,680,010","654,500,000120,000,000"
3085,샘표식품,2019,"225,820,990","31,005,276","05,361,280"
3086,샘표식품,2020,"268,629,470","42,800,584","788,44311,414,400"
3087,샘표식품,2021,"327,531,637","23,510,478","15,927,50022,955,000"
3088,샘표식품,2022,"350,286,507","11,131,354","30,336,50024,533,380"
3089,샘표식품,2023,"366,709,739","9,846,452","47,135,000773,640"
3090,세진중공업,2019,"408,589,323","9,354,575","140,293,73534,414,922"
3091,세진중공업,2020,"448,124,447","1,183,330","104,508,26198,153,888"
3092,세진중공업,2021,"570,404,297","3,715,273","36,740,57299,928,000"
3093,세진중공업,2022,"551,849,174","24,932,252","54,476,57287,200,000"
3094,세진중공업,2023,"544,018,917","33,554,735","88,076,00054,903,960"
3095,다이나믹디자인,2019,"160,988,788","-10,507,464","52,212,0687,482,761"
3096,다이나믹디자인,2020,"150,297,443","-10,052,502","6,754,45033,196,646"
3097,다이나믹디자인,2021,"116,040,977","-16,716,923","7,449,831476,937"
3098,다이나믹디자인,2022,"97,847,548","-7,232,016","8,118,5554,000,000"
3099,다이나믹디자인,2023,"106,521,397","-8,774,713","6,683,2328,821,000"
3100,HDC랩스,2019,"237,219,485","12,952,774","0453,272"
3101,HDC랩스,2020,"217,997,166","15,323,582","0300,830"
3102,HDC랩스,2021,"411,391,673","9,666,854","0158,028"
3103,HDC랩스,2022,"382,579,392","12,308,450","0100,659"
3104,HDC랩스,2023,"383,332,487","10,513,214","041,339"
3105,용평리조트,2019,"849,935,619","-4,124,129","115,000,0002,566,630"
3106,용평리조트,2020,"911,905,132","-6,952,266","115,000,0009,938,607"
3107,용평리조트,2021,"841,499,592","30,731,093","135,000,0007,724,167"
3108,용평리조트,2022,"868,285,864","1,552,325","134,000,0003,856,667"
3109,용평리조트,2023,"1,004,928,193","21,404,935","133,300,0008,511,667"
3110,이노션,2019,"2,075,507,094","121,852,465","08,103,400"
3111,이노션,2020,"2,043,977,185","111,506,787",00
3112,이노션,2021,"2,201,583,495","135,732,279","2,337,7800"
3113,이노션,2022,"2,290,142,555","136,891,846","2,716,820224,910"
3114,이노션,2023,"2,560,209,103","150,018,226","3,500,001438,530"
3115,일동제약,2019,"612,722,853","-1,372,528","74,400,00023,000,000"
3116,일동제약,2020,"605,277,114","6,632,844","65,400,00042,000,000"
3117,일동제약,2021,"708,970,363","-55,535,279","88,400,0000"
3118,일동제약,2022,"655,810,214","-73,481,142","113,400,00016,000,000"
3119,일동제약,2023,"611,260,857","-53,943,620","149,200,0003,000,000"
3120,잇츠한불,2019,"539,412,881","12,993,223","29,166,4624,150,000"
3121,잇츠한불,2020,"508,119,345","3,755,263","9,449,251112,320"
3122,잇츠한불,2021,"494,667,178","754,755","10,537,64162,400"
3123,잇츠한불,2022,"486,153,356","4,808,881","8,016,3500"
3124,잇츠한불,2023,"498,568,312","8,054,876","8,593,3910"
3125,제이에스코퍼레이션,2019,"201,631,124","11,098,653","7,976,0250"
3126,제이에스코퍼레이션,2020,"504,395,888","7,945,475","195,324,7673,649,606"
3127,제이에스코퍼레이션,2021,"552,280,908","60,970,129","157,719,8990"
3128,제이에스코퍼레이션,2022,"533,768,141","81,475,323","111,067,49630,000,000"
3129,제이에스코퍼레이션,2023,"762,883,958","84,041,957","160,962,863154,600,000"
3130,제주항공,2019,"1,467,507,641","-32,889,587","057,336,427"
3131,제주항공,2020,"1,168,566,447","-335,816,214","165,600,00073,409,400"
3132,제주항공,2021,"1,266,756,061","-317,159,495","165,600,000183,987,945"
3133,제주항공,2022,"1,644,674,849","-177,502,074","165,600,000150,015,208"
3134,제주항공,2023,"1,980,894,334","169,792,118","195,600,0000"
3135,토니모리,2019,"240,877,330","-274,992","22,504,2540"
3136,토니모리,2020,"194,228,001","-25,530,977","39,391,5568,000,000"
3137,토니모리,2021,"202,095,813","-13,529,558","28,598,69316,452,000"
3138,토니모리,2022,"199,062,054","-7,258,250","37,370,431663,600"
3139,토니모리,2023,"202,609,068","9,616,936","35,199,63012,075,200"
3140,한솔제지,2019,"1,743,277,585","95,958,211","163,894,782126,485,127"
3141,한솔제지,2020,"1,740,434,461","94,561,343","106,956,13096,673,852"
3142,한솔제지,2021,"1,887,832,972","60,727,653","137,536,01777,902,512"
3143,한솔제지,2022,"2,210,015,517","130,225,533","417,930,00086,450,444"
3144,한솔제지,2023,"2,074,407,699","47,243,517","168,454,30561,573,943"
3145,해성디에스,2019,"326,587,243","27,024,998","26,689,61625,800,000"
3146,해성디에스,2020,"383,211,976","43,519,675","38,360,65528,076,800"
3147,해성디에스,2021,"474,947,833","86,329,953","41,042,74322,596,080"
3148,해성디에스,2022,"659,613,822","204,416,060","41,160,2498,365,360"
3149,해성디에스,2023,"688,727,320","102,511,939","32,866,49733,254,314"
3150,해태제과식품,2019,"756,850,481","27,819,424","49,294,786502,550"
3151,해태제과식품,2020,"621,172,370","33,888,095","60,183,2600"
3152,해태제과식품,2021,"654,856,443","26,022,115","63,918,2541,000,000"
