,종목명,업종명,종목코드,결산월,회계년,주기,총자산(천원),유동자산(천원),재고자산(천원),부채및자본총계(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),매출액(천원),연구개발비(천원),광고선전비(천원),영업이익(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),매출채권(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),유보율(%),매출액증가율(전년동기)(%),영업이익증가율(전년동기)(%),당기순이익증가율(전년동기)(%),총자산증가율(전년동기)(%),*매출원가율(%),ROE(당기순이익)(%),총자본회전율(회),총부채회전율(회),총자산회전율(회),영업이익률(%),EBIT(천원),당기순이익률(%),매출총이익률(%),유형자산증가율(전년동기)(%)
290,KEC,전기전자,A092220,12,2012,Annual,"409,366,183","156,674,706","58,412,896","409,366,183","25,037,646","92,780,149","43,503,685","262,269,893","6,933,182","104,068","-22,890,353","-52,659,479","13,822,892","3,435,763","-22,579,503","71,829,412",37.77,49.66,164.76,131.47,56.19,-13.10,적지,적지,-14.54,96.03,-32.80,1.63,0.92,0.59,-8.73,"-22,890,353",-20.08,3.97,-10.89
291,KEC,전기전자,A092220,12,2013,Annual,"376,185,399","163,826,254","51,165,261","376,185,399","26,230,247","90,932,555","43,940,128","259,791,513","6,464,616","37,423","-7,477,726","-28,033,543","8,394,192","-3,852,856","-10,560,871","78,008,739",41.44,43.79,141.33,105.68,407.17,-0.94,적지,적지,-8.11,87.74,-18.06,1.67,1.09,0.66,-2.88,"-7,477,726",-10.79,12.26,-16.56
292,KEC,전기전자,A092220,12,2014,Annual,"346,623,526","153,537,310","56,232,188","346,623,526","26,685,027","86,074,950","1,908,288","219,931,598","4,117,798","49,052","3,111,170","3,237,232","-4,576,098","23,035,526","-25,012,157","74,341,555",43.67,40.55,128.99,92.85,398.09,-15.34,흑전,흑전,-7.86,84.44,2.11,1.43,1.06,0.61,1.41,"3,111,170",1.47,15.56,-9.94
293,KEC,전기전자,A092220,12,2015,Annual,"340,459,280","159,358,712","56,466,973","340,459,280","18,785,537","75,289,667","21,079,949","209,099,505","3,990,027","81,707","4,852,007","523,479","6,706,278","-9,099,530","887,633","86,866,451",44.35,40.02,125.49,90.24,397.01,-4.93,55.95,-83.83,-1.78,83.59,0.35,1.38,1.09,0.61,2.32,"4,852,007",0.25,16.41,-7.11
294,KEC,전기전자,A092220,12,2016,Annual,"383,108,805","163,401,252","53,747,871","383,108,805","11,615,164","64,700,294","26,000,000","227,690,903","4,364,706","36,938","4,010,399","75,022","30,955,967","-29,052,291","7,106,215","76,768,586",52.78,32.24,89.47,61.09,342.94,8.89,-17.35,-85.67,12.53,85.17,0.04,1.29,1.23,0.63,1.76,"4,010,399",0.03,14.83,20.97
295,KEC,전기전자,A092220,12,2017,Annual,"359,839,158","154,337,284","55,604,569","359,839,158","16,110,157","41,290,466",0,"226,288,870","4,060,514","78,639","6,578,485","1,365,010","12,428,764","2,762,113","-21,987,204","72,657,704",61.87,22.53,61.63,36.41,292.15,-0.62,64.04,"1,719.48",-6.07,84.4,0.64,1.07,1.42,0.61,2.91,"6,578,485",0.60,15.6,-4.84
296,KEC,전기전자,A092220,12,2018,Annual,"351,174,343","154,181,142","53,444,030","351,174,343","13,850,358","44,597,031","14,585,272","217,374,591","4,463,039","90,461","3,340,120","1,752,673","27,969,298","-9,686,362","-9,606,455","65,345,920",64.19,20.39,55.80,31.76,290.54,-3.94,-49.23,28.40,-2.41,85.24,0.78,0.97,1.65,0.61,1.54,"3,340,120",0.81,14.76,-4.25
297,KG스틸,철강금속,A016380,12,2010,Annual,"5,271,144,754","1,343,464,874","674,483,864","5,271,144,754","1,106,342,918","369,883,634","1,104,334,936","3,671,436,800","3,030,000",0,"97,275,559","-32,419,717","-193,333,588","-155,575,844","392,669,810","547,690,398",32.81,42.39,204.74,129.17,445.77,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),91.91,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),2.65,"97,275,559",-0.88,8.09,N/A(IFRS)
298,KG스틸,철강금속,A016380,12,2011,Annual,"5,310,309,984","1,428,798,567","631,035,106","5,310,309,984","1,127,167,288","445,275,547","964,840,188","4,259,506,242","2,095,000",0,"21,370,037","-216,895,612","182,458,671","-180,014,784","-36,140,912","676,007,056",28.05,45.86,256.56,163.52,369.13,16.02,-78.03,적지,0.74,94.4,-13.48,2.65,1.16,0.81,0.50,"21,370,037",-5.09,5.6,-0.41
299,KG스틸,철강금속,A016380,12,2012,Annual,"5,346,688,430","1,423,867,577","592,824,959","5,346,688,430","1,229,365,889","405,763,173","1,192,926,302","3,944,147,331","3,383,000",0,"17,086,529","-110,079,870","417,138,007","-196,971,726","-212,931,689","624,049,024",27.54,44.3,263.05,160.83,334.68,-7.40,-20.04,적지,0.69,93.89,-7.43,2.66,1.03,0.74,0.43,"17,086,529",-2.79,6.11,-0.74
300,KG스틸,철강금속,A016380,12,2013,Annual,"5,241,508,648","1,447,330,795","616,174,301","5,241,508,648","1,165,492,982","604,953,000","871,048,441","3,364,696,227","3,001,000",0,"16,750,736","-140,522,544","73,754,252","49,429,822","-118,875,684","689,831,273",25.31,47.01,295.07,185.72,287.98,-14.69,-1.97,적지,-1.97,93.72,-10.04,2.40,0.86,0.64,0.50,"16,750,736",-4.18,6.28,-2.54
301,KG스틸,철강금속,A016380,12,2014,Annual,"3,393,941,146","1,221,647,864","414,437,589","3,393,941,146","784,629,140","464,317,349","1,377,436,384","3,024,439,786","3,368,000",0,"-160,142,736","-1,281,183,446","-31,831,106","16,440,561","-10,440,417","489,238,133",2.05,66.99,"4,783.09","3,271.00",,-10.11,적전,적지,-35.25,96.5,-183.52,4.33,0.84,0.70,-5.29,"-160,142,736",-42.36,3.5,-41.66
302,KG스틸,철강금속,A016380,12,2015,Annual,"2,890,468,536","765,396,865","306,700,402","2,890,468,536","504,254,428","446,174,499","1,391,296,487","2,320,792,157","1,392,000",0,"78,584,907","-48,068,315","90,342,175","202,375,299","-257,008,773","362,911,144",0.12,75.45,"84,510.24","63,840.02",,-23.27,흑전,적지,-14.83,89.37,-131.84,63.65,0.75,0.74,3.39,"78,584,907",-2.07,10.63,-0.77
303,KG스틸,철강금속,A016380,12,2016,Annual,"2,823,220,556","819,255,317","279,640,199","2,823,220,556","500,597,954","406,402,725","1,341,076,516","2,328,039,348","1,374,000",0,"143,611,068","-72,710,584","317,476,564","-28,909,995","-216,344,085","366,065,000",4.47,70.61,"2,136.01","1,578.87",,0.31,82.75,적지,-2.33,87.31,-112.14,35.90,0.83,0.81,6.17,"143,611,068",-3.12,12.69,-4.51
304,KG스틸,철강금속,A016380,12,2017,Annual,"2,552,471,978","869,643,146","309,134,326","2,552,471,978","550,466,429","300,360,699","27,460,565","2,596,196,911","1,386,000",0,"-11,767,707","-267,453,148","183,125,967","9,702,564","-198,779,014","327,824,674",1.68,68.77,"5,842.43","4,086.63",,11.52,적전,적지,-9.59,93.6,-316.11,30.69,1.00,0.97,-0.45,"-11,767,707",-10.30,6.4,-16.46
305,KG스틸,철강금속,A016380,12,2018,Annual,"2,506,058,874","885,862,122","332,911,045","2,506,058,874","599,917,429","368,431,232","1,146,103,067","2,545,097,238","1,330,000",0,"-16,372,390","-66,060,479","-8,222,718","-32,700,459","-10,824,076","332,188,128",0.26,69.5,"38,840.82","27,063.29",,-1.97,적지,적지,-1.82,96.45,-267.51,103.06,1.02,1.01,-0.64,"-16,372,390",-2.60,3.55,-3.17
306,KG케미칼,화학,A001390,12,2010,Annual,"576,827,511","300,574,120","68,882,104","576,827,511","29,964,889","181,040,854","68,710,010","417,324,370",0,"247,726","19,907,437","6,060,449","15,404,513","-127,202,767","109,909,279","93,121,881",38.07,44.71,162.65,117.42,241.78,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),87.15,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),4.77,"19,907,437",1.45,12.85,N/A(IFRS)
307,KG케미칼,화학,A001390,12,2011,Annual,"854,039,979","448,147,205","72,211,911","854,039,979","27,877,946","226,657,203","128,337,880","561,281,135","2,515,893","1,649,787","35,412,334","12,315,521","12,311,619","-155,349,723","133,418,867","104,519,035",32.77,43.85,205.15,133.82,226.88,34.50,77.88,103.21,48.06,80.39,4.93,2.25,1.21,0.78,6.31,"35,412,334",2.19,19.61,-1.15
308,KG케미칼,화학,A001390,12,2012,Annual,"1,011,500,974","644,465,512","53,085,155","1,011,500,974","36,735,902","240,550,887","46,858,940","849,534,897","4,548,252","4,291,496","43,055,389","31,044,723","35,932,551","919,362","-27,318,412","137,985,489",33.36,37.48,199.80,112.36,240.53,51.36,21.58,152.08,18.44,78.92,10.06,2.75,1.36,0.91,5.07,"43,055,389",3.65,21.08,8.17
309,KG케미칼,화학,A001390,12,2013,Annual,"911,141,519","534,449,977","34,436,886","911,141,519","33,371,292","114,300,842","19,877,970","850,561,127","3,721,295","2,960,339","59,046,757","22,995,924","62,462,929","91,340,046","-100,020,354","125,007,695",45.25,24.5,121.01,54.16,276.73,0.12,37.14,-25.93,-9.92,77.25,6.13,2.27,1.45,0.88,6.94,"59,046,757",2.70,22.75,-3.13
310,KG케미칼,화학,A001390,12,2014,Annual,"928,917,994","555,358,286","40,219,950","928,917,994","26,629,144","107,942,357","36,075,303","877,571,864","4,029,638","3,550,066","70,973,656","40,661,444","-5,547,081","-78,654,297","-6,492,751","123,135,971",46.63,24.81,114.45,53.21,269.19,3.18,20.20,76.82,1.95,75.88,9.62,2.08,1.76,0.95,8.09,"70,973,656",4.63,24.12,1.00
311,KG케미칼,화학,A001390,12,2015,Annual,"1,142,452,651","582,532,583","46,410,216","1,142,452,651","24,906,773","179,267,520","114,114,124","1,014,474,707","4,353,720","6,734,929","45,359,740","41,854,916","-52,099,961","-43,503,199","68,305,235","111,960,330",40.62,32.75,146.21,80.63,250.78,15.60,-36.09,2.94,22.99,79.94,9.33,2.26,1.73,0.98,4.47,"45,359,740",4.13,20.06,91.08
312,KG케미칼,화학,A001390,12,2016,Annual,"1,263,528,834","649,065,902","39,341,012","1,263,528,834","32,865,782","160,749,957","95,980,280","808,473,322","3,891,632","3,831,423","72,656,424","28,347,117","75,892,027","-76,399,675","61,186,416","106,906,704",40.38,33.73,147.65,83.54,254.31,-20.31,60.18,-32.27,10.60,72.41,5.82,1.66,1.13,0.67,8.99,"72,656,424",3.51,27.59,-3.04
313,KG케미칼,화학,A001390,12,2017,Annual,"1,480,673,142","692,011,617","45,513,103","1,480,673,142","28,905,720","211,244,757","89,848,343","1,099,484,825",0,"9,251,562","76,246,324","10,207,707","189,468,541","-137,804,442","18,890,577","105,509,202",39.02,29.42,156.27,75.39,282.31,36.00,4.94,-63.99,17.19,70.71,1.88,2.02,1.33,0.80,6.93,"76,246,324",0.93,29.29,18.56
314,KG케미칼,화학,A001390,12,2018,Annual,"1,508,599,076","664,196,148","53,292,175","1,508,599,076","22,422,386","215,475,642","91,547,523","1,282,776,687",0,"11,836,525","72,464,667","27,765,618","58,467,453","-45,179,609","-1,597,934","96,809,426",40.05,28.87,149.70,72.09,285.73,16.67,-4.96,172.01,1.89,68.92,4.70,2.17,1.42,0.86,5.65,"72,464,667",2.16,31.08,-0.71
315,KIB플러그에너지,기계,A015590,12,2010,Annual,"250,046,713","143,523,004","5,274,842","250,046,713","46,538,060","49,015,024","27,122,057","209,583,273",0,0,"10,379,979","8,803,389","-16,104,630","-32,329,700","34,245,332","36,687,019",33.81,34.03,195.79,100.66,208.57,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),88.65,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),4.95,"10,379,979",4.20,11.35,N/A(IFRS)
316,KIB플러그에너지,기계,A015590,12,2011,Annual,"279,382,747","164,845,213","4,857,808","279,382,747","61,864,775","81,211,920","22,747,821","252,763,353",0,0,"-27,039,217","-20,800,984","-20,890,498","-7,045,170","27,303,641","54,607,129",21.90,40.24,356.55,183.72,123.30,20.60,적전,적전,11.73,106.48,-28.55,3.47,1.32,0.95,-10.70,"-27,039,217",-8.23,-6.48,1.49
317,KIB플러그에너지,기계,A015590,12,2012,Annual,"262,270,166","149,657,523","7,877,843","262,270,166","47,825,738","89,118,351","14,564,329","282,943,904",0,0,"20,085,129","6,820,025","7,985,774","-9,232,437","-201,677","43,028,283",26.68,42.65,274.84,159.86,155.36,11.94,흑전,흑전,-6.13,87.72,10.40,4.31,1.38,1.04,7.10,"20,085,129",2.41,12.28,-2.35
318,KIB플러그에너지,기계,A015590,12,2013,Annual,"262,833,068","157,033,901","6,633,319","262,833,068","49,547,781","70,756,462","11,085,000","239,973,517",0,0,"16,472,376","9,549,867","17,702,425","2,253,337","-17,963,753","60,885,359",30.42,35.7,228.74,117.37,191.82,-15.19,-17.99,40.03,0.21,87.92,12.74,3.20,1.28,0.91,6.86,"16,472,376",3.98,12.08,-3.19
319,KIB플러그에너지,기계,A015590,12,2014,Annual,"295,677,320","188,159,216","4,401,006","295,677,320","73,497,042","94,213,289",0,"297,335,288",0,0,"5,012,604","289,693","-7,403,753","-4,679,609","11,210,084","54,998,880",26.38,35.61,279.09,135.00,184.60,23.90,-69.57,-96.97,12.50,93.87,0.37,3.76,1.48,1.06,1.69,"5,012,604",0.10,6.13,-0.13
320,KIB플러그에너지,기계,A015590,12,2015,Annual,"276,443,469","176,346,292","2,836,295","276,443,469","53,741,103","98,218,000","8,085,000","223,716,709",0,0,"-12,343,696","-15,082,515","-18,451,404","8,050,875","12,462,209","72,028,376",23.25,40.62,330.13,174.74,134.82,-24.76,적전,적전,-6.51,95.65,-21.20,3.15,1.04,0.78,-5.52,"-12,343,696",-6.74,4.35,-9.86
321,KIB플러그에너지,기계,A015590,12,2016,Annual,"235,945,208","148,976,773","6,144,045","235,945,208","57,078,834","37,425,333","25,500,000","191,355,119",0,0,"-11,504,645","-19,305,575","28,721,118","-2,194,478","-28,314,711","27,553,890",24.01,30.52,316.45,127.10,60.18,-14.47,적지,적지,-14.65,97.26,-31.93,3.16,0.98,0.75,-6.01,"-11,504,645",-10.09,2.74,-8.47
322,KIB플러그에너지,기계,A015590,12,2017,Annual,"204,688,025","114,821,365","2,574,901","204,688,025","24,439,287","30,676,000","4,800,000","156,189,124",0,0,"6,738,189","-7,056,506","-16,924,155","-5,784,991","22,738,651","32,206,868",37.04,33.31,169.97,89.92,32.49,-18.38,흑전,적지,-13.25,91.14,-10.65,2.36,1.01,0.71,4.31,"6,738,189",-4.52,8.86,-4.66
323,KIB플러그에너지,기계,A015590,12,2018,Annual,"197,265,760","96,950,418","2,107,728","197,265,760","19,678,871","46,400,000",0,"82,916,681",0,0,"-9,743,899","-16,268,117","3,140,948","-17,309,544","12,693,581","28,415,416",35.28,35.17,183.42,99.67,11.60,-46.91,적전,적지,-3.63,102.66,-22.37,1.14,0.65,0.41,-11.75,"-9,743,899",-19.62,-2.66,-3.64
324,KISCO홀딩스,철강금속,A001940,12,2010,Annual,"910,859,280","351,652,903","78,774,613","910,859,280","26,228,949","20,409,280",0,"613,877,044","145,693","24,999","21,384,052","32,766,447","43,784,418","27,097,988","-42,773,741","145,263,997",86.80,2.24,15.21,2.58,"3,434.84",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),90.0,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),3.48,"21,384,052",5.34,10.0,N/A(IFRS)
325,KISCO홀딩스,철강금속,A001940,12,2011,Annual,"779,731,867","311,021,212","53,608,973","779,731,867","26,338,529","24,525,607",0,"665,034,221","143,580","14,130","39,280,767","-26,317,444","35,766,809","-69,474,863","542,361","126,249,491",87.56,3.15,14.21,3.59,"3,272.13",8.33,83.69,적전,-14.40,89.45,-3.57,0.90,6.12,0.79,5.91,"39,280,767",-3.96,10.55,-40.44
326,KISCO홀딩스,철강금속,A001940,12,2012,Annual,"1,398,716,024","738,238,591","187,207,377","1,398,716,024","134,324,966","36,890,798",0,"1,572,639,475","1,028,456","91,461","35,144,081","46,226,857","167,802,098","-85,438,565","-51,997,295","247,498,573",80.03,2.64,24.95,3.30,"3,435.50",136.47,-10.53,흑전,79.38,92.76,5.13,1.75,8.36,1.44,2.23,"35,144,081",2.94,7.24,237.43
327,KISCO홀딩스,철강금속,A001940,12,2013,Annual,"1,377,429,174","694,055,349","200,814,880","1,377,429,174","138,775,805","10,342,426",0,"1,327,639,493",0,0,"7,286,624","19,980,320","84,746,140","-114,660,611","-34,388,423","222,311,198",82.44,0.75,21.29,0.91,"3,503.21",-15.58,-79.27,-56.78,-1.52,94.23,1.77,1.18,5.10,0.96,0.55,"7,286,624",1.50,5.77,-2.75
328,KISCO홀딩스,철강금속,A001940,12,2014,Annual,"1,379,712,311","659,500,086","182,598,694","1,379,712,311","120,072,651","15,394,983",0,"1,159,414,128",0,0,"6,826,547","14,865,818","39,215,762","-47,969,751","-4,472,691","224,474,715",81.86,1.12,22.16,1.36,"3,466.34",-12.67,-6.31,-25.60,0.17,94.2,1.31,1.02,4.71,0.84,0.59,"6,826,547",1.28,5.8,-2.80
329,KISCO홀딩스,철강금속,A001940,12,2015,Annual,"1,407,103,545","724,881,736","112,549,102","1,407,103,545","86,611,457","1,270,123",0,"1,087,462,735",0,0,"90,358,160","78,046,193","201,570,327","-158,220,858","-23,367,786","208,822,337",85.43,0.09,17.06,0.11,"3,730.65",-6.21,"1,223.63",425.00,1.99,85.77,6.70,0.93,4.78,0.78,8.31,"90,358,160",7.18,14.23,-2.85
330,KISCO홀딩스,철강금속,A001940,12,2016,Annual,"1,493,955,210","870,907,458","120,134,452","1,493,955,210","104,114,823","3,285,035",0,"1,058,058,473",0,0,"87,056,280","77,864,434","114,980,818","-98,499,965","-7,226,217","219,204,451",85.27,0.22,17.27,0.26,"3,972.18",-2.70,-3.65,-0.23,6.17,85.65,6.29,0.85,4.98,0.73,8.23,"87,056,280",7.36,14.35,-3.80
331,KISCO홀딩스,철강금속,A001940,12,2017,Annual,"1,488,800,280","1,053,491,943","127,504,832","1,488,800,280","136,608,298","4,709,966",0,"1,221,253,735",0,0,"97,354,947","-7,241,887","150,630,286","-93,102,892","-7,946,845","223,636,593",84.55,0.32,18.27,0.37,"4,030.24",15.42,11.83,적전,-0.35,87.02,-0.57,0.96,5.43,0.82,7.97,"97,354,947",-0.59,12.98,-26.23
332,KISCO홀딩스,철강금속,A001940,12,2018,Annual,"1,545,159,970","1,117,862,982","138,461,612","1,545,159,970","140,600,049","5,740,985",0,"1,288,621,791",0,0,"65,722,919","36,319,782","77,436,755","-55,565,131","-9,262,915","229,148,923",82.78,0.37,20.81,0.45,"4,131.66",5.52,-32.49,흑전,3.79,90.18,2.86,1.02,5.19,0.85,5.10,"65,722,919",2.82,9.82,-1.95
333,KPX케미칼,화학,A025000,12,2010,Annual,"359,679,168","236,089,341","36,637,097","359,679,168","45,113,450","32,319,288",0,"607,579,705",0,"130,675","58,618,043","48,480,172","57,672,897","-13,676,441","-13,972,237","88,190,396",73.05,8.99,36.89,12.30,968.63,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),86.31,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),9.65,"58,618,043",7.98,13.69,N/A(IFRS)
334,KPX케미칼,화학,A025000,12,2011,Annual,"444,989,970","319,749,210","64,657,149","444,989,970","77,288,789","36,604,766",0,"780,389,673",0,"77,770","65,617,885","51,639,071","26,121,956","-18,514,233","-3,200,514","129,577,044",69.07,8.23,44.79,11.91,"1,148.37",28.44,11.94,6.52,23.72,88.27,18.12,2.74,6.65,1.94,8.41,"65,617,885",6.62,11.73,0.75
335,KPX케미칼,화학,A025000,12,2012,Annual,"450,374,133","295,127,459","56,670,160","450,374,133","51,870,440","35,828,749",0,"761,990,127",0,"73,578","47,332,566","37,009,834","33,188,417","-30,999,682","-6,993,225","126,134,190",74.87,7.96,33.56,10.63,"1,273.33",-2.36,-27.87,-28.33,1.21,89.88,11.48,2.36,6.08,1.70,6.21,"47,332,566",4.86,10.12,-3.78
336,KPX케미칼,화학,A025000,12,2013,Annual,"471,662,716","282,709,330","65,685,682","471,662,716","49,206,898","47,384,793",0,"781,544,787","630,553","10,533","33,452,495","25,547,625","18,910,409","-32,347,431","-2,948,155","125,728,351",74.05,10.05,35.05,13.57,"1,321.88",2.57,-29.32,-30.97,4.73,91.42,7.44,2.28,6.63,1.70,4.28,"33,452,495",3.27,8.58,-0.02
337,KPX케미칼,화학,A025000,12,2014,Annual,"512,061,535","333,833,781","81,101,480","512,061,535","45,617,292","52,159,932",0,"826,733,749","1,047,487","1,113","45,145,447","40,934,548","37,075,930","-10,065,759","-3,495,255","125,973,395",74.70,10.19,33.87,13.64,"1,455.35",5.78,34.95,60.23,8.57,89.26,11.19,2.26,6.56,1.68,5.46,"45,145,447",4.95,10.74,8.49
338,KPX케미칼,화학,A025000,12,2015,Annual,"507,600,643","308,520,711","87,970,404","507,600,643","30,951,001","41,200,968",0,"743,948,673","621,808","1,883","48,839,739","35,579,615","42,444,941","-41,442,628","-19,923,366","110,056,002",80.10,8.12,24.84,10.13,"1,546.74",-10.01,8.18,-13.08,-0.87,87.67,9.02,1.89,6.45,1.46,6.56,"48,839,739",4.78,12.33,14.66
339,KPX케미칼,화학,A025000,12,2016,Annual,"531,964,308","359,642,190","80,047,509","531,964,308","35,407,556","27,478,731","4,158,240","647,361,932","529,672","189,147","44,285,687","34,059,688","63,828,325","-12,307,603","-19,618,504","119,269,675",80.83,5.95,23.71,7.36,"1,642.16",-12.98,-9.32,-4.27,4.80,86.26,8.14,1.55,6.38,1.25,6.84,"44,285,687",5.26,13.74,4.85
340,KPX케미칼,화학,A025000,12,2017,Annual,"548,114,232","364,122,016","91,145,957","548,114,232","53,853,687","24,240,086",0,"703,676,902",0,"295,711","29,975,308","27,116,333","39,339,388","-41,184,660","-21,796,185","113,220,082",80.79,4.42,23.78,5.47,"1,717.04",8.70,-32.31,-20.39,3.04,88.87,6.21,1.61,6.79,1.30,4.26,"29,975,308",3.85,11.13,3.62
341,KPX케미칼,화학,A025000,12,2018,Annual,"535,273,094","319,346,415","88,542,294","535,273,094","40,506,083","21,963,480","1,953,120","766,681,968","357,272","304,753","23,850,344","12,016,347","21,433,115","-39,474,877","-10,300,381","118,656,050",82.88,4.47,20.65,5.39,"1,718.73",8.95,-20.43,-55.69,-2.34,90.87,2.71,1.73,7.79,1.42,3.11,"23,850,344",1.57,9.13,10.34
342,KPX홀딩스,화학,A092230,12,2010,Annual,"1,020,276,684","536,844,650","66,719,207","1,020,276,684","89,177,843","63,335,049","2,841,680","1,131,102,015","111,320","212,839","109,582,013","152,333,089","99,552,134","-111,019,473","-11,962,313","152,970,238",78.35,6.98,27.64,8.91,"2,195.13",N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),86.37,N/A(IFRS),N/A(IFRS),N/A(IFRS),N/A(IFRS),9.69,"109,582,013",13.47,13.63,N/A(IFRS)
343,KPX홀딩스,화학,A092230,12,2011,Annual,"1,133,171,774","548,635,556","95,705,457","1,133,171,774","97,033,552","100,301,084","32,693,520","1,216,607,734","126,357","196,462","59,538,222","62,735,096","33,821,749","-19,163,697","27,331,684","176,263,308",74.91,11.79,33.49,15.74,"2,355.62",7.56,-45.67,-58.82,11.07,91.43,7.61,1.48,4.82,1.13,4.89,"59,538,222",5.16,8.57,28.76
344,KPX홀딩스,화학,A092230,12,2012,Annual,"1,224,858,574","513,380,682","99,601,423","1,224,858,574","117,438,316","109,078,749","34,265,600","1,319,019,169","215,105","158,182","57,698,742","42,805,302","89,529,990","-120,588,560","5,766,112","185,882,462",72.20,11.98,38.51,16.60,"2,388.87",8.42,-3.09,-31.77,8.09,91.97,4.94,1.52,4.22,1.12,4.37,"57,698,742",3.25,8.03,1.59
