,종목명,회계년,유동자산(천원),총자산(천원),부채비율(%),차입금의존도(%),자기자본비율(%),재고자산(천원),매출채권(천원),매입채무(천원),단기차입금(천원)
1719,서울가스,2023,1011629402.0,1777219780.0,66.44,3.17,60.08,1638856.0,361128316.0,378138038.0,0.0
1720,서울식품,2019,22065235.0,75967415.0,204.33,46.46,32.86,4154847.0,9295755.0,3503626.0,15594000.0
1721,서울식품,2020,21863378.0,74752325.0,163.52,41.68,37.95,4356625.0,8909502.0,4099192.0,14544000.0
1722,서울식품,2021,20747900.0,72278884.0,177.81,43.06,36.00,4066269.0,7828610.0,3746300.0,13894000.0
1723,서울식품,2022,22137981.0,70853362.0,150.20,40.27,39.97,6944124.0,8865867.0,4633151.0,15694000.0
1724,서울식품,2023,24008131.0,70814891.0,164.98,41.17,37.74,7838759.0,10475709.0,4437185.0,17644000.0
1725,서원,2019,91524629.0,221983443.0,106.18,43.49,48.50,56361162.0,27891518.0,0.0,86471392.0
1726,서원,2020,96750906.0,225954131.0,114.03,45.46,46.72,57330988.0,29270705.0,0.0,75317253.0
1727,서원,2021,126139779.0,293365978.0,111.25,41.82,47.34,59748308.0,28543008.0,0.0,74068475.0
1728,서원,2022,96417389.0,266232857.0,95.42,44.61,51.17,53435455.0,24474810.0,0.0,72083006.0
1729,서원,2023,86417613.0,246997269.0,99.20,46.02,50.20,46836602.0,27230961.0,0.0,91525228.0
1730,서흥,2019,264590902.0,708861042.0,115.46,45.42,46.41,141009307.0,83682895.0,21998032.0,108402691.0
1731,서흥,2020,314069600.0,765989776.0,103.19,45.42,49.22,166377902.0,81018000.0,9209606.0,129838570.0
1732,서흥,2021,318602620.0,809954854.0,88.42,42.35,53.07,181994990.0,90822880.0,8196814.0,138174360.0
1733,서흥,2022,399896261.0,926418536.0,97.23,43.68,50.70,236814966.0,87231823.0,17824982.0,207567623.0
1734,서흥,2023,431159544.0,993737056.0,108.30,47.08,48.01,259841636.0,97071935.0,19539545.0,253949041.0
1735,선도전기,2019,71491002.0,167027319.0,93.05,29.2,51.80,6853517.0,43291136.0,14941883.0,17693021.0
1736,선도전기,2020,55636594.0,171389483.0,98.11,29.07,50.48,12416800.0,5150271.0,16691597.0,15110836.0
1737,선도전기,2021,37498185.0,146217075.0,155.33,37.0,39.16,7297946.0,6980888.0,14985739.0,19681990.0
1738,선도전기,2022,29871452.0,113976353.0,200.42,45.94,33.29,5773572.0,4169014.0,7212030.0,49601400.0
1739,선도전기,2023,21259309.0,92323070.0,302.16,57.0,24.87,5433305.0,4210193.0,6466396.0,51970880.0
1740,SUN&L,2019,225062364.0,543553941.0,150.72,42.51,39.89,50868916.0,77155833.0,55807711.0,125018700.0
1741,SUN&L,2020,225466215.0,528379079.0,159.94,41.91,38.47,52400839.0,66684372.0,52809779.0,118607914.0
1742,SUN&L,2021,272648391.0,566176957.0,236.41,51.26,29.73,91501752.0,69396662.0,47266809.0,179190055.0
1743,SUN&L,2022,231592368.0,524434320.0,248.59,54.78,28.69,76600745.0,70456942.0,40407891.0,168559457.0
1744,SUN&L,2023,263637310.0,628100647.0,171.45,43.92,36.84,39186821.0,68759499.0,44969005.0,170941914.0
1745,성문전자,2019,22098225.0,42506307.0,55.08,15.17,64.48,7477742.0,10700784.0,4730317.0,5448505.0
1746,성문전자,2020,23071506.0,40358770.0,52.11,14.42,65.74,6910930.0,11169288.0,4550326.0,4821602.0
1747,성문전자,2021,34919302.0,54386004.0,76.79,21.43,56.56,7456718.0,13125918.0,4900425.0,3265076.0
1748,성문전자,2022,38264061.0,57241316.0,78.47,26.4,56.03,9935874.0,12815699.0,5192216.0,5290948.0
1749,성문전자,2023,27687352.0,60912720.0,65.92,29.1,60.27,7774643.0,11296447.0,4204883.0,10961308.0
1750,성보화학,2019,94100692.0,172441360.0,17.60,0.5,85.03,42664442.0,1202437.0,9148184.0,0.0
1751,성보화학,2020,82771649.0,159209820.0,16.49,1.45,85.85,40761420.0,1450865.0,5771954.0,0.0
1752,성보화학,2021,90108116.0,172156874.0,26.84,1.82,78.84,45250040.0,1871010.0,18311262.0,0.0
1753,성보화학,2022,87306336.0,170785287.0,24.30,1.78,80.45,49787192.0,3392188.0,17485337.0,0.0
1754,성보화학,2023,82853944.0,165627372.0,24.99,1.56,80.01,56291566.0,2555814.0,17311112.0,0.0
1755,성신양회,2019,256776428.0,1029404716.0,157.18,33.78,38.88,56368501.0,157423191.0,76509652.0,292570542.0
1756,성신양회,2020,282756593.0,1090267313.0,167.60,37.49,37.37,52818043.0,161896353.0,71936647.0,313727243.0
1757,성신양회,2021,311581945.0,1121595053.0,170.91,38.71,36.91,58499516.0,169793269.0,84560270.0,319167249.0
1758,성신양회,2022,371430350.0,1187583002.0,199.73,38.95,33.36,101286096.0,190814846.0,134386045.0,315732376.0
1759,성신양회,2023,346588644.0,1310199053.0,143.52,35.61,41.06,83770868.0,213673496.0,96487691.0,311485173.0
1760,성창기업지주,2019,80615572.0,703302244.0,33.86,11.88,74.71,32481750.0,28390965.0,12166178.0,55939235.0
1761,성창기업지주,2020,78708381.0,707392787.0,32.73,11.24,75.34,26400509.0,32192188.0,10927661.0,54500000.0
1762,성창기업지주,2021,73960214.0,703740105.0,30.50,9.58,76.63,27043327.0,29459706.0,15535870.0,44580000.0
1763,성창기업지주,2022,94243758.0,820314255.0,37.69,13.23,72.63,38982492.0,41323424.0,13991944.0,85115866.0
1764,성창기업지주,2023,57333168.0,769067175.0,34.15,12.16,74.54,17264352.0,25896017.0,9272851.0,66300000.0
1765,세기상사,2019,1710516.0,41553081.0,85.21,29.98,53.99,17754.0,198301.0,14178.0,0.0
1766,세기상사,2020,1343172.0,40517199.0,96.24,32.11,50.96,11242.0,38925.0,2575.0,1000000.0
1767,세기상사,2021,2790210.0,46388873.0,149.55,43.96,40.07,762680.0,410175.0,913524.0,4500000.0
1768,세기상사,2022,8610008.0,51641841.0,94.28,35.38,51.47,1135596.0,658055.0,307861.0,2000000.0
1769,세기상사,2023,6605763.0,50999114.0,88.50,33.44,53.05,836203.0,648446.0,354073.0,14000000.0
1770,세방,2019,229241679.0,1115951890.0,35.06,8.36,74.04,7967253.0,116224317.0,67541060.0,51325267.0
1771,세방,2020,267218770.0,1164648378.0,36.47,9.77,73.28,1237965.0,119848301.0,65957758.0,74437284.0
1772,세방,2021,355171889.0,1244948679.0,38.77,8.32,72.06,7835950.0,162821716.0,91549635.0,67459696.0
1773,세방,2022,351597177.0,1280973787.0,27.65,6.55,78.34,3961093.0,153474558.0,83584353.0,56258496.0
1774,세방,2023,327628076.0,1345241647.0,27.12,7.25,78.67,9015028.0,152099782.0,79091679.0,65977831.0
1775,세방전지,2019,871928287.0,1510688833.0,43.24,20.05,69.82,197284267.0,213852348.0,60141616.0,175230131.0
1776,세방전지,2020,973877745.0,1514339389.0,33.28,15.03,75.03,164818268.0,198908911.0,66901448.0,143375376.0
1777,세방전지,2021,1057599218.0,1684408564.0,38.98,16.91,71.95,243705307.0,246693508.0,81331544.0,183764007.0
1778,세방전지,2022,937809203.0,1676981981.0,34.59,12.4,74.30,267204134.0,273409798.0,114434467.0,149458488.0
1779,세방전지,2023,1025193284.0,1840970162.0,37.16,9.23,72.91,212781678.0,327414775.0,124920408.0,96585062.0
1780,세아베스틸지주,2019,1344845948.0,3576889161.0,80.37,28.91,55.44,827227707.0,341745869.0,221813879.0,87536000.0
1781,세아베스틸지주,2020,1340402546.0,3280434991.0,91.42,26.49,52.24,718499435.0,333470383.0,311329435.0,91060629.0
1782,세아베스틸지주,2021,1636018724.0,3525996555.0,84.96,22.23,54.07,1087653786.0,424751530.0,452919528.0,112431106.0
1783,세아베스틸지주,2022,1809109415.0,3818404052.0,93.66,25.89,51.64,1119892266.0,515556047.0,390597824.0,233693775.0
1784,세아베스틸지주,2023,1664235509.0,3665171001.0,79.75,24.85,55.63,1104871696.0,423657862.0,269175445.0,122819320.0
1785,세아제강,2019,469375483.0,1028798817.0,80.11,21.12,55.52,184753850.0,245964000.0,97713626.0,22669257.0
1786,세아제강,2020,487375377.0,1052052852.0,76.74,22.25,56.58,172900777.0,225546216.0,96351837.0,45094624.0
1787,세아제강,2021,681376606.0,1228191226.0,80.72,24.08,55.33,242333138.0,251603881.0,104168598.0,57633653.0
1788,세아제강,2022,837441133.0,1465129429.0,76.73,19.84,56.58,278728428.0,251909308.0,118856658.0,63352178.0
1789,세아제강,2023,839632824.0,1535913845.0,54.01,15.42,64.93,286799580.0,305421517.0,115550707.0,73758221.0
1790,세아홀딩스,2019,2326282242.0,5456657505.0,79.95,29.43,55.57,1161220666.0,711219800.0,375542708.0,482274637.0
1791,세아홀딩스,2020,2271911180.0,5084932952.0,86.46,27.29,53.63,1024129197.0,693650090.0,475758869.0,413457039.0
1792,세아홀딩스,2021,2824596943.0,5537774299.0,93.44,26.36,51.70,1522554508.0,774177917.0,621217378.0,478650325.0
1793,세아홀딩스,2022,2869204338.0,5919958905.0,97.03,28.75,50.75,1562597003.0,917537601.0,595714140.0,649578498.0
1794,세아홀딩스,2023,2722209360.0,5789382239.0,86.29,28.64,53.68,1534063825.0,790414286.0,446534123.0,611023041.0
1795,세우글로벌,2019,36205476.0,45520999.0,14.28,0.76,87.50,4848426.0,3334267.0,4392455.0,348015.0
1796,세우글로벌,2020,39455099.0,47098886.0,9.57,0.0,91.26,3318486.0,4203662.0,3527059.0,0.0
1797,세우글로벌,2021,41893561.0,48681238.0,10.00,0.0,90.91,5339072.0,3327683.0,4032134.0,0.0
1798,세우글로벌,2022,44255371.0,49888721.0,8.79,0.05,91.92,5107313.0,2981794.0,3457554.0,0.0
1799,세우글로벌,2023,47688310.0,54508702.0,12.50,0.05,88.89,5105117.0,4141308.0,5394433.0,0.0
1800,세원이앤씨,2019,143738602.0,358714548.0,103.07,30.92,49.24,10035739.0,33607301.0,24962701.0,72660000.0
1801,세원이앤씨,2020,102038375.0,324723875.0,90.91,30.92,52.38,12729163.0,32253219.0,9491133.0,66760000.0
1802,세원이앤씨,2021,106126646.0,292675905.0,72.03,24.0,58.13,13404539.0,14856164.0,11764706.0,8000000.0
1803,세원이앤씨,2022,105579047.0,282702160.0,68.88,19.15,59.21,17428778.0,19348194.0,16886762.0,1020000.0
1804,세원이앤씨,2023,137935965.0,343623738.0,80.99,16.34,55.25,51469283.0,6638292.0,19131037.0,3770000.0
1805,세원정공,2019,365120526.0,619489296.0,21.03,2.52,82.62,21687365.0,23612446.0,56383663.0,15631440.0
1806,세원정공,2020,249177282.0,612803378.0,18.31,0.0,84.52,33457724.0,29867160.0,57582623.0,0.0
1807,세원정공,2021,263446625.0,622152014.0,12.84,0.0,88.62,35966665.0,45865227.0,29929890.0,0.0
1808,세원정공,2022,300912872.0,628831844.0,14.09,1.65,87.65,41512921.0,34122538.0,24093282.0,10382348.0
1809,세원정공,2023,371272864.0,674081857.0,15.98,0.0,86.22,33429065.0,32484810.0,29733102.0,0.0
1810,세이브존I&C,2019,95463867.0,579249830.0,29.32,6.42,77.33,4112743.0,4605943.0,4336153.0,33500000.0
1811,세이브존I&C,2020,72842271.0,559381457.0,23.74,5.1,80.82,3995243.0,2405103.0,4331427.0,28000000.0
1812,세이브존I&C,2021,94392547.0,564254721.0,23.22,5.02,81.16,3973097.0,2611554.0,3349863.0,28300000.0
1813,세이브존I&C,2022,108548631.0,573569548.0,23.58,3.14,80.92,3891076.0,3334752.0,3335951.0,18000000.0
1814,세이브존I&C,2023,127242411.0,584799204.0,23.28,3.08,81.11,4277309.0,3602125.0,3220020.0,18000000.0
1815,에스제이지세종,2019,559054015.0,996027851.0,161.29,24.95,38.27,171726032.0,254250946.0,280293584.0,188601725.0
1816,에스제이지세종,2020,699268468.0,1158750683.0,198.55,28.44,33.50,229809827.0,282939327.0,333931905.0,252967036.0
1817,에스제이지세종,2021,721446048.0,1180100054.0,192.88,27.96,34.14,277587176.0,274075073.0,318759170.0,244046557.0
1818,에스제이지세종,2022,750348259.0,1149427318.0,186.35,28.17,34.92,271298633.0,256865519.0,280539447.0,257244654.0
1819,에스제이지세종,2023,736035927.0,1151805424.0,179.64,22.5,35.76,273519064.0,228518269.0,274397640.0,194208192.0
1820,송원산업,2019,398769000.0,894324000.0,105.76,29.5,48.60,196996000.0,122853000.0,52176000.0,159920000.0
1821,송원산업,2020,412167000.0,891142000.0,92.26,26.61,52.01,192057000.0,131857000.0,72196000.0,150160000.0
1822,송원산업,2021,628381000.0,1115649000.0,105.36,28.12,48.69,335880000.0,178545000.0,117284000.0,233531000.0
1823,송원산업,2022,680707000.0,1217311000.0,78.33,23.88,56.08,377129000.0,175426000.0,79747000.0,206140000.0
1824,송원산업,2023,569230000.0,1089744000.0,54.44,17.29,64.75,291466000.0,146860000.0,75737000.0,103577000.0
1825,수산중공업,2019,85858734.0,183159348.0,82.51,32.33,54.79,45340732.0,28900474.0,8335718.0,25769295.0
1826,수산중공업,2020,138689650.0,236404221.0,128.09,35.41,43.84,47547069.0,25924350.0,17411095.0,78632579.0
1827,수산중공업,2021,138282482.0,236089652.0,93.44,25.12,51.70,68931204.0,31663129.0,22756136.0,58032124.0
1828,수산중공업,2022,155944009.0,261731135.0,88.91,29.18,52.94,86907962.0,31888697.0,18830734.0,74368236.0
1829,수산중공업,2023,146167632.0,263117530.0,49.92,22.85,66.70,68799639.0,23417570.0,8556145.0,57808720.0
1830,신대양제지,2019,244296486.0,768604073.0,33.95,10.6,74.65,33828253.0,83742752.0,0.0,29971619.0
1831,신대양제지,2020,281017598.0,809132235.0,34.97,11.52,74.09,26130645.0,82046129.0,18257315.0,43592381.0
1832,신대양제지,2021,318215035.0,845951512.0,34.96,11.66,74.09,68949290.0,91113334.0,19726012.0,34962224.0
1833,신대양제지,2022,330075837.0,884529890.0,34.57,11.52,74.31,51733706.0,90676240.0,34111700.0,37237608.0
1834,신대양제지,2023,330899043.0,876212193.0,27.59,8.64,78.38,42134004.0,86226461.0,26256153.0,42731798.0
1835,신도리코,2019,774746887.0,947504079.0,8.83,1.01,91.89,52633103.0,41441862.0,34359846.0,8920033.0
1836,신도리코,2020,746933232.0,916234313.0,7.98,0.95,92.61,62646111.0,50396016.0,33334306.0,7827081.0
1837,신도리코,2021,875018623.0,1022601243.0,7.79,0.83,92.77,67093784.0,34919848.0,17138440.0,6894272.0
1838,신도리코,2022,759235989.0,1038493448.0,8.89,1.74,91.84,81631690.0,35290222.0,30489027.0,10072094.0
1839,신도리코,2023,903271178.0,1078782999.0,8.83,1.64,91.88,57639303.0,34996369.0,26618893.0,10545749.0
1840,신라교역,2019,265851202.0,619927969.0,19.65,7.18,83.58,36588817.0,36929711.0,26792935.0,37000000.0
1841,신라교역,2020,243723943.0,629072905.0,21.44,6.86,82.34,30195381.0,57499231.0,32309794.0,37000000.0
1842,신라교역,2021,298311711.0,680457027.0,23.15,8.16,81.20,53803363.0,49059097.0,30158958.0,53000000.0
1843,신라교역,2022,326498441.0,716401498.0,28.15,10.88,78.04,60939846.0,58515300.0,43364538.0,73000000.0
1844,신라교역,2023,327223227.0,748620183.0,31.32,13.06,76.15,44449065.0,51912548.0,39325376.0,87000000.0
1845,신성이엔지,2019,176850498.0,416614707.0,240.99,41.18,29.33,24692938.0,0.0,0.0,121158471.0
1846,신성이엔지,2020,185247083.0,423441771.0,121.16,25.03,45.22,19101731.0,0.0,0.0,77685284.0
1847,신성이엔지,2021,251181941.0,476656365.0,129.12,24.57,43.65,35564385.0,0.0,0.0,72992539.0
1848,신성이엔지,2022,250730390.0,577555245.0,173.50,35.66,36.56,27843901.0,101645445.0,70031400.0,95290380.0
1849,신성이엔지,2023,258486008.0,587747541.0,142.27,33.37,41.28,29939129.0,97457837.0,79095889.0,96215813.0
1850,신성통상,2019,438940017.0,691880234.0,202.44,46.6,33.06,265945210.0,98487545.0,81355940.0,146368404.0
1851,신성통상,2020,475593506.0,858316042.0,271.94,55.63,26.89,307067583.0,89533889.0,79549107.0,151351706.0
1852,신성통상,2021,510252466.0,898483606.0,239.05,49.73,29.49,281965863.0,93202444.0,96984090.0,146572012.0
1853,신성통상,2022,612552800.0,1022769919.0,197.93,42.02,33.56,412962150.0,90946548.0,120758876.0,122607075.0
1854,신성통상,2023,621139236.0,1069740616.0,152.34,40.87,39.63,364161270.0,89287285.0,84351075.0,122190257.0
1855,신세계,2019,1831162511.0,13018488598.0,136.05,34.89,42.36,1077389328.0,242218072.0,158543000.0,479216279.0
1856,신세계,2020,1663735641.0,12769110974.0,152.49,38.61,39.61,862911200.0,216864788.0,72085000.0,457147398.0
1857,신세계,2021,1910371465.0,13644510517.0,136.78,33.82,42.23,755967659.0,272909315.0,91794000.0,340523320.0
1858,신세계,2022,2653727736.0,14348412323.0,129.51,32.21,43.57,864575306.0,309410304.0,142898000.0,686802192.0
1859,신세계,2023,2673702767.0,14751983355.0,132.68,32.93,42.98,891234619.0,369183446.0,99047000.0,1125485992.0
1860,신세계건설,2019,379175999.0,777742156.0,293.63,12.26,25.40,65396028.0,143182029.0,114729434.0,0.0
1861,신세계건설,2020,343791324.0,765614224.0,278.28,6.5,26.44,66620353.0,165200890.0,94596770.0,1500000.0
1862,신세계건설,2021,384523030.0,828998344.0,266.59,5.56,27.28,40276892.0,202831372.0,120566505.0,1500000.0
1863,신세계건설,2022,482600875.0,1035610954.0,265.01,10.87,27.40,31687210.0,316548663.0,205111019.0,51500000.0
1864,신세계건설,2023,663932526.0,1261721118.0,951.79,30.33,9.51,12144083.0,443677694.0,148613542.0,170000000.0
1865,신영와코루,2019,149588848.0,348312196.0,10.80,0.35,90.25,55738257.0,11676273.0,5418455.0,303337.0
1866,신영와코루,2020,178360239.0,373426209.0,17.74,5.74,84.93,55034110.0,11181727.0,5089566.0,20221918.0
1867,신영와코루,2021,170258778.0,388668604.0,20.36,6.06,83.08,56650163.0,10624567.0,2991636.0,20095612.0
1868,신영와코루,2022,179619782.0,425804459.0,17.39,5.96,85.18,63627750.0,11653623.0,5436313.0,20079356.0
1869,신영와코루,2023,165709722.0,401719803.0,9.86,1.12,91.03,64529792.0,11705440.0,3758201.0,142514.0
1870,신원,2019,272607770.0,403441080.0,100.13,28.17,49.97,178681596.0,44182920.0,35877043.0,72918801.0
1871,신원,2020,273096142.0,405804841.0,118.62,31.04,45.74,176901289.0,55649347.0,42693374.0,63212207.0
1872,신원,2021,348377783.0,503617026.0,138.13,30.99,41.99,218914149.0,90202630.0,66807791.0,79757271.0
1873,신원,2022,332378571.0,510124894.0,126.21,33.95,44.21,196890026.0,77771553.0,37111317.0,81576152.0
1874,신원,2023,337113876.0,545009763.0,154.93,39.28,39.23,186487838.0,95714290.0,43998863.0,87336308.0
1875,신일전자,2019,65397015.0,100086380.0,44.09,10.37,69.40,23172496.0,19277645.0,10617745.0,8016478.0
1876,신일전자,2020,72045790.0,110598654.0,46.94,10.52,68.05,24620091.0,16176245.0,14489993.0,9320785.0
1877,신일전자,2021,82714380.0,122088681.0,47.80,7.29,67.66,25423093.0,21602769.0,18543611.0,8518154.0
1878,신일전자,2022,105816872.0,152880655.0,86.69,28.73,53.57,38293008.0,29848697.0,14349831.0,36334787.0
1879,신일전자,2023,79333119.0,126134087.0,53.36,15.45,65.20,22911194.0,26911262.0,15376144.0,12540421.0
1880,신풍제약,2019,224956720.0,385878896.0,79.57,27.6,55.69,49025537.0,99355898.0,18373184.0,98506689.0
1881,신풍제약,2020,338576914.0,492915057.0,29.68,0.36,77.11,49088332.0,88670839.0,8788909.0,150166.0
1882,신풍제약,2021,232997033.0,398349775.0,10.55,0.3,90.45,47706504.0,81864555.0,12060475.0,248111.0
1883,신풍제약,2022,196541781.0,361536058.0,9.31,0.53,91.49,46895168.0,82289092.0,11428317.0,0.0
1884,신풍제약,2023,198935276.0,350083640.0,29.29,13.18,77.35,53923283.0,73661191.0,8941407.0,45000000.0
1885,신풍,2019,113965127.0,185645915.0,169.45,2.89,37.11,11164752.0,26479457.0,5026560.0,2944668.0
1886,신풍,2020,66065332.0,107754752.0,7.31,2.32,93.19,7098451.0,7501129.0,766151.0,408219.0
1887,신풍,2021,73678458.0,93873256.0,5.03,1.64,95.22,4898946.0,3848705.0,19683.0,350532.0
1888,신풍,2022,77923646.0,112417897.0,36.52,17.25,73.25,14143289.0,9819816.0,8715792.0,16818946.0
1889,신풍,2023,86881579.0,104190909.0,45.43,6.32,68.76,5557698.0,4341835.0,1028930.0,5633917.0
1890,SHD,2019,44643138.0,65306967.0,91.18,21.74,52.31,15769187.0,21315649.0,14782144.0,13700000.0
1891,SHD,2020,41573034.0,64200496.0,85.53,21.34,53.90,11522265.0,21497686.0,12938736.0,8700000.0
1892,SHD,2021,46687247.0,71036421.0,74.96,19.29,57.15,15539717.0,25921296.0,12050030.0,8700000.0
1893,SHD,2022,62969604.0,88291972.0,71.59,15.52,58.28,24570263.0,19733556.0,17720720.0,8700000.0
1894,SHD,2023,59304477.0,84766158.0,65.35,14.16,60.48,31555914.0,22403769.0,19786646.0,12000000.0
1895,신흥,2019,49938705.0,138872322.0,73.31,24.1,57.70,23575038.0,19570875.0,8417628.0,22640838.0
1896,신흥,2020,61483389.0,146176718.0,59.06,9.79,62.87,20788007.0,13668838.0,6995742.0,13654732.0
1897,신흥,2021,54012999.0,138612212.0,36.68,4.91,73.17,22972829.0,19167630.0,8268870.0,5679128.0
1898,신흥,2022,54919010.0,140622550.0,31.59,5.32,75.99,28902789.0,14412755.0,9321242.0,6558756.0
1899,신흥,2023,51648628.0,140331353.0,23.22,6.34,81.16,25984726.0,12118578.0,3227004.0,8126556.0
1900,쌍방울,2019,81683762.0,340359626.0,104.99,15.49,48.78,40060200.0,14537470.0,6673209.0,23194982.0
1901,쌍방울,2020,97124440.0,350525095.0,62.74,9.0,61.45,34877632.0,11459280.0,5483256.0,6140670.0
1902,쌍방울,2021,271291816.0,395643690.0,73.29,5.64,57.71,39685905.0,11475856.0,4518487.0,12424793.0
1903,쌍방울,2022,93888910.0,167746018.0,20.98,9.98,82.66,47830211.0,12396813.0,4650024.0,7312019.0
1904,쌍방울,2023,97045055.0,143820156.0,26.65,13.97,78.96,49330459.0,12989848.0,4549389.0,5663757.0
1905,쌍용C&E,2019,746655758.0,3368012216.0,86.97,29.8,53.48,129452250.0,298555079.0,106786182.0,59548586.0
1906,쌍용C&E,2020,708039111.0,3326801073.0,96.89,32.15,50.79,113887724.0,302374857.0,101942727.0,52956563.0
1907,쌍용C&E,2021,629235958.0,3564764921.0,115.33,36.48,46.44,152511118.0,313161783.0,119587152.0,32221081.0
1908,쌍용C&E,2022,769745189.0,3874346066.0,143.19,42.45,41.12,278306079.0,416412940.0,165401184.0,231941454.0
1909,쌍용C&E,2023,838976097.0,3639543305.0,130.51,39.3,43.38,241348086.0,380215267.0,117348017.0,337172615.0
1910,써니전자,2019,15174470.0,61496543.0,14.14,3.71,87.61,3521009.0,2478453.0,1756019.0,0.0
1911,써니전자,2020,46996377.0,65431757.0,2.51,0.48,97.55,2682370.0,1335819.0,813251.0,0.0
1912,써니전자,2021,60486784.0,77185258.0,13.22,1.4,88.32,4419649.0,1530965.0,892620.0,0.0
1913,써니전자,2022,68105164.0,76509690.0,4.49,1.53,95.70,3532434.0,1304783.0,912223.0,0.0
1914,써니전자,2023,74824097.0,82497512.0,1.84,0.6,98.19,2072215.0,1120594.0,665725.0,0.0
1915,씨아이테크,2019,18097033.0,58689707.0,73.27,15.61,57.71,8022432.0,4319016.0,3651816.0,3910000.0
1916,씨아이테크,2020,22488755.0,75094283.0,129.49,21.88,43.58,6576060.0,7585037.0,3476054.0,4970000.0
1917,씨아이테크,2021,27386416.0,79538625.0,66.32,15.55,60.13,8742855.0,5793115.0,2753221.0,4970000.0
1918,씨아이테크,2022,39107954.0,94190035.0,78.79,28.06,55.93,20247618.0,4604970.0,3496990.0,16475315.0
1919,씨아이테크,2023,33615684.0,90579938.0,64.93,23.65,60.63,20275673.0,3762213.0,2297747.0,17125769.0
1920,아남전자,2019,88887463.0,146520616.0,153.90,38.41,39.39,20002028.0,49176930.0,24920104.0,49003374.0
1921,아남전자,2020,143250910.0,192770243.0,225.66,33.26,30.71,51870663.0,72695210.0,61833314.0,61370132.0
1922,아남전자,2021,218116086.0,271957635.0,247.01,41.94,28.82,97966328.0,89780836.0,70587763.0,101753752.0
1923,아남전자,2022,207533125.0,270755696.0,176.44,34.54,36.17,87599937.0,98664580.0,65128753.0,83543388.0
1924,아남전자,2023,150472676.0,211753779.0,98.71,19.89,50.32,43253202.0,78567367.0,46211752.0,35071680.0
1925,아모레퍼시픽,2019,1803063671.0,5989007791.0,33.12,9.43,75.12,452589072.0,365884446.0,172459191.0,52815553.0
1926,아모레퍼시픽,2020,1825732428.0,5701918176.0,27.72,7.38,78.30,414482961.0,283769804.0,117617731.0,154160189.0
1927,아모레퍼시픽,2021,2018526858.0,6116713933.0,28.93,6.38,77.56,493223643.0,295769466.0,123410292.0,199124083.0
1928,아모레퍼시픽,2022,1735019348.0,5801783178.0,21.39,6.16,82.38,408934397.0,285104515.0,80676211.0,223413564.0
1929,아모레퍼시픽,2023,1952196457.0,5886510889.0,20.81,5.95,82.78,394311802.0,292900370.0,86442073.0,244108853.0
1930,아모레G,2019,2905906252.0,8281393134.0,27.80,9.83,78.25,524543689.0,394716736.0,104780079.0,157605453.0
1931,아모레G,2020,2853056756.0,7788743600.0,24.18,7.63,80.53,478448079.0,306675983.0,74306111.0,257460189.0
1932,아모레G,2021,3015471536.0,8038142932.0,24.13,5.96,80.56,542815041.0,311950820.0,95482220.0,257724103.0
1933,아모레G,2022,2566383547.0,7651003801.0,17.10,4.8,85.39,459962411.0,300982901.0,57624404.0,240913564.0
1934,아모레G,2023,2750248647.0,7631430778.0,16.95,4.9,85.50,462832435.0,315036075.0,63096314.0,277108853.0
1935,메타랩스,2019,35542887.0,98289716.0,67.71,28.74,59.63,4779371.0,11668512.0,495996.0,6557440.0
1936,메타랩스,2020,27255749.0,77019665.0,44.06,17.65,69.42,6198998.0,11442901.0,538939.0,2902400.0
1937,메타랩스,2021,36359141.0,85034045.0,50.68,17.94,66.36,3464837.0,9339594.0,83909.0,0.0
1938,메타랩스,2022,29548681.0,90016754.0,14.11,5.88,87.64,1356662.0,9682172.0,22992.0,0.0
1939,메타랩스,2023,13062812.0,111855785.0,52.39,28.28,65.62,995030.0,7738643.0,15591.0,1576746.0
1940,아세아,2019,671505733.0,2884358506.0,97.43,29.62,50.65,135037132.0,270950000.0,103228715.0,41861506.0
1941,아세아,2020,658015862.0,2887531024.0,89.02,28.87,52.91,112169082.0,272550392.0,93510739.0,54554376.0
1942,아세아,2021,800688244.0,3115270385.0,81.52,27.48,55.09,156942689.0,298989354.0,99643547.0,124223563.0
1943,아세아,2022,881507375.0,3182375948.0,70.66,24.52,58.60,204930263.0,316975826.0,107655779.0,94172695.0
1944,아세아,2023,873549386.0,3272086006.0,65.25,23.24,60.51,192438049.0,319582526.0,115352188.0,144877904.0
1945,아세아제지,2019,268941423.0,848228968.0,45.03,17.48,68.95,59930394.0,107144369.0,24576588.0,35328064.0
1946,아세아제지,2020,290494739.0,882326925.0,39.28,14.45,71.80,47196922.0,123121218.0,30167492.0,45388843.0
1947,아세아제지,2021,359222505.0,969593253.0,35.72,11.75,73.68,71765004.0,143880643.0,43372736.0,45816974.0
1948,아세아제지,2022,441835692.0,1034948262.0,28.68,8.79,77.71,88044479.0,152091925.0,40886356.0,45172695.0
1949,아세아제지,2023,403603823.0,1048177765.0,23.35,7.18,81.07,81123411.0,140740963.0,36166419.0,38739680.0
1950,아시아나항공,2019,1560758526.0,13503422879.0,"1,386.69",57.84,6.73,225534662.0,363100083.0,161803207.0,913288940.0
1951,아시아나항공,2020,2386235553.0,13851459281.0,"1,171.55",61.09,7.86,193439199.0,356135006.0,67959937.0,2614000000.0
