종목코드,종목명,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),,
A004140,동방,12,2022,Annual,567964926 ,204702355 ,128175745 ,12086110 ,209831151 ,567964926 ,437684707 ,296862179 ,76417715 ,51034842 ,26560996 ,130280219 ,758533282 ,669956503 ,27567777 ,0 ,22876 ,1298808 ,49978706 ,3828089 ,(28480162),22.94 ,45.38 ,335.96 ,197.86 ,88.32 ,0.99 ,3.63 ,27567777.41 ,11.68 ,,
A004140,동방,12,2023,Annual,599319321 ,218284872 ,130507326 ,10282461 ,230471841 ,599319321 ,455221060 ,256405224 ,73723768 ,46142910 ,78065851 ,144098261 ,767794640 ,692371163 ,35189703 ,11137 ,57888 ,15092200 ,47570649 ,(37027132),(393801),24.04 ,45.76 ,315.91 ,190.32 ,90.18 ,11.00 ,4.58 ,35189702.67 ,9.82 ,,
A004140,동방,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A035000,HS애드,12,2010,Annual,318191368 ,294085160 ,168066196 ,0 ,2294206 ,318191368 ,218276823 ,213508291 ,133407626 ,341670 ,0 ,99914545 ,262861682 ,183948607 ,10874010 ,4156787 ,374763 ,11481739 ,9621175 ,(6138709),(15820281),31.40 ,0.11 ,218.46 ,0.34 ,69.98 ,12.29 ,4.14 ,10874009.69 ,30.02 ,,
A035000,HS애드,12,2011,Annual,366689626 ,342712727 ,180123872 ,0 ,3458145 ,366689626 ,261392525 ,256039019 ,164367618 ,1156484 ,579772 ,105297100 ,324079349 ,227085936 ,13557411 ,4554241 ,513737 ,7540087 ,33667196 ,(3901353),(1340398),28.72 ,0.47 ,248.24 ,1.65 ,70.07 ,7.35 ,4.18 ,13557410.79 ,29.93 ,,
A035000,HS애드,12,2012,Annual,363912590 ,339692434 ,190981347 ,0 ,3787720 ,363912590 ,250714003 ,246014489 ,166010331 ,2198478 ,0 ,113198587 ,335845836 ,230427375 ,15107915 ,3991235 ,719039 ,12284957 ,(15558920),(8592585),(2021896),31.11 ,0.75 ,221.48 ,2.42 ,68.61 ,11.25 ,4.50 ,15107914.90 ,31.39 ,,
A035000,HS애드,12,2013,Annual,408525165 ,385408494 ,214584558 ,0 ,3476967 ,408525165 ,286871114 ,282708028 ,171582630 ,12672608 ,0 ,121654051 ,349083885 ,234973694 ,16133938 ,4514304 ,483274 ,12425607 ,6981063 ,6762444 ,(2680425),29.78 ,3.10 ,235.81 ,10.42 ,67.31 ,10.58 ,4.62 ,16133937.52 ,32.69 ,,
A035000,HS애드,12,2014,Annual,398436358 ,372947468 ,205887420 ,0 ,3480333 ,398436358 ,273057298 ,264364372 ,208682807 ,3825938 ,0 ,125379060 ,385598133 ,266008470 ,12839343 ,4457821 ,680705 ,9537454 ,6660616 ,11356360 ,(2633438),31.47 ,0.96 ,217.79 ,3.06 ,68.99 ,7.72 ,3.33 ,12839343.43 ,31.01 ,,
A035000,HS애드,12,2015,Annual,482838658 ,455067713 ,333146637 ,0 ,3909324 ,482838658 ,347915149 ,338527482 ,257703831 ,10631100 ,0 ,134923509 ,479291301 ,344459641 ,13807787 ,4188779 ,604913 ,11602353 ,17886170 ,(5484092),(2875499),27.94 ,2.20 ,257.86 ,7.89 ,71.87 ,8.91 ,2.88 ,13807787.39 ,28.13 ,,
A035000,HS애드,12,2016,Annual,507061896 ,479747991 ,356629892 ,0 ,3819834 ,507061896 ,360983218 ,351680797 ,278108938 ,4661570 ,0 ,146078677 ,407958969 ,263343240 ,19588688 ,4688149 ,3259096 ,14944295 ,13553994 ,(13969551),(3774330),28.81 ,0.92 ,247.12 ,3.19 ,64.55 ,10.64 ,4.80 ,19588688.31 ,35.45 ,,
A035000,HS애드,12,2017,Annual,603730627 ,565333479 ,402766263 ,0 ,4995201 ,603730626 ,481842297 ,472746877 ,378243795 ,4698012 ,10000 ,121888329 ,501300688 ,346130356 ,19713358 ,4950568 ,3241294 ,11669200 ,51505237 ,(15213167),(3574035),20.19 ,0.78 ,395.31 ,3.86 ,69.05 ,8.71 ,3.93 ,19713357.55 ,30.95 ,,
A035000,HS애드,12,2018,Annual,632827969 ,594855201 ,374127483 ,0 ,5892345 ,632827969 ,502403907 ,491460515 ,329141301 ,9863980 ,0 ,130424062 ,538206688 ,368411004 ,25412263 ,4939941 ,645538 ,15276268 ,(42043242),1696098 ,1168681 ,20.61 ,1.56 ,385.21 ,7.57 ,68.45 ,12.11 ,4.72 ,25412262.79 ,31.55 ,,
A035000,HS애드,12,2019,Annual,503688015 ,462262645 ,309731348 ,0 ,4774073 ,503688015 ,360775441 ,353849047 ,271758877 ,918863 ,0 ,142912574 ,542087211 ,375247011 ,21891879 ,4239907 ,800013 ,15258857 ,19811630 ,11781409 ,(16374288),28.37 ,1.36 ,252.44 ,4.81 ,69.22 ,11.16 ,4.04 ,21891878.78 ,30.78 ,,
A035000,HS애드,12,2020,Annual,530366843 ,489122425 ,328380154 ,0 ,4145136 ,530366843 ,385037788 ,377216757 ,280372215 ,2052241 ,0 ,145329056 ,375617023 ,210919736 ,25274131 ,3075771 ,591607 ,9037545 ,11029206 ,12044873 ,(9190522),27.40 ,1.78 ,264.94 ,6.48 ,56.15 ,6.27 ,6.73 ,25274130.57 ,43.85 ,,
A035000,HS애드,12,2021,Annual,564897384 ,516153744 ,359806607 ,0 ,4710890 ,564897384 ,403733028 ,394267160 ,271468612 ,10100336 ,0 ,161164356 ,458497770 ,274038786 ,22247919 ,4233919 ,715748 ,17307683 ,(6340273),538214 ,(1888247),28.53 ,3.84 ,250.51 ,13.47 ,59.77 ,11.29 ,4.85 ,22247918.90 ,40.23 ,,
A035000,HS애드,12,2022,Annual,542150546 ,491665825 ,351043543 ,0 ,5291004 ,542150546 ,368225320 ,360596176 ,260025576 ,15910815 ,0 ,173925226 ,530448054 ,326043651 ,24787301 ,3591324 ,717119 ,18132847 ,15745943 ,(3410889),(9129898),32.08 ,5.04 ,211.71 ,15.72 ,61.47 ,10.82 ,4.67 ,24787300.89 ,38.53 ,,
A035000,HS애드,12,2023,Annual,547772703 ,503634000 ,333014597 ,0 ,4120475 ,547772703 ,364992855 ,356621721 ,275156350 ,2106566 ,0 ,182779848 ,548333999 ,328614211 ,26444087 ,3680817 ,991431 ,16201244 ,58229554 ,10686887 ,(27340411),33.37 ,2.23 ,199.69 ,6.69 ,59.93 ,9.08 ,4.82 ,26444087.24 ,40.07 ,,
A035000,HS애드,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A002200,한국수출포장,12,2010,Annual,277494158 ,68071140 ,38910125 ,18957995 ,202457567 ,277494158 ,96748243 ,63028587 ,12171891 ,31362567 ,15405926 ,180745915 ,224640439 ,195111709 ,10294440 ,0 ,18098 ,7604281 ,2967417 ,(13870094),13000270 ,65.14 ,21.35 ,53.53 ,32.78 ,86.86 ,N/A(IFRS),4.58 ,10294439.91 ,13.14 ,,
A002200,한국수출포장,12,2011,Annual,287387803 ,76192548 ,44377354 ,19648125 ,206483667 ,287387803 ,100079081 ,70515147 ,8403037 ,48374651 ,10842000 ,187308722 ,248243781 ,214999376 ,12261530 ,0 ,4250 ,8562807 ,7591630 ,(11489640),4704232 ,65.18 ,22.21 ,53.43 ,34.08 ,86.61 ,4.65 ,4.94 ,12261530.23 ,13.39 ,,
A002200,한국수출포장,12,2012,Annual,269327436 ,67993879 ,40642961 ,14396314 ,197555048 ,269327436 ,58049431 ,30180090 ,8456612 ,5972210 ,9082800 ,211278005 ,260281725 ,199526131 ,37298962 ,0 ,2422 ,25969283 ,54669758 ,(3844773),(49074007),78.45 ,5.96 ,27.48 ,7.60 ,76.66 ,13.03 ,14.33 ,37298962.00 ,23.34 ,,
A002200,한국수출포장,12,2013,Annual,279964685 ,65619770 ,39041247 ,14621231 ,210581186 ,279964685 ,60510639 ,26927918 ,9954162 ,6041855 ,14837400 ,219454046 ,236572511 ,197938299 ,15538683 ,0 ,5272 ,11176041 ,17276560 ,(21600338),3833038 ,78.39 ,8.18 ,27.57 ,10.43 ,83.67 ,5.19 ,6.57 ,15538683.19 ,16.33 ,,
A002200,한국수출포장,12,2014,Annual,292505708 ,61221380 ,38462015 ,14397156 ,227500885 ,292505708 ,64152324 ,27124881 ,7991086 ,6994836 ,18219000 ,228353385 ,231514075 ,192944046 ,14142357 ,0 ,2412 ,11255478 ,19805410 ,(26007397),2334646 ,78.07 ,9.31 ,28.09 ,11.93 ,83.34 ,5.03 ,6.11 ,14142357.13 ,16.66 ,,
A002200,한국수출포장,12,2015,Annual,301046858 ,69269621 ,41216475 ,18532482 ,215998768 ,301046858 ,75147391 ,38785796 ,12160789 ,6766011 ,15802650 ,225899466 ,230679365 ,200226945 ,2695341 ,0 ,2032 ,(240040),13865628 ,(8447214),(3515489),75.04 ,8.55 ,33.27 ,11.40 ,86.80 ,(0.11),1.17 ,2695341.12 ,13.20 ,,
A002200,한국수출포장,12,2016,Annual,299682673 ,69952512 ,42874471 ,16882225 ,207603859 ,299682673 ,75577543 ,43943369 ,13670951 ,8281708 ,12619650 ,224105130 ,228260407 ,197741573 ,3068932 ,0 ,2500 ,(207518),13605002 ,(10717243),(2497357),74.78 ,8.44 ,33.72 ,11.28 ,86.63 ,(0.09),1.34 ,3068931.51 ,13.37 ,,
A002200,한국수출포장,12,2017,Annual,299116741 ,74174476 ,48186257 ,19036549 ,220651853 ,299116741 ,82196334 ,55646078 ,12510721 ,26517699 ,8948190 ,216920407 ,244383794 ,226879876 ,(6879065),0 ,1864 ,(5272470),(7754766),(7134636),11902111 ,72.52 ,13.08 ,37.89 ,18.04 ,92.84 ,(2.39),(2.81),(6879065.02),7.16 ,,
A002200,한국수출포장,12,2018,Annual,298826766 ,86074007 ,48271013 ,19436846 ,210280080 ,298826766 ,66855317 ,42716069 ,18652475 ,2961482 ,6075160 ,231971448 ,280201271 ,230460840 ,23069423 ,0 ,2191 ,17292580 ,42002775 ,(472557),(29200936),77.63 ,3.99 ,28.82 ,5.13 ,82.25 ,7.70 ,8.23 ,23069423.18 ,17.75 ,,
A002200,한국수출포장,12,2019,Annual,308084432 ,96587845 ,46131377 ,16484630 ,209095704 ,308084432 ,60316496 ,38736626 ,15737550 ,444037 ,3159480 ,247767937 ,271561779 ,224136838 ,19270973 ,0 ,2065 ,18020496 ,32220359 ,(25706373),(7928840),80.42 ,2.33 ,24.34 ,2.89 ,82.54 ,7.51 ,7.10 ,19270972.73 ,17.46 ,,
A002200,한국수출포장,12,2020,Annual,309083509 ,99702325 ,44489854 ,13768156 ,206743630 ,309083509 ,56511276 ,38593771 ,19928315 ,343128 ,0 ,252572233 ,264812666 ,226303428 ,10883823 ,0 ,546628 ,8353901 ,25280749 ,(14790796),(9915674),81.72 ,0.24 ,22.37 ,0.30 ,85.46 ,3.34 ,4.11 ,10883823.16 ,14.54 ,,
A002200,한국수출포장,12,2021,Annual,331846867 ,125320518 ,54426185 ,21344363 ,203948943 ,331846867 ,68488033 ,50672526 ,28359951 ,885074 ,0 ,263358834 ,319224099 ,271635636 ,20005644 ,0 ,2979 ,15859236 ,17627675 ,(4892531),(4934475),79.36 ,0.38 ,26.01 ,0.48 ,85.09 ,6.15 ,6.27 ,20005644.08 ,14.91 ,,
A002200,한국수출포장,12,2022,Annual,345521340 ,143085578 ,54092576 ,21427324 ,199890993 ,345521340 ,64604055 ,46154487 ,24080363 ,725214 ,0 ,280917285 ,341420236 ,286592038 ,25702537 ,0 ,2874 ,20317168 ,24315301 ,(26227950),(2952055),81.30 ,0.27 ,23.00 ,0.33 ,83.94 ,7.47 ,7.53 ,25702536.75 ,16.06 ,,
A002200,한국수출포장,12,2023,Annual,357003990 ,155568917 ,53372242 ,18453272 ,198994206 ,357003990 ,61282438 ,42690206 ,22079129 ,247520 ,0 ,295721552 ,312304377 ,259924102 ,22880521 ,0 ,7161 ,19041696 ,25054184 ,(26330717),(4870695),82.83 ,0.17 ,20.72 ,0.20 ,83.23 ,6.60 ,7.33 ,22880520.71 ,16.77 ,,
A002200,한국수출포장,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A003480,한진중공업홀딩스,12,2010,Annual,1815166000 ,410954000 ,183575000 ,1332000 ,578740000 ,1815166000 ,590647000 ,434931000 ,208553000 ,0 ,12618000 ,1224519000 ,1055120000 ,938719000 ,38657000 ,6734000 ,358000 ,8656000 ,48244000 ,(42468000),(15215000),67.46 ,1.41 ,48.24 ,2.09 ,88.97 ,N/A(IFRS),3.66 ,38657000.00 ,11.03 ,,
A003480,한진중공업홀딩스,12,2011,Annual,1980735000 ,415798000 ,201036000 ,1800000 ,758356000 ,1980735000 ,679460000 ,432389000 ,219976000 ,20600000 ,72486000 ,1301275000 ,1057551000 ,944165000 ,31020000 ,5866000 ,464000 ,(9562000),29450000 ,(202994000),167059000 ,65.70 ,5.95 ,52.21 ,9.05 ,89.28 ,(0.76),2.93 ,31020000.00 ,10.72 ,,
A003480,한진중공업홀딩스,12,2012,Annual,2315289000 ,502699000 ,230441000 ,2091000 ,1064385000 ,2315289000 ,1029833000 ,462537000 ,266126000 ,19865000 ,435054000 ,1285456000 ,1139471000 ,1026053000 ,23480000 ,5089000 ,340000 ,(8169000),38769000 ,(404175000),390630000 ,55.52 ,19.94 ,80.11 ,35.92 ,90.05 ,(0.63),2.06 ,23480000.00 ,9.95 ,,
A003480,한진중공업홀딩스,12,2013,Annual,2531518000 ,418898000 ,225785000 ,1785000 ,1440711000 ,2531518000 ,1342276000 ,504890000 ,212541000 ,0 ,703827000 ,1189242000 ,1198416000 ,1085477000 ,24469000 ,5019000 ,438000 ,(81736000),12821000 ,(426332000),347096000 ,46.98 ,31.69 ,112.87 ,67.45 ,90.58 ,(6.61),2.04 ,24469000.00 ,9.42 ,,
A003480,한진중공업홀딩스,12,2014,Annual,2722203000 ,456871000 ,263901000 ,3161000 ,1638255000 ,2722203000 ,1614895000 ,569946000 ,250636000 ,104648000 ,853345000 ,1107308000 ,1520058000 ,1407377000 ,23013000 ,5714000 ,469000 ,(135021000),50230000 ,(169283000),133038000 ,40.68 ,36.40 ,145.84 ,89.47 ,92.59 ,(11.76),1.51 ,23013000.00 ,7.41 ,,
A003480,한진중공업홀딩스,12,2015,Annual,2585756000 ,453733000 ,201343000 ,4017000 ,1621279000 ,2585756000 ,1648676000 ,643787000 ,213437000 ,168793000 ,827315000 ,937080000 ,275196000 ,235095000 ,8992000 ,3209000 ,376000 ,(164328000),58760000 ,(67940000),56812000 ,36.24 ,40.92 ,175.94 ,112.92 ,85.43 ,(16.08),3.27 ,8992000.00 ,14.57 ,,
A003480,한진중공업홀딩스,12,2016,Annual,2277519000 ,458650000 ,187955000 ,3926000 ,1591984000 ,2277519000 ,1622526000 ,639596000 ,189330000 ,146645000 ,810381000 ,654993000 ,968254000 ,879012000 ,16795000 ,0 ,277000 ,(291096000),26922000 ,6451000 ,(43285000),28.76 ,45.17 ,247.72 ,157.06 ,90.78 ,(36.57),1.73 ,16795000.00 ,9.22 ,,
A003480,한진중공업홀딩스,12,2017,Annual,1918648000 ,327757000 ,189542000 ,4277000 ,1521520000 ,1918648000 ,1489671000 ,608397000 ,194732000 ,74203000 ,678682000 ,428977000 ,906723000 ,803321000 ,24327000 ,0 ,3466000 ,(159629000),35046000 ,34068000 ,(77212000),22.36 ,48.18 ,347.26 ,215.48 ,88.60 ,(29.45),2.68 ,24327000.00 ,11.40 ,,
A003480,한진중공업홀딩스,12,2018,Annual,1873603000 ,357667000 ,172395000 ,2637000 ,1469407000 ,1873603000 ,1506557000 ,486807000 ,183936000 ,33734000 ,723097000 ,367046000 ,946003000 ,833099000 ,32353000 ,0 ,128000 ,(270000),57164000 ,(58991000),(56591000),19.59 ,49.70 ,410.45 ,253.68 ,88.07 ,(0.07),3.42 ,32353000.00 ,11.93 ,,
A003480,한진중공업홀딩스,12,2019,Annual,1860663000 ,353502000 ,174869000 ,691000 ,1461805000 ,1860663000 ,1500188000 ,625262000 ,183420000 ,75000000 ,546023000 ,360475000 ,877642000 ,760933000 ,38422000 ,0 ,53000 ,30355000 ,67014000 ,(53926000),(36830000),19.37 ,49.48 ,416.17 ,255.39 ,86.70 ,8.34 ,4.38 ,38422000.00 ,13.30 ,,
A003480,한진중공업홀딩스,12,2020,Annual,1837185000 ,333600000 ,157050000 ,904000 ,1420846000 ,1837185000 ,1480600000 ,550186000 ,153916000 ,40000000 ,597891000 ,356585000 ,795207000 ,665936000 ,50389000 ,0 ,42000 ,(3605000),78032000 ,(69332000),(11764000),19.41 ,51.15 ,415.22 ,263.51 ,83.74 ,(1.01),6.34 ,50389000.00 ,16.26 ,,
A003480,한진중공업홀딩스,12,2021,Annual,1837801000 ,379459000 ,191625000 ,1222000 ,1408957000 ,1837801000 ,1489201000 ,558145000 ,206070000 ,50000000 ,531952000 ,348600000 ,888034000 ,761516000 ,44589000 ,0 ,79000 ,(7510000),107764000 ,74824000 ,(83698000),18.97 ,46.08 ,427.19 ,242.94 ,85.75 ,(2.13),5.02 ,44589000.00 ,14.25 ,,
A003480,한진중공업홀딩스,12,2022,Annual,1995988000 ,555839000 ,320470000 ,978000 ,1390573000 ,1995988000 ,1629209000 ,775535000 ,353366000 ,90000000 ,479528000 ,366779000 ,1440144000 ,1313569000 ,37130000 ,0 ,66000 ,14935000 ,122158000 ,(64248000),(38172000),18.38 ,40.74 ,444.19 ,221.68 ,91.21 ,4.18 ,2.58 ,37130000.00 ,8.79 ,,
A003480,한진중공업홀딩스,12,2023,Annual,1865721000 ,443922000 ,247570000 ,893000 ,1369907000 ,1865721000 ,1497922000 ,625250000 ,260271000 ,119500000 ,466618000 ,367799000 ,1242608000 ,1115611000 ,39375000 ,0 ,60000 ,7903000 ,69163000 ,(32471000),(63665000),19.71 ,40.92 ,407.27 ,207.60 ,89.78 ,2.15 ,3.17 ,39375000.00 ,10.22 ,,
A003480,한진중공업홀딩스,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A002720,국제약품,3,2010,Annual,142910369 ,90450987 ,60439369 ,23865993 ,44501336 ,142910369 ,69038140 ,53732180 ,8231162 ,3606413 ,10419641 ,73872229 ,132045610 ,73540856 ,8250110 ,0 ,4694336 ,4279060 ,(1729211),(2209604),5154916 ,51.69 ,30.06 ,93.46 ,58.16 ,55.69 ,N/A(IFRS),6.25 ,8250110.40 ,44.31 ,,
A002720,국제약품,12,2011,Annual,141614775 ,91179750 ,57363351 ,17841640 ,42047597 ,141614775 ,66822188 ,30039771 ,15352606 ,2000000 ,31997700 ,74792587 ,104857016 ,60064242 ,2595507 ,669749 ,4592851 ,969526 ,17385055 ,(872327),(7022953),52.81 ,25.42 ,89.34 ,48.12 ,57.28 ,1.30 ,2.48 ,2595506.65 ,42.72 ,,
A002720,국제약품,12,2012,Annual,114924400 ,66706488 ,35615386 ,18092810 ,39994615 ,114924400 ,59572012 ,54077401 ,11902369 ,2833843 ,749940 ,55352388 ,126768061 ,82361182 ,(14707894),1027499 ,7576797 ,(18940026),1579979 ,(2249176),(1493499),48.16 ,30.26 ,107.62 ,62.83 ,64.97 ,(29.11),(11.60),(14707893.64),35.03 ,,
A002720,국제약품,12,2013,Annual,117430860 ,70312423 ,41519442 ,21752186 ,37312872 ,117430860 ,59101938 ,31086590 ,12321930 ,5053008 ,24249980 ,58328922 ,120461297 ,72687893 ,1046958 ,816580 ,4594660 ,1671940 ,(4595893),(3420610),24704 ,49.67 ,29.64 ,101.33 ,59.67 ,60.34 ,2.94 ,0.87 ,1046958.36 ,39.66 ,,
A002720,국제약품,12,2014,Annual,117508309 ,71913309 ,41670984 ,25137592 ,36057349 ,117508309 ,66655246 ,55559601 ,13809875 ,6117209 ,7000000 ,50853063 ,122426377 ,75259686 ,(1422954),1533933 ,5326665 ,(6917252),(61110),(633786),400821 ,43.28 ,30.10 ,131.07 ,69.55 ,61.47 ,(12.67),(1.16),(1422953.54),38.53 ,,
A002720,국제약품,12,2015,Annual,136643778 ,66557405 ,39159933 ,20167033 ,61944479 ,136643778 ,68184899 ,32036508 ,9517020 ,11360789 ,27000000 ,68458879 ,117636992 ,64860724 ,2097892 ,1066167 ,5891890 ,(5884459),(5080184),(1745716),6707179 ,50.10 ,29.54 ,99.60 ,58.96 ,55.14 ,(9.86),1.78 ,2097892.31 ,44.86 ,,
A002720,국제약품,12,2016,Annual,129455413 ,60437696 ,33827000 ,17867327 ,60129888 ,129455413 ,61936189 ,49931516 ,11111465 ,6089798 ,2000000 ,67519224 ,120684006 ,66903453 ,3969266 ,1330696 ,4765252 ,798939 ,16098589 ,(4944565),(5294417),52.16 ,25.56 ,91.73 ,49.01 ,55.44 ,1.18 ,3.29 ,3969265.71 ,44.56 ,,
A002720,국제약품,12,2017,Annual,131646346 ,59537269 ,34631990 ,17161676 ,60644615 ,131646346 ,63868042 ,50577481 ,11482686 ,30500000 ,4000000 ,67778304 ,123310224 ,71838725 ,2564176 ,3291103 ,2565948 ,1038655 ,786104 ,(5541624),892793 ,51.49 ,26.21 ,94.23 ,50.90 ,58.26 ,1.54 ,2.08 ,2564176.44 ,41.74 ,,
A002720,국제약품,12,2018,Annual,126234896 ,54559369 ,24356919 ,14183645 ,61277407 ,126234896 ,57536743 ,48199752 ,8133910 ,27000000 ,0 ,68698153 ,107681163 ,58871967 ,3287018 ,3591544 ,1574069 ,2182873 ,13248711 ,(6432264),(5682532),54.42 ,22.97 ,83.75 ,42.21 ,54.67 ,3.20 ,3.05 ,3287017.51 ,45.33 ,,
A002720,국제약품,12,2019,Annual,134593614 ,61135036 ,20667105 ,16595367 ,64359978 ,134593614 ,73639661 ,59250772 ,8607640 ,33058916 ,2000000 ,60953953 ,111121601 ,58136153 ,5570757 ,2604009 ,1950360 ,(4761812),3603683 ,(5127068),5333606 ,45.29 ,26.45 ,120.81 ,58.40 ,52.32 ,(7.35),5.01 ,5570756.96 ,47.68 ,,
A002720,국제약품,12,2020,Annual,145625552 ,49940202 ,20250681 ,21651887 ,84882177 ,145625552 ,75126688 ,55357617 ,7248121 ,32000000 ,2000000 ,70498864 ,130394721 ,65590075 ,6041374 ,3036649 ,1920818 ,2194569 ,5099946 ,(8980618),621952 ,48.41 ,26.19 ,106.56 ,54.09 ,50.30 ,3.34 ,4.63 ,6041374.04 ,49.70 ,,
A002720,국제약품,12,2021,Annual,139783047 ,48197308 ,20652658 ,16540406 ,80044734 ,139783047 ,71195238 ,54516685 ,7248969 ,32000000 ,0 ,68587809 ,119745569 ,65275254 ,(1675904),2772337 ,2442168 ,(1555791),9597052 ,(3381762),(2433896),49.07 ,25.74 ,103.80 ,52.47 ,54.51 ,(2.24),(1.40),(1675903.58),45.49 ,,
A002720,국제약품,12,2022,Annual,136592863 ,48535452 ,19131334 ,22235167 ,76828012 ,136592863 ,62513603 ,47855143 ,7068443 ,27000000 ,0 ,74079260 ,126583403 ,63329270 ,5272527 ,1966817 ,2919682 ,3542774 ,6503789 ,(1346899),(7473649),54.23 ,20.94 ,84.39 ,38.60 ,50.03 ,4.97 ,4.17 ,5272527.16 ,49.97 ,,
A002720,국제약품,12,2023,Annual,163259483 ,55119200 ,20429244 ,21243102 ,98482998 ,163259483 ,78309910 ,59687459 ,8563967 ,30000000 ,0 ,84949574 ,135372691 ,68148048 ,(1989143),2645615 ,3156405 ,(8414888),3575184 ,(1175050),2609986 ,52.03 ,18.78 ,92.18 ,36.09 ,50.34 ,(10.58),(1.47),(1989142.94),49.66 ,,
A002720,국제약품,12,2024,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A004890,동일산업,12,2010,Annual,339751405 ,212397621 ,74389159 ,74616912 ,74032642 ,339751405 ,80475232 ,67297726 ,17095161 ,9412550 ,4029830 ,259276172 ,483995445 ,410618018 ,57107226 ,669763 ,0 ,48908763 ,50099559 ,(17097086),(12682037),76.31 ,4.90 ,31.04 ,6.42 ,84.84 ,N/A(IFRS),11.80 ,57107225.71 ,15.16 ,,
A004890,동일산업,12,2011,Annual,371750736 ,222598810 ,69719045 ,85633833 ,98753042 ,371750736 ,85286794 ,75926123 ,20680163 ,12327212 ,1096150 ,286463942 ,511055806 ,449450406 ,43344545 ,753249 ,18500 ,38121366 ,42627164 ,(34298481),(7894597),77.06 ,4.40 ,29.77 ,5.71 ,87.95 ,13.97 ,8.48 ,43344544.79 ,12.05 ,,
A004890,동일산업,12,2012,Annual,361877520 ,204196060 ,63174894 ,69088293 ,98103336 ,361877520 ,52957155 ,46238311 ,14962709 ,4615750 ,169750 ,308920365 ,438641276 ,394219999 ,27490126 ,722783 ,338 ,28894786 ,35627421 ,(22623949),(14580099),85.37 ,1.58 ,17.14 ,1.85 ,89.87 ,9.71 ,6.27 ,27490126.22 ,10.13 ,,
A004890,동일산업,12,2013,Annual,360063581 ,235180932 ,54952455 ,66552070 ,96573620 ,360063581 ,53530555 ,49957014 ,16872613 ,1506990 ,46400 ,306533026 ,379857503 ,355400157 ,6193893 ,725621 ,7500 ,9299106 ,30975021 ,(32076825),(8707275),85.13 ,0.47 ,17.46 ,0.55 ,93.56 ,3.02 ,1.63 ,6193892.96 ,6.44 ,,
A004890,동일산업,12,2014,Annual,356925496 ,236657331 ,53513019 ,71167036 ,92250558 ,356925496 ,41048068 ,38817985 ,13461891 ,920140 ,0 ,315877428 ,364150149 ,338017392 ,10418081 ,719118 ,1600 ,11211040 ,5687710 ,(5532241),(3403634),88.50 ,0.27 ,12.99 ,0.31 ,92.82 ,3.60 ,2.86 ,10418080.79 ,7.18 ,,
A004890,동일산업,12,2015,Annual,347524136 ,236179758 ,44453126 ,46254945 ,84258937 ,347524136 ,31794993 ,27894569 ,9005011 ,0 ,0 ,315729143 ,308236623 ,292214675 ,1963605 ,0 ,1500 ,4202747 ,41803572 ,(22220516),(5287393),90.85 ,0.00 ,10.07 ,0.00 ,94.80 ,1.33 ,0.64 ,1963604.88 ,5.20 ,,
A004890,동일산업,12,2016,Annual,371393726 ,268588079 ,49099206 ,52799801 ,75667625 ,371393726 ,44924042 ,38387479 ,16239982 ,0 ,0 ,326469684 ,304359238 ,276930929 ,12279523 ,0 ,13244 ,13434425 ,21358785 ,(27568280),(1388764),87.90 ,0.00 ,13.76 ,0.00 ,90.99 ,4.18 ,4.03 ,12279522.95 ,9.01 ,,
A004890,동일산업,12,2017,Annual,396773738 ,292257172 ,59316123 ,56903980 ,72549101 ,396773738 ,52035988 ,45388955 ,17660186 ,0 ,0 ,344737751 ,379063820 ,340378514 ,23461975 ,0 ,1500 ,23346835 ,24225463 ,(7000030),(5899366),86.89 ,0.00 ,15.09 ,0.00 ,89.79 ,6.96 ,6.19 ,23461975.20 ,10.21 ,,
A004890,동일산업,12,2018,Annual,409723954 ,299254511 ,56100907 ,78463703 ,70676344 ,409723954 ,54786535 ,48543975 ,18725812 ,0 ,0 ,354937419 ,391030405 ,357590789 ,17303913 ,0 ,1500 ,15655242 ,2437585 ,4068021 ,(3385414),86.63 ,0.00 ,15.44 ,0.00 ,91.45 ,4.48 ,4.43 ,17303913.06 ,8.55 ,,
