,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
1389,대원제약,의약품,A003220,12,2013,Annual,160139939,83640013,27894152,24084802,63927579,160139939,36888447,25093663,5741776,3000000,0,123251492,158878874,73865105,15544343,5753943,4273289,12233291,12320482,-16796906,-509367,76.96,1.87,29.93,2.43,46.49,10.36,9.78,15544343.26,53.51
3972,한국수출포장,종이목재,A002200,12,2013,Annual,279964685,65619770,39041247,14621231,210581186,279964685,60510639,26927918,9954162,6041855,14837400,219454046,236572511,197938299,15538683,0,5272,11176041,17276560,-21600338,3833038,78.39,8.18,27.57,10.43,83.67,5.19,6.57,15538683.19,16.33
3290,일양약품,의약품,A007570,12,2015,Annual,431625086,146844823,75756094,49349484,204009080,431625086,220624380,178111418,18979052,102572150,24843480,211000706,186285485,102469799,15516012,7161367,8743103,8303620,21788069,-21874091,-5063291,48.89,38.03,104.56,77.79,55.01,4.21,8.33,15516011.59,44.99
2928,예스코홀딩스,서비스업,A015360,12,2013,Annual,1349036580,678998715,295572459,130008405,606403981,1349036580,714711081,514783588,359811793,120649163,57399336,634325499,1472129315,1358295515,15497980,109360,211779,14013687,58074455,-10860562,-14314988,47.02,15.67,112.67,33.33,92.27,2.22,1.05,15497980.19,7.73
1470,대한제강,철강금속,A084010,12,2013,Annual,810646282,413959624,0,129409846,278021873,810646282,435890506,297543824,155568880,45505667,95771265,374755776,1042331533,979233907,15457964,0,332678,15535602,-4230436,-15516671,15281608,46.23,28.78,116.31,62.25,93.95,4.2,1.48,15457964.04,6.05
2232,삼일제약,의약품,A000520,12,2010,Annual,134114219,64734239,30319265,22340181,35347380,134114219,59220992,43757496,8281761,19616754,10000000,74893227,98465078,54840964,392381,4449893,5320045,1941588,-12993589,9837107,4437902,55.84,28.26,79.07,50.61,55.7,N/A(IFRS),0.4,392381.31,44.3
2614,신원,섬유의복,A009270,12,2014,Annual,428090184,253702073,61855364,155842334,131873002,428090184,250640107,208831262,36205427,88984678,0,177450077,607512909,414702148,15439544,92370,5506818,3393639,23141365,-3396279,-17127198,41.45,38.38,141.25,92.58,68.26,1.93,2.54,15439543.72,31.74
2755,알루코,철강금속,A001780,12,2011,Annual,466389224,218887307,84678963,80780787,207918309,466389224,329270865,268049156,22107375,194664864,34883384,137118359,372925440,327995570,15423638,0,0,-294056,14096047,-49746153,27298518,29.4,60.69,240.14,206.41,87.95,-0.21,4.14,15423638.01,12.05
3929,한국공항,운수창고업,A005430,12,2015,Annual,381351995,183345965,98332571,5401453,153331057,381351995,112798736,56114962,1289379,7000000,6385482,268553259,455699544,411428151,15388632,0,463824,8831541,33522349,-30747577,-12150070,70.42,5.23,42,7.43,90.28,3.31,3.38,15388632,9.72
798,가온전선,전기전자,A000500,12,2016,Annual,518462532,284726284,166894646,55351669,211226290,518462532,254470711,182515205,106951043,14366374,15000000,263991820,749444963,708423611,15360295,0,0,2892112,37730223,16333637,-50268807,50.92,15.99,96.39,31.4,94.53,1.1,2.05,15360294.85,5.47
753,TCC스틸,철강금속,A002710,12,2016,Annual,286074924,120777516,57364688,51850499,64693517,286074924,185211072,91980675,25582561,40670209,60103220,100863852,444453635,402898839,15351135,0,12667,14475061,-35273178,87996322,-54304570,35.26,40.92,183.62,116.06,90.65,15.49,3.45,15351134.97,9.35
241,IHQ,서비스업,A003560,12,2017,Annual,255079898,102616363,23211034,427593,4261445,255079898,27355057,23544760,8478009,0,0,227724841,126795065,0,15347229,0,10337725,2637301,61792005,-50927711,993435,89.28,0.78,12.01,0.88,0,1.17,12.1,15347228.81,100
1621,동양고속,운수창고업,A084670,12,2011,Annual,290833249,84084010,2528263,3089800,89928701,290833249,157406401,106992332,3823906,57527826,0,133426848,113116958,92449855,15333180,0,76290,-1926921,16406248,-95545666,46072616,45.88,36.64,117.97,79.87,81.73,-1.43,13.56,15333180.07,18.27
1135,남해화학,화학,A025860,12,2011,Annual,631030361,414020102,143477533,223380171,166167708,631030361,263860021,262566828,52567087,153467187,0,367170340,1510056304,1408691416,15292838,0,388601,-8360894,-20982578,-21080099,5958334,58.19,24.32,71.86,41.8,93.29,-2.24,1.01,15292837.61,6.71
2241,삼정펄프,종이목재,A009770,12,2010,Annual,144111636,87272515,19678780,15031729,47050860,144111636,29636641,25591583,10965451,6873999,0,114474995,141741666,120607388,11638634,0,226819,12275472,11746342,-11818492,4941950,79.43,4.77,25.89,6,85.09,N/A(IFRS),8.21,11638633.98,14.91
1031,금비,비금속광물,A008870,9,2015,Annual,231838031,77826715,35888649,16838525,124166757,231838031,92917066,59508146,11892944,6000000,15592300,138920965,189495056,145599764,15280448,196943,296273,7665205,22566968,-12543676,-5142678,59.92,20.45,66.88,34.12,76.84,5.69,8.06,15280448.39,23.16
274,KCTC,운수창고업,A009070,12,2014,Annual,333591386,93936790,48640821,887824,185937776,333591386,168627350,86663634,21141105,41172081,56941865,164964036,356096649,300611792,15270677,0,116576,17100040,12233426,-36862881,13139877,49.45,31.64,102.22,63.99,84.42,10.78,4.29,15270676.54,15.58
1144,넥센,화학,A005720,12,2011,Annual,521959112,141142967,47756263,38906089,100102572,521959112,202458544,119784279,12242845,91050340,35245785,319500567,281033576,240775423,15269219,0,1239144,39245536,18292643,-21571417,8901923,61.21,24.87,63.37,40.62,85.67,13.09,5.43,15269218.71,14.33
3685,태경산업,화학,A015890,12,2014,Annual,431307721,183348231,65326088,61646022,187799232,431307721,161219192,136056541,26720595,75805014,5967564,270088529,407671453,308274032,15265733,784715,125697,7250627,24053636,-20964322,-9406738,62.62,18.96,59.69,30.28,75.62,2.63,3.74,15265733.48,24.38
3331,일진홀딩스,기타금융,A015860,12,2011,Annual,1036430305,375254183,145870911,108931304,517205749,1036430305,589983188,363890219,120793578,143620226,65408596,446447117,1125968169,1000744543,15260147,0,3145000,-14562931,39738601,-104304876,66638329,43.08,32.94,132.15,76.48,88.88,-3.19,1.36,15260146.78,11.12
766,TP,섬유의복,A007980,12,2011,Annual,321869195,151120214,26550519,103433737,74216180,321869195,213045761,141877560,31248831,96921431,52924547,108823434,469367575,406521732,15241882,395500,280970,3311152,-7509118,-24661131,31556179,33.81,48.92,195.77,144.69,86.61,3.11,3.25,15241882.22,13.39
4477,화성산업,건설업,A002460,12,2014,Annual,524203233,308713211,52737429,39629257,44783445,524203233,258282873,168898562,59134064,3229000,17815250,265920361,420675410,384687540,15211515,0,651971,23652905,36693783,-3209833,2965730,50.73,4.13,97.13,8.14,91.45,9.39,3.62,15211514.61,8.55
4559,후성,화학,A093370,12,2015,Annual,261388269,85852764,42634866,26100401,152068719,261388269,163394033,73035137,30169037,31172419,83757368,97994236,161154168,124020229,15208456,4189928,0,13721206,34645650,-40883019,11697540,37.49,46.49,166.74,124.01,76.96,17.22,9.44,15208456.12,23.04
2250,삼진제약,의약품,A005500,12,2010,Annual,202273145,151481787,118591467,25122901,44592947,202273145,85013491,65668609,16289088,30000000,3000000,117259654,200410515,79878962,25219976,8776314,12008872,12145220,23518568,-5864205,-18269300,57.97,20.27,72.5,34.97,39.86,N/A(IFRS),12.58,25219975.54,60.14
3311,일진다이아,화학,A081000,12,2018,Annual,159895730,96619576,26064237,34759017,48365526,159895730,56641641,43949773,12392299,22272530,0,103254089,133959368,94848435,15178329,3809404,149121,7683631,14361528,-4073852,-2107970,64.58,13.93,54.86,21.57,70.8,7.63,11.33,15178329.03,29.2
3608,코스모신소재,화학,A005070,12,2018,Annual,237347906,75313571,27748223,34499029,156894371,237347906,149061073,109630570,37535867,64173355,11602400,88286833,534011298,501442825,15147035,3011908,6169,10446693,9723610,-25963801,21657496,37.2,36.09,168.84,97.03,93.9,12.86,2.84,15147034.57,6.1
704,SNT에너지,기계,A100840,12,2012,Annual,292802033,161463967,55583672,17407006,122289502,292802033,109495724,88443397,39641985,0,0,183306309,230707564,191839172,15132783,785053,6231,9087721,26635237,-382322,-1152895,62.6,1.66,59.73,2.65,83.15,5.29,6.56,15132783.41,16.85
227,HS애드,서비스업,A035000,12,2012,Annual,363912590,339692434,190981347,0,3787720,363912590,250714003,246014489,166010331,2198478,0,113198587,335845836,230427375,15107915,3991235,719039,12284957,-15558920,-8592585,-2021896,31.11,0.75,221.48,2.42,68.61,11.25,4.5,15107914.9,31.39
3271,일신방직,섬유의복,A003200,12,2014,Annual,818332225,325863299,49156984,87142585,175143908,818332225,152200090,69572084,24560962,10850650,15851744,666132135,431811560,337717174,15086590,34801,4226287,24719106,23810022,-44521912,21315402,81.4,4.85,22.85,5.96,78.21,3.76,3.49,15086589.67,21.79
808,강남제비스코,화학,A000860,12,2017,Annual,584684282,212085301,66693537,39136306,172853566,584684282,99759713,60317070,46691361,1196120,1073092,484924569,300025162,251348020,15086343,0,1788000,23186504,25389707,-48728673,-5388153,82.94,0.39,20.57,0.47,83.78,4.89,5.03,15086342.72,16.22
2360,서울가스,전기가스업,A017390,12,2012,Annual,1519546129,737002511,439955981,11135094,561808157,1519546129,791732663,578829645,505662283,17550965,28058804,727813467,1928279733,1762266810,15075325,1801198,189672,64750753,102536462,-21213810,-10851783,47.9,3.74,108.78,7.81,91.39,9.29,0.78,15075325.31,8.61
4101,한미사이언스,기타금융,A008930,12,2016,Annual,969248669,329993311,124850789,95666891,27749747,969248669,321684820,304714505,197397603,25000000,0,647563850,665284666,0,15067311,0,0,7940308,76523442,-23662490,-44851931,66.81,2.58,49.68,3.86,0,1.29,2.26,15067311,100
2259,삼천리,전기가스업,A004690,12,2010,Annual,2109726710,718700908,429819768,5365716,1187400547,2109726710,983055731,547827648,455183546,2312691,95235403,1126670978,2659052170,2430969001,42280186,114245,2046856,70035750,65045740,-24805218,-10734269,53.4,7.71,87.25,14.44,91.42,N/A(IFRS),1.59,42280186.06,8.58
2616,신원,섬유의복,A009270,12,2016,Annual,432327923,274128786,61449046,169573183,112499411,432327923,251338753,186182220,40863895,91707956,4200000,180989170,640056400,435915842,15014964,135988,6359906,-5784602,21776137,-12132482,-10042809,41.86,34.59,138.87,82.62,68.11,-3.15,2.35,15014963.91,31.89
3401,조광피혁,기타제조업,A004700,12,2018,Annual,250578187,82401305,21362143,38617078,25888741,250578187,13285798,10518637,0,53210,0,237292388,127668738,105049267,14977805,674704,0,13647369,19223071,-15677433,-478955,94.7,1.09,5.6,1.16,82.28,5.9,11.73,14977804.93,17.72
563,SGC에너지,전기가스업,A005090,12,2015,Annual,841187064,249133044,70269837,128055765,250386481,841187064,522758457,304429793,24631525,140998107,186250366,318428608,310295324,263765308,14971835,398913,2758418,19279263,16716185,-17467957,4090546,37.85,52.22,164.17,137.96,85,6.37,4.83,14971834.65,15
278,KCTC,운수창고업,A009070,12,2018,Annual,376041366,86091080,56853150,538421,235100488,376041366,186398298,102153864,24106116,49232408,61281142,189643067,400441294,344972363,14962463,0,122787,7271931,7934592,-14740266,8733614,50.43,32.08,98.29,63.6,86.15,3.89,3.74,14962462.78,13.85
794,가온전선,전기전자,A000500,12,2012,Annual,517141282,301511647,182904133,69603508,200984282,517141282,252462432,162653661,58898419,46252648,9572880,264678851,1005948717,958900240,14961708,0,0,4225902,38914582,-20117271,-2814725,51.18,26.24,95.38,51.26,95.32,1.61,1.49,14961707.5,4.68
530,NPC,화학,A004250,12,2018,Annual,392840424,173386989,80112075,41861729,182589998,392840424,131830405,122451650,35705787,70595687,8237160,261010019,414890304,359091588,14918734,2785548,194479,11848739,38770703,-49883728,-2093380,66.44,20.36,50.51,30.65,86.55,4.63,3.6,14918734.43,13.45
3238,인천도시가스,전기가스업,A034590,12,2017,Annual,389429551,212789277,119766380,317647,170696518,389429551,218399186,151027387,136159052,0,17022157,171030365,537616318,471913078,14891559,0,108458,13728650,22196601,-5357934,-7148488,43.92,4.77,127.7,10.86,87.78,8.22,2.77,14891559.46,12.22
3070,유성기업,운수장비,A002920,12,2011,Annual,330691056,140271283,79545758,32877171,124172389,330691056,130540787,87510223,44131066,6323060,18260950,200150269,279716885,252225568,14886447,0,2160,19041012,27512269,-40735556,8795760,60.52,9.05,65.22,14.95,90.17,9.85,5.32,14886446.68,9.83
2268,삼호개발,건설업,A010960,12,2010,Annual,188349450,117219709,37752097,12023799,35838320,188349450,76985088,63652821,17734997,11398045,161591,111364363,176243782,154388083,12395667,0,0,11527229,9017022,-1962865,7265545,59.13,8.74,69.13,14.79,87.6,N/A(IFRS),7.03,12395666.99,12.4
2530,수산중공업,기계,A017550,12,2011,Annual,117248095,70747918,20809197,33872027,31965995,117248095,46688746,44525180,11537784,24809580,226672,70559349,126080018,84789597,14872001,0,0,12366952,10626098,-11331980,3390910,60.18,21.35,66.17,35.48,67.25,19.08,11.8,14872000.74,32.75
2228,삼익악기,기타제조업,A002450,12,2015,Annual,408469903,194567651,23941000,74522435,62865098,408469903,190380127,118641649,11705509,70459475,58886020,218089776,160730157,111633472,14841199,0,2116043,8132321,4024600,-3378083,20684583,53.39,31.95,87.29,59.84,69.45,3.78,9.23,14841198.58,30.55
3027,유나이티드제약,의약품,A033270,12,2013,Annual,193539435,92825198,36220762,27069577,65494251,193539435,52102071,26659462,6692843,1723722,18306800,141437364,136891130,64725776,14837181,3004794,4287002,12204219,18968292,-4946404,-4204429,73.08,12.3,36.84,16.84,47.28,8.88,10.84,14837181.01,52.72
2161,삼양식품,음식료품,A003230,12,2011,Annual,321774390,128027883,40144851,13568570,157389138,321774390,164272918,117938780,38261482,50100000,22490853,157501472,298726295,232079270,14831278,0,3613855,9579554,23188418,-25377493,6963516,48.95,22.59,104.3,46.14,77.69,6.72,4.96,14831278.44,22.31
2361,서울가스,전기가스업,A017390,12,2013,Annual,1532935627,736958997,385009320,21531669,594544744,1532935627,733692533,528687662,449919389,18788126,19597864,799243094,2139658063,1971171060,14829513,2481198,153656,69342462,68954473,-63462020,-6287779,52.14,2.89,91.8,5.55,92.13,9.08,0.69,14829513.24,7.87
2627,신일전자,유통업,A002700,12,2018,Annual,102269482,62992658,18910686,20202837,28862039,102269482,35624948,33624948,15575171,9864924,2000000,66644535,168724540,119231340,14783104,0,611610,11635680,9870135,-4210167,4363223,65.17,11.6,53.46,17.8,70.67,18.87,8.76,14783104.21,29.33
1954,백산,화학,A035150,12,2011,Annual,153278162,83748327,27194617,21154782,63282495,153278162,69910317,63134628,7843992,49288406,1961912,83367845,178131543,148694335,14780042,0,42385,5616001,12275221,4687637,-15597473,54.39,34.17,83.86,62.83,83.47,7.41,8.3,14780042.35,16.53
836,경농,화학,A002100,12,2018,Annual,357260541,169982099,24732915,120967753,142669413,357260541,155806650,128301300,24114639,76252501,4600000,201453891,212654617,139911460,14769793,7409758,5810218,4878426,10607249,-12754265,1603012,56.39,23.67,77.34,41.98,65.79,2.48,6.95,14769793.14,34.21
2277,삼화왕관,기계,A004450,12,2010,Annual,113278995,35647931,16735676,7799606,71048199,113278995,21457572,13065692,8211014,0,0,91821423,82810845,63217782,10140889,727415,17842,7908504,5705640,-6246888,-1135514,81.06,0,23.37,0,76.34,N/A(IFRS),12.25,10140888.61,23.66
1625,동양고속,운수창고업,A084670,12,2015,Annual,240378400,44621673,1781673,10470986,78239871,240378400,108962750,70344981,363730,47611000,18800000,131415651,135760744,110525890,14763064,0,377370,15789173,18947043,-10341431,-4441032,54.67,27.63,82.91,50.54,81.41,12.37,10.87,14763064.12,18.59
4486,화승인더,화학,A006060,12,2014,Annual,517705097,278415307,69912346,95901100,170906378,517705097,417949851,385057747,55441230,275544558,14794437,99755246,585360195,518358917,14731250,1640698,82614,-11083942,17247304,-61996230,21927788,19.27,58.56,418.98,303.91,88.55,-10.67,2.52,14731250,11.45
2821,에이엔피,전기전자,A015260,12,2014,Annual,332655332,208735371,117609933,48712931,102860973,332655332,259714584,220101353,95635271,99163877,22926956,72940749,528852438,473880851,14680687,4401097,139640,2210589,-1068110,-27752085,28792094,21.93,41.71,356.06,190.23,89.61,2.98,2.78,14680687.04,10.39
3719,태양금속,운수장비,A004100,12,2012,Annual,404649952,225663599,113242076,88475262,169831893,404649952,313879835,233670838,116423285,90524381,39940532,90770116,433348535,385594242,14675321,21885,100502,1630374,-6832377,-22811419,26520256,22.43,38.02,345.8,169.49,88.98,1.79,3.39,14675321.45,11.02
561,SGC에너지,전기가스업,A005090,12,2013,Annual,766651288,223495455,71839431,90506170,269945512,766651288,502288836,234853693,23359558,117000000,227505355,264362452,290031609,251096067,14671708,18144,2130831,8936601,4713212,-48178887,43088742,34.48,55.82,190,161.87,86.58,3.54,5.06,14671708.15,13.42
3310,일진다이아,화학,A081000,12,2017,Annual,156935533,89661635,26365057,36996699,57884975,156935533,58873749,46310875,16108696,21499261,0,98061785,118912465,83280809,14663524,2310046,126339,7360955,14629227,-24219425,-2639296,62.49,13.7,60.04,21.92,70.04,8.05,12.33,14663523.88,29.96
3720,태양금속,운수장비,A004100,12,2013,Annual,364458391,189944663,84383210,79690348,164696151,364458391,272080978,229975496,88440637,89441977,17100769,92377414,460531722,411560911,14662798,0,133445,1489562,26581888,-13083930,-18027727,25.35,40.76,294.53,160.83,89.37,1.63,3.18,14662798.23,10.63
832,경농,화학,A002100,12,2014,Annual,284623063,139646908,18686018,98308244,118629306,284623063,115707163,90426180,22336952,52465899,9302713,168915900,188483147,122779838,14653846,8514785,5137931,7099305,14706590,-16252739,7251290,59.35,21.92,68.5,36.94,65.14,4.28,7.77,14653846.22,34.86
2286,삼화전기,전기전자,A009470,12,2010,Annual,151843666,72214976,44912910,19241914,69107510,151843666,107573892,97611850,26669889,62495819,772166,44269774,192640536,165354274,2284143,0,435230,-1477518,14970715,-10640280,-4644833,29.15,42.52,243,145.85,85.84,N/A(IFRS),1.19,2284142.66,14.16
1573,동방,운수창고업,A004140,12,2017,Annual,542475618,139736767,73745935,15433050,284002888,542475618,415812192,334712102,52659746,182553233,52797127,126663426,466981638,408824443,14649683,0,33802,-9349609,19319207,-16725187,-9571945,23.35,56.18,328.28,240.63,87.55,-6.78,3.14,14649682.98,12.45
56,CS홀딩스,기타금융,A000590,12,2012,Annual,218181889,97062887,16243461,32228761,77411561,218181889,26710404,16927392,10118367,1302286,0,191471486,147082090,121382964,14621993,0,350,10688943,2780137,4350538,-513571,87.76,0.6,13.95,0.68,82.53,6.03,9.94,14621992.58,17.47
3935,한국내화,비금속광물,A010040,12,2012,Annual,185082477,67725582,25773246,37072322,79788385,185082477,92281604,65886882,16330011,21700805,16296500,92800873,252277491,222685072,14618868,3815169,117778,10830003,19496540,-6451890,-13317869,50.14,25.1,99.44,50.05,88.27,13.04,5.79,14618868.45,11.73
4483,화승인더,화학,A006060,12,2011,Annual,476497529,269852743,71732498,81314278,163882394,476497529,337707915,308902477,54439311,210044974,10069741,138789613,603044874,541281737,14563860,2401700,145679,7573028,9793656,-48709114,29375789,29.13,51.67,243.32,177.41,89.76,5.41,2.42,14563859.98,10.24
3711,태림포장,종이목재,A011280,12,2013,Annual,568149736,87252843,65916535,14365066,254964439,568149736,204224927,118204012,31215887,76993085,43304800,363924809,366896836,311802309,14551204,164371,232472,14191856,24645556,-31711692,6992182,64.05,21.17,56.12,33.06,84.98,4.01,3.97,14551204.16,15.02
2603,신영와코루,섬유의복,A005800,9,2012,Annual,295673751,114437621,12938133,40046981,68871085,295673751,34581766,19971088,5674410,556286,836003,261091985,205910361,89537584,14526505,0,6918987,15378963,10781353,892898,116286,88.3,0.47,13.25,0.53,43.48,6.02,7.05,14526505.03,56.52
4397,현대비앤지스틸,철강금속,A004560,12,2015,Annual,581173005,303597719,133050306,119615814,213953237,581173005,256677010,180707532,28686337,70614354,0,324495995,688953412,639790265,14525226,219772,0,3803933,46108188,-11491253,-35097382,55.83,33.79,79.1,60.51,92.86,1.18,2.11,14525226.33,7.14
4034,한국철강,철강금속,A104700,12,2012,Annual,936810385,460604367,187457153,128162061,443092458,936810385,255990255,229638716,165933645,26069962,0,680820131,987039948,921998113,14496831,857679,77690,18485337,83212251,-20956128,-39164740,72.67,2.78,37.6,3.83,93.41,2.73,1.47,14496831.09,6.59
2295,삼화전자,전기전자,A011230,12,2010,Annual,84321909,29136578,14943331,12719445,49401637,84321909,55368840,50247110,3555860,42681430,0,28953070,51554562,47632139,-5708050,675154,0,727854,-3303533,14813994,-12069530,34.34,50.8,191.24,147.93,92.39,N/A(IFRS),-11.07,-5708050.03,7.61
3412,조일알미늄,철강금속,A018470,12,2011,Annual,291361368,175921787,80487212,67659588,93998285,291361368,124409465,108256121,20339286,80305453,3193094,166951903,396286962,372209562,14478406,470965,27985,10656034,12878194,-4793624,-14732025,57.3,28.66,74.52,50.01,93.92,6.6,3.65,14478405.66,6.08
3253,일동홀딩스,의약품,A000230,12,2014,Annual,620345999,244800246,136561292,77728196,308103529,620345999,287396304,152498853,34065090,0,67589884,332949695,417517499,211574231,14462106,21993949,38466169,11934652,39357141,-45885089,-25607440,53.67,23.27,86.32,43.35,50.67,3.62,3.46,14462105.6,49.33
3274,일신방직,섬유의복,A003200,12,2017,Annual,895872907,354556978,54158105,87650070,212295626,895872907,191006714,89536520,18975200,37195300,36241923,704866193,492465892,396245032,14462043,42057,2713456,17042406,37025928,-20733786,-17895470,78.68,9.39,27.1,11.94,80.46,2.44,2.94,14462043.04,19.54
64,DB,서비스업,A012030,12,2011,Annual,686746431,133657144,87399035,9092461,66608973,686746431,430206277,231249018,70687262,58523015,77450,256540154,511077050,458811762,14451262,2200467,286281,5080545,-4092628,-41873379,40077119,37.36,41.83,167.7,111.97,89.77,1.84,2.83,14451261.84,10.23
2387,서흥,화학,A008490,12,2012,Annual,466466906,170094508,48028504,61960680,278083595,466466906,266513547,77674854,12911742,47092398,87374749,199953359,207026299,166744443,14425658,2182109,458290,-2377818,7420081,-34464820,29828723,42.87,49.17,133.29,114.7,80.54,-1.16,6.97,14425658.45,19.46
3118,율촌화학,화학,A008730,12,2014,Annual,566234547,239162281,131400228,62008090,309164750,566234547,252130944,161456051,50945344,56462208,0,314103603,451934965,403509544,14374504,2449384,57880,9052054,5491400,-25819352,45395300,55.47,29.36,80.27,52.92,89.28,2.86,3.18,14374503.52,10.72
179,HDC현대EP,화학,A089470,12,2018,Annual,600353780,381127761,216255037,139901018,144116772,600353780,318086294,261197053,102262707,118116516,51109330,282267486,910809614,845772796,14354091,4001138,1446000,8496107,8202565,-7790234,-5933805,47.02,32.28,112.69,68.66,92.86,3.02,1.58,14354090.86,7.14
1275,대림B&Co,비금속광물,A005750,12,2016,Annual,300494198,115206598,57682172,38141257,122986418,300494198,146129987,79884579,24618046,14300000,31227704,154364210,209090130,160294131,14349729,395715,2079904,7358482,10948356,-5472759,5532763,51.37,23.33,94.67,45.42,76.66,4.9,6.86,14349729.46,23.34
2304,삼화콘덴서,전기전자,A001820,12,2010,Annual,118143475,50433794,28360678,13541372,60994279,118143475,65888842,59577629,17347903,35424929,440250,52254633,170700388,136728273,15982970,1181277,0,10989796,22299903,-28150653,4752320,44.23,30.96,126.09,69.99,80.1,N/A(IFRS),9.36,15982970.08,19.9
4271,한전기술,서비스업,A052690,12,2015,Annual,839120536,320404814,36304268,0,337840859,839120535,438370663,342314684,96173334,54530000,30000000,400749872,657603285,516434269,14263493,72356403,457917,15012059,11279617,-134873895,62654985,47.76,10.53,109.39,22.05,78.53,3.72,2.17,14263493,21.47
2209,삼영전자,전기전자,A005680,12,2014,Annual,481517084,289402041,43625366,49386409,163714875,481517084,28600387,22051991,8687668,107000,0,452916697,250993116,214079160,14246375,661612,0,18509800,35305284,-30170965,-4425771,94.06,0.02,6.31,0.02,85.29,4.16,5.68,14246375.37,14.71
3308,일진다이아,화학,A081000,12,2015,Annual,141019036,80001444,19087105,42204948,53669512,141019036,60362249,46641125,12246331,27347994,0,80656787,109591037,75684731,14246255,2190381,158641,10750575,8772096,-4216442,-8668599,57.2,19.39,74.84,33.91,69.06,14.25,13,14246255.09,30.94
3139,이구산업,철강금속,A025820,12,2017,Annual,269797349,143055538,44790637,95353802,125385839,269797349,159383215,141897594,27155283,106208227,2431250,110414135,229269979,208907154,14241197,0,13148,11247919,-2247783,15529488,-12161485,40.92,40.49,144.35,98.94,91.12,10.64,6.21,14241196.79,8.88
1408,대유에이텍,운수장비,A002880,12,2014,Annual,749322316,297578190,170403796,62040017,276867772,749322316,626153973,456496406,190152176,151839215,60808563,123168343,737452073,670851935,14217134,1337792,3461700,15304354,51169088,-83054829,24769482,16.44,31.53,508.37,191.84,90.97,13.5,1.93,14217133.88,9.03
1003,그린케미칼,화학,A083420,12,2014,Annual,196396573,62330090,22311799,15602100,124177152,196396573,80575082,59575838,34301195,16500000,13330000,115821491,251617414,229983922,14206400,0,30130,12980074,34517595,-49100713,14230000,58.97,15.9,69.57,26.96,91.4,11.69,5.65,14206400.26,8.6
3967,한국석유,비금속광물,A004090,12,2017,Annual,284829421,137327359,96676743,25376431,131350342,284829421,138080725,98528780,35459524,54900025,17894075,146748696,424489452,370886004,14199104,771635,1050776,9869813,6165895,-11807752,7847141,51.52,25.56,94.09,49.6,87.37,6.91,3.34,14199104.43,12.63
4308,한창제지,종이목재,A009460,12,2016,Annual,152620392,73786943,27107654,20892842,77604355,152620392,93909286,36648828,7095312,7236766,36795039,58711106,194532816,158929445,14198518,979244,0,16137522,32058105,-5850781,-9477520,38.47,36.54,159.95,94.99,81.7,31.84,7.3,14198518.29,18.3
2313,삼화페인트,화학,A000390,12,2010,Annual,395884231,215558916,116055337,77484790,151683374,395884231,194052092,133802904,57331594,58313446,15219500,201832138,403314111,338644046,12273424,0,2369319,9416497,1906984,-5518946,5030327,50.98,27.14,96.15,53.23,83.97,N/A(IFRS),3.04,12273424,16.03
592,SH에너지화학,화학,A002360,12,2017,Annual,125312154,87597479,29804872,19985599,31096409,125312154,17618682,8284440,1775928,3553570,0,107693472,188114822,161824273,14181936,0,0,9879057,14208400,-1347063,-6093691,85.94,2.84,16.36,3.3,86.02,9.33,7.54,14181936.49,13.98
1574,동방,운수창고업,A004140,12,2018,Annual,554091662,131848305,84926401,6245931,286965560,554091662,423904329,327666233,98220219,151183883,60585010,130187333,526437269,468530473,14161500,0,31965,15801154,28512262,-21701671,-14671439,23.5,48.59,325.61,206.78,89,12.3,2.69,14161500.37,11
3326,일진전기,전기전자,A103590,12,2015,Annual,735434079,225993622,98530348,76395864,378634935,735434079,414165332,324115108,66203030,125618189,30000000,321268748,714649869,635297730,14155546,3326704,836513,8334408,26722775,9267340,-43825033,43.68,30.7,128.92,70.27,88.9,2.63,1.98,14155545.86,11.1
519,NI스틸,철강금속,A008260,12,2016,Annual,207262893,37861306,24753922,11045504,160595741,207262893,120408800,94619677,7890079,71992173,20249940,86854093,114325940,92901099,14146054,0,31300,10223144,25384882,-41247039,16334524,41.91,47.32,138.63,112.92,81.26,12.37,12.37,14146053.63,18.74
3973,한국수출포장,종이목재,A002200,12,2014,Annual,292505708,61221380,38462015,14397156,227500885,292505708,64152324,27124881,7991086,6994836,18219000,228353385,231514075,192944046,14142357,0,2412,11255478,19805410,-26007397,2334646,78.07,9.31,28.09,11.93,83.34,5.03,6.11,14142357.13,16.66
