,종목명,회계년,총자산(천원),*매출원가율(%),당기순이익(천원),영업이익률(%),매출총이익률(%),ROE(당기순이익)(%),당기순이익률(%),매출액(천원),총자산순이익률(%)
2540,태영건설,2019,5916135643.0,84.99,99503775.0,9.31,15.01,6.52,3.35,2967115889.0,50.152938810838556
2541,태영건설,2020,3798270930.0,81.54,532516651.0,11.00,18.46,48.01,23.34,2281511661.0,60.06711219517982
2542,태영건설,2021,3734783195.0,86.74,65427170.0,6.34,13.26,9.65,2.38,2751710633.0,73.67792156406551
2543,태영건설,2022,4651930465.0,89.61,-5214989.0,4.08,10.39,-0.60,-0.20,2605096732.0,56.00033688379734
2544,태영건설,2023,5281235960.0,91.3,-1579398502.0,-1.34,8.7,-691.28,-46.85,3371117790.0,63.8319858368911
2545,태원물산,2019,38191578.0,93.47,538639.0,0.31,6.53,1.67,2.46,21887046.0,57.3085668259112
2546,태원물산,2020,38295004.0,96.18,-26831.0,-3.93,3.82,-0.08,-0.16,16338893.0,42.66586053888387
2547,태원물산,2021,37439041.0,94.91,81273.0,-4.13,5.09,0.26,0.83,9827604.0,26.249614673623718
2548,태원물산,2022,34948504.0,95.53,-1360797.0,-4.79,4.47,-4.47,-12.42,10954651.0,31.34512138201967
2549,태원물산,2023,37386714.0,96.67,-82458.0,-8.80,3.33,-0.28,-0.90,9212314.0,24.64060896071262
2550,TP,2019,613319316.0,82.24,11233484.0,4.45,17.76,6.70,1.16,971638980.0,158.42301956783632
2551,TP,2020,675981153.0,86.1,-12389207.0,-0.25,13.9,-6.85,-1.58,785040342.0,116.13346592815437
2552,TP,2021,764951832.0,86.68,-14021096.0,0.15,13.32,-8.20,-1.57,892927654.0,116.72991901534526
2553,TP,2022,721226343.0,82.79,24808819.0,6.31,17.21,13.55,2.29,1084607023.0,150.38372260343243
2554,TP,2023,686463961.0,83.39,6012388.0,4.41,16.61,2.94,0.65,920175022.0,134.04564176385074
2555,텔코웨어,2019,127373937.0,66.44,4283361.0,8.05,33.56,3.86,10.25,41789353.0,32.80840176903694
2556,텔코웨어,2020,123096514.0,66.87,1867186.0,1.50,33.13,1.69,5.13,36401943.0,29.57187154788153
2557,텔코웨어,2021,122175454.0,59.74,1810716.0,3.31,40.26,1.65,5.20,34822430.0,28.501985349692255
2558,텔코웨어,2022,132073841.0,59.55,3869097.0,6.71,40.45,3.50,9.09,42568935.0,32.23116302038948
2559,텔코웨어,2023,126812371.0,54.54,5336791.0,7.49,45.46,4.76,13.13,40637610.0,32.045461873747314
2560,TBH글로벌,2019,175534401.0,41.2,-77400561.0,2.10,58.8,-53.17,-36.72,210778625.0,120.07824323848635
2561,TBH글로벌,2020,139428591.0,46.42,-30794073.0,-4.00,53.58,-33.15,-17.79,173139708.0,124.17805183156445
2562,TBH글로벌,2021,117022490.0,43.34,-19619878.0,2.84,56.66,-29.55,-10.43,188075550.0,160.71743986989168
2563,TBH글로벌,2022,112327632.0,42.19,4927301.0,0.96,57.81,8.58,2.43,203091521.0,180.8028152859129
2564,TBH글로벌,2023,110046703.0,41.05,6736053.0,3.99,58.95,10.93,3.42,197103368.0,179.10883527332936
2565,티에이치엔,2019,265425461.0,85.14,17138535.0,5.35,14.86,33.18,4.26,402190764.0,151.5268213097311
2566,티에이치엔,2020,279629756.0,88.75,-17201927.0,2.56,11.25,-26.50,-4.97,346399448.0,123.877892308428
2567,티에이치엔,2021,339937206.0,86.59,16762920.0,4.93,13.41,21.70,4.16,402733099.0,118.47279200147337
2568,티에이치엔,2022,371353958.0,84.81,-6326755.0,0.24,15.19,-7.06,-1.35,469666791.0,126.47415784376803
2569,티에이치엔,2023,402977300.0,84.16,27567227.0,7.34,15.84,26.30,4.70,586298306.0,145.49164580734447
2570,파미셀,2019,63265983.0,59.88,4347128.0,6.05,40.12,8.78,13.38,32481967.0,51.341914658940816
2571,파미셀,2020,69744383.0,52.91,5241801.0,19.16,47.09,9.65,13.88,37752048.0,54.12915904639948
2572,파미셀,2021,94332951.0,54.24,9450907.0,15.18,45.76,15.62,18.24,51811621.0,54.924202466643926
2573,파미셀,2022,109647189.0,60.42,8261769.0,14.74,39.58,11.76,13.73,60181807.0,54.88677598474504
2574,파미셀,2023,92518753.0,72.45,3577984.0,2.30,27.55,4.56,6.36,56227379.0,60.77403464354951
2575,팜스코,2019,979237806.0,87.3,-7958647.0,1.73,12.7,-2.61,-0.68,1164970052.0,118.96702158168104
2576,팜스코,2020,989343685.0,86.8,11482260.0,2.98,13.2,3.78,0.86,1333937111.0,134.83050745909395
2577,팜스코,2021,1107610571.0,88.22,2130934.0,2.35,11.78,0.69,0.14,1536856092.0,138.75419143142142
2578,팜스코,2022,1223174230.0,90.85,-34318064.0,0.99,9.15,-11.60,-1.80,1901506810.0,155.45674225003907
2579,팜스코,2023,1119229512.0,88.99,-33998532.0,1.70,11.01,-13.11,-1.83,1854547689.0,165.69860507752588
2580,팬오션,2019,4454177000.0,88.34,147727000.0,8.51,11.66,5.31,5.99,2467891000.0,55.40621757958878
2581,팬오션,2020,4659327000.0,87.83,90722000.0,9.02,12.17,3.18,3.63,2497159000.0,53.594843203750244
2582,팬오션,2021,6488779000.0,85.58,549305000.0,12.41,14.42,17.16,11.90,4616107000.0,71.13984002229078
2583,팬오션,2022,7548942000.0,85.98,677081000.0,12.30,14.02,16.74,10.55,6420312000.0,85.04916318074771
2584,팬오션,2023,7853946000.0,88.54,245041000.0,8.85,11.46,5.32,5.62,4360982000.0,55.52599928749192
2585,퍼스텍,2019,182110598.0,98.51,-10486350.0,-3.69,1.49,-31.41,-8.30,126313854.0,69.36106705882104
2586,퍼스텍,2020,180652738.0,93.14,7130774.0,3.04,6.86,19.81,5.40,132075450.0,73.11012911412391
2587,퍼스텍,2021,185612511.0,92.41,3874218.0,3.17,7.59,8.79,2.83,136697478.0,73.64669399898372
2588,퍼스텍,2022,211309948.0,93.71,1794177.0,1.94,6.29,3.59,1.12,160154490.0,75.79126847355052
2589,퍼스텍,2023,265075748.0,93.43,4620136.0,1.45,6.57,7.77,2.67,173103351.0,65.30335283633718
2590,퍼시스,2019,481827215.0,73.19,33958312.0,8.24,26.81,7.86,11.14,304749764.0,63.248765223857276
2591,퍼시스,2020,498942807.0,72.61,34048681.0,8.97,27.39,7.53,11.87,286852629.0,57.49208626230381
2592,퍼시스,2021,575484571.0,72.47,45100865.0,8.78,27.53,9.41,13.81,326505280.0,56.73571394497039
2593,퍼시스,2022,544804538.0,72.97,5876766.0,8.57,27.03,1.21,1.54,381251131.0,69.9794337983286
2594,퍼시스,2023,597603860.0,69.78,66895995.0,9.71,30.22,13.33,18.43,362905625.0,60.726787306895915
2595,페이퍼코리아,2019,627860659.0,88.05,-27833230.0,-0.49,11.95,-136.13,-10.48,265642044.0,42.30907609708988
2596,페이퍼코리아,2020,508899951.0,86.75,241879.0,7.15,13.25,1.18,0.05,484064482.0,95.11977374900553
2597,페이퍼코리아,2021,497167643.0,85.55,9246301.0,7.23,14.45,25.18,2.12,435282696.0,87.55249906720096
2598,페이퍼코리아,2022,501830145.0,85.54,-1828714.0,6.30,14.46,-3.42,-0.45,409957041.0,81.69239036048741
2599,페이퍼코리아,2023,491668368.0,82.64,15232336.0,8.61,17.36,8.54,4.21,362071696.0,73.64144605698937
2600,평화산업,2019,194159754.0,95.39,-7210044.0,-0.65,4.61,-25.93,-2.04,353267057.0,181.94659280419154
2601,평화산업,2020,203154750.0,95.15,-7790030.0,-2.13,4.85,-26.39,-2.30,338581043.0,166.66164241791049
2602,평화산업,2021,220115438.0,93.2,205128.0,1.39,6.8,0.80,0.05,424123466.0,192.682289735625
2603,평화산업,2022,236600606.0,94.56,6083365.0,1.10,5.44,18.05,1.17,519932247.0,219.75102084058062
2604,평화산업,2023,252411569.0,93.83,3632457.0,1.76,6.17,8.57,0.64,564038964.0,223.4600284902155
2605,평화홀딩스,2019,502912079.0,91.73,-21766311.0,-0.61,8.27,-16.54,-3.75,581079856.0,115.5430303355271
2606,평화홀딩스,2020,522333834.0,91.19,-8444008.0,-0.59,8.81,-6.94,-1.62,521111233.0,99.76593494037378
2607,평화홀딩스,2021,518123304.0,90.22,-15682645.0,1.21,9.78,-14.24,-2.50,627732855.0,121.15510924789439
2608,평화홀딩스,2022,558370415.0,91.45,-11489513.0,0.49,8.55,-10.28,-1.55,740231005.0,132.56988284381077
2609,평화홀딩스,2023,560931482.0,90.37,10947215.0,2.10,9.63,8.72,1.37,797052503.0,142.094449781658
2610,POSCO홀딩스,2019,79058661131.0,90.29,1982637209.0,6.01,9.71,4.19,3.08,64366847808.0,81.41656699870529
2611,POSCO홀딩스,2020,79086973226.0,91.83,1788152419.0,4.16,8.17,3.75,3.09,57792795733.0,73.07498741651236
2612,POSCO홀딩스,2021,91471614112.0,84.44,7195889964.0,12.10,15.56,14.04,9.43,76332345050.0,83.44921623066242
2613,POSCO홀딩스,2022,98406780635.0,90.97,3560483539.0,5.72,9.03,6.30,4.20,84750203702.0,86.12232120096121
2614,POSCO홀딩스,2023,100945394185.0,91.68,1845849532.0,4.58,8.32,3.13,2.39,77127197109.0,76.40486991179706
2615,포스코스틸리온,2019,503427114.0,94.7,2577866.0,1.09,5.3,1.17,0.28,916744848.0,182.10080913520284
2616,포스코스틸리온,2020,485428807.0,93.4,7123646.0,1.87,6.6,3.18,0.79,907319458.0,186.9109218316333
2617,포스코스틸리온,2021,586432923.0,86.17,98669623.0,10.63,13.83,35.90,7.32,1347273539.0,229.74043341696898
2618,포스코스틸리온,2022,554542143.0,93.55,22929665.0,3.18,6.45,6.89,1.91,1202120739.0,216.77716548226346
2619,포스코스틸리온,2023,552186389.0,92.84,25201799.0,2.64,7.16,7.17,2.18,1158539580.0,209.80951415664103
2620,포스코인터내셔널,2019,8959415088.0,95.4,202398051.0,2.48,4.6,6.82,0.83,24422574846.0,272.5911748269253
2621,포스코인터내셔널,2020,8328038736.0,95.69,229524209.0,2.21,4.31,7.39,1.07,21472386358.0,257.83245057663237
2622,포스코인터내셔널,2021,10770734147.0,96.66,356487962.0,1.72,3.34,10.68,1.05,33948864785.0,315.1954576323459
2623,포스코인터내셔널,2022,12516336931.0,95.87,604912380.0,2.38,4.13,15.29,1.59,37989588330.0,303.5200197903653
2624,포스코인터내셔널,2023,16617748008.0,94.45,680419303.0,3.51,5.55,12.35,2.05,33132821374.0,199.38213865109418
2625,풀무원,2019,1484556454.0,75.22,-7535425.0,1.28,24.78,-1.66,-0.32,2381451203.0,160.41499779839293
2626,풀무원,2020,1693573176.0,73.54,11833778.0,1.99,26.46,2.42,0.51,2311199992.0,136.46885914069296
2627,풀무원,2021,1969372521.0,73.95,304156.0,1.53,26.05,0.06,0.01,2518896106.0,127.90348596521316
2628,풀무원,2022,2049217755.0,75.32,-36967492.0,0.93,24.68,-6.51,-1.30,2838303860.0,138.50669862071345
2629,풀무원,2023,2156789583.0,74.64,13357628.0,2.07,25.36,2.54,0.45,2993468191.0,138.7927786092242
2630,풍산,2019,2562507866.0,92.35,17625569.0,1.68,7.65,1.28,0.72,2451305535.0,95.66041016008339
2631,풍산,2020,2552025017.0,89.55,71907051.0,4.67,10.45,5.08,2.77,2593636026.0,101.63050944731393
2632,풍산,2021,3148260459.0,85.76,243387044.0,8.95,14.24,15.54,6.94,3509498279.0,111.47420376123334
2633,풍산,2022,3395297192.0,89.44,175261943.0,5.30,10.56,9.94,4.01,4372982501.0,128.79527928523083
2634,풍산,2023,3660628679.0,89.31,156440327.0,5.54,10.69,8.22,3.79,4125263947.0,112.6927724372997
2635,풍산홀딩스,2019,938630239.0,87.31,24174967.0,4.08,12.69,3.37,9.14,264414748.0,28.17027803000495
2636,풍산홀딩스,2020,975300450.0,84.67,13088889.0,3.54,15.33,1.81,4.92,265940730.0,27.267569701213613
2637,풍산홀딩스,2021,1051956004.0,74.12,173751309.0,19.85,25.88,21.40,35.62,487784678.0,46.36930405313795
2638,풍산홀딩스,2022,1142781392.0,72.07,73235786.0,20.68,27.93,7.87,18.89,387671435.0,33.92349907986601
2639,풍산홀딩스,2023,1194251205.0,76.31,83387284.0,16.68,23.69,8.39,20.50,406728731.0,34.05721755164568
2640,KC코트렐,2019,332019581.0,88.34,674316.0,2.83,11.66,0.88,0.22,300551682.0,90.52227615455006
2641,KC코트렐,2020,281917549.0,104.55,-63911087.0,-13.63,-4.55,-144.31,-19.49,327908709.0,116.31369177376043
2642,KC코트렐,2021,385076960.0,91.88,11964972.0,1.31,8.12,38.41,3.37,355034770.0,92.19839327702182
2643,KC코트렐,2022,323473721.0,92.87,-22130143.0,0.86,7.13,-41.48,-5.25,421583747.0,130.3301380083361
2644,KC코트렐,2023,414426220.0,98.52,-44388517.0,-4.83,1.48,-90.40,-10.17,436615282.0,105.3541646086003
2645,KTcs,2019,378104046.0,0.0,7530107.0,1.20,100.0,4.62,0.80,944861713.0,249.8946316485595
2646,KTcs,2020,384918649.0,0.0,11323278.0,1.92,100.0,6.78,1.22,931703674.0,242.05210020884178
2647,KTcs,2021,416750372.0,0.0,19034234.0,2.18,100.0,10.81,1.97,965721215.0,231.72653940666427
2648,KTcs,2022,416146080.0,0.0,18102990.0,2.36,100.0,9.68,1.76,1029466970.0,247.38115279134672
2649,KTcs,2023,434900095.0,0.0,15803826.0,1.81,100.0,8.07,1.53,1035365640.0,238.06976634484295
2650,금호타이어,2019,3929463543.0,77.47,-43403023.0,2.42,22.53,-3.30,-1.83,2369198864.0,60.29318857584322
2651,금호타이어,2020,3846201934.0,78.24,-82939300.0,-0.21,21.76,-6.74,-3.82,2170677305.0,56.436904308415336
2652,금호타이어,2021,4342205986.0,82.2,-71850673.0,-1.60,17.8,-5.87,-2.76,2601223216.0,59.905569297881755
2653,금호타이어,2022,4694985403.0,83.02,-77469716.0,0.65,16.98,-6.13,-2.18,3559158462.0,75.80765767079424
2654,금호타이어,2023,4830981257.0,72.53,171848470.0,10.17,27.47,13.00,4.25,4041412158.0,83.65613408547323
2655,대성산업,2019,1032388423.0,88.81,-63092818.0,-1.11,11.19,-15.05,-7.25,869910394.0,84.26192841955184
2656,대성산업,2020,1101676164.0,87.6,48170763.0,1.20,12.4,11.03,5.79,832382902.0,75.55604171172754
2657,대성산업,2021,1727522535.0,88.16,11829247.0,1.64,11.84,2.35,1.05,1129133660.0,65.36144317214362
2658,대성산업,2022,1824588315.0,90.83,-9644371.0,2.58,9.17,-1.68,-0.52,1871305785.0,102.56043895578712
2659,대성산업,2023,1733306522.0,90.3,-4010450.0,1.83,9.7,-0.65,-0.25,1608088521.0,92.77577281279046
2660,대성에너지,2019,697193346.0,85.23,13033218.0,3.13,14.77,4.28,1.68,774850381.0,111.13852211090953
2661,대성에너지,2020,702116962.0,82.58,14131081.0,3.54,17.42,4.55,1.90,743190573.0,105.84996706004661
2662,대성에너지,2021,742479535.0,84.05,11912931.0,2.08,15.95,3.77,1.55,770440987.0,103.76595591957967
2663,대성에너지,2022,834489958.0,88.84,-755414.0,0.09,11.16,-0.24,-0.07,1020936454.0,122.3425691600713
2664,대성에너지,2023,803198158.0,86.54,14937264.0,2.04,13.46,4.72,1.49,999533749.0,124.4442282448561
2665,도화엔지니어링,2019,408972323.0,0.0,17382974.0,5.24,100.0,6.93,3.37,516127676.0,126.20112583999969
2666,도화엔지니어링,2020,451680724.0,0.0,17838646.0,4.18,100.0,7.00,3.10,574922989.0,127.28526112617548
2667,도화엔지니어링,2021,500216803.0,0.0,15012949.0,3.46,100.0,5.73,2.60,577392660.0,115.42848151784297
2668,도화엔지니어링,2022,522590276.0,0.0,1577979.0,2.15,100.0,0.59,0.28,555824252.0,106.35947079887877
2669,도화엔지니어링,2023,605100050.0,0.0,20743988.0,3.81,100.0,7.66,3.61,574990700.0,95.02407081275237
2670,한화엔진,2019,830139139.0,98.41,-41444358.0,-3.24,1.59,-19.76,-6.15,674278133.0,81.22471298151864
2671,한화엔진,2020,723300346.0,93.58,6048165.0,2.41,6.42,3.16,0.73,829994723.0,114.7510474162002
2672,한화엔진,2021,795624726.0,101.69,-39738223.0,-6.64,-1.69,-19.71,-6.63,598999093.0,75.2866362024048
2673,한화엔진,2022,956230295.0,99.7,-40272392.0,-3.86,0.3,-18.70,-5.27,764242847.0,79.9224675265073
2674,한화엔진,2023,1136858165.0,94.91,-426427.0,1.02,5.09,-0.19,-0.05,854384414.0,75.15312290517788
2675,락앤락,2019,799933632.0,56.1,16377108.0,5.00,43.9,2.44,3.37,485992891.0,60.75415153941171
2676,락앤락,2020,783185018.0,55.44,11755551.0,5.76,44.56,1.74,2.34,501984851.0,64.09530819191437
2677,락앤락,2021,829724565.0,57.16,16155709.0,5.99,42.84,2.38,2.98,543037527.0,65.44792692741356
2678,락앤락,2022,703428058.0,60.05,-20474762.0,0.44,39.95,-3.17,-3.93,521216117.0,74.09657762045084
2679,락앤락,2023,601807794.0,64.42,-39853584.0,-4.34,35.58,-7.26,-8.22,484764055.0,80.55130887852874
2680,롯데하이마트,2019,3107565421.0,75.15,-99907278.0,2.73,24.85,-5.02,-2.48,4026463939.0,129.569723996488
2681,롯데하이마트,2020,3349190376.0,75.16,28721346.0,3.98,24.84,1.49,0.71,4051729086.0,120.97637432121896
2682,롯데하이마트,2021,2943544893.0,75.9,-57451960.0,2.76,24.1,-3.06,-1.48,3869748651.0,131.46558967735098
2683,롯데하이마트,2022,2464219074.0,77.26,-527891084.0,-1.56,22.74,-33.81,-15.82,3336820851.0,135.41088477915093
2684,롯데하이마트,2023,2370680946.0,74.02,-35368735.0,0.32,25.98,-2.78,-1.36,2610137030.0,110.10073010474181
2685,무학,2019,624618562.0,60.74,23699586.0,-8.49,39.26,4.64,15.21,155776463.0,24.939454649123924
2686,무학,2020,598757759.0,60.46,13249748.0,1.46,39.54,2.55,9.51,139351805.0,23.273486298154175
2687,무학,2021,646644150.0,63.94,-16036159.0,-0.70,36.06,-3.13,-12.63,126928340.0,19.62877728036355
2688,무학,2022,605739795.0,56.21,-13202293.0,10.24,43.79,-2.70,-8.64,152832445.0,25.230709004350622
2689,무학,2023,639327517.0,57.84,65425862.0,11.03,42.16,12.83,44.64,146573701.0,22.9262306255465
2690,벽산,2019,462713987.0,85.52,-1719686.0,-0.88,14.48,-0.59,-0.40,433534084.0,93.69374952566541
2691,벽산,2020,464447680.0,83.47,1271937.0,2.18,16.53,0.44,0.29,439527942.0,94.63454355073966
2692,벽산,2021,505440465.0,83.72,-1495003.0,1.81,16.28,-0.51,-0.32,471429018.0,93.2709291488959
2693,벽산,2022,601820034.0,81.97,11698990.0,3.62,18.03,3.95,2.25,519886003.0,86.38562587299977
2694,벽산,2023,620426944.0,78.7,36431960.0,7.21,21.3,11.50,5.87,620719685.0,100.04718379864559
2695,삼부토건,2019,390385063.0,92.34,7421712.0,2.19,7.66,4.30,3.28,226287328.0,57.965160413937255
2696,삼부토건,2020,458484439.0,92.29,-21137963.0,-2.07,7.71,-12.57,-5.57,379362246.0,82.74266555860143
2697,삼부토건,2021,519063459.0,91.28,-2512441.0,-1.22,8.72,-1.38,-0.70,357047940.0,68.78695346574185
2698,삼부토건,2022,498726794.0,109.14,-89346890.0,-18.52,-9.14,-44.99,-20.48,436292509.0,87.48126514333617
2699,삼부토건,2023,513742450.0,106.18,-111007774.0,-13.59,-6.18,-75.73,-19.31,574975687.0,111.91905340896007
2700,삼양사,2019,2388160290.0,81.7,52887468.0,3.89,18.3,4.13,2.52,2096386534.0,87.78248858664341
2701,삼양사,2020,2576477891.0,80.48,77030194.0,5.44,19.52,5.82,3.75,2051766890.0,79.6345622513242
2702,삼양사,2021,2802047156.0,83.76,56393155.0,3.46,16.24,4.06,2.37,2384453624.0,85.09684138948873
2703,삼양사,2022,2949649128.0,84.4,82247273.0,3.09,15.6,5.56,3.10,2652438536.0,89.92386622603067
2704,삼양사,2023,3205001055.0,82.49,121996688.0,4.27,17.51,7.52,4.60,2651439171.0,82.72818403175222
2705,삼원강재,2019,249461228.0,92.23,10433348.0,4.01,7.77,5.03,3.87,269337438.0,107.96765499767362
2706,삼원강재,2020,257974236.0,91.82,8119325.0,4.06,8.18,3.84,3.30,245989279.0,95.3542038980978
2707,삼원강재,2021,270679644.0,93.06,8804033.0,3.18,6.94,4.08,2.94,299952544.0,110.81459232301931
2708,삼원강재,2022,293690103.0,91.81,13013318.0,4.54,8.19,5.79,3.57,364111086.0,123.97798982010639
2709,삼원강재,2023,303735701.0,91.92,16609053.0,4.60,8.08,7.02,4.63,359058170.0,118.2140159414451
2710,세아특수강,2019,573172966.0,93.41,10992895.0,2.71,6.59,3.37,1.53,717472560.0,125.1755757092005
2711,세아특수강,2020,552376575.0,95.33,-4255982.0,0.13,4.67,-1.33,-0.65,655017406.0,118.5816770017809
2712,세아특수강,2021,651146310.0,92.13,26765117.0,3.96,7.87,8.17,2.99,895797554.0,137.5723919866796
2713,세아특수강,2022,690192115.0,93.49,17997112.0,2.68,6.51,5.21,1.68,1074355052.0,155.66029061343306
2714,세아특수강,2023,693805241.0,94.55,-2741260.0,0.88,5.45,-0.80,-0.27,1029295896.0,148.35516297288967
2715,신세계인터내셔날,2019,1128879552.0,41.27,74001043.0,5.93,58.73,12.94,5.19,1425001392.0,126.23148231140962
2716,신세계인터내셔날,2020,1147454446.0,43.88,50958180.0,2.55,56.12,8.22,3.84,1325499684.0,115.516540863183
2717,신세계인터내셔날,2021,1159127578.0,40.9,82629050.0,6.34,59.1,12.14,5.70,1450778573.0,125.16125062809955
2718,신세계인터내셔날,2022,1278681815.0,39.13,118792238.0,7.42,60.87,15.30,7.64,1553877317.0,121.521812445577
2719,신세계인터내셔날,2023,1324069585.0,38.88,39649249.0,3.60,61.12,4.71,2.93,1354327166.0,102.28519568327673
2720,신세계푸드,2019,733262622.0,86.92,4352741.0,1.68,13.08,1.38,0.33,1320103297.0,180.03144540483612
2721,신세계푸드,2020,887204824.0,87.11,-21984369.0,0.62,12.89,-7.35,-1.77,1240251893.0,139.79318635895964
2722,신세계푸드,2021,879467974.0,84.98,2417064.0,2.25,15.02,0.85,0.18,1329251661.0,151.1427022128267
2723,신세계푸드,2022,903927240.0,85.35,-5384404.0,1.46,14.65,-1.87,-0.38,1411305169.0,156.13039485346187
2724,신세계푸드,2023,875471407.0,84.25,10644913.0,1.77,15.75,3.66,0.71,1488920671.0,170.07073664485765
2725,아이마켓코리아,2019,1096877066.0,94.52,25787600.0,1.78,5.48,5.94,0.88,2923787986.0,266.55566759748444
2726,아이마켓코리아,2020,1110821080.0,94.97,28799712.0,1.43,5.03,6.83,1.01,2839411295.0,255.6137388930358
2727,아이마켓코리아,2021,1120159809.0,95.33,44499433.0,1.45,4.67,10.68,1.42,3132491780.0,279.64686420917644
2728,아이마켓코리아,2022,1224954676.0,95.61,29102929.0,1.57,4.39,7.04,0.81,3588174696.0,292.9230579956576
2729,아이마켓코리아,2023,1373717053.0,95.44,24300687.0,1.49,4.56,6.00,0.71,3425595997.0,249.36692672766873
2730,인바이오젠,2019,90919390.0,89.06,13123922.0,-22.96,10.94,29.38,133.98,9795203.0,10.773502769871202
2731,인바이오젠,2020,96881140.0,92.05,-45077565.0,-51.47,7.95,-62.65,-441.17,10217712.0,10.546647159601962
2732,인바이오젠,2021,274474964.0,81.31,94124950.0,-75.68,18.69,73.56,898.07,10480818.0,3.818496903054517
2733,인바이오젠,2022,141814848.0,77.36,-119687208.0,-55.37,22.64,-84.75,"-1,148.68",10419522.0,7.347271563553064
2734,인바이오젠,2023,151305409.0,79.55,18857055.0,-99.46,20.45,14.90,302.16,6240805.0,4.1246410430707074
2735,SJM,2019,220444686.0,78.7,7568879.0,4.09,21.3,4.43,4.80,157732122.0,71.55179145484142
2736,SJM,2020,224918995.0,78.24,4261580.0,4.90,21.76,2.44,3.07,138668952.0,61.652841726417996
2737,SJM,2021,241265788.0,75.95,4750202.0,5.31,24.05,2.64,3.26,145725719.0,60.40049035050091
2738,SJM,2022,243275368.0,77.74,4700618.0,3.93,22.26,2.52,2.61,180237705.0,74.08793848787847
2739,SJM,2023,251634549.0,77.19,16986832.0,6.65,22.81,8.80,8.54,198880157.0,79.03531442337832
2740,에이블씨엔씨,2019,433666432.0,39.99,-9698632.0,0.43,60.01,-3.37,-2.30,422205555.0,97.35721371212794
2741,에이블씨엔씨,2020,254779587.0,52.36,-97824483.0,-22.11,47.64,-47.31,-31.81,307517402.0,120.69938789876444
2742,에이블씨엔씨,2021,193817470.0,50.61,-43362048.0,-8.51,49.39,-31.95,-16.49,262945931.0,135.66678535221826
2743,에이블씨엔씨,2022,195431757.0,42.65,1074165.0,4.02,57.35,0.93,0.43,247873188.0,126.83362817026713
2744,에이블씨엔씨,2023,173841490.0,42.74,6146525.0,4.17,57.26,6.03,2.25,273645247.0,157.4107809361275
2745,영흥,2019,310862513.0,89.46,1062345.0,1.72,10.54,0.64,0.54,197495229.0,63.53137504231654
2746,영흥,2020,337720311.0,100.07,-22749946.0,-11.22,-0.07,-14.54,-11.39,199734265.0,59.14191669686103
2747,영흥,2021,518961056.0,89.2,9975217.0,1.63,10.8,5.79,2.44,408602831.0,78.73477716216148
2748,영흥,2022,535684495.0,91.81,-2856624.0,0.80,8.19,-1.44,-0.54,527368738.0,98.44763903424159
2749,영흥,2023,544102827.0,92.99,-8496707.0,0.25,7.01,-3.97,-1.70,500010556.0,91.89633488156827
2750,우진,2019,199870389.0,79.91,-13993501.0,-2.21,20.09,-10.61,-15.74,88925734.0,44.49170006868801
2751,우진,2020,240174509.0,78.25,33898169.0,1.64,21.75,22.67,38.00,89201366.0,37.140230398056104
2752,우진,2021,229794619.0,71.6,-6164798.0,7.78,28.4,-3.78,-5.73,107647373.0,46.845036436645195
2753,우진,2022,227053376.0,69.95,11784761.0,9.59,30.05,7.01,9.50,124056659.0,54.63766326028995
2754,우진,2023,240301076.0,66.52,13944552.0,11.91,33.48,7.46,10.80,129059322.0,53.70734253391358
2755,유니켐,2019,169681996.0,76.43,16186990.0,16.48,23.57,21.36,14.88,108791123.0,64.11471196979555
2756,유니켐,2020,285803950.0,79.18,11193675.0,12.14,20.82,11.64,8.87,126248782.0,44.17321104204473
2757,유니켐,2021,335857581.0,79.45,3527085.0,7.71,20.55,3.05,2.86,123343370.0,36.72490274977596
2758,유니켐,2022,434878231.0,83.83,1296442.0,2.71,16.17,0.97,1.08,120444646.0,27.696177323716164
2759,유니켐,2023,219549496.0,81.3,-6253840.0,4.38,18.7,-4.39,-5.78,108288137.0,49.32288116024643
2760,이마트,2019,21094758780.0,74.34,223836243.0,0.79,25.66,2.35,1.17,19062879818.0,90.36784926914439
2761,이마트,2020,22340423719.0,73.64,362572648.0,1.08,26.36,3.50,1.65,22033009981.0,98.62395744204909
2762,이마트,2021,31242082401.0,72.93,1589074048.0,1.27,27.07,13.88,6.37,24932680936.0,79.80479859179282
2763,이마트,2022,33201721509.0,71.63,1007725545.0,0.46,28.37,7.79,3.44,29332413846.0,88.346063134253
2764,이마트,2023,33443865586.0,70.33,-187466318.0,-0.16,29.67,-1.37,-0.64,29472247894.0,88.1245256120675
2765,이연제약,2019,273486807.0,43.55,4944358.0,5.03,56.45,2.21,3.76,131557875.0,48.1039200549078
2766,이연제약,2020,317609837.0,44.18,3844427.0,1.27,55.82,1.70,2.96,130034153.0,40.94147531079146
2767,이연제약,2021,477978172.0,44.37,5537252.0,1.08,55.63,2.33,3.88,142801368.0,29.876127481403064
2768,이연제약,2022,484691742.0,46.94,7433682.0,2.89,53.06,3.02,4.83,154038839.0,31.780784703363068
2769,이연제약,2023,499775514.0,47.77,3583373.0,1.17,52.23,1.44,2.37,151071144.0,30.227800235927525
2770,롯데에너지머티리얼즈,2019,1036928098.0,85.93,46839444.0,8.51,14.07,6.97,8.51,550214159.0,53.06193940170382
