,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%)
1623,삼영무역,유통업,A002810,12,2022,Annual,624208063,367906366,103193641,39827150,62785855,624208063,112174818,98086686,58427843,12602170,2315300,512033245,492512781,442710058,19352103,0,4928,57700063,28589902,-35124334,-11012413,82.03,3.54,21.91,4.31,89.89,11.82,3.93,19352102.54,10.11
3387,하나제약,의약품,A293480,12,2021,Annual,303497254,140454968,35250988,40692719,119883278,303497254,51596171,40844899,6677617,8397448,0,251901084,196406571,65588671,36010060,3489306,672325,28013836,25655058,-35496339,-4089737,83,3.55,20.48,4.28,33.39,11.57,18.33,36010059.53,66.61
3316,애경산업,화학,A018250,12,2020,Annual,434466866,246412086,60714453,80370537,133055291,434466866,101424443,85990971,39637435,8759000,3000000,333042423,588135647,330249163,22370255,3218839,52633162,11460209,19303742,-42056565,-8361759,76.66,3.28,30.45,4.28,56.15,3.41,3.8,22370255.45,43.85
953,한솔홀딩스,기타금융,A004150,12,2022,Annual,723295784,201194507,82751872,17907359,64982465,723295784,125962865,110792748,69754836,10754605,3854110,597332919,467211080,407247097,19097970,0,3425000,48952154,43422778,18113773,-11497780,82.58,3.5,21.09,4.24,87.17,8.54,4.09,19097970,12.83
1910,써니전자,전기전자,A004770,12,2019,Annual,61496543,15174470,2478453,3521009,5438440,61496543,7617249,7024584,1756019,0,0,53879294,25615579,16581960,4223142,350086,580,614760,5356312,-16167457,-189539,87.61,3.71,14.14,4.24,64.73,1.28,16.49,4223141.96,35.27
2288,일진다이아,화학,A081000,12,2022,Annual,599305652,482564984,26263480,40614484,89683063,599305652,71340431,45177479,18180382,5000000,12765492,527965220,186836814,145423577,3272206,10482197,367356,-3857397,11540926,-100315430,-3258414,88.1,3.73,13.51,4.23,77.83,-0.73,1.75,3272205.62,22.17
3267,동아타이어,화학,A282690,12,2021,Annual,420630889,117184866,38258557,34348230,55305184,420630889,50132557,42144710,12207551,15490963,0,370498332,179555473,156910676,14389332,0,44961,16537551,7314469,4782547,-1976189,88.08,3.69,13.53,4.19,87.39,4.49,8.01,14389332.13,12.61
911,한섬,섬유의복,A020000,12,2020,Annual,1438544149,819668932,60230749,446329047,324411230,1438544149,312511906,230906449,35822944,33314156,0,1126032243,1195899640,490189972,102052975,0,23552046,84888784,149389203,-147764091,5419055,78.28,3.27,27.75,4.18,40.99,7.82,8.53,102052974.6,59.01
1613,삼양통상,기타제조업,A002170,12,2022,Annual,457536776,344026136,51272777,63518476,49863102,457536776,40424121,30658721,4533047,16498502,0,417112655,178800834,154095088,16445206,0,0,15100586,5666860,8013424,-8742040,91.16,3.78,9.69,4.15,86.18,3.67,9.2,16445205.67,13.82
3254,더블유게임즈,서비스업,A192080,12,2023,Annual,1287800689,582503995,56419839,0,1757676,1287800689,91075430,62410016,0,0,0,1196725259,582333575,0,213292020,41637655,86602262,192894646,95878848,-45780915,-52668878,92.93,3.83,7.61,4.12,0,17.51,36.63,213292020.4,100
705,대창단조,운수장비,A015230,12,2019,Annual,238563737,162073794,34176284,65191009,66516411,238563737,48065735,32903251,19554642,2894500,0,190498002,277253876,238093485,18692623,381158,9294,15614482,44813341,-29258527,-11586953,79.85,3.27,25.23,4.09,85.88,8.4,6.74,18692622.85,14.12
2444,케이씨,의료정밀,A029460,12,2023,Annual,1062311270,444429970,66610197,34719234,204156727,1062311270,197391479,136179562,43495826,6000000,8227610,864919791,727022219,585019803,66380698,10810923,451282,61447752,58899847,-36338767,-7184225,81.42,3.31,22.82,4.06,80.47,7.42,9.13,66380698.42,19.53
1624,삼영무역,유통업,A002810,12,2023,Annual,675612521,411192502,112699054,39655055,65072190,675612521,120001033,103835525,72432331,11724110,3293150,555611488,476810216,427985745,17182276,0,2400,55062739,29453710,-6302355,-13318022,82.24,3.33,21.6,4.05,89.76,10.31,3.6,17182275.91,10.24
1981,에스원,서비스업,A012750,12,2020,Annual,1906689693,797744555,133326192,43992867,469575845,1906689693,522505041,412945797,106051560,0,0,1384184652,2223340509,1672120748,204462688,12118031,22529742,142089585,346419033,-229876055,-103767869,72.6,2.92,37.75,4.02,75.21,10.48,9.2,204462688.2,24.79
2162,유수홀딩스,서비스업,A000700,12,2021,Annual,501707092,308802612,81353586,0,13445883,501707092,93662172,73853751,36283012,5356500,0,408044921,503704318,422656444,20347477,182353,0,39167182,-10889447,57127533,-30568317,81.33,3.24,22.95,3.99,83.91,9.84,4.04,20347476.59,16.09
1520,비상교육,서비스업,A100220,12,2019,Annual,286170370,149287849,95968329,16890270,57382522,286170370,71762132,64612083,9428117,6400000,0,214408238,199386233,95992404,21937198,10733593,14222769,11156442,26941941,-16948821,-4492846,74.92,2.98,33.47,3.97,48.14,5.3,11,21937198.12,51.86
2525,태광산업,화학,A003240,12,2019,Annual,4357125482,1945845490,364794494,179174956,648923418,4357125482,873310011,562585720,202711950,95829263,0,3483815471,2260720217,1891300760,192034110,295000,1666000,167539648,371382601,146781038,-347575153,79.96,3.17,25.07,3.96,83.66,4.79,8.49,192034109.9,16.34
862,한국앤컴퍼니,기타금융,A000240,12,2021,Annual,4081229755,630341082,155539766,145751242,260993471,4081229755,345760552,242029428,49157923,121298963,10680,3735469202,963300354,636114878,228305200,5668692,4913786,200011036,36106115,-66733782,-18962415,91.53,3.62,9.26,3.95,66.03,5.53,23.7,228305200.5,33.97
1610,삼양통상,기타제조업,A002170,12,2019,Annual,371695423,265758170,48199425,42082778,47530896,371695423,42948126,30910167,5171829,12353115,0,328747297,192107453,135672128,49436640,0,11400,44199832,52179027,-48445320,-7849530,88.45,3.48,13.06,3.93,70.62,14.22,25.73,49436640.1,29.38
729,대한제강,철강금속,A084010,12,2023,Annual,1115779075,634087785,119711928,162158218,288255753,1115779075,271812695,243862856,93658273,7478520,12750000,843966380,1447832026,1270825748,109934600,3900536,327482,77048615,62094910,-34738204,-56850215,75.64,2.97,32.21,3.92,87.77,9.38,7.59,109934599.6,12.23
2156,유성기업,운수장비,A002920,12,2020,Annual,411316942,198482875,42655825,36183380,106878707,411316942,116177970,72507842,20878842,4000000,7395000,295138972,241545669,231840381,-1513823,0,860,-2972498,23540996,-29618904,4605142,71.75,2.8,39.36,3.91,95.98,-0.99,-0.63,-1513823.21,4.02
1666,삼호개발,건설업,A010960,12,2020,Annual,312804376,195873271,49944985,15046698,25551854,312804376,101420081,89845916,32316702,7500000,0,211384295,363379547,336514817,13628329,0,0,18777147,-5601265,10518553,-8038496,67.58,2.63,47.98,3.89,92.61,9.34,3.75,13628328.89,7.39
1656,삼진제약,의약품,A005500,12,2020,Annual,269033498,146859959,51295567,70065175,101008037,269033498,55577253,33935282,12710103,0,6740000,213456245,235164889,124648844,32242008,1507195,11687071,27879308,23860500,-32178523,-4668121,79.34,3.08,26.04,3.88,53,13.57,13.71,32242007.66,47
1813,세이브존I&C,유통업,A067830,12,2022,Annual,573569548,108548631,3334752,3891076,351305317,573569548,109458880,67473731,3335951,18000000,0,464110668,119350275,52298743,9219026,0,3042116,9179410,30136901,7024833,-11432939,80.92,3.14,23.58,3.88,43.82,1.99,7.72,9219026.03,56.18
954,한솔홀딩스,기타금융,A004150,12,2023,Annual,720105338,205289122,81953661,18972347,63376282,720105338,125877734,113963533,69547315,9535882,525000,594227604,443135225,390434641,3998570,0,3931000,5033306,21593017,-51756432,-10900194,82.52,3.17,21.18,3.84,88.11,0.84,0.9,3998570,11.89
914,한섬,섬유의복,A020000,12,2023,Annual,1724265474,828922846,89311975,610544948,553086988,1724265474,329926346,251356436,39632838,35405172,0,1394339128,1528640729,621042127,100482854,0,46337962,80985209,54310523,-72626512,-28030099,80.87,3.07,23.66,3.8,40.63,5.93,6.57,100482854.3,59.37
1204,TKG휴켐스,화학,A069260,12,2023,Annual,1099714172,539940303,137170909,58207874,361200114,1099714172,259255639,212375604,152421750,4871297,15000000,840458533,1052689288,886226585,121230241,0,0,134775149,221565666,-139460719,-49158935,76.43,2.9,30.85,3.79,84.19,17.05,11.52,121230241.1,15.81
1814,세이브존I&C,유통업,A067830,12,2023,Annual,584799204,127242411,3602125,4277309,348297833,584799203,110440387,68261300,3220020,18000000,0,474358817,123786863,54395362,11043746,0,4237334,13617967,15645859,-8687753,-1132939,81.11,3.08,23.28,3.79,43.94,2.9,8.92,11043745.81,56.06
2574,파미셀,의약품,A005690,12,2023,Annual,92518753,43166152,6865860,20872380,40002802,92518753,12121807,7763157,1776574,0,0,80396946,56227379,40735416,1295996,6544418,0,3577984,11814412,5915783,-18713126,86.9,3.27,15.08,3.77,72.45,4.56,2.3,1295996.46,27.55
147,LG,기타금융,A003550,12,2021,Annual,25669796000,5547934000,1133381000,54019000,1508820000,25669796000,3729575000,2819273000,659653000,41453000,2065000,21940221000,6859010000,4065447000,2460104000,34661000,5575000,2683974000,1019525000,-271997000,-1008364000,85.47,3.2,17,3.75,59.27,12.54,35.87,2460104000,40.73
2989,디와이파워,기계,A210540,12,2023,Annual,336728434,201149213,77243676,58343162,102633716,336728434,72837531,70080051,38859843,8092482,0,263890903,430034676,378537580,36324121,114683,0,27492332,49880653,-32547337,-16265895,78.37,2.94,27.6,3.75,88.02,10.9,8.45,36324121.24,11.98
2168,유엔젤,서비스업,A072130,12,2022,Annual,61023632,38864441,3760007,752154,5859618,61023632,7242895,5219751,976145,1000000,0,53780737,30044903,15099325,845798,2779270,148030,2207361,-2445676,3325017,-2388644,88.13,3.3,13.47,3.74,50.26,4.17,2.82,845798.19,49.74
1459,미창석유,화학,A003650,12,2023,Annual,416240457,289591647,67606988,52022315,35049498,416240457,51380636,46598985,21713400,10000000,0,364859820,409234736,347418537,47989880,0,34255,47646038,54096845,-55738261,6056493,87.66,3.24,14.08,3.7,84.89,13.89,11.73,47989880.02,15.11
1314,동일산업,철강금속,A004890,12,2023,Annual,476136022,334641472,83889377,90267808,83131566,476136022,66058895,48601077,21183169,0,15000000,410077127,441161261,426242284,-4238628,290363,4400,-1075698,19306368,1540477,-11062211,86.13,3.18,16.11,3.7,96.62,-0.26,-0.96,-4238627.71,3.38
2287,일진다이아,화학,A081000,12,2021,Annual,641762242,525926041,21046166,45297478,85211766,641762242,106685387,72918803,24167981,0,17950417,535076856,187663976,139320876,9095705,8997299,280897,10803091,14476868,-285213910,372441268,83.38,3.04,19.94,3.65,74.24,2.99,4.85,9095705.12,25.76
522,남양유업,음식료품,A003920,12,2021,Annual,937403119,480016975,115218826,175037731,344313077,937403119,124442409,96871437,48820848,0,0,812960710,956084030,805486611,-77853693,0,40711436,-58891078,38401477,24206715,-8338057,86.72,3.15,15.31,3.63,84.25,-6.99,-8.14,-77853692.93,15.75
1689,삼화콘덴서,전기전자,A001820,12,2023,Annual,308031065,176976796,61362902,36506181,100147433,308031065,62806573,54679260,31782617,4102602,0,245224492,280768545,228587017,23693228,2086064,0,20925723,34346344,-47753877,-7523801,79.61,2.86,25.61,3.59,81.41,8.89,8.44,23693227.78,18.59
716,대한유화,화학,A006650,12,2020,Annual,2127550340,605231365,179025408,124182706,1306275770,2127550340,233430644,69030729,6407266,6998023,48000000,1894119696,1882733376,1667289923,170161246,0,0,127243164,303203770,-138743571,-12840909,89.03,3.19,12.32,3.58,88.56,6.93,9.04,170161246.2,11.44
1317,동화약품,의약품,A000020,12,2021,Annual,447804487,220198640,56290665,36243977,139673539,447804487,87671267,66461302,17118714,4500000,3459528,360133220,293018112,143671124,22496351,17338114,25752889,19582802,36031212,-25413868,-8782890,80.42,2.88,24.34,3.58,49.03,5.57,7.68,22496350.98,50.97
3104,HDC랩스,건설업,A039570,12,2023,Annual,383332487,301271355,112666104,9179066,9612035,383332487,124811385,113187484,57162475,0,41339,258521102,606281889,552672321,10513214,4261315,2351308,13163298,23301294,-26392022,-13835817,67.44,2.41,48.28,3.58,91.16,5.07,1.73,10513214.25,8.84
2526,태광산업,화학,A003240,12,2020,Annual,4060159776,1628620449,268627358,113686339,488545542,4060159776,677599574,371916125,139017382,89357341,0,3382560202,1740588227,1485373234,53540948,195000,2354000,155775437,166938832,-352922764,-7370320,83.31,2.96,20.03,3.55,85.34,4.54,3.08,53540948.31,14.66
1611,삼양통상,기타제조업,A002170,12,2020,Annual,422110653,317230464,60008533,40856153,45788046,422110653,46525861,33410153,2495097,12933891,0,375584792,198417051,133225592,57696602,0,0,49909670,40654969,-36821637,-2479478,88.98,3.14,12.39,3.53,67.14,14.17,29.08,57696601.56,32.86
967,한신기계,기계,A011700,12,2021,Annual,101149022,69346209,27233708,16867710,26370301,101149022,15086454,10890433,5402711,230283,2750000,86062568,54365249,43060687,5160638,0,59985,4087464,1319660,-2989476,370517,85.08,2.99,17.53,3.52,79.21,4.85,9.49,5160637.79,20.79
2289,일진다이아,화학,A081000,12,2023,Annual,594029355,479972969,20312438,40952263,87052055,594029355,62179847,38484272,11843379,5000000,8749290,531849508,154457870,123181511,-4369731,10520159,278919,10565000,17582403,16394300,-8067758,89.53,3.14,11.69,3.51,79.75,1.99,-2.83,-4369731.32,20.25
2169,유엔젤,서비스업,A072130,12,2023,Annual,62948969,31100885,3299691,1084230,5765571,62948969,8118758,5993188,1292142,1000000,0,54830211,36639039,22116081,-1777259,2851494,761207,1436087,1162743,1061770,-410440,87.1,3.05,14.81,3.5,60.36,2.64,-4.85,-1777259.09,39.64
2549,태원물산,운수장비,A001420,12,2023,Annual,37386714,31923885,1689915,2048543,5010809,37386714,8426156,5975058,1558996,1000000,0,28960558,9212314,8905947,-810960,133302,0,-82458,-918412,630475,-419668,77.46,2.71,29.1,3.5,96.67,-0.28,-8.8,-810959.82,3.33
341,강남제비스코,화학,A000860,12,2020,Annual,712155829,201087840,70214602,47598990,274401319,712155829,129656840,68582777,48429204,2050605,16000000,582498989,340807353,298412645,2724672,0,1092000,25067504,30540526,-21026070,12253108,81.79,2.85,22.26,3.49,87.56,4.38,0.8,2724671.5,12.44
1584,삼성전자,전기전자,A005930,12,2023,Annual,4.55906E+11,1.95937E+11,36647393000,51625874000,1.87256E+11,4.55906E+11,92228115000,75719452000,11319824000,7114601000,0,3.63678E+11,2.58935E+11,1.80389E+11,6566976000,28339724000,5213896000,15487100000,44137427000,-16922817000,-8593059000,79.77,2.78,25.36,3.49,69.67,4.31,2.54,6566976000,30.33
2440,케이씨,의료정밀,A029460,12,2019,Annual,680451758,330354968,74635980,11043798,81487185,680451758,173166658,102705756,28954448,0,7915600,507285100,511909493,409861844,65295639,2120012,77194,57039235,31134356,52599185,-5524074,74.55,2.59,34.14,3.48,80.07,12.35,12.76,65295639.12,19.93
715,대한유화,화학,A006650,12,2019,Annual,2026475126,464161690,186148774,161411347,1372891386,2026475126,247864385,91414062,21806849,6500000,45000000,1778610741,2074296475,1913952306,113849236,0,0,106342325,230340536,-156585525,-29254773,87.77,3.06,13.94,3.48,92.27,6.11,5.49,113849235.9,7.73
513,남선알미늄,철강금속,A008350,12,2022,Annual,401195144,134740292,36690082,33145082,59268559,401195144,94558342,49056023,19144980,3148887,4550000,306636802,255740300,237667972,-2490018,1325673,80697,27929159,-6749371,8370903,26449590,76.43,2.65,30.84,3.46,92.93,10.3,-0.97,-2490017.95,7.07
1982,에스원,서비스업,A012750,12,2021,Annual,1972972502,864355192,135266620,16080984,478304508,1972972502,530076698,417273343,101488153,0,0,1442895805,2312489059,1756970435,179664944,19820023,20154033,128990896,333298814,-223397173,-105406679,73.13,2.53,36.74,3.46,75.98,9.13,7.77,179664944.2,24.02
1560,삼성공조,운수장비,A006660,12,2019,Annual,258430845,126689288,10509824,10349710,29713830,258430845,39687516,34986553,23207365,7575000,0,218743329,75226695,69750914,-4080431,1659475,2882,5039089,7349896,-12572529,-2141520,84.64,2.93,18.14,3.46,92.72,2.33,-5.42,-4080430.8,7.28
861,한국앤컴퍼니,기타금융,A000240,12,2020,Annual,3792451107,598850093,125109439,103938736,258412697,3792451107,291952510,202893863,42351616,92473578,20819,3500498597,819176122,577660660,157757642,5092653,4804923,145757718,129934675,-103942972,-3085867,92.3,3.17,8.34,3.44,70.52,4.23,19.26,157757642,29.48
717,대한유화,화학,A006650,12,2021,Annual,2478873031,970576200,181744087,302995854,1272714703,2478873031,449738749,307502732,189126531,6040000,38400000,2029134282,2514851602,2287721343,179414039,0,0,149935945,309011529,-297737558,-19661576,81.86,2.81,22.16,3.43,90.97,7.64,7.13,179414039.3,9.03
2548,태원물산,운수장비,A001420,12,2022,Annual,34948504,20912453,1642330,1075005,13669600,34948504,5374971,3142665,1847639,1000000,0,29573533,10954651,10465299,-525103,128750,180,-1360797,286054,-1169,-454621,84.62,2.9,18.17,3.43,95.53,-4.47,-4.79,-525103.18,4.47
2804,코오롱플라스틱,화학,A138490,12,2023,Annual,362980211,177844922,50251300,88800010,98699363,362980211,81227507,68485193,43022123,2292274,4000000,281752704,456198067,376809189,33813729,300225,858090,32835472,46590540,-5228130,-42617911,77.62,2.63,28.83,3.39,82.6,12.22,7.41,33813729.1,17.4
2677,락앤락,화학,A115390,12,2021,Annual,829724565,542041416,76901241,191554571,197702451,829724565,135773113,101323013,29555664,6454498,0,693951452,543037527,310422597,32518908,3746316,10532523,16155709,18741617,27416084,-38175302,83.64,2.84,19.57,3.39,57.16,2.38,5.99,32518907.94,42.84
1561,삼성공조,운수장비,A006660,12,2020,Annual,258204690,154025205,9612985,9184275,27653819,258204690,35616241,31975711,20756818,6875000,0,222588449,63768469,56430226,-1299934,1696940,2547,5388558,9646555,2877056,-1235424,86.21,2.91,16,3.38,88.49,2.44,-2.04,-1299934.22,11.51
2443,케이씨,의료정밀,A029460,12,2022,Annual,1004623912,459173328,86085774,40737520,164569471,1004623912,213860829,161319109,42473634,1000000,9625940,790763083,857973655,688793147,101194812,9993726,396843,118814975,108043804,-110914849,-50571289,78.71,2.65,27.04,3.37,80.28,15.45,11.79,101194811.5,19.72
2285,일진다이아,화학,A081000,12,2019,Annual,249819008,175768711,25133618,31190220,55652582,249819008,64780549,47868785,27032845,4908201,0,185038459,164447679,115938000,13826469,4526389,4226321,13183418,40124256,-9994027,51487289,74.07,2.47,35.01,3.33,70.5,9.15,8.41,13826469.45,29.5
2980,BGF,기타금융,A027410,12,2019,Annual,1657381460,319699377,11885837,2916201,196153387,1657381460,129126736,63739517,3741330,19225000,827000,1528254725,133387714,58349045,26355507,1000,6044000,17515292,13834577,-402200,-11535625,92.21,3.03,8.45,3.28,43.74,1.15,19.76,26355506.9,56.26
1562,삼성공조,운수장비,A006660,12,2021,Annual,257514152,158908013,12220669,10369306,23038901,257514152,37761207,34894401,22924974,6544225,0,219752945,79578435,69621687,1170697,1435902,4870,-2479562,9677174,-15212918,-1031956,85.34,2.8,17.18,3.28,87.49,-1.12,1.47,1170697.41,12.51
148,LG,기타금융,A003550,12,2022,Annual,29633677000,5083392000,1413798000,58204000,1524353000,29633677000,3399491000,2524385000,753442000,289303000,413000,26234186000,7185987000,4853189000,1941380000,47841000,7110000,2115750000,641024000,-175064000,-653033000,88.53,2.9,12.96,3.27,67.54,8.78,27.02,1941380000,32.46
2547,태원물산,운수장비,A001420,12,2021,Annual,37439041,22003145,2937293,1170981,14448927,37439041,6106382,3799290,2125451,1000000,0,31332659,9827604,9327540,-405846,124947,360,81273,621666,-7303,-416578,83.69,2.7,19.49,3.23,94.91,0.26,-4.13,-405845.57,5.09
2983,BGF,기타금융,A027410,12,2022,Annual,1938013971,422786609,63075663,59748646,131437458,1938013971,201490552,71497959,20542054,1607679,14360000,1736523419,434997440,303418248,61203793,2000,4259000,26176881,207458,5798605,-33324626,89.6,2.89,11.6,3.22,69.75,1.51,14.07,61203792.65,30.25
3331,우진아이엔에스,건설업,A010400,12,2020,Annual,121032450,79263047,12019921,7337448,14340034,121032450,19599445,16852425,4174139,500000,0,101433006,140431201,133103960,1773652,0,0,1764132,15194094,3022766,-8209810,83.81,2.68,19.32,3.2,94.78,1.69,1.26,1773652.03,5.22
2546,태원물산,운수장비,A001420,12,2020,Annual,38295004,22629796,3629995,1273188,14681715,38295004,6676001,4405623,2720282,1000000,0,31619003,16338893,15714813,-642354,212626,360,-26831,501111,-768378,339470,82.57,2.64,21.11,3.2,96.18,-0.08,-3.93,-642354.34,3.82
1336,디씨엠,철강금속,A024090,12,2020,Annual,227933255,117576352,17376615,27165072,17249234,227933255,38937544,32929634,21285403,6000000,0,188995710,165376395,142651286,14712793,0,2000,19961806,7233458,625780,-4630822,82.92,2.63,20.6,3.17,86.26,10.98,8.9,14712792.73,13.74
3121,잇츠한불,화학,A226320,12,2020,Annual,508119345,368726765,15332646,30717783,41608730,508119345,39818212,38929371,13477001,9449251,112320,468301133,146378359,67339277,3755263,6522901,11863186,-3502062,13443046,43582831,-26438761,92.16,2.92,8.5,3.17,46,-0.74,2.57,3755262.6,54
3364,쿠쿠홈시스,서비스업,A284740,12,2023,Annual,1138110387,460929461,39234231,47830163,111016170,1138110387,238828611,226054860,36318030,0,773640,899281776,954551724,371115684,144873008,5346690,31281678,121298841,64066336,-14730677,-36148748,79.02,2.48,26.56,3.13,38.88,14.32,15.18,144873008.4,61.12
1983,에스원,서비스업,A012750,12,2022,Annual,2075658596,950422186,159722848,17702424,474713278,2075658595,552669333,444737225,117877865,0,0,1522989263,2467960277,1876917910,204138904,21552382,20461432,151030833,277448190,-151570872,-105351471,73.37,2.26,36.29,3.08,76.05,10.18,8.27,204138904.3,23.95
1805,세원정공,운수장비,A021820,6,2019,Annual,619489296,365120526,23612446,21687365,159837643,619489296,107650081,84526929,56383663,15631440,0,511839215,190705650,203378903,-26153002,0,0,-18361641,46097763,-69400183,5598303,82.62,2.52,21.03,3.05,106.65,-3.5,-13.71,-26153001.6,-6.65
3330,우진아이엔에스,건설업,A010400,12,2019,Annual,133250154,94620360,31047341,8163980,14615858,133250154,26299557,22783200,8080852,0,0,106950597,107307026,101040407,880296,0,0,2124868,-3896052,-4818731,-5277442,80.26,2.43,24.59,3.03,94.16,1.97,0.82,880296.14,5.84
2163,유수홀딩스,서비스업,A000700,12,2022,Annual,524926065,325175643,65033931,0,13537538,524926065,79255170,65807584,28306719,1800000,26410,445670895,557607369,462938005,29646247,124561,0,44118934,48618647,23402517,-22092255,84.9,2.57,17.78,3.02,83.02,10.34,5.32,29646246.72,16.98
1667,삼호개발,건설업,A010960,12,2021,Annual,296852078,172371198,33595217,15791832,27776029,296852078,76141633,62359296,26575917,6000000,0,220710445,317259071,290756655,13084674,0,0,13927522,-9093000,5501208,-9362268,74.35,2.22,34.5,2.98,91.65,6.45,4.12,13084673.58,8.35
1583,삼성전자,전기전자,A005930,12,2022,Annual,4.48425E+11,2.18471E+11,35721563000,52187866000,1.68045E+11,4.48425E+11,93674903000,78344852000,10644686000,5147315000,33846000,3.5475E+11,3.02231E+11,1.90042E+11,43376630000,24919198000,6112951000,55654077000,62181346000,-31602804000,-19390049000,79.11,2.3,26.41,2.91,62.88,16.87,14.35,43376630000,37.12
2808,티웨이홀딩스,비금속광물,A004870,12,2022,Annual,210718177,14554608,2453326,2151476,19415456,210718177,45987386,8124210,648712,0,0,164730791,11470361,10764084,-1863122,0,300,53068448,-1725855,-155891669,132538454,78.18,2.27,27.92,2.9,93.84,41.79,-16.24,-1863121.81,6.16
820,한국수출포장,종이목재,A002200,12,2019,Annual,308084432,96587845,46131377,16484630,209095704,308084432,60316496,38736626,15737550,444037,3159480,247767937,271561779,224136838,19270973,0,2065,18020496,32220359,-25706373,-7928840,80.42,2.33,24.34,2.89,82.54,7.51,7.1,19270972.73,17.46
2441,케이씨,의료정밀,A029460,12,2020,Annual,873398777,434904724,44688240,15944794,94363547,873398777,214407497,127270919,42482910,0,11123860,658991280,576365927,456570137,76070897,2924380,55479,57417188,46197669,-40120874,-4430368,75.45,2.18,32.54,2.88,79.22,9.85,13.2,76070896.67,20.78
1335,디씨엠,철강금속,A024090,12,2019,Annual,206972864,103854470,17047302,17595721,18534711,206972864,32254206,26682955,14028655,5000000,0,174718658,145325762,120477904,17532253,0,0,23461524,23399324,-15735556,2884934,84.42,2.42,18.46,2.86,82.9,13.9,12.06,17532253.11,17.1
2527,태광산업,화학,A003240,12,2021,Annual,4922461632,2173502938,478505338,199056275,524296277,4922461632,951548817,593343899,280750069,90252879,0,3970912815,2591846250,2029062525,353931062,253000,3749000,317026621,289590682,-233399626,29330807,80.67,2.29,23.96,2.84,78.29,8.62,13.66,353931062,21.71
3332,우진아이엔에스,건설업,A010400,12,2021,Annual,114656381,76582371,10079769,8250498,13875036,114656381,17562306,15777478,3253487,500000,0,97094075,89474131,89527529,-6727170,0,0,-3212005,-5430836,-6814775,-1661794,84.68,2.38,18.09,2.8,100.06,-3.24,-7.52,-6727170.25,-0.06
3122,잇츠한불,화학,A226320,12,2021,Annual,494667178,358263960,11782942,24414538,38105167,494667178,36179264,33686319,8464722,10537641,62400,458487914,140177794,63898305,754755,6061078,15823452,-6944271,11164311,-34743591,-10030947,92.69,2.58,7.89,2.79,45.58,-1.5,0.54,754754.82,54.42
2161,유수홀딩스,서비스업,A000700,12,2020,Annual,498245353,312534380,65370198,4018,5985125,498245353,109944490,99154447,26357250,6921299,0,388300863,334813527,279698771,-15196368,766658,0,62940465,25718510,101623737,-110419847,77.93,2.16,28.31,2.78,83.54,17.56,-4.54,-15196368.26,16.46
568,농심,음식료품,A004370,12,2022,Annual,3034718536,1208524615,279227304,296880553,1527290892,3034718536,719378357,616485544,320695305,20494221,20354831,2315340179,3129065208,2229502633,112172857,6531330,147139376,116033570,159650440,-106876590,-86199902,76.3,2.12,31.07,2.77,71.25,5.14,3.58,112172856.7,28.75
709,대창단조,운수장비,A015230,12,2023,Annual,334751849,221515052,43618653,94885871,103562007,334751849,62213192,37308575,21345343,0,3469900,272538657,372122590,297005518,46442961,450349,88874,33910342,73418026,-69141878,-9424261,81.42,2.23,22.83,2.74,79.81,13.17,12.48,46442960.96,20.19
333,WISCOM,화학,A024070,12,2022,Annual,128503266,68374204,28924810,7685911,49559169,128503266,15926877,14870293,5787425,3075000,0,112576389,125682313,118489982,744304,610634,0,-7425222,2594007,-5498467,1970015,87.61,2.39,14.15,2.73,94.28,-6.38,0.59,744304.21,5.72
1669,삼호개발,건설업,A010960,12,2023,Annual,328385016,200164550,53838965,20833898,30260158,328385016,101025496,87278213,42377648,3500000,1000000,227359519,361917141,334776864,10532377,0,0,15111584,10568144,4942209,-4972462,69.24,1.89,44.43,2.72,92.5,6.77,2.91,10532376.67,7.5
2164,유수홀딩스,서비스업,A000700,12,2023,Annual,514472138,323186012,46323885,0,19169780,514472138,68107153,57086859,25867163,0,19885,446364985,341773101,265408967,21005544,10383,0,23263598,30187800,36792016,-23546866,86.76,2.34,15.26,2.7,77.66,5.22,6.15,21005544.1,22.34
965,한신기계,기계,A011700,12,2019,Annual,93965864,62170139,26113149,16133320,26360716,93965864,12986088,10622089,7055099,560182,1537500,80979776,52754945,43682179,2169591,0,13706,1615229,1830993,-7201918,-745690,86.18,2.29,16.04,2.66,82.8,2.01,4.11,2169590.63,17.2
1338,디씨엠,철강금속,A024090,12,2022,Annual,306956323,178218852,21840803,32388726,25585785,306956323,41595074,30402368,15066859,7000000,0,265361249,240604203,205381027,24501432,2000,0,37642494,31527397,-18508052,-7514682,86.45,2.28,15.67,2.64,85.36,15.03,10.18,24501431.53,14.64
