종목명,업종명,회계연도,t년_시가총액,t년_tobinQ,t년대비 t+1년 tobinQ 증가율,t년대비 t+1년 시가총액 증가율
세아홀딩스,철강금속,2021,418000000000.0,0.558524119,1.2377839675711488,3.349282296650724
세우글로벌,유통업,2021,49516178475.0,1.1080813,-7.551233108978561,-4.927536231884055
세원이앤씨,기계,2021,166000000000.0,0.987181483,-15.516638393023829,-27.710843373493976
세원정공,운수장비,2021,80900000000.0,0.243792851,-9.234744951565455,-23.980222496909764
세이브존I&C,유통업,2021,123000000000.0,0.405535746,-8.831390168007536,-16.260162601626014
에스제이지세종,운수장비,2021,242000000000.0,0.863905681,-9.316442149892513,-37.1900826446281
송원산업,화학,2021,515000000000.0,0.974495563,-20.128330127656003,-19.805825242718445
수산중공업,기계,2021,158000000000.0,1.154163584,-11.595602032094622,-8.860759493670889
신대양제지,종이목재,2021,345000000000.0,0.667303475,-2.7884617265030665,0.5797101449275255
신도리코,전기전자,2021,333000000000.0,0.398081218,-0.611524455293444,-2.102102102102099
신라교역,"농업, 임업 및 어업",2021,214000000000.0,0.503075591,-6.173089006021759,-15.420560747663547
신성이엔지,전기전자,2021,438000000000.0,1.481990694,-19.797381399751213,-26.940639269406397
신성통상,유통업,2021,488000000000.0,1.248074687,-21.607906947318757,-34.221311475409834
신세계,유통업,2021,2500000000000.0,0.760946267,-6.006370880849598,-13.200000000000001
신세계I&C,서비스업,2021,341000000000.0,1.183874996,-37.820909767740375,-30.49853372434017
신세계건설,건설업,2021,139000000000.0,0.894646849,-11.701412475438122,-52.374100719424455
신영와코루,섬유의복,2021,107000000000.0,0.443566466,-13.4687974811874,-6.542056074766355
신원,섬유의복,2021,283000000000.0,1.141568651,-23.90861467340697,-44.169611307420496
신일전자,유통업,2021,150000000000.0,1.55418384,-14.505958252660777,-12.0
신풍제약,의약품,2021,1780000000000.0,4.56607607,-24.714265174298777,-32.02247191011236
신풍,유통업,2021,77433520500.0,0.87272139,-28.373135554750185,-48.08126410835214
SHD,철강금속,2021,36385596100.0,0.940663144,-8.985097964038014,6.510851419031716
신흥,유통업,2021,153000000000.0,1.375204957,-9.838018857577458,-7.843137254901967
쌍방울,섬유의복,2021,213000000000.0,0.960537424,-30.281364133502,-60.9193873741784
쌍용C&E,비금속광물,2021,3880000000000.0,1.625367996,-17.68716639600919,-25.257731958762886
써니전자,전기전자,2021,162000000000.0,2.220505566,-44.84146544129851,-44.18345460185186
씨아이테크,기타제조업,2021,60926371475.0,1.164740634,-27.342803599655298,-37.2974062575257
아남전자,전기전자,2021,185000000000.0,1.39244454,-19.99984308172159,-30.270270270270274
아모레퍼시픽,화학,2021,10500000000000.0,1.947698419,-15.264574643575756,-18.571428571428573
아모레G,화학,2021,4000000000000.0,0.692452001,-19.16122038905047,-20.75
메타랩스,섬유의복,2021,69428395167.0,1.152834869,-30.598194805296096,-12.295301571449036
아세아,서비스업,2021,280000000000.0,0.539120325,-6.409380132347997,2.857142857142847
아세아제지,종이목재,2021,471000000000.0,0.74906091,-24.72669412157684,-25.053078556263277
아시아나항공,운수창고업,2021,1490000000000.0,1.073925579,-4.626836251192401,-30.201342281879196
아이에스동서,비금속광물,2021,1370000000000.0,0.974396102,-17.552069702347804,-36.42335766423358
IHQ,서비스업,2021,216000000000.0,1.408768157,-28.12681057781745,-58.072935599999994
알루코,철강금속,2021,306000000000.0,1.017334467,-11.090780039402704,-23.8562091503268
에넥스,기타제조업,2021,157000000000.0,1.685176029,-39.856339186035264,-70.65377051719746
에스엘,운수장비,2021,1500000000000.0,0.994339114,-21.38643768568477,-28.666666666666664
에스원,서비스업,2021,2810000000000.0,1.691973251,-20.101018429161922,-19.928825622775804
SJM홀딩스,유통업,2021,55778519880.0,0.370277876,-4.398648705654784,-8.299866131191436
에쓰씨엔지니어링,건설업,2021,89851350745.0,1.389176519,-21.785207917122882,-44.527577146330636
에이엔피,전기전자,2021,48805053665.0,1.229590615,8.196377946492373,33.870678185228066
에이프로젠,기계,2021,336000000000.0,1.704252021,-43.83779234491517,29.464285714285722
에이프로젠바이오로직스,의약품,2021,361000000000.0,0.615259096,-11.097006845389235,-44.5983379501385
엔씨소프트,서비스업,2021,14100000000000.0,3.393155397,-26.452416791567302,-30.21276595744681
엔케이,기계,2021,83582602840.0,0.853648655,-19.842021071303627,-16.74641148325359
플레이그램,유통업,2021,231000000000.0,2.380825576,-71.71129162970651,-63.45778285714285
NPC,화학,2021,408000000000.0,1.170280589,-33.156592585335964,-43.627450980392155
영보화학,화학,2021,88500000000.0,0.629166431,-20.363855044898283,-22.711864406779657
영원무역,유통업,2021,1930000000000.0,0.859057087,-10.25725104110573,7.772020725388606
영원무역홀딩스,기타금융,2021,637000000000.0,0.417970174,2.0060251954724384,31.397174254317118
영진약품,의약품,2021,968000000000.0,5.444300942,-35.99986578405423,-38.63636363636363
영풍,철강금속,2021,1210000000000.0,0.511727944,-14.039235269903493,-8.264462809917351
영풍제지,종이목재,2021,168000000000.0,1.172896913,42.90130841191839,63.095238095238095
영화금속,운수장비,2021,86232125575.0,1.119951493,-18.880987375048765,-50.71207430340557
예스코홀딩스,서비스업,2021,215000000000.0,0.77599617,0.3058164578312317,-12.09302325581395
오뚜기,음식료품,2021,1670000000000.0,1.052178071,-6.018415204169358,14.371257485029943
오리온홀딩스,기타금융,2021,999000000000.0,0.421246396,-9.791638431014615,-3.703703703703709
웰바이오텍,유통업,2021,104000000000.0,1.477358483,8.159833269119975,-31.970970423076928
팜젠사이언스,의약품,2021,160000000000.0,1.149864593,-40.80788919465407,-33.75
에스메디,유통업,2021,122000000000.0,1.01696848,-45.968026364002945,-63.89623590163934
우성,음식료품,2021,86520000000.0,0.751245404,-2.2535713243445055,-23.214285714285708
우신시스템,기계,2021,74996051130.0,0.953970158,-6.841780474227366,-21.855921855921856
우진플라임,기계,2021,91400000000.0,1.033580246,-14.165526534260021,-22.75711159737418
웅진,서비스업,2021,137000000000.0,0.921348101,-4.499757795669456,-30.86599284671533
웅진씽크빅,서비스업,2021,367000000000.0,0.991172555,-10.300237681621438,-24.523160762942776
원림,섬유의복,2021,44350821000.0,0.465078938,-7.3462430156318925,6.476683937823835
윌비스,유통업,2021,113000000000.0,1.028740329,-21.46968430942109,-59.0038664858407
유나이티드제약,의약품,2021,769000000000.0,2.232743935,-51.81312800206979,-51.88556566970091
유니드,화학,2021,893000000000.0,0.926050977,-17.441330662296796,-38.297872340425535
유니온,비금속광물,2021,118000000000.0,0.819926763,-10.823669747684528,-37.7519767838983
유니온머티리얼,비금속광물,2021,133000000000.0,1.265009871,-13.39944967117177,-22.55639097744361
유니퀘스트,유통업,2021,331000000000.0,1.04556369,-23.4877366485441,-31.722054380664655
유성기업,운수장비,2021,82902262500.0,0.457978439,-13.476134626503677,-16.275430359937403
유수홀딩스,서비스업,2021,164000000000.0,0.51369649,-8.800026451416866,1.8292682926829285
유엔젤,서비스업,2021,69540042580.0,1.280895023,-39.92030734902777,-42.8842504743833
유유제약,의약품,2021,162000000000.0,1.174645028,-12.198449113088138,-20.370370370370374
유한양행,의약품,2021,4420000000000.0,2.006254174,-4.891819704196654,-3.8461538461538436
율촌화학,화학,2021,676000000000.0,1.494563695,25.316796417967314,33.72781065088757
이건산업,종이목재,2021,125000000000.0,0.846333703,-14.489585085092605,-37.43854888
이구산업,철강금속,2021,122000000000.0,0.996455177,-6.352199723681096,-13.934426229508201
이수페타시스,전기전자,2021,462000000000.0,1.749066038,-28.821724626042965,-22.943722943722943
이수화학,화학,2021,407000000000.0,1.012828198,7.324586553424539,25.06142506142506
이스타코,서비스업,2021,133000000000.0,2.010406716,-56.59610580011611,-73.58021654135338
이아이디,유통업,2021,284000000000.0,1.050823393,-20.098042773587167,-67.9641736830986
이월드,기타제조업,2021,380000000000.0,1.325943121,-30.21170227105088,-43.684210526315795
이화산업,유통업,2021,43540000000.0,0.399986999,-4.368809997246936,1.2861736334405238
인디에프,섬유의복,2021,92634023450.0,1.39462906,12.920947165692919,15.508315427704765
인스코비,통신업,2021,347000000000.0,3.571847759,-49.4696426113832,-58.501440922190206
인지컨트롤스,운수장비,2021,235000000000.0,1.07007489,-21.799066231710185,-54.46808510638298
인천도시가스,전기가스업,2021,119000000000.0,0.798594258,2.1543165165107014,2.5210084033613356
인팩,운수장비,2021,132000000000.0,1.029382324,-19.64484470786385,-49.54545454545455
일동홀딩스,의약품,2021,171000000000.0,0.986379139,8.83722866324732,36.257309941520475
일성건설,건설업,2021,339000000000.0,1.604805255,-38.42192011017561,-65.78171091445428
일성아이에스,의약품,2021,196000000000.0,0.597176521,-7.919022824408728,14.79591836734695
일신방직,섬유의복,2021,257000000000.0,0.485160549,-9.005360821289699,-3.891050583657585
일신석재,유통업,2021,174000000000.0,2.32793838,-48.250805719350694,-54.594401034482765
일양약품,의약품,2021,548000000000.0,1.559188635,-24.683743093086353,-30.839416058394164
일정실업,섬유의복,2021,43680000000.0,1.912720801,-25.60838574787895,-54.94505494505495
일진다이아,화학,2021,431000000000.0,0.837919952,-38.843552683419105,-45.24361948955916
일진디스플,전기전자,2021,87377105010.0,1.652571964,-22.391048200064944,-28.958440660289853
일진전기,전기전자,2021,189000000000.0,0.840589847,-2.009170234481783,4.232804232804233
일진홀딩스,기타금융,2021,270000000000.0,0.618753666,-11.68513319159874,-30.000000000000004
자화전자,전기전자,2021,448000000000.0,1.341711624,-12.622423475403988,-4.01785714285714
전방,섬유의복,2021,67536000000.0,0.80045236,-30.80943118213805,10.572139303482597
제이준코스메틱,화학,2021,76655282120.0,1.206798052,-48.59659891131478,-69.72119663761013
제일기획,서비스업,2021,2630000000000.0,1.590620303,-4.4507876497286265,0.7604562737642651
제일연마,비금속광물,2021,87200000000.0,0.946525595,-0.10068930043037883,-0.8027522935779796
제일파마홀딩스,서비스업,2021,256000000000.0,0.725757701,10.123452758236716,-3.90625
조광페인트,화학,2021,112000000000.0,0.820601358,-1.328639648680674,-14.057142857142857
조광피혁,기타제조업,2021,363000000000.0,0.968386749,-8.626841712391087,-9.917355371900827
조비,화학,2021,109000000000.0,1.53998836,-26.095757632869386,-27.118113119266052
조일알미늄,철강금속,2021,243000000000.0,1.218266751,6.932437163755445,22.633744855967073
조흥,음식료품,2021,113000000000.0,0.876889629,5.4461267895779875,7.964601769911495
종근당바이오,의약품,2021,229000000000.0,1.227177571,-23.00470736031729,-42.79475982532751
종근당홀딩스,의약품,2021,383000000000.0,0.666055502,-8.005399976412175,-30.54830287206266
주연테크,전기전자,2021,76959017200.0,1.530695171,-27.097891327965783,-38.0
HS애드,서비스업,2021,117000000000.0,0.921464752,-6.7256659427815,-16.454946068376064
진도,유통업,2021,35102638080.0,0.519511045,-13.846798579614417,-6.560283687943258
진양산업,화학,2021,109000000000.0,1.787708338,-23.849656621112658,-25.57798165137615
진양폴리,화학,2021,67900000000.0,1.799088568,-28.145240540486828,-34.90427098674521
진양홀딩스,화학,2021,205000000000.0,0.672871121,-9.513726775026798,-17.560975609756103
진양화학,화학,2021,66000000000.0,2.206600053,-32.25073152846516,-13.937878787878788
진원생명과학,의약품,2021,1260000000000.0,5.18029023,-48.32965808558568,-55.952380952380956
진흥기업,건설업,2021,326000000000.0,1.464720548,-36.44191697377622,-40.49079754601227
참엔지니어링,기계,2021,71076561920.0,0.97916364,-3.990892982913463,-41.195991532281475
천일고속,운수창고업,2021,96186506000.0,1.960964038,6.645587092607341,-10.104011887072806
청호ICT,기계,2021,37500376080.0,1.47633771,24.104017907935194,20.424123090554346
체시스,운수장비,2021,40160000000.0,1.084809226,-7.774209508797069,-28.605577689243024
카프로,화학,2021,192000000000.0,1.16593541,0.46846651651142324,-59.166666666666664
케이씨,의료정밀,2021,310000000000.0,0.546305998,-18.926598166326556,-25.48387096774194
KCC,화학,2021,2800000000000.0,0.799918143,-10.56906331476969,-35.0
KCTC,운수창고업,2021,187000000000.0,0.920184835,-12.350682132247925,-26.7379679144385
KT,통신업,2021,7990000000000.0,0.76917941,-0.41228378695160606,10.513141426783479
KT&G,기타제조업,2021,10800000000000.0,1.140689155,10.497123819854327,16.666666666666675
코리아써키트,전기전자,2021,771000000000.0,1.111409219,-40.74115368661523,-59.79247730220493
코스맥스비티아이,기타금융,2021,131000000000.0,0.778682997,-4.580851532321317,-34.97192422137405
코스모신소재,화학,2021,1390000000000.0,4.394893348,-9.865407022841822,14.388489208633093
코스모화학,화학,2021,449000000000.0,1.213914091,15.087273750082876,60.13363028953229
코아스,기타제조업,2021,34461539150.0,1.194472002,-11.129117700324286,-34.52914798206278
코오롱,기타금융,2021,440000000000.0,0.861789921,-9.012337822409966,-32.95454545454546
코오롱글로벌,건설업,2021,579000000000.0,0.986745147,-0.6166565924848766,-12.089810017271152
코웨이,서비스업,2021,5490000000000.0,1.943594673,-27.174062130185717,-24.77231329690346
콤텍시스템,서비스업,2021,113000000000.0,0.84254743,-8.178753212741984,-34.97500897168142
크라운해태홀딩스,기타금융,2021,135000000000.0,0.682499238,-5.637776404374528,-20.740740740740737
태경산업,화학,2021,196000000000.0,0.675667723,-6.799268699120608,-3.57142857142857
태경케미컬,화학,2021,143000000000.0,1.01416076,-14.731262625463836,-12.587412587412583
태광산업,화학,2021,1160000000000.0,0.429221998,-26.123032491918085,-28.36206896551724
태림포장,종이목재,2021,310000000000.0,0.943705507,-20.663441990489517,-34.51612903225807
태양금속,운수장비,2021,57145500000.0,0.921310448,-2.8117847850565036,6.227086997226383
태영건설,건설업,2021,424000000000.0,0.923717079,-11.597488498964948,-61.084905660377366
태원물산,운수장비,2021,44232000000.0,1.344542506,-25.564678205866997,-33.075601374570454
TP,섬유의복,2021,110000000000.0,0.927685006,-9.834717108707913,-24.171943849999998
텔코웨어,서비스업,2021,106000000000.0,0.974301245,-18.051193601831027,-19.90690801886792
TBH글로벌,섬유의복,2021,47032126845.0,0.934520149,-17.739984009697373,-27.27272727272727
티에이치엔,전기전자,2021,78660000000.0,0.973438883,-5.162189417083307,-20.022883295194504
파미셀,의약품,2021,782000000000.0,8.617620295,-24.735326621860633,-13.299232736572886
팜스코,음식료품,2021,225000000000.0,0.919812323,-3.2467778755775556,-36.44444444444444
팬오션,운수창고업,2021,2890000000000.0,0.891379102,-9.058611068941136,5.882352941176472
퍼스텍,기계,2021,135000000000.0,1.49117348,-0.8917922816063073,17.037037037037027
퍼시스,기타제조업,2021,412000000000.0,0.850894541,-9.085824538155073,-15.048543689320393
페이퍼코리아,종이목재,2021,65644755195.0,1.04075818,-5.7407390254670005,-20.655265153662672
평화산업,운수장비,2021,94980908070.0,1.313431455,-16.437262574924393,-32.08092485549133
평화홀딩스,운수장비,2021,65229578360.0,0.930736449,-5.574486961990677,-15.919282511210763
POSCO홀딩스,철강금속,2021,23900000000000.0,0.662494823,-2.547325113210719,-2.092050209205021
포스코스틸리온,철강금속,2021,330000000000.0,1.012922167,-27.976626658225754,-41.515151515151516
포스코인터내셔널,유통업,2021,2770000000000.0,0.931075271,-6.411397537804431,0.7220216606498298
풀무원,음식료품,2021,659000000000.0,1.035388958,-9.059389157596165,-35.20485584218513
풍산,철강금속,2021,873000000000.0,0.741864114,-0.9041906561340851,8.018327605956465
풍산홀딩스,기타금융,2021,295000000000.0,0.428033034,-3.3397576505742266,0.0
KH필룩스,전기전자,2021,358000000000.0,0.870756648,-18.888616168222462,-68.1564245810056
KC코트렐,기계,2021,109000000000.0,1.15228339,-19.848376795572843,-70.61208264220184
KTcs,서비스업,2021,110000000000.0,0.826665069,-7.609415754810367,-15.212068181818184
금호타이어,화학,2021,1320000000000.0,1.009834202,-10.380231308505428,-39.46969696969697
대성산업,유통업,2021,206000000000.0,0.817724338,-8.066106013344566,-15.533980582524276
대성에너지,전기가스업,2021,252000000000.0,0.911488316,1.501204322623484,-0.3968253968253954
도화엔지니어링,서비스업,2021,258000000000.0,0.982066252,3.681899966154223,7.364341085271309
한화엔진,기계,2021,390000000000.0,1.226933221,7.86117763780072,36.15384615384616
락앤락,화학,2021,598000000000.0,0.884339387,-32.2928790912261,-47.324414715719065
롯데하이마트,유통업,2021,594000000000.0,0.58090546,1.860887312024917,-51.34680134680134
무학,음식료품,2021,238000000000.0,0.597049745,-26.49746764400678,-40.7563025210084
벽산,비금속광물,2021,268000000000.0,0.956672353,-23.92054983949139,-48.50746268656716
삼부토건,건설업,2021,320000000000.0,1.219008293,-9.06894937752486,-23.4375
삼양사,음식료품,2021,662000000000.0,0.727276173,-14.82601891867562,-38.21752265861027
삼원강재,운수장비,2021,127000000000.0,0.659646604,-12.399835836947625,-15.748031496062998
세아특수강,철강금속,2021,135000000000.0,0.684562474,3.1014938455419916,8.888888888888879
신세계인터내셔날,유통업,2021,1040000000000.0,1.275410233,-18.53415214052151,-15.000000000000002
신세계푸드,서비스업,2021,317000000000.0,1.036770973,-14.856949414227106,-41.32492113564668
아이마켓코리아,유통업,2021,358000000000.0,0.94725298,-0.6834454086383501,-5.586592178770955
인바이오젠,유통업,2021,190000000000.0,1.043975147,-39.33558286134182,-72.41338715789473
SJM,운수장비,2021,76464000200.0,0.547138707,-8.621990072436969,-14.28571428571429
에이블씨엔씨,화학,2021,176000000000.0,1.317827144,-14.185419373938778,-19.318181818181824
영흥,철강금속,2021,107000000000.0,0.824565399,-7.323781118300365,-32.87004322616822
우진,의료정밀,2021,167000000000.0,1.034368981,-5.987058500162046,1.7964071856287456
유니켐,기타제조업,2021,93768115980.0,0.898192014,-1.6114969599362317,-5.512148784243919
이마트,유통업,2021,4210000000000.0,0.737821468,-8.355137749936015,-35.154394299287404
이연제약,의약품,2021,640000000000.0,1.825585533,-29.18594628236463,-39.0625
롯데에너지머티리얼즈,전기전자,2021,6220000000000.0,3.780438467,-69.16096661334707,-61.575562700964625
조선선재,기계,2021,138000000000.0,1.080997884,-14.183682805432774,-9.420289855072461
지역난방공사,전기가스업,2021,449000000000.0,0.789101366,4.069109797992665,-26.503340757238302
KTis,서비스업,2021,88397080000.0,0.720205251,-0.7361441745444952,-4.921259842519687
스카이라이프,서비스업,2021,437000000000.0,0.710845826,-7.713144397080551,-10.983981693363843
코오롱인더,화학,2021,2050000000000.0,0.909951734,-18.199439136405882,-41.463414634146346
코오롱플라스틱,화학,2021,494000000000.0,1.740867628,-31.220547688879186,-32.79352226720648
티웨이홀딩스,비금속광물,2021,76000195827.0,0.98357133,-50.081013239782,-24.377974228084753
하나투어,서비스업,2021,1040000000000.0,3.280803395,-11.248730678663543,-6.730769230769229
한국항공우주,운수장비,2021,3160000000000.0,1.318625896,10.067162900613935,56.96202531645569
한국화장품,유통업,2021,140000000000.0,3.432153382,1.046250240106561,-6.428571428571428
HL홀딩스,기타금융,2021,480000000000.0,0.76717203,-8.711296995538277,-32.91666666666667
한미약품,의약품,2021,3330000000000.0,2.241965696,6.286743113486071,10.210210210210203
한세엠케이,유통업,2021,51960021050.0,1.038966469,17.929082078971327,71.79704054411656
한전산업,서비스업,2021,398000000000.0,2.913516431,-26.19921253500561,-30.40201005025126
현대위아,운수장비,2021,2170000000000.0,0.803552149,-14.94676557700303,-38.24884792626728
현대홈쇼핑,유통업,2021,761000000000.0,0.568682085,-7.079296686478176,-14.980289093298293
휠라홀딩스,유통업,2021,2180000000000.0,0.970034151,-8.767085974481326,-7.339449541284404
GS리테일,유통업,2021,3180000000000.0,0.869821324,-2.2475843556118646,-7.232704402515722
미원화학,화학,2021,179000000000.0,1.438019935,-21.815209606256257,-15.642458100558654
선진,음식료품,2021,273000000000.0,0.886780453,-5.790554451925889,-19.047619047619047
인터지스,운수창고업,2021,104000000000.0,0.734303799,-17.62480504339593,-19.90957
시디즈,기타제조업,2021,123000000000.0,1.721060076,-31.600647042143116,-36.17886178861789
한국종합기술,서비스업,2021,78292500000.0,0.811420353,-4.660481076199973,-6.153846153846154
LG헬로비전,서비스업,2021,431000000000.0,0.850966929,-5.919605366943714,-20.881670533642694
대한해운,운수창고업,2021,843000000000.0,0.824991491,-8.208484904240054,-17.674970344009488
동일고무벨트,화학,2021,105000000000.0,0.667414973,-1.9780566115648046,-17.92380952380952
사조씨푸드,음식료품,2021,95562913650.0,0.60101175,-10.11358496734881,-18.46846846846847
애경케미칼,화학,2021,528000000000.0,0.870448365,-12.730685983883728,-18.181818181818176
지엠비코리아,운수장비,2021,113000000000.0,0.740455546,-9.80666326186176,-24.892348672566367
한국콜마,화학,2021,921000000000.0,0.831701273,-0.04356576234313403,5.863192182410426
한국타이어앤테크놀로지,화학,2021,4920000000000.0,0.71972027,-16.462590389457844,-21.544715447154474
휴비스,화학,2021,296000000000.0,0.796674171,-8.119817907338689,-42.9054054054054
DSR,철강금속,2021,91680000000.0,0.714674145,-3.754183103965525,-3.4904013961605584
NHN,서비스업,2021,880000000000.0,0.5975842,6.73690770271369,1.931818181818179
동아에스티,의약품,2021,605000000000.0,0.953725101,-11.13863605860993,-15.041322314049587
한진칼,운수창고업,2021,4120000000000.0,1.610447234,-38.84846027808446,-38.834951456310684
현대로템,운수장비,2021,2270000000000.0,1.243942132,7.189668691115614,36.563876651982376
신송홀딩스,유통업,2021,61391773020.0,0.863443324,3.7362785840475032,15.41425818882467
아세아시멘트,비금속광물,2021,475000000000.0,0.781919815,-10.848346770697958,-24.0
종근당,의약품,2021,1270000000000.0,1.671147711,-20.8545519169849,-22.519685039370074
AJ네트웍스,서비스업,2021,253000000000.0,0.919411435,1.7359482808694926,5.928853754940722
BGF,기타금융,2021,506000000000.0,0.381102263,-16.92838990042943,-18.577075098814234
디와이파워,기계,2021,143000000000.0,0.75739284,-10.339606722450668,-5.594405594405593
HL만도,운수장비,2021,2980000000000.0,1.163528088,-19.66149028625771,-36.57718120805369
코스맥스,화학,2021,992000000000.0,1.372938378,-6.4695868673575685,-15.221774193548388
쿠쿠홀딩스,기타금융,2021,681000000000.0,0.822485295,-18.90219617847393,-14.09691629955947
화인베스틸,철강금속,2021,89979750000.0,1.057203361,-13.846259707454712,-30.824150222688996
삼성에스디에스,서비스업,2021,12100000000000.0,1.443634843,-24.642292593931238,-21.322314049586776
서연이화,운수장비,2021,191000000000.0,0.716737557,0.1697283738125721,10.994764397905765
씨에스윈드,기계,2021,2770000000000.0,2.031496105,3.6829116637661308,4.693140794223827
JW생명과학,의약품,2021,219000000000.0,1.400138237,-13.879345614928729,-12.328767123287676
LIG넥스원,기계,2021,1510000000000.0,1.289460571,5.692843631742206,34.437086092715234
LS에코에너지,기타금융,2021,243000000000.0,1.142295056,-1.1942949353008547,-8.230452674897116
SK디앤디,서비스업,2021,705000000000.0,1.032913653,-14.32542958167289,-36.87943262411347
경보제약,의약품,2021,257000000000.0,1.469654265,-4.980798119889773,-7.003891050583655
금호에이치티,운수장비,2021,416000000000.0,1.141403454,-42.46703576209785,-56.97115384615385
삼일씨엔에스,비금속광물,2021,118000000000.0,0.547393725,-5.915896277400701,-39.577200677966104
동서,유통업,2021,3090000000000.0,2.037606328,-36.80159413992554,-34.95145631067961
동일제강,철강금속,2021,57856026000.0,0.469887143,-24.14986166156924,-27.368421052631575
두산밥캣,기계,2021,4090000000000.0,0.97248356,-14.468523046291914,-15.158924205378977
두올,운수장비,2021,143000000000.0,0.871199418,-14.354441751934232,-43.46291426573426
삼성바이오로직스,의약품,2021,59700000000000.0,7.870241374,-49.40300492999848,-2.1775544388609736
샘표식품,음식료품,2021,204000000000.0,0.967869559,-16.91639895867415,-22.058823529411764
세진중공업,운수장비,2021,335000000000.0,1.231795708,-6.544401922855214,-12.537313432835816
다이나믹디자인,기계,2021,78986333754.0,1.320505409,-23.338997773086735,-36.63666320318929
HDC랩스,건설업,2021,317000000000.0,1.123668602,-25.71614909286216,-37.85488958990536
용평리조트,서비스업,2021,236000000000.0,0.820984329,-7.345131188247079,-27.966101694915256
이노션,서비스업,2021,1110000000000.0,1.124109424,-13.020469437857852,-25.855855855855857
일동제약,의약품,2021,800000000000.0,1.901596538,-1.9458519333926172,-4.374999999999996
잇츠한불,화학,2021,388000000000.0,0.857805577,1.1165479983816784,0.773195876288657
제이에스코퍼레이션,기타제조업,2021,285000000000.0,1.151183408,-25.628435916442605,-37.192982456140356
제주항공,운수창고업,2021,876000000000.0,1.54602558,-1.5131714702935284,31.278538812785396
토니모리,화학,2021,86679244515.0,0.957392519,8.825405392581743,22.28994448798698
한솔제지,종이목재,2021,321000000000.0,0.810351241,-0.45001745113635305,-1.869158878504673
해성디에스,전기전자,2021,830000000000.0,2.128829389,-41.47803499719536,-26.626506024096386
해태제과식품,음식료품,2021,232000000000.0,0.957710866,-4.947426272596978,-17.24137931034483
핸즈코퍼레이션,운수장비,2021,109000000000.0,0.829240833,3.4699617837077756,-33.70816445871559
현대코퍼레이션홀딩스,유통업,2021,108000000000.0,0.625935107,-10.364745046965396,-12.783655000000005
화승엔터프라이즈,기타제조업,2021,1020000000000.0,1.353465328,-27.71478420908614,-45.19607843137254
셀트리온,의약품,2021,27300000000000.0,5.099863051,-19.403087281058838,-17.216117216117222
카카오,서비스업,2021,50200000000000.0,2.60558149,-44.68117341438437,-52.788844621513945
HDC,기타금융,2021,624000000000.0,0.607519215,0.6377556304947518,-47.43589743589743
BGF리테일,유통업,2021,2510000000000.0,1.656872818,15.165929712294911,45.019920318725106
F&F홀딩스,기타금융,2021,1300000000000.0,0.621241376,-15.058404126643355,-8.461538461538465
HD한국조선해양,기타금융,2021,6700000000000.0,0.790473909,-4.432719613013814,-25.373134328358205
HD현대,기타금융,2021,4240000000000.0,0.78729959,-9.310036348424887,6.367924528301883
HD현대건설기계,기계,2021,799000000000.0,0.789597777,10.41842636798609,53.94242803504381
HD현대일렉트릭,전기전자,2021,717000000000.0,1.032106926,24.775065311401654,113.38912133891212
LX세미콘,전기전자,2021,2720000000000.0,2.638069545,-55.75067199375141,-56.98529411764706
LX인터내셔널,유통업,2021,1030000000000.0,0.79856726,-2.688360401852685,28.155339805825253
OCI홀딩스,화학,2021,2480000000000.0,0.887192231,-22.113790128534163,-22.17741935483871
SK케미칼,화학,2021,2810000000000.0,1.062397758,-38.46426443607008,-52.313167259786475
경동도시가스,전기가스업,2021,133000000000.0,0.732246886,5.119559224728487,12.030075187969924
넷마블,서비스업,2021,10700000000000.0,1.444170805,-34.08997822802545,-51.495327102803735
대덕,기타금융,2021,286000000000.0,0.369463412,-8.863558592372877,-22.377622377622373
더블유게임즈,서비스업,2021,1060000000000.0,0.912478182,-2.6569708162074046,-18.113207547169807
덴티움,의료정밀,2021,773000000000.0,1.844446737,13.18610627898007,43.596377749029756
동국홀딩스,철강금속,2021,1520000000000.0,0.800282562,-17.819983187388267,-30.263157894736846
동아타이어,화학,2021,169000000000.0,0.520761938,2.188132459096881,-7.692307692307687
동양피스톤,운수장비,2021,82961298000.0,0.916396873,-8.77397417745225,-23.888888888888893
롯데웰푸드,음식료품,2021,773000000000.0,0.792339356,-3.178561030609728,50.064683053040106
롯데이노베이트,서비스업,2021,557000000000.0,1.164414119,-23.194872218824404,-35.00897666068222
미원에스씨,화학,2021,1110000000000.0,2.798168703,-33.72228218364145,-29.27927927927928
삼양패키징,화학,2021,355000000000.0,1.055518437,-15.08169686286588,-17.183098591549296
성안머티리얼스,섬유의복,2021,44747135820.0,1.060668002,15.8862710746694,13.087674714104192
세아제강지주,기타금융,2021,427000000000.0,0.599840825,2.5832854907799963,42.15456674473068
CR홀딩스,비금속광물,2021,324000000000.0,0.655623602,3.2170617310997907,-6.481481481481477
아시아나IDT,서비스업,2021,201000000000.0,1.204067152,-10.266615179615822,-12.43781094527363
애경산업,화학,2021,502000000000.0,1.360510539,2.8931750891787678,9.960159362549792
에어부산,운수창고업,2021,438000000000.0,1.30475993,-11.424091480185172,-27.397260273972602
오리온,음식료품,2021,4090000000000.0,1.57666421,8.974050600159188,23.716381418092915
