종목명,업종명,회계연도,t년_시가총액,t년_tobinQ,t년대비 t+1년 tobinQ 증가율,t년대비 t+1년 시가총액 증가율
신세계,유통업,2014,1780000000000.0,0.774434383,-0.24178613980778696,26.96629213483146
신세계I&C,서비스업,2014,193000000000.0,1.151012297,-11.986224244483479,-12.435233160621761
신세계건설,건설업,2014,119000000000.0,1.134924469,-2.1469363526428697,41.176470588235304
신영와코루,섬유의복,2014,103000000000.0,0.444260221,17.518114456617063,28.155339805825253
신원,섬유의복,2014,138000000000.0,0.907846341,-8.105645710808673,-16.666666666666664
신일전자,유통업,2014,97651416840.0,1.495759883,2.444475708672278,-9.78223471724079
신풍,유통업,2014,26603570700.0,0.814517753,11.497649701933522,3.8107752956636043
신풍제약,의약품,2014,194000000000.0,0.996693642,1.9227262212233365,5.670103092783507
신흥,유통업,2014,81888000000.0,0.991411422,6.957985198601024,13.716295427901514
쌍방울,섬유의복,2014,87532090290.0,1.077821983,38.06426983963269,223.3099987243547
쌍용C&E,비금속광물,2014,907000000000.0,0.874685032,9.719415891410833,35.61190738699007
써니전자,전기전자,2014,53316900000.0,1.902242651,150.89530410282026,243.23075797730175
씨아이테크,기타제조업,2014,13615434000.0,0.826408911,41.18821317985522,164.39896295630385
아남전자,전기전자,2014,62148026820.0,0.957325101,32.19976491559684,81.82395448737756
아모레G,화학,2014,8270000000000.0,1.717605784,29.360225885219783,49.93954050785974
아모레퍼시픽,화학,2014,14100000000000.0,3.911260069,59.80303016766744,89.36170212765957
아세아,서비스업,2014,324000000000.0,0.486843245,-15.661835053293183,-31.172839506172846
아세아제지,종이목재,2014,216000000000.0,0.627775045,-10.411922793140016,-28.70370370370371
아시아나항공,운수창고업,2014,1390000000000.0,1.032987152,-2.6577350886548223,-35.035971223021576
아이에스동서,비금속광물,2014,1280000000000.0,1.662844428,-19.87303420786397,-5.46875
알루코,철강금속,2014,173000000000.0,1.103390282,53.72708566233324,167.63005780346822
에넥스,기타제조업,2014,90887336115.0,1.29323121,71.33826518152154,135.45634534741473
에스메디,유통업,2014,33560279280.0,2.283266861,29.241292132956676,13.797097593759954
에스엘,운수장비,2014,589000000000.0,0.862883137,-3.6882266711859457,-0.8488964346349714
에스원,서비스업,2014,2710000000000.0,2.228899004,35.26454444949807,39.85239852398523
에스제이지세종,운수장비,2014,257000000000.0,0.858317465,-7.860546447112082,-21.400778210116734
에쓰씨엔지니어링,건설업,2014,16995559940.0,0.860953877,-2.5292295652209584,205.3892215568862
에이엔피,전기전자,2014,42325856760.0,0.907968133,23.258785228754284,73.79602255214928
에이프로젠,기계,2014,19026586775.0,1.028610405,6.885609328441511,107.39183252693519
에이프로젠바이오로직스,의약품,2014,63459756540.0,1.015873606,218.19692232460662,306.5568701597165
엔씨소프트,서비스업,2014,3990000000000.0,2.538948185,-9.480377678522823,17.042606516290725
엔케이,기계,2014,193000000000.0,1.090594817,61.650968583321266,109.32642487046631
영보화학,화학,2014,75300000000.0,0.866487563,9.148785670452853,28.021248339973436
영원무역,유통업,2014,2350000000000.0,1.959568067,-37.306165083572985,-20.425531914893615
영원무역홀딩스,기타금융,2014,1210000000000.0,0.926530418,-24.64763504396895,-23.38842975206612
영진약품,의약품,2014,232000000000.0,1.733153161,40.38319380822455,62.93103448275863
영풍,철강금속,2014,2280000000000.0,0.837693321,-10.063409112462063,-11.403508771929827
영풍제지,종이목재,2014,48618000000.0,0.563540045,49.751417399272846,46.34703196347032
영화금속,운수장비,2014,60409172480.0,1.07523262,7.605507262233169,25.272242414932023
예스코홀딩스,서비스업,2014,217000000000.0,0.690492343,-4.001666967073081,1.8433179723502224
오뚜기,음식료품,2014,1670000000000.0,1.62644575,96.55871128809552,152.09580838323356
오리엔트바이오,의약품,2014,76829443810.0,1.06372217,53.26505632575093,162.92003427689528
오리온홀딩스,기타금융,2014,6060000000000.0,2.588217219,8.774126465619503,15.016501650165015
우성,음식료품,2014,89455500000.0,0.691068049,27.642451025832337,52.030898044279006
우신시스템,기계,2014,37217899095.0,0.730521742,16.433193442174108,93.2461856764567
우진플라임,기계,2014,41350000000.0,0.884199928,4.440473105308818,4.594921402660224
웅진씽크빅,서비스업,2014,263000000000.0,1.041484774,14.229102498621838,34.22053231939164
원림,섬유의복,2014,39050000000.0,0.552007846,5.558375161211027,18.873239436619716
웰바이오텍,유통업,2014,30042271480.0,0.91708644,8.809515273173174,21.319796954314718
윌비스,유통업,2014,71820000000.0,0.775497396,23.36485576026357,68.47674742411584
유나이티드제약,의약품,2014,217000000000.0,1.254099609,17.793274904051092,29.95391705069124
유니드,화학,2014,379000000000.0,0.818922397,-1.5835237926701828,7.12401055408971
유니온,비금속광물,2014,60885314100.0,0.606212192,10.730333678277471,12.948717948717947
유니온머티리얼,비금속광물,2014,91980000000.0,0.995021203,16.43017641303468,28.28875842574472
유니퀘스트,유통업,2014,131000000000.0,0.829901068,-12.719370425005883,-22.137404580152676
유성기업,운수장비,2014,135000000000.0,0.6497825,-17.977482773081764,-19.999999999999996
유수홀딩스,서비스업,2014,217000000000.0,0.989898726,-12.920529912875134,-6.451612903225811
유엔젤,서비스업,2014,62084611070.0,1.150540638,18.041076789849097,20.722635494155163
유유제약,의약품,2014,51204997025.0,0.79996148,52.513554027626405,88.82492396746702
유한양행,의약품,2014,1910000000000.0,1.392417275,37.36100717365778,61.25654450261779
율촌화학,화학,2014,286000000000.0,0.950367559,0.7693535970118237,2.447552447552437
이건산업,종이목재,2014,136000000000.0,0.944954157,-3.551947017891144,-12.5
이구산업,철강금속,2014,38792720000.0,0.744949102,8.18898591007362,25.0
이수페타시스,전기전자,2014,196000000000.0,0.994963214,-1.1052754358413908,-3.0612244897959218
이수화학,화학,2014,139000000000.0,0.785361132,3.3368703813063005,12.949640287769792
이스타코,서비스업,2014,94487778000.0,1.649250252,-33.63585582765762,-33.78684807256236
이아이디,유통업,2014,46185938055.0,1.642319082,-20.854533491927107,32.9616882152985
이엔플러스,기계,2014,13531741784.0,1.472110129,200.3520121829146,321.05263157894734
이월드,기타제조업,2014,137000000000.0,1.25077274,21.260622373333792,74.45255474452554
이화산업,유통업,2014,38220000000.0,0.453178813,11.050183407404802,29.670329670329675
인디에프,섬유의복,2014,78380883350.0,0.984233114,51.03422897027217,96.47647923580081
인스코비,통신업,2014,118000000000.0,5.061355647,-42.221489083989674,0.8474576271186418
인지컨트롤스,운수장비,2014,74284627200.0,0.733979255,2.3518973979720803,14.693877551020407
인천도시가스,전기가스업,2014,132000000000.0,0.935282152,1.9490482055087854,9.090909090909083
인팩,운수장비,2014,72900000000.0,0.872778985,-8.1300183917696,-12.48285322359396
일동홀딩스,의약품,2014,377000000000.0,1.071009251,30.686593948010632,67.6392572944297
일성건설,건설업,2014,31775142560.0,0.784444512,12.36231301469033,91.79554736826962
일신방직,섬유의복,2014,413000000000.0,0.690673143,-5.490733841955686,-10.411622276029053
일신석재,유통업,2014,95271630300.0,1.491168517,6.762378420037418,4.878048780487809
일양약품,의약품,2014,429000000000.0,1.569916448,72.46132757251038,120.97902097902096
일정실업,섬유의복,2014,26340000000.0,0.599218736,13.937775804126385,35.53530751708429
일진다이아,화학,2014,84246473250.0,1.100794817,1.2202626495469993,14.859437751004023
일진디스플,전기전자,2014,193000000000.0,1.136548687,-2.339871780609426,-19.68911917098446
일진전기,전기전자,2014,295000000000.0,0.976718652,-15.751765432651933,-35.25423728813559
일진홀딩스,기타금융,2014,334000000000.0,0.90553301,23.38813612106754,76.64670658682635
자화전자,전기전자,2014,221000000000.0,0.893335728,11.406806288620741,23.529411764705888
전방,섬유의복,2014,57792000000.0,0.765237317,9.82174631716244,78.22535991140643
제일기획,서비스업,2014,1980000000000.0,1.595118326,15.737993282888297,20.2020202020202
제일연마,비금속광물,2014,82800000000.0,1.178605931,-2.4416383154956423,-1.6908212560386437
제일파마홀딩스,서비스업,2014,322000000000.0,1.211899541,43.61122049471922,77.32919254658385
조광페인트,화학,2014,140000000000.0,0.957537415,9.605985579164035,27.142857142857135
조광피혁,기타제조업,2014,891000000000.0,4.536975621,-66.5505745506848,-68.68686868686868
조비,화학,2014,46334210400.0,1.214898684,-0.2589244717627892,7.203389830508478
조일알미늄,철강금속,2014,71340000000.0,0.652543867,59.91896373152181,148.107653490328
조흥,음식료품,2014,60000000000.0,0.68100219,38.595577791020034,63.99999999999999
종근당바이오,의약품,2014,115000000000.0,0.958531443,14.489761500708532,25.217391304347835
종근당홀딩스,의약품,2014,218000000000.0,1.097585779,12.1600046714891,127.98165137614679
주연테크,전기전자,2014,20634900000.0,0.85506012,110.16070940134597,106.02910602910605
진도,유통업,2014,32879766320.0,0.726113448,13.315771835147183,89.2918562567205
진양산업,화학,2014,33345000000.0,1.003216795,6.021612606674931,17.738791423001942
진양폴리,화학,2014,23850000000.0,1.367920468,18.990637180815995,-3.563941299790352
진양홀딩스,화학,2014,230000000000.0,0.724955102,-3.5127455382747197,-9.999999999999998
진양화학,화학,2014,46920000000.0,1.369847649,-10.85457766843968,-15.601023017902815
진원생명과학,의약품,2014,129000000000.0,3.312428134,14.10267568389154,33.33333333333333
진흥기업,건설업,2014,158000000000.0,1.10882376,39.50788455326752,125.31645569620254
참엔지니어링,기계,2014,46674972630.0,1.017801148,2.3884004304542072,11.902643765942367
천일고속,운수창고업,2014,73318986000.0,1.434543737,28.088709295309535,39.11812692008589
청호ICT,기계,2014,18807428640.0,0.816524388,41.91480132495442,104.70254927948513
체시스,운수장비,2014,13670592600.0,0.870642204,84.8281654170764,467.9344141964994
카프로,화학,2014,114000000000.0,0.663958476,-3.1840063443967614,-8.771929824561408
케이비아이동국실업,운수장비,2014,62149467200.0,0.78448141,1.8500171979856095,8.898305084745761
케이씨,의료정밀,2014,268000000000.0,1.014967892,17.101610244829303,41.417910447761194
코리아써키트,전기전자,2014,299000000000.0,0.818623208,-6.997443444090578,-8.695652173913048
코스맥스비티아이,기타금융,2014,436000000000.0,1.395609935,15.67816927299246,51.37614678899083
코스모신소재,화학,2014,42191129920.0,0.886910274,8.147487419905563,-6.216696269982236
코스모화학,화학,2014,62890363200.0,0.743102923,16.092210284577234,7.873092963788131
코아스,기타제조업,2014,54473615970.0,1.136536685,43.76161355495534,60.61547382531873
코오롱,기타금융,2014,269000000000.0,0.817856707,27.935348948602567,256.13382899628255
코오롱글로벌,건설업,2014,112000000000.0,0.823068015,9.24573432731437,112.5
코웨이,서비스업,2014,6490000000000.0,4.361124061,-9.241677612527788,0.0
콤텍시스템,서비스업,2014,45069824390.0,0.94901427,26.804131512163654,68.55123674911661
크라운해태홀딩스,기타금융,2014,286000000000.0,1.01950802,43.08629411272313,186.013986013986
태경비케이,비금속광물,2014,68130257000.0,0.740598709,-0.07774723247594428,-0.6072874493927127
태경산업,화학,2014,170000000000.0,0.767941717,5.5814016937954625,-0.588235294117645
태경케미컬,화학,2014,64264000000.0,0.731217959,9.94009256821331,16.064981949458492
태광산업,화학,2014,1290000000000.0,0.597096426,-8.715806481816058,-6.2015503875969
태림포장,종이목재,2014,158000000000.0,0.606762719,25.067339379498033,41.77215189873418
태양금속,운수장비,2014,37894100000.0,0.831425408,12.016386080902652,98.54146159956298
태영건설,건설업,2014,382000000000.0,0.704330586,1.425208730038019,5.759162303664911
태원물산,운수장비,2014,17860000000.0,0.681534062,33.97390606135253,56.59574468085107
텔코웨어,서비스업,2014,119000000000.0,1.163183861,8.601742540855284,14.28571428571428
티에이치엔,전기전자,2014,25200000000.0,1.076577811,-1.8940987629179284,31.071428571428573
파미셀,의약품,2014,173000000000.0,1.906454375,29.337240551586753,39.30635838150289
팜스코,음식료품,2014,496000000000.0,1.317223762,8.510885487654907,20.766129032258075
팜젠사이언스,의약품,2014,44346257640.0,1.57631432,10.564627871933553,42.43208324985503
퍼스텍,기계,2014,90957613800.0,1.10108195,67.47062187333104,169.3562306270616
퍼시스,기타제조업,2014,362000000000.0,1.08839209,10.778808306113286,20.441988950276247
페이퍼코리아,종이목재,2014,101000000000.0,0.879215185,11.560667596977424,5.940594059405946
평화산업,운수장비,2014,46567785780.0,0.938170962,14.147258588888189,53.012048192771076
평화홀딩스,운수장비,2014,42706360720.0,0.744228101,2.9322743888167135,20.547945205479444
포스코스틸리온,철강금속,2014,80400000000.0,0.799816645,5.148059653097126,33.08457711442787
포스코인터내셔널,유통업,2014,3580000000000.0,1.129031864,-17.608258042928014,-48.044692737430175
풀무원,음식료품,2014,423000000000.0,1.083816894,27.9693275384578,67.37588652482269
풍산,철강금속,2014,702000000000.0,0.878850429,-0.22203937502999205,9.971509971509974
풍산홀딩스,기타금융,2014,336000000000.0,0.673207929,-7.1242069402304935,-3.2738095238095233
플레이그램,유통업,2014,25530469980.0,1.014651123,-0.16713459055619495,57.12239559798342
하이스틸,철강금속,2014,31699112400.0,0.599405197,5.301215464770159,20.820189274447955
하이트진로,음식료품,2014,1650000000000.0,1.094107916,0.25728604636108265,0.60606060606061
하이트진로홀딩스,기타금융,2014,287000000000.0,0.799093931,0.8299130731353133,11.846689895470375
한국가스공사,전기가스업,2014,4570000000000.0,0.889797892,-5.265867611203556,-25.601750547045953
한국공항,운수창고업,2014,130000000000.0,0.650120092,-17.14633209643981,-28.757012500000002
한국내화,비금속광물,2014,72706349760.0,0.865889735,-1.9925601728030706,-2.358490566037741
한국단자,전기전자,2014,703000000000.0,1.315491493,25.735486759244285,45.09246088193457
한국무브넥스,운수장비,2014,105000000000.0,0.759612335,-2.8752876952689244,-16.768852000000003
한국석유,비금속광물,2014,47108880000.0,0.696456659,5.492487078079611,38.94297635605006
한국수출포장,종이목재,2014,94000000000.0,0.540681155,-4.806140321276786,-15.10638297872341
한국쉘석유,화학,2014,528000000000.0,4.801509469,5.7756615245779575,16.09848484848484
한국앤컴퍼니,기타금융,2014,2270000000000.0,0.942102779,-31.133459590399948,-28.19383259911894
한국전력,전기가스업,2014,27400000000000.0,0.832476116,-4.443034975912763,17.15328467153285
한국전자홀딩스,기타금융,2014,31705996710.0,0.551474855,20.393244040111313,46.87795733389515
한국주강,기계,2014,27142221600.0,0.480591695,1.278978197906655,10.416666666666675
한국주철관,철강금속,2014,114000000000.0,0.633067947,73.38737243002448,134.21052631578948
한국철강,철강금속,2014,269000000000.0,0.532314569,13.305066425863687,38.661710037174714
한국카본,기계,2014,238000000000.0,0.871142391,9.873524568270042,12.184873949579833
한국화장품제조,화학,2014,36210680000.0,1.06560966,214.91943006597745,322.52727648307075
한농화성,화학,2014,57857055400.0,0.804964825,-5.33913317268242,4.729729729729737
한독,의약품,2014,249000000000.0,0.885983322,26.9713922447854,48.59437751004017
한미글로벌,서비스업,2014,59222658640.0,0.994085573,29.34983938248945,99.24806266684686
한미반도체,기계,2014,412000000000.0,1.833992131,-15.48950817172291,-22.815533980582526
한미사이언스,기타금융,2014,843000000000.0,1.57255105,427.25708771107935,775.4448398576512
한샘,유통업,2014,2690000000000.0,5.323226729,41.31435398043142,102.6022304832714
한섬,섬유의복,2014,802000000000.0,0.978376993,20.211542014459425,24.68827930174564
한성기업,음식료품,2014,34511091300.0,0.906029946,8.223729726478602,42.6984126984127
한세실업,섬유의복,2014,1590000000000.0,2.607579408,3.8420820356470653,33.33333333333333
한세예스24홀딩스,섬유의복,2014,494000000000.0,1.042571358,26.021595924180385,102.42914979757086
한솔PNS,유통업,2014,31729646550.0,0.916299715,10.442105288660919,40.86956521739131
한솔로지스틱스,운수창고업,2014,110000000000.0,1.014972181,16.281745854076757,-48.47059818181818
한솔케미칼,화학,2014,440000000000.0,1.478029523,26.640563931414786,59.31818181818183
한솔테크닉스,전기전자,2014,305000000000.0,1.253334359,35.01015446110498,107.54098360655738
한솔홀딩스,기타금융,2014,465000000000.0,1.006291009,-15.806457434024423,-42.58064516129032
한솔홈데코,종이목재,2014,124000000000.0,0.977427043,-1.8650654420250268,-1.6129032258064502
한신공영,건설업,2014,125000000000.0,0.951516533,1.83240074084976,48.8
한신기계,기계,2014,51913841600.0,0.851076601,26.317275405859753,49.37499999999999
한온시스템,기계,2014,5170000000000.0,2.080241476,0.05020686358050419,7.156673114119916
한올바이오파마,의약품,2014,161000000000.0,2.32142935,157.41539719914374,321.11801242236027
한익스프레스,운수창고업,2014,46320000000.0,1.007625876,67.56291528583174,210.88082901554404
한일철강,철강금속,2014,30192000000.0,0.578523978,15.625375340968152,23.98648648648649
한전KPS,건설업,2014,3590000000000.0,4.1246261,-0.13485927851739632,11.6991643454039
한전기술,서비스업,2014,1960000000000.0,2.996970976,-30.079658235569106,-32.6530612244898
한진,운수창고업,2014,649000000000.0,0.93001819,-0.14081832098359337,-14.329738058551623
한진중공업홀딩스,전기가스업,2014,240000000000.0,0.681394811,3.6185100916478863,-26.249999999999996
한창,유통업,2014,41867185635.0,1.397308063,124.01903838437951,325.153965570583
한창제지,종이목재,2014,34427540664.0,0.966395533,29.507508392011573,129.6400423184175
한화,화학,2014,2350000000000.0,0.921048802,0.6121391165980761,26.38297872340425
한화솔루션,화학,2014,1920000000000.0,0.77300366,24.591937507773267,130.20833333333334
한화에어로스페이스,운수장비,2014,1270000000000.0,0.896424145,1.910872559105381,48.818897637795274
한화오션,운수장비,2014,3570000000000.0,1.087009484,-6.29358832714656,-72.82913165266108
현대건설,건설업,2014,4690000000000.0,0.885045109,-11.598050874037435,-32.19616204690831
현대글로비스,운수창고업,2014,10900000000000.0,2.311918101,-32.782288597168595,-33.57798165137614
현대리바트,기타제조업,2014,654000000000.0,2.260416108,-13.966717671258067,-7.645259938837922
현대모비스,운수장비,2014,23000000000000.0,0.992685017,-3.7332622498925105,4.347826086956519
현대백화점,유통업,2014,2880000000000.0,0.840080086,-1.654642959837982,2.777777777777768
현대비앤지스틸,철강금속,2014,258000000000.0,0.897511903,-21.84251599836443,-41.47286821705426
현대약품,의약품,2014,68320000000.0,0.753103097,31.485995867575078,50.761124121779865
현대엘리베이,기계,2014,1140000000000.0,1.716101923,-14.175207820683733,29.824561403508774
현대제철,철강금속,2014,7400000000000.0,0.778294323,-7.119061435065865,-9.864864864864863
현대차,운수장비,2014,45700000000000.0,0.885070824,-5.654353487083208,-13.34792122538293
현대코퍼레이션,유통업,2014,670000000000.0,1.00154577,-7.5880970472272935,-43.5820895522388
형지엘리트,섬유의복,2014,28459444955.0,0.618937189,24.18104706905888,67.4908513864936
혜인,유통업,2014,42206320040.0,0.789457599,-0.8094657658745286,-5.421686746987953
호텔신라,유통업,2014,3630000000000.0,2.520367312,-17.92423242632499,-15.426997245179063
화성산업,건설업,2014,150000000000.0,0.778863706,-8.201182248951788,0.6666666666666599
화승인더,화학,2014,52609320000.0,0.908932853,66.56411130955127,694.5360251757673
화신,운수장비,2014,254000000000.0,0.866720372,-2.862088489134984,-12.992125984251967
화천기계,기계,2014,68860000000.0,0.685824785,-16.297937818039042,-15.495207667731625
화천기공,기계,2014,142000000000.0,0.676424859,-14.09607463879443,-14.7887323943662
환인제약,의약품,2014,428000000000.0,2.099306645,-20.465733437432142,-14.953271028037385
황금에스티,철강금속,2014,70000000000.0,0.561268323,12.525651122484604,8.600000000000009
효성,기타금융,2014,2400000000000.0,0.963748641,8.632858658422737,72.08333333333334
효성ITX,서비스업,2014,220000000000.0,2.750755344,-26.930302493670254,-21.818181818181813
후성,화학,2014,271000000000.0,1.903648313,32.31621685575492,82.65682656826567
휴니드,전기전자,2014,48819308850.0,0.884870964,98.58103627412052,315.8190781105251
휴스틸,철강금속,2014,123000000000.0,0.5258453,-15.90530998375378,-13.008130081300816
흥아해운,운수창고업,2014,241000000000.0,1.113358993,-11.551906241260323,-33.19502074688797
AK홀딩스,기타금융,2015,837000000000.0,0.974116181,-7.42982391748197,-11.350059737156515
BYC,섬유의복,2015,329000000000.0,0.928966239,-8.338657181275666,-13.373860182370823
CJ,기타금융,2015,7610000000000.0,0.904361162,-12.491735574995877,-26.149802890932982
CJCGV,서비스업,2015,2670000000000.0,2.569459119,-52.36103610489082,-44.19475655430711
CJ대한통운,운수창고업,2015,4360000000000.0,1.441795304,-13.799535304908995,-6.422018348623848
CJ씨푸드,음식료품,2015,129000000000.0,1.843718002,-12.824178141316423,-0.7751937984496138
CJ제일제당,음식료품,2015,5260000000000.0,0.990892963,-6.253054700520655,-6.083650190114065
CS홀딩스,기타금융,2015,91550422600.0,0.458422151,-7.078237369031493,1.7654476670870167
DB,서비스업,2015,90243591560.0,0.726334282,26.43942104332615,48.48699800573406
DB하이텍,전기전자,2015,638000000000.0,1.389930392,-1.2902150426537307,11.128526645768023
DI동일,유통업,2015,140000000000.0,0.584540551,0.8005485662191392,-2.1428571428571463
DL,화학,2015,2430000000000.0,0.80308411,4.468817593713803,29.629629629629626
DN오토모티브,전기전자,2015,565000000000.0,0.849276834,-3.307177221320512,4.6017699115044275
DRB동일,화학,2015,232000000000.0,0.760408395,-6.265161630678739,-1.2931034482758674
DSR제강,철강금속,2015,54720000000.0,0.656242993,52.83700560594025,132.0906432748538
E1,유통업,2015,421000000000.0,0.767788116,2.5640723774891017,2.13776722090262
GKL,서비스업,2015,1500000000000.0,2.60450553,-22.62653218478672,-16.000000000000004
GS,기타금융,2015,4770000000000.0,0.825061736,-1.6196697067527133,6.708595387840677
GS건설,건설업,2015,1400000000000.0,0.850215219,4.66407729640983,34.28571428571428
GS글로벌,유통업,2015,124000000000.0,0.90168166,2.604219320597023,105.64516129032259
HDC현대EP,화학,2015,351000000000.0,1.236036746,-14.337363882869536,-14.814814814814813
HD현대미포,운수장비,2015,1040000000000.0,0.919812916,-2.104026336590392,28.846153846153854
HD현대인프라코어,기계,2015,974000000000.0,0.812973383,3.151597276832363,87.88501026694044
HJ중공업,건설업,2015,399000000000.0,0.864627708,3.3741419260646666,-10.526315789473683
HLB글로벌,광업,2015,25459855200.0,0.793220123,51.42111731323284,119.73364856372002
HMM,운수창고업,2015,923000000000.0,1.116847267,-5.399583253848794,30.010834236186355
HS애드,서비스업,2015,146000000000.0,1.022940357,-4.378468958967852,-7.534246575342463
IHQ,서비스업,2015,295000000000.0,1.312740168,-10.038293808040155,-9.152542372881356
JW중외제약,의약품,2015,659000000000.0,1.706775429,23.264116781470268,50.98634294385433
JW홀딩스,기타금융,2015,498000000000.0,1.210270461,1.0214664736827084,9.236947791164663
KCC,화학,2015,4410000000000.0,0.831727699,-8.203461310959659,-13.832199546485258
KCTC,운수창고업,2015,95100000000.0,0.788419061,-2.4803034283819914,4.574132492113558
KC그린홀딩스,기타금융,2015,206000000000.0,1.022602885,-10.519398446641382,-17.96116504854369
KEC,전기전자,2015,66133070080.0,0.75077204,-6.1438553305741,34.64879808586077
KG스틸,철강금속,2015,110000000000.0,1.036874224,4.7358744063060065,235.45454545454544
KG케미칼,화학,2015,178000000000.0,0.749644644,-2.4156384154730204,-3.93258426966292
KH필룩스,전기전자,2015,56692695360.0,0.900331944,13.977631676700764,47.74815179999232
KIB플러그에너지,기계,2015,69519660300.0,1.018988563,6.053879330930223,8.878095740637558
KISCO홀딩스,철강금속,2015,230000000000.0,0.309191043,-3.448816594599724,-1.7391304347826098
KPX케미칼,화학,2015,234000000000.0,0.659966896,10.788515065155613,22.649572649572658
KPX홀딩스,화학,2015,251000000000.0,0.447067008,1.987152002055148,10.756972111553775
KR모터스,운수장비,2015,223000000000.0,1.985361593,-19.433277663894046,-31.838565022421527
KSS해운,운수창고업,2015,199000000000.0,0.975938819,-5.126266424289039,-5.527638190954775
KT,통신업,2015,7380000000000.0,0.836902804,-0.4922290832711784,4.065040650406515
KT&G,기타제조업,2015,14300000000000.0,1.939281911,-12.153122692639807,-2.7972027972028024
LF,섬유의복,2015,789000000000.0,0.845031684,-13.25929904422376,-20.152091254752847
LG,기타금융,2015,12400000000000.0,0.949885562,-14.818884887946105,-15.322580645161288
LG디스플레이,전기전자,2015,8780000000000.0,0.826153688,10.52452543188307,28.701594533029606
LG생활건강,화학,2015,17500000000000.0,4.650292429,-21.27899382905669,-16.57142857142857
LG유플러스,통신업,2015,4540000000000.0,1.007664381,0.6769538676389741,10.13215859030836
LG이노텍,전기전자,2015,2330000000000.0,1.1443271,-6.316121850124845,-10.300429184549353
LG전자,전기전자,2015,9300000000000.0,0.898565359,-1.8430057239720576,-4.408602150537632
LG화학,화학,2015,23700000000000.0,1.570355409,-21.869576150197478,-21.097046413502106
LS,기타금융,2015,1300000000000.0,0.832657708,3.4641507215831924,46.923076923076934
LSELECTRIC,전기전자,2015,1380000000000.0,1.162235439,-9.244362492718661,-13.768115942028981
LS네트웍스,유통업,2015,287000000000.0,0.735132479,-3.219161807704596,-16.724738675958186
LX하우시스,화학,2015,1400000000000.0,1.232002562,-19.58990504112279,-34.57142857142858
MH에탄올,음식료품,2015,64635887760.0,1.0854668,-14.612620855838255,-9.817351598173518
NAVER,서비스업,2015,21700000000000.0,5.430188515,-19.809109094990596,17.51152073732718
NICE,서비스업,2015,824000000000.0,1.103544285,-16.218824059244696,-19.053398058252423
NI스틸,철강금속,2015,75189018250.0,0.981930297,2.9526966515424746,18.525519848771268
NPC,화학,2015,303000000000.0,1.273917406,-20.38557796422792,-16.831683168316836
POSCO홀딩스,철강금속,2015,14500000000000.0,0.619814778,14.131391846226693,55.172413793103445
S-Oil,화학,2015,9130000000000.0,1.346447501,-7.808712105144322,6.900328587075566
SBS,서비스업,2015,639000000000.0,1.07574335,-13.463315947990761,-25.039123630672922
SGC에너지,전기가스업,2015,462000000000.0,1.170677129,-14.189850376755764,-29.653679653679653
SG세계물산,유통업,2015,246000000000.0,1.149561101,-3.7479618928059066,-5.691056910569103
SHD,철강금속,2015,25512438000.0,0.800147867,11.477242743184114,24.523809523809526
SH에너지화학,화학,2015,160000000000.0,1.591701432,-1.3873625138511536,9.375
SIMPAC,철강금속,2015,163000000000.0,0.836796633,-9.786264998033278,-15.337423312883436
SJM홀딩스,유통업,2015,86766586480.0,0.502622808,-9.99771840835365,-10.154905335628229
SK,기타금융,2015,17000000000000.0,0.761188654,-1.9347639934738203,-4.705882352941182
SKC,화학,2015,1240000000000.0,0.914238833,0.5801337471737167,0.0
SK가스,유통업,2015,642000000000.0,0.75844239,13.669858695529925,79.12772585669782
SK네트웍스,유통업,2015,1370000000000.0,0.859884866,7.046222860259066,25.547445255474454
SK디스커버리,기타금융,2015,1860000000000.0,0.889950106,-4.15497484080305,-8.602150537634412
SK이노베이션,화학,2015,12100000000000.0,0.842271616,1.9457364689349887,13.223140495867769
SK텔레콤,통신업,2015,17400000000000.0,1.070881934,-0.7007642730482377,4.022988505747116
SK하이닉스,전기전자,2015,22400000000000.0,1.034109448,22.145045714735613,45.08928571428572
SNT다이내믹스,운수장비,2015,445000000000.0,0.747637747,-19.046573099257913,-32.134831460674164
SNT모티브,운수장비,2015,1240000000000.0,1.401717915,-32.93306256986806,-42.41935483870968
SNT에너지,기계,2015,211000000000.0,0.935483264,-21.912680417551545,-35.54502369668246
SNT홀딩스,기타금융,2015,451000000000.0,0.50295327,-16.312339514166,-44.345898004434595
SPC삼립,음식료품,2015,2390000000000.0,4.485618883,-39.12165252493208,-38.91213389121339
SUN&L,종이목재,2015,150000000000.0,0.781857236,-5.414142000727107,-12.0
TBH글로벌,섬유의복,2015,232000000000.0,0.945519059,-7.049484869241541,-21.98275862068966
TCC스틸,철강금속,2015,48706650000.0,0.900886387,-6.765327557336032,13.073394495412849
TKG휴켐스,화학,2015,625000000000.0,1.214083417,25.667736716973867,41.92
TP,섬유의복,2015,161000000000.0,1.008362283,9.15345729963204,4.968944099378891
TYM,기계,2015,81082236000.0,0.856412096,40.67062102775343,205.86230996392354
WISCOM,화학,2015,74528563200.0,0.667881545,-12.299315442231595,-15.7258064516129
가온전선,전기전자,2015,86535217600.0,0.661761039,1.0877671207234707,6.730769230769229
강남제비스코,화학,2015,260000000000.0,0.664833318,-11.056442270542167,-9.615384615384615
