Symbol,Name,결산월,회계년,주기,ROE(영업이익)(%)
A011000,진원생명과학,12,2015,Annual,-9.78
A011000,진원생명과학,12,2016,Annual,-37.17
A011000,진원생명과학,12,2017,Annual,-68.69
A011000,진원생명과학,12,2018,Annual,-34.14
A011000,진원생명과학,12,2019,Annual,-30.70
A011000,진원생명과학,12,2020,Annual,-30.12
A011000,진원생명과학,12,2021,Annual,-17.99
A011000,진원생명과학,12,2022,Annual,-20.66
A011000,진원생명과학,12,2023,Annual,-33.02
A011000,진원생명과학,12,2024,Annual,
A035510,신세계 I&C,12,2011,Annual,14.49
A035510,신세계 I&C,12,2012,Annual,13.94
A035510,신세계 I&C,12,2013,Annual,11.93
A035510,신세계 I&C,12,2014,Annual,9.86
A035510,신세계 I&C,12,2015,Annual,6.70
A035510,신세계 I&C,12,2016,Annual,5.26
A035510,신세계 I&C,12,2017,Annual,9.31
A035510,신세계 I&C,12,2018,Annual,8.31
A035510,신세계 I&C,12,2019,Annual,9.45
A035510,신세계 I&C,12,2020,Annual,14.62
A035510,신세계 I&C,12,2021,Annual,14.57
A035510,신세계 I&C,12,2022,Annual,11.72
A035510,신세계 I&C,12,2023,Annual,10.71
A035510,신세계 I&C,12,2024,Annual,
A009580,무림P&P,12,2011,Annual,5.81
A009580,무림P&P,12,2012,Annual,5.93
A009580,무림P&P,12,2013,Annual,9.12
A009580,무림P&P,12,2014,Annual,2.34
A009580,무림P&P,12,2015,Annual,6.69
A009580,무림P&P,12,2016,Annual,2.52
A009580,무림P&P,12,2017,Annual,8.15
A009580,무림P&P,12,2018,Annual,17.07
A009580,무림P&P,12,2019,Annual,7.88
A009580,무림P&P,12,2020,Annual,1.03
A009580,무림P&P,12,2021,Annual,4.82
A009580,무림P&P,12,2022,Annual,10.66
A009580,무림P&P,12,2023,Annual,1.80
A009580,무림P&P,12,2024,Annual,
A030210,다올투자증권,3,2011,Annual,2.11
A030210,다올투자증권,3,2012,Annual,3.95
A030210,다올투자증권,12,2013,Annual,-8.06
A030210,다올투자증권,12,2014,Annual,1.93
A030210,다올투자증권,12,2015,Annual,2.50
A030210,다올투자증권,12,2016,Annual,6.54
A030210,다올투자증권,12,2017,Annual,9.03
A030210,다올투자증권,12,2018,Annual,7.30
A030210,다올투자증권,12,2019,Annual,6.78
A030210,다올투자증권,12,2020,Annual,11.37
A030210,다올투자증권,12,2021,Annual,18.96
A030210,다올투자증권,12,2022,Annual,10.95
A030210,다올투자증권,12,2023,Annual,-6.83
A030210,다올투자증권,12,2024,Annual,
A363280,티와이홀딩스,12,2011,Annual,
A363280,티와이홀딩스,12,2012,Annual,
A363280,티와이홀딩스,12,2013,Annual,
A363280,티와이홀딩스,12,2014,Annual,
A363280,티와이홀딩스,12,2015,Annual,
A363280,티와이홀딩스,12,2016,Annual,
A363280,티와이홀딩스,12,2017,Annual,
A363280,티와이홀딩스,12,2018,Annual,
A363280,티와이홀딩스,12,2019,Annual,
A363280,티와이홀딩스,12,2020,Annual,
A363280,티와이홀딩스,12,2021,Annual,0.83
A363280,티와이홀딩스,12,2022,Annual,1.13
A363280,티와이홀딩스,12,2023,Annual,-50.23
A363280,티와이홀딩스,12,2024,Annual,
A016450,한세예스24홀딩스,12,2011,Annual,29.25
A016450,한세예스24홀딩스,12,2012,Annual,22.53
A016450,한세예스24홀딩스,12,2013,Annual,17.88
A016450,한세예스24홀딩스,12,2014,Annual,27.80
A016450,한세예스24홀딩스,12,2015,Annual,32.70
A016450,한세예스24홀딩스,12,2016,Annual,14.01
A016450,한세예스24홀딩스,12,2017,Annual,11.36
A016450,한세예스24홀딩스,12,2018,Annual,8.56
A016450,한세예스24홀딩스,12,2019,Annual,16.15
A016450,한세예스24홀딩스,12,2020,Annual,12.17
A016450,한세예스24홀딩스,12,2021,Annual,15.89
A016450,한세예스24홀딩스,12,2022,Annual,21.66
A016450,한세예스24홀딩스,12,2023,Annual,21.14
A016450,한세예스24홀딩스,12,2024,Annual,
A460850,동국씨엠,12,2011,Annual,
A460850,동국씨엠,12,2012,Annual,
A460850,동국씨엠,12,2013,Annual,
A460850,동국씨엠,12,2014,Annual,
A460850,동국씨엠,12,2015,Annual,
A460850,동국씨엠,12,2016,Annual,
A460850,동국씨엠,12,2017,Annual,
A460850,동국씨엠,12,2018,Annual,
A460850,동국씨엠,12,2019,Annual,
A460850,동국씨엠,12,2020,Annual,
A460850,동국씨엠,12,2021,Annual,
A460850,동국씨엠,12,2022,Annual,
A460850,동국씨엠,12,2023,Annual,
A460850,동국씨엠,12,2024,Annual,
A044450,KSS해운,12,2011,Annual,11.41
A044450,KSS해운,12,2012,Annual,9.11
A044450,KSS해운,12,2013,Annual,12.78
A044450,KSS해운,12,2014,Annual,12.77
A044450,KSS해운,12,2015,Annual,15.00
A044450,KSS해운,12,2016,Annual,14.56
A044450,KSS해운,12,2017,Annual,19.45
A044450,KSS해운,12,2018,Annual,19.56
A044450,KSS해운,12,2019,Annual,19.83
A044450,KSS해운,12,2020,Annual,18.45
A044450,KSS해운,12,2021,Annual,18.99
A044450,KSS해운,12,2022,Annual,18.56
A044450,KSS해운,12,2023,Annual,21.38
A044450,KSS해운,12,2024,Annual,
A004250,NPC,12,2011,Annual,15.50
A004250,NPC,12,2012,Annual,13.64
A004250,NPC,12,2013,Annual,12.47
A004250,NPC,12,2014,Annual,10.06
A004250,NPC,12,2015,Annual,11.28
A004250,NPC,12,2016,Annual,6.88
A004250,NPC,12,2017,Annual,6.72
A004250,NPC,12,2018,Annual,5.83
A004250,NPC,12,2019,Annual,7.28
A004250,NPC,12,2020,Annual,7.14
A004250,NPC,12,2021,Annual,9.14
A004250,NPC,12,2022,Annual,7.03
A004250,NPC,12,2023,Annual,8.34
A004250,NPC,12,2024,Annual,
