Symbol,Name,결산월,회계년,주기,총자본(천원),총부채(천원),총자산(천원)
A339770,교촌에프앤비,12,2020,Annual,"153,520,964","76,008,565","229,529,529"
A339770,교촌에프앤비,12,2021,Annual,"179,809,580","74,918,333","254,727,913"
A339770,교촌에프앤비,12,2022,Annual,"179,218,785","125,754,598","304,973,383"
A339770,교촌에프앤비,12,2023,Annual,"185,573,863","140,790,677","326,364,541"
A339770,교촌에프앤비,12,2024,Annual,,,
A092790,넥스틸,12,2011,Annual,"34,687,405","194,929,953","229,617,358"
A092790,넥스틸,12,2012,Annual,"42,845,716","179,505,099","222,350,815"
A092790,넥스틸,12,2013,Annual,"50,380,364","210,002,924","260,383,288"
A092790,넥스틸,12,2014,Annual,"75,025,055","273,538,799","348,563,854"
A092790,넥스틸,12,2015,Annual,"69,905,927","190,482,198","260,388,124"
A092790,넥스틸,12,2016,Annual,"71,378,457","205,872,285","277,250,742"
A092790,넥스틸,12,2017,Annual,"76,178,230","180,214,959","256,393,189"
A092790,넥스틸,12,2018,Annual,"76,585,928","172,247,358","248,833,286"
A092790,넥스틸,12,2019,Annual,"71,863,467","192,028,998","263,892,465"
A092790,넥스틸,12,2020,Annual,"66,096,986","220,500,367","286,597,353"
A092790,넥스틸,12,2021,Annual,"101,502,813","315,069,585","416,572,398"
A092790,넥스틸,12,2022,Annual,"285,264,825","302,747,492","588,012,317"
A092790,넥스틸,12,2023,Annual,"444,944,994","197,535,614","642,480,608"
A092790,넥스틸,12,2024,Annual,,,
A450140,코오롱모빌리티그룹,12,2011,Annual,,,
A450140,코오롱모빌리티그룹,12,2012,Annual,,,
A450140,코오롱모빌리티그룹,12,2013,Annual,,,
A450140,코오롱모빌리티그룹,12,2014,Annual,,,
A450140,코오롱모빌리티그룹,12,2015,Annual,,,
A450140,코오롱모빌리티그룹,12,2016,Annual,,,
A450140,코오롱모빌리티그룹,12,2017,Annual,,,
A450140,코오롱모빌리티그룹,12,2018,Annual,,,
A450140,코오롱모빌리티그룹,12,2019,Annual,,,
A450140,코오롱모빌리티그룹,12,2020,Annual,,,
A450140,코오롱모빌리티그룹,12,2021,Annual,,,
A450140,코오롱모빌리티그룹,12,2022,Annual,,,
A450140,코오롱모빌리티그룹,12,2023,Annual,"190,517,018","613,782,506","804,299,524"
A450140,코오롱모빌리티그룹,12,2024,Annual,,,
A001250,GS글로벌,12,2011,Annual,"258,175,050","807,889,403","1,066,064,452"
A001250,GS글로벌,12,2012,Annual,"272,950,352","871,082,337","1,144,032,690"
A001250,GS글로벌,12,2013,Annual,"256,672,650","443,643,022","700,315,672"
A001250,GS글로벌,12,2014,Annual,"251,709,381","604,901,681","856,611,062"
A001250,GS글로벌,12,2015,Annual,"202,724,945","597,989,808","800,714,753"
A001250,GS글로벌,12,2016,Annual,"354,264,952","972,158,080","1,326,423,033"
A001250,GS글로벌,12,2017,Annual,"387,668,916","1,010,185,598","1,397,854,513"
A001250,GS글로벌,12,2018,Annual,"403,094,936","932,911,606","1,336,006,542"
A001250,GS글로벌,12,2019,Annual,"379,923,791","825,321,064","1,205,244,855"
A001250,GS글로벌,12,2020,Annual,"299,015,825","657,805,876","956,821,701"
A001250,GS글로벌,12,2021,Annual,"342,513,754","1,100,168,067","1,442,681,821"
A001250,GS글로벌,12,2022,Annual,"406,714,434","1,012,698,525","1,419,412,958"
A001250,GS글로벌,12,2023,Annual,"447,988,124","953,110,257","1,401,098,380"
A001250,GS글로벌,12,2024,Annual,,,
A001080,만호제강,6,2011,Annual,"199,041,194","46,228,398","245,269,591"
A001080,만호제강,6,2012,Annual,"206,302,320","49,939,645","256,241,965"
A001080,만호제강,6,2013,Annual,"212,516,235","56,926,444","269,442,679"
A001080,만호제강,6,2014,Annual,"217,813,274","45,901,280","263,714,554"
A001080,만호제강,6,2015,Annual,"224,449,893","47,882,410","272,332,303"
A001080,만호제강,6,2016,Annual,"226,373,958","43,662,380","270,036,338"
A001080,만호제강,6,2017,Annual,"228,769,709","20,649,356","249,419,065"
A001080,만호제강,6,2018,Annual,"230,121,702","21,932,672","252,054,374"
A001080,만호제강,6,2019,Annual,"230,389,672","18,875,423","249,265,095"
A001080,만호제강,6,2020,Annual,"232,298,905","17,451,274","249,750,179"
A001080,만호제강,6,2021,Annual,"233,062,686","25,179,107","258,241,793"
A001080,만호제강,6,2022,Annual,"249,989,355","25,657,000","275,646,355"
A001080,만호제강,6,2023,Annual,"257,656,265","22,325,402","279,981,667"
A001080,만호제강,6,2024,Annual,,,
A006840,AK홀딩스,12,2011,Annual,"350,996,759","446,398,508","797,395,267"
A006840,AK홀딩스,12,2012,Annual,"510,815,136","551,197,541","1,062,012,676"
A006840,AK홀딩스,12,2013,Annual,"635,021,459","1,739,973,013","2,374,994,472"
A006840,AK홀딩스,12,2014,Annual,"827,012,591","1,946,141,284","2,773,153,876"
A006840,AK홀딩스,12,2015,Annual,"901,593,459","1,593,921,534","2,495,514,993"
A006840,AK홀딩스,12,2016,Annual,"1,011,420,745","1,730,525,758","2,741,946,503"
A006840,AK홀딩스,12,2017,Annual,"1,152,064,058","1,792,720,288","2,944,784,347"
A006840,AK홀딩스,12,2018,Annual,"1,473,897,641","1,924,033,598","3,397,931,239"
A006840,AK홀딩스,12,2019,Annual,"1,429,938,888","2,898,025,667","4,327,964,555"
A006840,AK홀딩스,12,2020,Annual,"1,262,662,063","2,889,429,546","4,152,091,609"
A006840,AK홀딩스,12,2021,Annual,"1,202,359,271","3,346,377,386","4,548,736,657"
A006840,AK홀딩스,12,2022,Annual,"1,263,368,990","3,721,996,782","4,985,365,771"
A006840,AK홀딩스,12,2023,Annual,"1,294,261,200","4,020,733,884","5,314,995,084"
A006840,AK홀딩스,12,2024,Annual,,,
A027970,한국제지,12,2011,Annual,"34,198,914","156,295,362","190,494,276"
A027970,한국제지,12,2012,Annual,"84,491,870","156,091,126","240,582,996"
A027970,한국제지,12,2013,Annual,"22,669,224","186,132,999","208,802,223"
A027970,한국제지,12,2014,Annual,"9,745,441","167,205,494","176,950,935"
A027970,한국제지,12,2015,Annual,"3,342,561","166,797,085","170,139,647"
A027970,한국제지,12,2016,Annual,"12,693,134","159,588,904","172,282,038"
A027970,한국제지,12,2017,Annual,"18,601,874","155,077,020","173,678,893"
A027970,한국제지,12,2018,Annual,"26,839,659","151,911,971","178,751,630"
A027970,한국제지,12,2019,Annual,"37,909,539","149,923,675","187,833,215"
A027970,한국제지,12,2020,Annual,"87,770,913","101,773,515","189,544,428"
A027970,한국제지,12,2021,Annual,"97,946,294","97,387,327","195,333,621"
A027970,한국제지,12,2022,Annual,"411,123,502","259,472,597","670,596,099"
A027970,한국제지,12,2023,Annual,"438,476,377","298,373,445","736,849,823"
A027970,한국제지,12,2024,Annual,,,
A234080,JW생명과학,12,2011,Annual,"63,464,035","106,504,436","169,968,471"
A234080,JW생명과학,12,2012,Annual,"68,357,935","87,700,643","156,058,578"
A234080,JW생명과학,12,2013,Annual,"69,541,327","84,691,991","154,233,318"
A234080,JW생명과학,12,2014,Annual,"76,940,976","86,901,294","163,842,271"
A234080,JW생명과학,12,2015,Annual,"82,831,878","97,048,812","179,880,690"
A234080,JW생명과학,12,2016,Annual,"90,301,777","101,942,487","192,244,264"
A234080,JW생명과학,12,2017,Annual,"102,100,959","96,431,095","198,532,054"
A234080,JW생명과학,12,2018,Annual,"109,257,478","91,602,342","200,859,819"
A234080,JW생명과학,12,2019,Annual,"122,615,499","78,788,450","201,403,949"
A234080,JW생명과학,12,2020,Annual,"132,493,877","81,908,139","214,402,016"
A234080,JW생명과학,12,2021,Annual,"131,492,018","87,974,591","219,466,609"
A234080,JW생명과학,12,2022,Annual,"140,332,435","112,609,683","252,942,118"
A234080,JW생명과학,12,2023,Annual,"159,393,122","96,443,271","255,836,393"
A234080,JW생명과학,12,2024,Annual,,,
A214420,토니모리,12,2011,Annual,"9,314,657","38,090,460","47,405,117"
A214420,토니모리,12,2012,Annual,"20,856,098","40,143,388","60,999,486"
A214420,토니모리,12,2013,Annual,"38,140,495","41,882,360","80,022,854"
A214420,토니모리,12,2014,Annual,"49,625,357","47,721,652","97,347,010"
A214420,토니모리,12,2015,Annual,"117,017,542","38,558,727","155,576,269"
A214420,토니모리,12,2016,Annual,"127,100,781","54,760,774","181,861,555"
A214420,토니모리,12,2017,Annual,"114,181,038","85,480,793","199,661,831"
A214420,토니모리,12,2018,Annual,"105,523,034","98,660,188","204,183,223"
A214420,토니모리,12,2019,Annual,"98,577,758","142,299,572","240,877,330"
A214420,토니모리,12,2020,Annual,"67,272,870","126,955,131","194,228,001"
A214420,토니모리,12,2021,Annual,"95,290,037","106,805,775","202,095,813"
A214420,토니모리,12,2022,Annual,"97,383,029","101,679,025","199,062,054"
A214420,토니모리,12,2023,Annual,"101,358,383","101,250,686","202,609,068"
A214420,토니모리,12,2024,Annual,,,
A005680,삼영전자,12,2011,Annual,"427,348,283","41,984,561","469,332,844"
A005680,삼영전자,12,2012,Annual,"426,293,653","29,947,577","456,241,229"
A005680,삼영전자,12,2013,Annual,"437,169,121","29,826,151","466,995,272"
A005680,삼영전자,12,2014,Annual,"452,916,697","28,600,387","481,517,084"
A005680,삼영전자,12,2015,Annual,"463,273,637","23,488,555","486,762,192"
A005680,삼영전자,12,2016,Annual,"468,629,573","23,944,053","492,573,626"
A005680,삼영전자,12,2017,Annual,"470,832,971","26,767,562","497,600,533"
A005680,삼영전자,12,2018,Annual,"480,471,440","27,549,993","508,021,433"
A005680,삼영전자,12,2019,Annual,"484,393,092","18,289,511","502,682,603"
A005680,삼영전자,12,2020,Annual,"490,894,305","22,979,317","513,873,622"
A005680,삼영전자,12,2021,Annual,"511,758,521","31,882,386","543,640,907"
A005680,삼영전자,12,2022,Annual,"522,913,834","20,693,875","543,607,710"
A005680,삼영전자,12,2023,Annual,"529,626,205","14,416,675","544,042,880"
A005680,삼영전자,12,2024,Annual,,,
A462520,조선내화,12,2011,Annual,,,
A462520,조선내화,12,2012,Annual,,,
A462520,조선내화,12,2013,Annual,,,
A462520,조선내화,12,2014,Annual,,,
A462520,조선내화,12,2015,Annual,,,
A462520,조선내화,12,2016,Annual,,,
A462520,조선내화,12,2017,Annual,,,
A462520,조선내화,12,2018,Annual,,,
A462520,조선내화,12,2019,Annual,,,
A462520,조선내화,12,2020,Annual,,,
A462520,조선내화,12,2021,Annual,,,
A462520,조선내화,12,2022,Annual,,,
A462520,조선내화,12,2023,Annual,"220,825,237","217,208,546","438,033,783"
A462520,조선내화,12,2024,Annual,,,
A002100,경농,12,2011,Annual,"142,986,220","30,787,882","173,774,102"
A002100,경농,12,2012,Annual,"151,738,994","117,673,838","269,412,832"
A002100,경농,12,2013,Annual,"163,157,512","92,827,213","255,984,725"
A002100,경농,12,2014,Annual,"168,915,900","115,707,163","284,623,063"
A002100,경농,12,2015,Annual,"174,667,648","141,674,205","316,341,853"
A002100,경농,12,2016,Annual,"183,969,132","136,946,019","320,915,151"
A002100,경농,12,2017,Annual,"192,152,986","143,720,912","335,873,898"
A002100,경농,12,2018,Annual,"201,453,891","155,806,650","357,260,541"
A002100,경농,12,2019,Annual,"201,885,272","168,988,819","370,874,091"
A002100,경농,12,2020,Annual,"211,372,233","160,153,423","371,525,656"
A002100,경농,12,2021,Annual,"236,809,394","151,976,386","388,785,779"
A002100,경농,12,2022,Annual,"260,484,164","188,148,525","448,632,689"
A002100,경농,12,2023,Annual,"268,461,032","180,131,702","448,592,734"
A002100,경농,12,2024,Annual,,,
A011000,진원생명과학,12,2011,Annual,"33,794,273","6,668,210","40,462,483"
A011000,진원생명과학,12,2012,Annual,"26,740,777","13,220,473","39,961,250"
A011000,진원생명과학,12,2013,Annual,"23,710,828","8,109,600","31,820,428"
A011000,진원생명과학,12,2014,Annual,"34,731,187","6,034,972","40,766,159"
A011000,진원생명과학,12,2015,Annual,"39,438,882","8,252,365","47,691,247"
A011000,진원생명과학,12,2016,Annual,"35,852,185","29,809,403","65,661,589"
A011000,진원생명과학,12,2017,Annual,"36,540,306","9,093,752","45,634,058"
A011000,진원생명과학,12,2018,Annual,"29,410,157","19,885,704","49,295,861"
A011000,진원생명과학,12,2019,Annual,"24,060,167","27,092,146","51,152,312"
A011000,진원생명과학,12,2020,Annual,"98,508,792","38,061,744","136,570,536"
A011000,진원생명과학,12,2021,Annual,"206,506,769","44,349,792","250,856,561"
A011000,진원생명과학,12,2022,Annual,"181,471,293","41,395,394","222,866,687"
A011000,진원생명과학,12,2023,Annual,"111,489,208","39,518,498","151,007,705"
A011000,진원생명과학,12,2024,Annual,,,
A035510,신세계 I&C,12,2011,Annual,"128,402,131","54,369,386","182,771,518"
A035510,신세계 I&C,12,2012,Annual,"141,825,232","48,270,584","190,095,817"
A035510,신세계 I&C,12,2013,Annual,"153,061,883","41,778,305","194,840,188"
A035510,신세계 I&C,12,2014,Annual,"161,455,246","47,433,399","208,888,645"
A035510,신세계 I&C,12,2015,Annual,"166,164,730","51,107,549","217,272,280"
A035510,신세계 I&C,12,2016,Annual,"165,573,289","55,284,266","220,857,555"
A035510,신세계 I&C,12,2017,Annual,"166,345,450","60,662,107","227,007,557"
A035510,신세계 I&C,12,2018,Annual,"192,270,155","113,491,327","305,761,482"
A035510,신세계 I&C,12,2019,Annual,"199,235,732","90,518,811","289,754,543"
A035510,신세계 I&C,12,2020,Annual,"211,330,266","72,335,931","283,666,197"
A035510,신세계 I&C,12,2021,Annual,"276,303,439","77,831,503","354,134,942"
A035510,신세계 I&C,12,2022,Annual,"363,935,340","118,998,740","482,934,080"
A035510,신세계 I&C,12,2023,Annual,"382,241,046","94,320,452","476,561,498"
A035510,신세계 I&C,12,2024,Annual,,,
A009580,무림P&P,12,2011,Annual,"548,259,814","670,520,547","1,218,780,361"
A009580,무림P&P,12,2012,Annual,"559,411,256","678,191,544","1,237,602,800"
A009580,무림P&P,12,2013,Annual,"574,707,268","656,372,864","1,231,080,132"
A009580,무림P&P,12,2014,Annual,"546,921,573","602,773,860","1,149,695,432"
A009580,무림P&P,12,2015,Annual,"546,281,799","621,743,991","1,168,025,790"
A009580,무림P&P,12,2016,Annual,"534,096,662","561,198,967","1,095,295,628"
A009580,무림P&P,12,2017,Annual,"563,220,942","539,196,324","1,102,417,266"
A009580,무림P&P,12,2018,Annual,"634,361,871","721,595,900","1,355,957,771"
A009580,무림P&P,12,2019,Annual,"620,557,157","729,754,371","1,350,311,527"
A009580,무림P&P,12,2020,Annual,"601,417,390","829,022,676","1,430,440,066"
A009580,무림P&P,12,2021,Annual,"618,941,984","864,649,855","1,483,591,839"
A009580,무림P&P,12,2022,Annual,"662,689,181","941,368,622","1,604,057,803"
A009580,무림P&P,12,2023,Annual,"630,374,034","992,596,055","1,622,970,089"
A009580,무림P&P,12,2024,Annual,,,
A030210,다올투자증권,3,2011,Annual,"498,476,168","1,303,411,876","1,801,888,044"
A030210,다올투자증권,3,2012,Annual,"479,222,903","1,480,852,090","1,960,074,992"
A030210,다올투자증권,12,2013,Annual,"429,997,708","463,773,076","893,770,784"
A030210,다올투자증권,12,2014,Annual,"377,688,160","666,092,114","1,043,780,274"
A030210,다올투자증권,12,2015,Annual,"421,202,220","599,228,183","1,020,430,402"
A030210,다올투자증권,12,2016,Annual,"457,858,805","901,713,934","1,359,572,739"
A030210,다올투자증권,12,2017,Annual,"490,326,381","1,398,572,988","1,888,899,369"
A030210,다올투자증권,12,2018,Annual,"526,887,512","1,223,857,129","1,750,744,641"
A030210,다올투자증권,12,2019,Annual,"580,461,886","2,279,169,400","2,859,631,287"
A030210,다올투자증권,12,2020,Annual,"589,329,689","3,766,921,211","4,356,250,899"
A030210,다올투자증권,12,2021,Annual,"967,675,657","8,261,480,968","9,229,156,625"
A030210,다올투자증권,12,2022,Annual,"986,415,923","8,517,287,853","9,503,703,776"
A030210,다올투자증권,12,2023,Annual,"830,518,071","8,381,319,281","9,211,837,352"
A030210,다올투자증권,12,2024,Annual,,,
A363280,티와이홀딩스,12,2011,Annual,,,
A363280,티와이홀딩스,12,2012,Annual,,,
A363280,티와이홀딩스,12,2013,Annual,,,
A363280,티와이홀딩스,12,2014,Annual,,,
A363280,티와이홀딩스,12,2015,Annual,,,
A363280,티와이홀딩스,12,2016,Annual,,,
A363280,티와이홀딩스,12,2017,Annual,,,
A363280,티와이홀딩스,12,2018,Annual,,,
A363280,티와이홀딩스,12,2019,Annual,,,
A363280,티와이홀딩스,12,2020,Annual,"1,292,784,350","710,783,396","2,003,567,746"
A363280,티와이홀딩스,12,2021,Annual,"1,423,671,833","708,502,450","2,132,174,283"
A363280,티와이홀딩스,12,2022,Annual,"1,546,364,262","736,598,802","2,282,963,063"
A363280,티와이홀딩스,12,2023,Annual,"734,455,675","1,373,856,002","2,108,311,676"
A363280,티와이홀딩스,12,2024,Annual,,,
A016450,한세예스24홀딩스,12,2011,Annual,"283,176,777","409,973,966","693,150,743"
A016450,한세예스24홀딩스,12,2012,Annual,"331,650,867","445,761,214","777,412,081"
A016450,한세예스24홀딩스,12,2013,Annual,"371,920,263","501,540,084","873,460,346"
A016450,한세예스24홀딩스,12,2014,Annual,"446,263,927","675,055,076","1,121,319,003"
A016450,한세예스24홀딩스,12,2015,Annual,"549,245,557","886,895,297","1,436,140,855"
A016450,한세예스24홀딩스,12,2016,Annual,"679,999,649","1,060,589,595","1,740,589,243"
A016450,한세예스24홀딩스,12,2017,Annual,"701,223,896","992,421,144","1,693,645,040"
A016450,한세예스24홀딩스,12,2018,Annual,"617,737,294","1,060,579,093","1,678,316,387"
A016450,한세예스24홀딩스,12,2019,Annual,"595,905,875","1,135,524,402","1,731,430,277"
A016450,한세예스24홀딩스,12,2020,Annual,"745,784,580","1,094,228,156","1,840,012,735"
A016450,한세예스24홀딩스,12,2021,Annual,"949,352,232","1,291,920,827","2,241,273,060"
A016450,한세예스24홀딩스,12,2022,Annual,"831,517,509","1,205,446,232","2,036,963,741"
A016450,한세예스24홀딩스,12,2023,Annual,"963,656,730","1,188,689,217","2,152,345,947"
A016450,한세예스24홀딩스,12,2024,Annual,,,
A460850,동국씨엠,12,2011,Annual,,,
A460850,동국씨엠,12,2012,Annual,,,
A460850,동국씨엠,12,2013,Annual,,,
A460850,동국씨엠,12,2014,Annual,,,
A460850,동국씨엠,12,2015,Annual,,,
A460850,동국씨엠,12,2016,Annual,,,
A460850,동국씨엠,12,2017,Annual,,,
A460850,동국씨엠,12,2018,Annual,,,
A460850,동국씨엠,12,2019,Annual,,,
A460850,동국씨엠,12,2020,Annual,,,
A460850,동국씨엠,12,2021,Annual,,,
A460850,동국씨엠,12,2022,Annual,,,
A460850,동국씨엠,12,2023,Annual,"961,632,609","749,101,898","1,710,734,507"
A460850,동국씨엠,12,2024,Annual,,,
A044450,KSS해운,12,2011,Annual,"133,663,450","156,547,816","290,211,266"
A044450,KSS해운,12,2012,Annual,"137,320,751","171,791,446","309,112,196"
A044450,KSS해운,12,2013,Annual,"160,754,932","178,301,241","339,056,173"
A044450,KSS해운,12,2014,Annual,"184,349,598","310,586,610","494,936,208"
A044450,KSS해운,12,2015,Annual,"212,129,704","333,550,200","545,679,903"
A044450,KSS해운,12,2016,Annual,"236,009,707","411,978,477","647,988,184"
A044450,KSS해운,12,2017,Annual,"227,384,051","677,378,952","904,763,003"
A044450,KSS해운,12,2018,Annual,"251,235,605","653,237,720","904,473,325"
A044450,KSS해운,12,2019,Annual,"280,999,714","676,238,454","957,238,169"
A044450,KSS해운,12,2020,Annual,"268,856,001","800,671,677","1,069,527,678"
A044450,KSS해운,12,2021,Annual,"342,824,644","1,103,404,278","1,446,228,923"
A044450,KSS해운,12,2022,Annual,"406,280,228","1,252,892,415","1,659,172,643"
A044450,KSS해운,12,2023,Annual,"420,480,242","1,235,554,637","1,656,034,880"
A044450,KSS해운,12,2024,Annual,,,
A004250,NPC,12,2011,Annual,"119,731,153","119,194,756","238,925,909"
A004250,NPC,12,2012,Annual,"138,032,426","120,022,732","258,055,159"
A004250,NPC,12,2013,Annual,"160,547,900","144,698,855","305,246,755"
A004250,NPC,12,2014,Annual,"184,958,523","120,705,928","305,664,451"
A004250,NPC,12,2015,Annual,"208,784,130","135,173,092","343,957,222"
A004250,NPC,12,2016,Annual,"246,321,033","152,988,145","399,309,178"
A004250,NPC,12,2017,Annual,"250,556,863","129,812,631","380,369,494"
A004250,NPC,12,2018,Annual,"261,010,019","131,830,405","392,840,424"
A004250,NPC,12,2019,Annual,"284,202,841","119,562,522","403,765,363"
A004250,NPC,12,2020,Annual,"295,383,388","115,195,206","410,578,593"
A004250,NPC,12,2021,Annual,"323,206,045","176,774,337","499,980,383"
A004250,NPC,12,2022,Annual,"344,414,424","182,861,270","527,275,693"
A004250,NPC,12,2023,Annual,"364,886,720","172,746,134","537,632,854"
A004250,NPC,12,2024,Annual,,,
A002390,한독,12,2011,Annual,"278,336,522","129,876,434","408,212,956"
A002390,한독,12,2012,Annual,"287,252,080","149,141,042","436,393,122"
A002390,한독,12,2013,Annual,"294,276,404","179,252,807","473,529,212"
A002390,한독,12,2014,Annual,"307,774,117","207,712,898","515,487,015"
A002390,한독,12,2015,Annual,"303,705,583","226,881,695","530,587,277"
A002390,한독,12,2016,Annual,"289,250,347","333,598,608","622,848,956"
A002390,한독,12,2017,Annual,"290,711,381","348,634,727","639,346,109"
A002390,한독,12,2018,Annual,"313,375,884","339,240,243","652,616,127"
A002390,한독,12,2019,Annual,"343,994,841","404,672,385","748,667,226"
A002390,한독,12,2020,Annual,"381,848,928","437,077,758","818,926,687"
A002390,한독,12,2021,Annual,"383,996,411","457,565,421","841,561,832"
A002390,한독,12,2022,Annual,"381,856,043","489,250,128","871,106,170"
A002390,한독,12,2023,Annual,"340,633,133","449,706,525","790,339,658"
A002390,한독,12,2024,Annual,,,
A000520,삼일제약,12,2011,Annual,"66,604,076","54,598,937","121,203,013"
A000520,삼일제약,12,2012,Annual,"62,873,767","48,122,139","110,995,906"
A000520,삼일제약,12,2013,Annual,"70,026,936","45,681,965","115,708,901"
A000520,삼일제약,12,2014,Annual,"55,415,123","52,875,901","108,291,024"
A000520,삼일제약,12,2015,Annual,"54,410,255","44,901,633","99,311,888"
A000520,삼일제약,12,2016,Annual,"52,870,789","48,124,700","100,995,489"
A000520,삼일제약,12,2017,Annual,"51,167,279","84,309,810","135,477,089"
A000520,삼일제약,12,2018,Annual,"56,082,999","91,865,621","147,948,619"
A000520,삼일제약,12,2019,Annual,"62,272,436","121,602,282","183,874,717"
A000520,삼일제약,12,2020,Annual,"63,551,209","128,109,718","191,660,927"
A000520,삼일제약,12,2021,Annual,"65,746,493","160,658,491","226,404,983"
A000520,삼일제약,12,2022,Annual,"125,819,596","230,880,901","356,700,497"
A000520,삼일제약,12,2023,Annual,"127,827,372","242,852,725","370,680,097"
A000520,삼일제약,12,2024,Annual,,,
A090350,노루페인트,12,2011,Annual,"222,464,331","266,806,019","489,270,350"
A090350,노루페인트,12,2012,Annual,"222,705,225","304,840,457","527,545,682"
A090350,노루페인트,12,2013,Annual,"230,644,925","298,242,861","528,887,786"
A090350,노루페인트,12,2014,Annual,"241,258,376","302,961,719","544,220,095"
A090350,노루페인트,12,2015,Annual,"271,200,294","301,690,604","572,890,897"
A090350,노루페인트,12,2016,Annual,"276,454,031","294,128,326","570,582,358"
A090350,노루페인트,12,2017,Annual,"299,029,824","292,787,685","591,817,509"
A090350,노루페인트,12,2018,Annual,"307,805,863","299,639,080","607,444,943"
A090350,노루페인트,12,2019,Annual,"322,368,611","304,973,894","627,342,505"
A090350,노루페인트,12,2020,Annual,"333,862,156","332,796,975","666,659,131"
A090350,노루페인트,12,2021,Annual,"344,991,439","325,655,495","670,646,934"
A090350,노루페인트,12,2022,Annual,"352,673,416","315,503,886","668,177,302"
A090350,노루페인트,12,2023,Annual,"374,279,148","294,352,125","668,631,273"
A090350,노루페인트,12,2024,Annual,,,
A081000,일진다이아,12,2011,Annual,"62,218,231","55,963,591","118,181,822"
A081000,일진다이아,12,2012,Annual,"68,219,506","66,169,306","134,388,811"
A081000,일진다이아,12,2013,Annual,"69,637,690","64,186,314","133,824,004"
A081000,일진다이아,12,2014,Annual,"70,238,860","68,732,692","138,971,553"
A081000,일진다이아,12,2015,Annual,"80,656,787","60,362,249","141,019,036"
A081000,일진다이아,12,2016,Annual,"84,812,035","61,669,816","146,481,852"
A081000,일진다이아,12,2017,Annual,"98,061,785","58,873,749","156,935,533"
A081000,일진다이아,12,2018,Annual,"103,254,089","56,641,641","159,895,730"
A081000,일진다이아,12,2019,Annual,"185,038,459","64,780,549","249,819,008"
A081000,일진다이아,12,2020,Annual,"188,537,574","59,150,952","247,688,526"
A081000,일진다이아,12,2021,Annual,"535,076,856","106,685,387","641,762,242"
A081000,일진다이아,12,2022,Annual,"527,965,220","71,340,431","599,305,652"
A081000,일진다이아,12,2023,Annual,"531,849,508","62,179,847","594,029,355"
A081000,일진다이아,12,2024,Annual,,,
A107590,미원홀딩스,12,2011,Annual,"90,040,757","28,572,302","118,613,059"
A107590,미원홀딩스,12,2012,Annual,"118,992,946","28,905,090","147,898,036"
A107590,미원홀딩스,12,2013,Annual,"151,346,257","31,196,554","182,542,811"
A107590,미원홀딩스,12,2014,Annual,"172,465,582","31,060,932","203,526,514"
A107590,미원홀딩스,12,2015,Annual,"192,424,218","31,916,230","224,340,447"
A107590,미원홀딩스,12,2016,Annual,"216,535,744","38,301,796","254,837,540"
A107590,미원홀딩스,12,2017,Annual,"122,367,439","41,459,750","163,827,190"
A107590,미원홀딩스,12,2018,Annual,"132,068,457","89,947,022","222,015,479"
A107590,미원홀딩스,12,2019,Annual,"197,610,545","117,560,804","315,171,350"
A107590,미원홀딩스,12,2020,Annual,"198,267,345","132,989,918","331,257,263"
A107590,미원홀딩스,12,2021,Annual,"235,758,441","191,049,964","426,808,405"
A107590,미원홀딩스,12,2022,Annual,"256,303,690","229,582,717","485,886,407"
A107590,미원홀딩스,12,2023,Annual,"269,928,526","197,574,631","467,503,158"
A107590,미원홀딩스,12,2024,Annual,,,
A000860,강남제비스코,12,2011,Annual,"303,697,862","78,590,176","382,288,039"
A000860,강남제비스코,12,2012,Annual,"327,744,309","88,384,235","416,128,544"
A000860,강남제비스코,12,2013,Annual,"366,146,007","94,413,142","460,559,150"
A000860,강남제비스코,12,2014,Annual,"399,739,719","91,045,721","490,785,440"
A000860,강남제비스코,12,2015,Annual,"435,044,200","87,215,945","522,260,145"
A000860,강남제비스코,12,2016,Annual,"464,239,068","96,695,309","560,934,377"
A000860,강남제비스코,12,2017,Annual,"484,924,569","99,759,713","584,684,282"
A000860,강남제비스코,12,2018,Annual,"549,542,540","108,323,509","657,866,050"
A000860,강남제비스코,12,2019,Annual,"561,179,870","111,090,443","672,270,313"
A000860,강남제비스코,12,2020,Annual,"582,498,989","129,656,840","712,155,829"
A000860,강남제비스코,12,2021,Annual,"661,926,965","242,083,988","904,010,952"
A000860,강남제비스코,12,2022,Annual,"678,845,783","278,945,532","957,791,315"
A000860,강남제비스코,12,2023,Annual,"692,097,371","293,589,356","985,686,727"
A000860,강남제비스코,12,2024,Annual,,,
A100250,진양홀딩스,12,2011,Annual,"357,823,686","158,804,715","516,628,401"
A100250,진양홀딩스,12,2012,Annual,"352,874,506","154,878,392","507,752,899"
A100250,진양홀딩스,12,2013,Annual,"367,118,981","161,079,201","528,198,182"
A100250,진양홀딩스,12,2014,Annual,"376,855,148","157,076,399","533,931,547"
A100250,진양홀딩스,12,2015,Annual,"368,261,929","168,364,272","536,626,201"
A100250,진양홀딩스,12,2016,Annual,"393,773,447","160,489,410","554,262,857"
A100250,진양홀딩스,12,2017,Annual,"400,311,568","152,403,272","552,714,840"
A100250,진양홀딩스,12,2018,Annual,"359,086,455","137,075,458","496,161,913"
