종목명,총부채_2011,총부채_2012,총부채_2013,총부채_2014,총부채_2015,총부채_2016,총부채_2017,총부채_2018,총부채_2019,총부채_2020,총부채_2021,총부채_2022,총부채_2023,총자산_2011,총자산_2012,총자산_2013,총자산_2014,총자산_2015,총자산_2016,총자산_2017,총자산_2018,총자산_2019,총자산_2020,총자산_2021,총자산_2022,총자산_2023
삼화콘덴서,81371078.0,75558618.0,70039413.0,62854043.0,65691488.0,68319927.0,68711036.0,92675963.0,60938447.0,60145259.0,66356721.0,62021312.0,62806573.0,134135332.0,130194292.0,123843987.0,108844264.0,112945263.0,121688274.0,137715527.0,220047088.0,214833603.0,234968255.0,269298659.0,287453833.0,308031065.0
삼화페인트,192495788.0,203002993.0,224709732.0,225407673.0,224113683.0,230586496.0,249893719.0,276200374.0,278473245.0,301977867.0,316175727.0,287461316.0,281560003.0,402168526.0,424727541.0,475571109.0,505069756.0,511933172.0,526308223.0,542305992.0,557979480.0,560640700.0,594292974.0,612097736.0,587186274.0,590613614.0
상신브레이크,138908181.0,149592493.0,167631817.0,187704424.0,195048307.0,197258543.0,226577497.0,255831617.0,275371400.0,269841443.0,305186258.0,346980657.0,353038165.0,220883454.0,233901216.0,267736469.0,301270271.0,334387254.0,353061766.0,398021129.0,429300584.0,452252700.0,440014845.0,493641122.0,544569686.0,564873379.0
새론오토모티브,50205645.0,44412368.0,46502490.0,42787909.0,48211320.0,49602344.0,46988154.0,44700683.0,42571401.0,30173636.0,29993562.0,26237447.0,27269308.0,181333153.0,180692123.0,202754394.0,219396999.0,245988030.0,263741756.0,266613285.0,267051610.0,255546739.0,248085258.0,268378498.0,256209762.0,257571092.0
샘표,72115865.0,97030047.0,100776660.0,87275768.0,99216554.0,10168431.0,94771244.0,87883249.0,82167107.0,90148032.0,129328227.0,138655949.0,144770085.0,235771801.0,234104260.0,243776745.0,235219022.0,257318444.0,118579705.0,311564694.0,320918955.0,338575304.0,381155550.0,442738149.0,465919907.0,474583603.0
서연,777547476.0,911215485.0,1236325564.0,1380652868.0,1614705534.0,1861456610.0,1767655486.0,1746036488.0,1410355863.0,1324421697.0,1231606779.0,1319636711.0,1556642713.0,1218064342.0,1443122649.0,1909609095.0,2266575394.0,2595484129.0,2933486634.0,2767655964.0,2696306676.0,2215362000.0,2151012180.0,2137879391.0,2323543347.0,2771870653.0
서울가스,652119388.0,791732663.0,733692533.0,766908889.0,562530655.0,576108785.0,629337695.0,421118210.0,615585177.0,655228369.0,623830584.0,818373686.0,709423037.0,1318228573.0,1519546129.0,1532935627.0,1626692334.0,1436635554.0,1466624997.0,1545885280.0,1368620519.0,1583402075.0,1689713126.0,1662601876.0,1871342447.0,1777219780.0
서울식품,23732411.0,26185573.0,24818996.0,26830422.0,32506719.0,35770472.0,50185229.0,49858736.0,51005016.0,46385830.0,46261760.0,42534581.0,44090117.0,46418998.0,50335004.0,49510239.0,51525320.0,58399491.0,62622598.0,76890434.0,77402788.0,75967415.0,74752325.0,72278884.0,70853362.0,70814891.0
서원,247405500.0,310401978.0,187233665.0,188578529.0,178299104.0,131042762.0,119123467.0,114820929.0,114319100.0,120382590.0,154493744.0,129996556.0,123001609.0,388794060.0,456603539.0,298200155.0,287479510.0,244994346.0,223594647.0,212303072.0,220110079.0,221983443.0,225954131.0,293365978.0,266232857.0,246997269.0
서흥,225365553.0,266513547.0,248316187.0,253919692.0,293712942.0,297451688.0,294448388.0,330928258.0,379866417.0,389007506.0,380086403.0,456694418.0,516668522.0,434227525.0,466466906.0,466545008.0,491207876.0,556754829.0,585890727.0,595288907.0,639100630.0,708861042.0,765989776.0,809954854.0,926418536.0,993737056.0
선도전기,27766740.0,25095553.0,51173033.0,55943701.0,57318191.0,65102062.0,67989947.0,65262609.0,80506187.0,84878609.0,88951576.0,76037003.0,69366338.0,101053375.0,98958167.0,128582447.0,132827723.0,135947962.0,146601414.0,158151937.0,149094572.0,167027319.0,171389483.0,146217075.0,113976353.0,92323070.0
SUN&L,222494622.0,188394116.0,254663055.0,255674068.0,290639990.0,295354758.0,350240945.0,370234851.0,326752710.0,325109521.0,397875441.0,373988182.0,396711706.0,494311778.0,454078035.0,519216425.0,523959616.0,563581137.0,577876290.0,615266036.0,625332075.0,543553941.0,528379079.0,566176957.0,524434320.0,628100647.0
성문전자,18136562.0,9656933.0,19662819.0,24377558.0,16713689.0,16083918.0,13689929.0,13901637.0,15096844.0,13826330.0,23623581.0,25167616.0,24201250.0,55202224.0,43168506.0,49764693.0,51557111.0,45273303.0,44116408.0,42991994.0,43264101.0,42506307.0,40358770.0,54386004.0,57241316.0,60912720.0
성보화학,14603154.0,14060836.0,13008776.0,15490870.0,17873419.0,33954767.0,24209589.0,29677032.0,25812627.0,22532879.0,36424835.0,33383212.0,33110290.0,100586249.0,101598444.0,101953108.0,106396073.0,107552970.0,194504487.0,185623186.0,183365495.0,172441360.0,159209820.0,172156874.0,170785287.0,165627372.0
성신양회,815683532.0,793732508.0,796053887.0,769014634.0,767485430.0,698514578.0,649599498.0,674513344.0,629142449.0,682849243.0,707589359.0,791369380.0,772175804.0,1151105428.0,1122491013.0,1144285222.0,1115653993.0,1072795123.0,1016264029.0,1023425233.0,1061390657.0,1029404716.0,1090267313.0,1121595053.0,1187583002.0,1310199053.0
성창기업지주,178121762.0,71086428.0,70586217.0,84894378.0,83558012.0,132685398.0,152137835.0,159282203.0,177896782.0,174455182.0,164488268.0,224541467.0,195769131.0,307997635.0,328454337.0,324009225.0,334627316.0,362501569.0,636441018.0,654109414.0,648660747.0,703302244.0,707392787.0,703740105.0,820314255.0,769067175.0
세기상사,21301596.0,21182956.0,19522574.0,19660748.0,19595728.0,19792171.0,19359883.0,19318521.0,19117276.0,19870637.0,27800153.0,25060643.0,23943612.0,52280158.0,51562689.0,47846000.0,46499996.0,45133360.0,43903385.0,43038864.0,42664004.0,41553081.0,40517199.0,46388873.0,51641841.0,50999114.0
세방,325125264.0,291414580.0,254087369.0,213913791.0,201044062.0,189312008.0,177195243.0,173138298.0,289668542.0,311208175.0,347791902.0,277495007.0,287005143.0,908627879.0,903191339.0,900651214.0,890754587.0,918399831.0,939792735.0,953823780.0,988929794.0,1115951890.0,1164648378.0,1244948679.0,1280973787.0,1345241647.0
세방전지,222215306.0,187032791.0,222114976.0,228723214.0,233315365.0,259970683.0,255189592.0,285497291.0,455999231.0,378160846.0,472409464.0,430957932.0,498766535.0,712634498.0,772556142.0,870157611.0,927725912.0,1001384893.0,1086480434.0,1145352882.0,1267930429.0,1510688833.0,1514339389.0,1684408564.0,1676981981.0,1840970162.0
세아베스틸지주,711380114.0,809368105.0,785989793.0,925381905.0,1677317718.0,1542848235.0,1487814150.0,1723895063.0,1593798152.0,1566714422.0,1619635049.0,1846659305.0,1626121166.0,1999402385.0,2159086176.0,2209112063.0,2429299409.0,3593929795.0,3537087560.0,3590984649.0,3718893786.0,3576889161.0,3280434991.0,3525996555.0,3818404052.0,3665171001.0
세아제강,,,,,,,,500666740.0,457600804.0,456800611.0,548598492.0,636127563.0,538663133.0,,,,,,,,1054118541.0,1028798817.0,1052052852.0,1228191226.0,1465129429.0,1535913845.0
세아홀딩스,1692487930.0,1823125422.0,1732164681.0,1824326210.0,2403812278.0,2253717541.0,2208791945.0,2446572762.0,2424279025.0,2357914263.0,2674980509.0,2915366416.0,2681649313.0,3845130468.0,4008794418.0,3914700975.0,4141073291.0,5191468774.0,5177866749.0,5254771565.0,5453865784.0,5456657505.0,5084932952.0,5537774299.0,5919958905.0,5789382239.0
세우글로벌,3301998.0,3233853.0,3211134.0,5855327.0,5294419.0,7325258.0,8103823.0,10746944.0,5687964.0,4114500.0,4426591.0,4030129.0,6056709.0,31195672.0,32499611.0,33460342.0,36222786.0,36979514.0,39207914.0,40346907.0,43410663.0,45520999.0,47098886.0,48681238.0,49888721.0,54508702.0
세원이앤씨,265933550.0,258218904.0,196819794.0,225196184.0,210717982.0,178525831.0,162333712.0,161654955.0,182068359.0,154627981.0,122542234.0,115300761.0,153770418.0,376824470.0,367606792.0,298596250.0,306644621.0,347686361.0,374930308.0,353022768.0,329475571.0,358714548.0,324723875.0,292675905.0,282702160.0,343623738.0
세원정공,100196146.0,115028999.0,92074360.0,104785825.0,77565179.0,93378026.0,82717631.0,125634882.0,107650081.0,94841140.0,70776213.0,77647409.0,92873802.0,334739337.0,429357512.0,494928446.0,540744180.0,603983800.0,662998502.0,634556334.0,663953668.0,619489296.0,612803378.0,622152014.0,628831844.0,674081857.0
세이브존I&C,274523866.0,236960275.0,223588875.0,201592130.0,191534509.0,190883362.0,172757970.0,141163063.0,131317715.0,107305935.0,106318459.0,109458880.0,110440387.0,525403825.0,502882801.0,510939100.0,512623544.0,527906656.0,553360023.0,562561981.0,575796681.0,579249830.0,559381457.0,564254721.0,573569548.0,584799204.0
에스제이지세종,362798583.0,360669870.0,341345837.0,480131589.0,521155872.0,553081270.0,519712286.0,509643299.0,614829952.0,770626000.0,777174141.0,748025818.0,739910936.0,637756161.0,669607298.0,697570396.0,858809961.0,914404459.0,952518535.0,900553568.0,871007601.0,996027851.0,1158750683.0,1180100054.0,1149427318.0,1151805424.0
송원산업,595147000.0,575407000.0,559599000.0,567230000.0,529968000.0,475334000.0,486994000.0,461346000.0,459683000.0,427645000.0,572395000.0,534689000.0,384152000.0,870166000.0,862123000.0,866022000.0,855857000.0,846381000.0,829523000.0,865121000.0,872544000.0,894324000.0,891142000.0,1115649000.0,1217311000.0,1089744000.0
수산중공업,46688746.0,50980676.0,52862594.0,43811407.0,30080759.0,17336465.0,18056525.0,105949580.0,82803200.0,132757189.0,114040079.0,123182487.0,87612992.0,117248095.0,131388961.0,136006038.0,133367849.0,119234422.0,108609516.0,110463639.0,204937118.0,183159348.0,236404221.0,236089652.0,261731135.0,263117530.0
신대양제지,196182010.0,147140676.0,132735831.0,127657599.0,121617689.0,97813788.0,310212039.0,240285798.0,194818136.0,209644030.0,219154384.0,227229978.0,189456582.0,421658812.0,403588349.0,392854620.0,401780755.0,375615481.0,362737227.0,725767416.0,746772367.0,768604073.0,809132235.0,845951512.0,884529890.0,876212193.0
신도리코,142211644.0,115926328.0,96117360.0,95686147.0,109047052.0,91019127.0,84698683.0,78654122.0,76867463.0,67712532.0,73933348.0,84787666.0,87555410.0,980932781.0,969970671.0,919770392.0,915624765.0,929282858.0,932198393.0,940545761.0,950210537.0,947504079.0,916234313.0,1022601243.0,1038493448.0,1078782999.0
신라교역,91380395.0,112521219.0,90059100.0,85562339.0,72811600.0,66658405.0,70349379.0,71237995.0,101796691.0,111067184.0,127921321.0,157356041.0,178568344.0,435062940.0,509905304.0,501893858.0,510383681.0,510104471.0,525212040.0,549948061.0,581034541.0,619927969.0,629072905.0,680457027.0,716401498.0,748620183.0
신성이엔지,263605622.0,253521356.0,250977774.0,291353918.0,256961331.0,571703387.0,601046332.0,299061479.0,294438376.0,231976448.0,268618297.0,366385475.0,345149056.0,415221081.0,320699428.0,295129783.0,341636808.0,319042321.0,693978387.0,682856890.0,413145099.0,416614707.0,423441771.0,476656365.0,577555245.0,587747541.0
신성통상,318783100.0,344003527.0,425309472.0,427527325.0,460486175.0,481049237.0,408045209.0,425712976.0,463116499.0,627550384.0,633484645.0,679481774.0,645814959.0,517520115.0,551884229.0,628654912.0,627980549.0,671394325.0,692698164.0,638558364.0,656445420.0,691880234.0,858316042.0,898483606.0,1022769919.0,1069740616.0
신세계,1965054276.0,3867749797.0,4156115854.0,4362384554.0,3857275265.0,5261597935.0,5232178311.0,6099112836.0,7503358314.0,7711856252.0,7882059338.0,8096632950.0,8411994527.0,4144705507.0,6968481558.0,7499974642.0,7931446086.0,7918168376.0,9954538692.0,10151705102.0,11101280507.0,13018488598.0,12769110974.0,13644510517.0,14348412323.0,14751983355.0
신세계I&C,54369386.0,48270584.0,41778305.0,47433399.0,51107549.0,55284266.0,60662107.0,113491327.0,90518811.0,72335931.0,77831503.0,118998740.0,94320452.0,182771518.0,190095817.0,194840188.0,208888645.0,217272280.0,220857555.0,227007557.0,305761482.0,289754543.0,283666197.0,354134942.0,482934080.0,476561498.0
신세계건설,328644564.0,421020169.0,523501116.0,644500074.0,585620958.0,606491257.0,518882451.0,561427867.0,580161085.0,563223277.0,602860756.0,751891779.0,1141761519.0,491318941.0,581158877.0,551472760.0,672732058.0,678596446.0,734455411.0,678555969.0,757077429.0,777742156.0,765614224.0,828998344.0,1035610954.0,1261721118.0
신영와코루,30988560.0,34581766.0,34912094.0,31897676.0,33863434.0,34226780.0,26839066.0,32008987.0,33947463.0,56262666.0,65750359.0,63083714.0,36041587.0,280438245.0,295673751.0,303347615.0,303645633.0,317693559.0,334494513.0,331622240.0,345216231.0,348312196.0,373426209.0,388668604.0,425804459.0,401719803.0
신영증권,3841778067.0,3849553111.0,3880367530.0,5690885144.0,7030997035.0,7562862025.0,7618883926.0,8773271285.0,8460498615.0,8419702402.0,9592427579.0,8663574450.0,9355337865.0,4759446477.0,4790639772.0,4843486398.0,6714162570.0,8098549897.0,8678010691.0,8776644131.0,9944199526.0,9629291730.0,9820753720.0,11085013453.0,10198800405.0,10980360381.0
신원,217222565.0,247480999.0,255330550.0,250640107.0,244882140.0,251338753.0,252465266.0,229307269.0,201853444.0,220186806.0,292127409.0,284616542.0,331223041.0,411181825.0,430183486.0,428995583.0,428090184.0,431379116.0,432327923.0,421611580.0,412251485.0,403441080.0,405804841.0,503617026.0,510124894.0,545009763.0
신일전자,26898689.0,31514255.0,26192464.0,38773001.0,33373349.0,31067848.0,28129580.0,35624948.0,30625974.0,35333284.0,39482255.0,70989813.0,43889322.0,46367364.0,58652640.0,60282503.0,91207432.0,79273264.0,80720576.0,84786776.0,102269482.0,100086380.0,110598654.0,122088681.0,152880655.0,126134087.0
신풍제약,198639184.0,190953953.0,207569403.0,217781069.0,215868889.0,199639525.0,175500791.0,173471103.0,170985479.0,112819609.0,38025375.0,30777771.0,79301495.0,378499607.0,379679609.0,398354727.0,413147081.0,414299209.0,418113688.0,391378735.0,386718512.0,385878896.0,492915057.0,398349775.0,361536058.0,350083640.0
신풍,67332450.0,91142409.0,115094303.0,114729103.0,104673914.0,105423477.0,109377484.0,115054715.0,116748064.0,7342670.0,4491678.0,30070256.0,32548431.0,174511082.0,183114589.0,196354192.0,173516996.0,145668274.0,146751018.0,153484813.0,167283571.0,185645915.0,107754752.0,93873256.0,112417897.0,104190909.0
신한지주,261183000000.0,276026000000.0,281435000000.0,307507000000.0,338735000000.0,363935000000.0,392603000000.0,422949000000.0,510489000000.0,558877000000.0,598614000000.0,611010000000.0,635473000000.0,288042000000.0,304939000000.0,311291000000.0,338022000000.0,370548000000.0,395680000000.0,426307000000.0,459601000000.0,552420000000.0,605234000000.0,648152000000.0,664433000000.0,691795000000.0
SHD,51185677.0,53283419.0,43709892.0,36535562.0,30156488.0,30797804.0,34301960.0,30542731.0,31146447.0,29596285.0,30435747.0,36836002.0,33500821.0,90904440.0,93345535.0,81425345.0,74352138.0,69573298.0,70143578.0,66379980.0,64576396.0,65306967.0,64200496.0,71036421.0,88291972.0,84766158.0
신흥,64225047.0,63736204.0,51397715.0,40493549.0,52140249.0,46843761.0,44890961.0,45384297.0,58744381.0,54274739.0,37195201.0,33759592.0,26440644.0,142045998.0,141018610.0,129289616.0,123441738.0,136987094.0,131526453.0,131257804.0,132689386.0,138872322.0,146176718.0,138612212.0,140622550.0,140331353.0
쌍방울,52095489.0,44572859.0,59007823.0,61936408.0,40468814.0,49000639.0,322038871.0,176109126.0,174319623.0,135141277.0,167330571.0,29093373.0,30263801.0,125765852.0,120929435.0,133752804.0,138676424.0,217372239.0,223316431.0,623968394.0,380150026.0,340359626.0,350525095.0,395643690.0,167746018.0,143820156.0
쌍용C&E,2015826771.0,2011119067.0,1878275749.0,1719970209.0,1586192202.0,1402222918.0,1480136413.0,1449669656.0,1566656446.0,1637119316.0,1909294816.0,2281205119.0,2060600861.0,3139163006.0,3163501918.0,3074311199.0,3003332756.0,2934452674.0,3216246977.0,3501201890.0,3429268015.0,3368012216.0,3326801073.0,3564764921.0,3874346066.0,3639543305.0
써니전자,20242023.0,15176436.0,13828763.0,4535553.0,12929211.0,5639249.0,2094535.0,12494069.0,7617249.0,1602323.0,9012295.0,3286137.0,1493834.0,39869427.0,33690475.0,28523761.0,30412762.0,41052607.0,41114893.0,40388929.0,54612565.0,61496543.0,65431757.0,77185258.0,76509690.0,82497512.0
씨아이테크,2366032.0,565325.0,7011536.0,9717539.0,10894183.0,5453985.0,16206631.0,18743199.0,24817761.0,42371691.0,31715497.0,41507587.0,35659256.0,24213117.0,17891629.0,26501902.0,28234174.0,40189897.0,39843704.0,38255018.0,42991097.0,58689707.0,75094283.0,79538625.0,94190035.0,90579938.0
아남전자,64548162.0,53010970.0,53878375.0,88023923.0,98581890.0,89445448.0,70502876.0,83927872.0,88813251.0,133577436.0,193585924.0,172812424.0,105190755.0,133659153.0,120449652.0,125501318.0,156866199.0,167181556.0,160088982.0,139789131.0,139496189.0,146520616.0,192770243.0,271957635.0,270755696.0,211753779.0
아모레퍼시픽,677124563.0,682405634.0,833717407.0,976255280.0,1070770670.0,1284945059.0,1200310084.0,924720135.0,1490166988.0,1237520432.0,1372414055.0,1022508074.0,1013805678.0,2815427568.0,3026192700.0,3401848940.0,3854577557.0,4443101431.0,5181577130.0,5375684239.0,5371137218.0,5989007791.0,5701918176.0,6116713933.0,5801783178.0,5886510889.0
아모레G,897272880.0,881741740.0,1012909273.0,1176359787.0,1260164895.0,1521516893.0,1403262409.0,1144904368.0,1801246304.0,1516700822.0,1562518154.0,1117500460.0,1106298749.0,4254864580.0,4515954822.0,4921856148.0,5499725184.0,6147969195.0,7088395210.0,7335236006.0,7387374444.0,8281393134.0,7788743600.0,8038142932.0,7651003801.0,7631430778.0
메타랩스,101402269.0,98319719.0,88454942.0,89898119.0,94419593.0,53312138.0,19100303.0,33859594.0,39682955.0,23555345.0,28601817.0,11129379.0,38453398.0,172242048.0,155383022.0,141315712.0,144811072.0,114036049.0,76691075.0,49442520.0,107107244.0,98289716.0,77019665.0,85034045.0,90016754.0,111855785.0
아세아,530636111.0,493563132.0,489774761.0,471535815.0,430920177.0,481423287.0,553498913.0,1456437196.0,1423424040.0,1359881772.0,1399054581.0,1317598874.0,1291990928.0,1583629250.0,1581790091.0,1640652768.0,1634069739.0,1592617349.0,1706513489.0,1816402594.0,2840279787.0,2884358506.0,2887531024.0,3115270385.0,3182375948.0,3272086006.0
아세아제지,237540177.0,221643778.0,246339295.0,233321779.0,214133386.0,259817020.0,306123214.0,278850766.0,263353497.0,248826738.0,255172404.0,230662240.0,198420446.0,458140729.0,472881025.0,715453347.0,715736923.0,654562230.0,720959585.0,766895048.0,812379764.0,848228968.0,882326925.0,969593253.0,1034948262.0,1048177765.0
아시아나항공,4886144032.0,5081471870.0,6108696095.0,7092474995.0,8441166163.0,7187376449.0,7356538358.0,7097915382.0,12595134363.0,12762122307.0,12561568437.0,12739695841.0,12206400393.0,5747431446.0,6086361853.0,7012007572.0,8211597773.0,9292748545.0,8229241087.0,8656482208.0,8191104570.0,13503422879.0,13851459281.0,13082664860.0,13455341412.0,13016745781.0
아이에스동서,577283764.0,707674218.0,605642614.0,762778782.0,1247942482.0,1134773970.0,1166143947.0,1074869829.0,1610218288.0,2231460472.0,2052891777.0,2131652334.0,2465162334.0,973623949.0,1103203088.0,1022389795.0,1228484606.0,1844766480.0,2074372640.0,2272169590.0,2182677489.0,2883776426.0,3621499080.0,3509755192.0,3737786456.0,4237373316.0
IHQ,26653171.0,10788764.0,37734881.0,30753290.0,40636104.0,35076218.0,27355057.0,26694979.0,28956887.0,27655370.0,120389630.0,158843225.0,43043155.0,56076290.0,45827243.0,81340956.0,103486906.0,255675961.0,256634714.0,255079898.0,231274872.0,165807959.0,146319857.0,238568446.0,246320129.0,151653101.0
알루코,329270865.0,313268037.0,304305706.0,295316244.0,264912199.0,238156878.0,270076541.0,463591769.0,486695490.0,439521686.0,487493321.0,506348249.0,502306306.0,466389224.0,448021732.0,441481955.0,424433903.0,429140447.0,439409021.0,477572307.0,744332478.0,772552137.0,701423268.0,780157703.0,816932966.0,861149661.0
에넥스,74261708.0,59243934.0,64108393.0,71504263.0,65823516.0,93766674.0,111173502.0,95956087.0,77860306.0,67681050.0,66492066.0,83739059.0,105063306.0,119599167.0,93219208.0,107777389.0,125570430.0,126285552.0,152746917.0,171431594.0,155415491.0,132037408.0,112937632.0,132906036.0,128080156.0,144034594.0
에스엘,535924944.0,510684354.0,528492352.0,601294890.0,702701960.0,675924680.0,577073770.0,707621229.0,894908501.0,913788518.0,1049018849.0,1225627791.0,1226615064.0,1107970668.0,1125387757.0,1218226519.0,1379439277.0,1548269652.0,1631322202.0,1600258898.0,1730437166.0,2273626562.0,2338956946.0,2567493134.0,2931636940.0,3235734467.0
에스원,296645472.0,291163958.0,310574829.0,544328447.0,414070537.0,360431279.0,373699477.0,420536578.0,467353241.0,522505041.0,530076698.0,552669333.0,581598590.0,1057718910.0,1084633914.0,1154080548.0,1460060972.0,1394426507.0,1460376647.0,1581536979.0,1682854294.0,1794959719.0,1906689693.0,1972972502.0,2075658596.0,2179505358.0
SJM홀딩스,44399680.0,35843756.0,33870076.0,34915387.0,44067198.0,48186543.0,47622010.0,45615308.0,56116304.0,60442219.0,66104871.0,65018743.0,64326933.0,227097338.0,225994323.0,230129109.0,239584139.0,260302124.0,278845875.0,291719709.0,289533520.0,308888413.0,308348208.0,329167360.0,328166067.0,339809517.0
에쓰씨엔지니어링,279863171.0,265308658.0,222071283.0,265484727.0,286881590.0,237595460.0,215961709.0,221782933.0,218561748.0,48922065.0,71886044.0,65881041.0,60269563.0,405239276.0,385510001.0,316915013.0,328101533.0,403709399.0,405773646.0,374160400.0,367044258.0,373872725.0,68596640.0,116426813.0,106506525.0,99303953.0
에이엔피,191431461.0,199258448.0,194651717.0,259714584.0,65423085.0,61469394.0,86613676.0,86312129.0,75331349.0,63222191.0,52058401.0,76747050.0,62786247.0,255683632.0,272978097.0,270094165.0,332655332.0,124186820.0,130591639.0,142121848.0,153973843.0,132315027.0,103907677.0,82030111.0,106799190.0,95035399.0
에이프로젠,344290703.0,349663757.0,110636874.0,76671971.0,55620760.0,43260085.0,117429598.0,199644084.0,129637803.0,144268553.0,478452841.0,138850905.0,176739762.0,350608112.0,342377999.0,114494675.0,93036739.0,86480981.0,78576666.0,266985697.0,395155647.0,647173456.0,834308436.0,477646399.0,599853282.0,594427763.0
에이프로젠바이오로직스,42845225.0,24575141.0,21712492.0,22714788.0,17476008.0,50570118.0,80411439.0,66551162.0,17646007.0,16952930.0,17440224.0,173729692.0,220705187.0,116333667.0,93082911.0,78259220.0,84828018.0,85221295.0,128690599.0,157225128.0,217062048.0,365282978.0,615309134.0,614621103.0,684140417.0,589396665.0
엔씨소프트,244968180.0,296262423.0,320758501.0,323231514.0,430262047.0,465295074.0,797327861.0,562307309.0,834211970.0,936521663.0,1430662643.0,1239083608.0,1140771883.0,1113431660.0,1316825985.0,1479521682.0,1698826128.0,2219197320.0,2360802862.0,3526567161.0,2941278714.0,3346377400.0,4081208897.0,4581889369.0,4437632451.0,4393800424.0
엔케이,280122804.0,263759317.0,165043059.0,161022240.0,144188170.0,119103851.0,86735300.0,84583472.0,54434164.0,50718430.0,28011922.0,57514392.0,62956181.0,440135252.0,414667374.0,287996685.0,324613903.0,310948108.0,252420279.0,241293977.0,205486074.0,146944852.0,140196786.0,130726528.0,185745935.0,247666086.0
플레이그램,2934816.0,990855.0,1536786.0,6220689.0,6280030.0,16523344.0,15313178.0,2567328.0,1359385.0,6899406.0,77794238.0,120092720.0,99973853.0,59910743.0,36126088.0,32275201.0,31292686.0,45800754.0,73974366.0,63330460.0,45213641.0,42708083.0,69040671.0,129521138.0,303643330.0,273648832.0
NPC,119194756.0,120022732.0,144698855.0,120705928.0,135173092.0,152988145.0,129812631.0,131830405.0,119562522.0,115195206.0,176774337.0,182861270.0,172746134.0,238925909.0,258055159.0,305246755.0,305664451.0,343957222.0,399309178.0,380369494.0,392840424.0,403765363.0,410578593.0,499980383.0,527275693.0,537632854.0
영보화학,52584679.0,60947128.0,70916504.0,73898537.0,66966234.0,67579257.0,37724207.0,32559442.0,34082513.0,27197470.0,24685850.0,22013068.0,15171621.0,139042571.0,150657195.0,168014020.0,172187742.0,172735283.0,182197358.0,179187991.0,176083758.0,180831116.0,174719741.0,179898107.0,180449397.0,179035625.0
영원무역,267718401.0,317969897.0,310282847.0,381826897.0,858596555.0,1012177355.0,934148570.0,975820889.0,1135550955.0,1044287669.0,1113408479.0,1399319640.0,1709153120.0,844587128.0,998520921.0,1212275619.0,1394096456.0,2221028528.0,2389711953.0,2274891069.0,2638946077.0,3104545848.0,3038285285.0,3547620438.0,4513623781.0,5297123641.0
영원무역홀딩스,403719480.0,437343449.0,413646942.0,434397314.0,921895813.0,1082669957.0,1006884486.0,1081984944.0,1213687376.0,1115409879.0,1170497825.0,1503556313.0,1799444220.0,1268634513.0,1396211344.0,1616649995.0,1774790424.0,2648231029.0,2838123068.0,2760525744.0,3262155793.0,3789427814.0,3732514860.0,4325576167.0,5490219711.0,6379343146.0
영진약품,67907199.0,70882495.0,66888852.0,78179532.0,93271468.0,93186384.0,84196374.0,84508421.0,84694521.0,73668890.0,89209751.0,113212626.0,136968480.0,157786910.0,161950874.0,169334044.0,178968333.0,193695301.0,199354385.0,203846089.0,196114248.0,200445669.0,188100730.0,194095213.0,203082817.0,226600824.0
영풍,704280087.0,1528608525.0,1122911830.0,983114674.0,984446438.0,992592213.0,1334228010.0,1214182394.0,1134239778.0,1288719463.0,1618710698.0,1468547025.0,1285348175.0,2622323750.0,4055468293.0,3939385519.0,3895357159.0,3987888361.0,4134902349.0,4803738859.0,4721553263.0,4832690296.0,5000855951.0,5521001406.0,5871933652.0,5568116970.0
영풍제지,16871233.0,19578823.0,16041820.0,16984072.0,25765161.0,26992875.0,30343495.0,27812435.0,19838156.0,75568184.0,77558899.0,67139876.0,79693711.0,110562222.0,121187862.0,118120457.0,116410666.0,114841929.0,121379534.0,128022406.0,138955082.0,139524105.0,202117558.0,209596339.0,203670380.0,199916289.0
영화금속,76565173.0,61066543.0,49489299.0,51861749.0,54537236.0,70140039.0,109623537.0,138829453.0,131162599.0,123903362.0,150705230.0,158037883.0,142474702.0,113212455.0,105616697.0,98358356.0,104415472.0,112542861.0,137789310.0,179811590.0,208397875.0,201880457.0,197590025.0,211560373.0,220738936.0,210002658.0
예스코홀딩스,690515688.0,750825542.0,714711081.0,712818810.0,617256245.0,611394233.0,737555091.0,864731127.0,935303806.0,1042780635.0,889444520.0,971855140.0,855030228.0,1298229606.0,1376560202.0,1349036580.0,1346602638.0,1264603090.0,1286056959.0,1434974395.0,1464606961.0,1544289720.0,1564088965.0,1423002538.0,1491393801.0,1358039481.0
오뚜기,395875624.0,441653334.0,464905255.0,528239416.0,535199373.0,557510944.0,570124623.0,787820107.0,805641074.0,897375182.0,1067386662.0,1622240968.0,1432941730.0,989034007.0,1099877736.0,1206220350.0,1351560245.0,1484303072.0,1592713366.0,1721705316.0,2063478708.0,2152123515.0,2339299659.0,2605839009.0,3569760859.0,3496482529.0
오리엔트바이오,63032302.0,73954972.0,77784689.0,81415072.0,84352075.0,74681088.0,110107436.0,21442606.0,23381006.0,22973290.0,21764271.0,9657862.0,9754941.0,123547144.0,136244515.0,139630721.0,148764894.0,175642243.0,165875688.0,190030913.0,84088996.0,75938802.0,71518505.0,104952009.0,81050220.0,83254490.0
