Unnamed: 0,종목명,2011 Market Cap,2012 Market Cap,2013 Market Cap,2014 Market Cap,2015 Market Cap,2016 Market Cap,2017 Market Cap,2018 Market Cap,2019 Market Cap,2020 Market Cap,2021 Market Cap,2022 Market Cap,2023 Market Cap,총부채_2011_x,총부채_2012_x,총부채_2013_x,총부채_2014_x,총부채_2015_x,총부채_2016_x,총부채_2017_x,총부채_2018_x,총자산_2011_x,총자산_2012_x,총자산_2013_x,총자산_2014_x,총자산_2015_x,총자산_2016_x,총자산_2017_x,총자산_2018_x,총자산_2019_x,총부채_2011_y,총부채_2012_y,총부채_2013_y,총부채_2014_y,총부채_2015_y,총부채_2016_y,총부채_2017_y,총부채_2018_y,총자산_2011_y,총자산_2012_y,총자산_2013_y,총자산_2014_y,총자산_2015_y,총자산_2016_y,총자산_2017_y,총자산_2018_y,총자산_2019_y,2011 tobinQ,2012 tobinQ,2013 tobinQ,2014 tobinQ,2015 tobinQ,2016 tobinQ,2017 tobinQ,2018 tobinQ
33,NAVER,10200000000000.0,10900000000000.0,23900000000000.0,23500000000000.0,21700000000000.0,25500000000000.0,28700000000000.0,20100000000000.0,30700000000000.0,48000000000000.0,62100000000000.0,29100000000000.0,36400000000000.0,794843246.0,1023748395.0,1222437824.0,1597039679.0,2116334499.0,2241036318.0,2714065325.0,3932050396.0,2372705276.0,2927316669.0,2697746840.0,3394457894.0,4385913018.0,6370635181.0,8019251560.0,9881190909.0,12299527121.0,794843246.0,1023748395.0,1222437824.0,1597039679.0,2116334499.0,2241036318.0,2714065325.0,3932050396.0,2372705276.0,2927316669.0,2697746840.0,3394457894.0,4385913018.0,6370635181.0,8019251560.0,9881190909.0,12299527121.0,4.633884940204432,4.073269052600746,9.312377815258603,7.3935339493711805,5.430188515197772,4.354516548167099,3.9173313232488245,2.4321006058198
34,NH투자증권,2200000000000.0,2450000000000.0,2000000000000.0,2160000000000.0,2970000000000.0,2840000000000.0,4080000000000.0,3840000000000.0,3740000000000.0,3350000000000.0,3930000000000.0,3070000000000.0,3610000000000.0,19535243000.0,23772628000.0,26538449000.0,36681087000.0,37155772000.0,38321817000.0,39056532000.0,48368769000.0,22984987000.0,27256518000.0,29985901000.0,41059175000.0,41706316000.0,42970595000.0,43892739000.0,53422572000.0,50075052000.0,19535243000.0,23772628000.0,26538449000.0,36681087000.0,37155772000.0,38321817000.0,39056532000.0,48368769000.0,22984987000.0,27256518000.0,29985901000.0,41059175000.0,41706316000.0,42970595000.0,43892739000.0,53422572000.0,50075052000.0,0.9456278134940864,0.962068155587592,0.9517289141987096,0.9459782618622999,0.962103006172974,0.9579066103227102,0.9827714784443049,0.9772792107426052
35,OCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,SNT에너지,125000000000.0,116000000000.0,118000000000.0,109000000000.0,211000000000.0,136000000000.0,114000000000.0,80633507500.0,149000000000.0,117000000000.0,139000000000.0,140000000000.0,165000000000.0,115915976.0,109495724.0,113510608.0,96799312.0,84796156.0,118242778.0,66449368.0,49715044.0,276511841.0,292802033.0,311675279.0,304511816.0,316196096.0,348042346.0,300266693.0,280991534.0,333897235.0,115915976.0,109495724.0,113510608.0,96799312.0,84796156.0,118242778.0,66449368.0,49715044.0,276511841.0,292802033.0,311675279.0,304511816.0,316196096.0,348042346.0,300266693.0,280991534.0,333897235.0,0.8712682072808593,0.7701303221484121,0.7427942592777786,0.6758335840734666,0.9354832641576953,0.730493806061174,0.6009636506703726,0.4638878248196617
37,SNT모티브,358000000000.0,338000000000.0,393000000000.0,605000000000.0,1240000000000.0,714000000000.0,685000000000.0,396000000000.0,625000000000.0,722000000000.0,688000000000.0,614000000000.0,632000000000.0,416185552.0,404996794.0,545844242.0,454875421.0,403883173.0,459377724.0,397537549.0,371711021.0,899406231.0,895055890.0,1206018423.0,1115027090.0,1172763190.0,1248155630.0,1226311096.0,1196519724.0,1038905998.0,416185552.0,404996794.0,545844242.0,454875421.0,403883173.0,459377724.0,397537549.0,371711021.0,899406231.0,895055890.0,1206018423.0,1115027090.0,1172763190.0,1248155630.0,1226311096.0,1196519724.0,1038905998.0,0.860774058835712,0.8301121776875855,0.7784659206652932,0.9505378214622571,1.4017179145945056,0.9400892771681044,0.8827593198259701,0.6416200298257683
38,SNT다이내믹스,531000000000.0,386000000000.0,414000000000.0,277000000000.0,445000000000.0,302000000000.0,243000000000.0,234000000000.0,220000000000.0,196000000000.0,298000000000.0,311000000000.0,479000000000.0,411764235.0,362099616.0,263026289.0,260125541.0,244069810.0,236978141.0,233899733.0,238166577.0,1182293020.0,1156625435.0,935742233.0,914416684.0,921662680.0,890522084.0,838427549.0,845671572.0,841373802.0,411764235.0,362099616.0,263026289.0,260125541.0,244069810.0,236978141.0,233899733.0,238166577.0,1182293020.0,1156625435.0,935742233.0,914416684.0,921662680.0,890522084.0,838427549.0,845671572.0,841373802.0,0.7974031978975905,0.6467950585921535,0.7235179359484996,0.5873969169617644,0.7476377474674357,0.6052383772214233,0.5688025561287944,0.558333273380981
39,SNT홀딩스,188000000000.0,145000000000.0,243000000000.0,292000000000.0,451000000000.0,251000000000.0,249000000000.0,212000000000.0,252000000000.0,243000000000.0,287000000000.0,256000000000.0,282000000000.0,813820784.0,756881039.0,774810996.0,683347926.0,640062214.0,679285814.0,626881784.0,610559077.0,2124828265.0,2074903906.0,2149176237.0,2039388864.0,2169311305.0,2210178425.0,2146174938.0,2113834573.0,2236679025.0,813820784.0,756881039.0,774810996.0,683347926.0,640062214.0,679285814.0,626881784.0,610559077.0,2124828265.0,2074903906.0,2149176237.0,2039388864.0,2169311305.0,2210178425.0,2146174938.0,2113834573.0,2236679025.0,0.47148317842995185,0.434661593913834,0.47358191407362,0.47825500237702584,0.5029532697705643,0.42090982496130375,0.40811294945799054,0.38913124399919635
40,S-Oil,11500000000000.0,11900000000000.0,8540000000000.0,5570000000000.0,9130000000000.0,9760000000000.0,13600000000000.0,11300000000000.0,10900000000000.0,7950000000000.0,9870000000000.0,9610000000000.0,8030000000000.0,7977417000.0,7121337000.0,6566728000.0,5346721000.0,5405609000.0,7567442000.0,8244831000.0,9485810000.0,13202741000.0,12497379000.0,11920735000.0,10255738000.0,10795526000.0,13959027000.0,15087451000.0,15955044000.0,16333401000.0,7977417000.0,7121337000.0,6566728000.0,5346721000.0,5405609000.0,7567442000.0,8244831000.0,9485810000.0,13202741000.0,12497379000.0,11920735000.0,10255738000.0,10795526000.0,13959027000.0,15087451000.0,15955044000.0,16333401000.0,1.4752555548881858,1.5220260984323193,1.2672648121109982,1.0644500668796337,1.3464475005664382,1.241307291690173,1.4478808249319253,1.3027735931032218
41,SG세계물산,59310513280.0,189000000000.0,126000000000.0,124000000000.0,246000000000.0,232000000000.0,188000000000.0,149000000000.0,183000000000.0,122000000000.0,138000000000.0,108000000000.0,91496081920.0,95818877.0,81847818.0,78992437.0,90706507.0,89289748.0,102161010.0,131417509.0,137535685.0,305271605.0,291832827.0,285580123.0,289973999.0,291667618.0,302004755.0,324261308.0,334422865.0,287724874.0,95818877.0,81847818.0,78992437.0,90706507.0,89289748.0,102161010.0,131417509.0,137535685.0,305271605.0,291832827.0,285580123.0,289973999.0,291667618.0,302004755.0,324261308.0,334422865.0,287724874.0,0.508168423591182,0.9280923629609359,0.7178105914605268,0.7404336517771719,1.1495611007458497,1.1064759890949398,0.9850620506347924,0.8568065015530562
42,SH에너지화학,35998388680.0,110000000000.0,81026218520.0,190000000000.0,160000000000.0,175000000000.0,156000000000.0,122000000000.0,113000000000.0,92796664550.0,108000000000.0,91240792330.0,71236720930.0,39468414.0,38808867.0,40889810.0,26504210.0,23874505.0,20399837.0,17618682.0,17043794.0,104710740.0,103690070.0,110488951.0,110741407.0,115520726.0,124488724.0,125312154.0,122434685.0,123415832.0,39468414.0,38808867.0,40889810.0,26504210.0,23874505.0,20399837.0,17618682.0,17043794.0,104710740.0,103690070.0,110488951.0,110741407.0,115520726.0,124488724.0,125312154.0,122434685.0,123415832.0,0.7207169262675442,1.4351313197107496,1.10342280758915,1.9550429768334079,1.5917014320010419,1.5696187632222818,1.3854895671173284,1.1356568933060105
43,SIMPAC,143000000000.0,222000000000.0,202000000000.0,149000000000.0,163000000000.0,138000000000.0,120000000000.0,160000000000.0,193000000000.0,162000000000.0,419000000000.0,307000000000.0,257000000000.0,141938059.0,130804553.0,153154843.0,162814028.0,190825603.0,177448939.0,140332152.0,246717950.0,310879328.0,318665505.0,361985890.0,381939281.0,422833445.0,417865468.0,381158251.0,681750819.0,679145850.0,141938059.0,130804553.0,153154843.0,162814028.0,190825603.0,177448939.0,140332152.0,246717950.0,310879328.0,318665505.0,361985890.0,381939281.0,422833445.0,417865468.0,381158251.0,681750819.0,679145850.0,0.9165551818228326,1.1071312943018417,0.9811289688667146,0.8163968554991337,0.8367966327734553,0.7549054974793945,0.6830027982261887,0.5965786012499091
44,SK,5850000000000.0,5150000000000.0,6750000000000.0,10700000000000.0,17000000000000.0,16200000000000.0,20000000000000.0,18400000000000.0,18500000000000.0,17100000000000.0,18700000000000.0,14100000000000.0,13100000000000.0,2363892980.0,2885073569.0,2792125999.0,2704671000.0,56556559000.0,60720613000.0,64027043000.0,68569119000.0,4621266049.0,5121976177.0,5292929775.0,5307039000.0,96633809000.0,103047000000.0,109783000000.0,119457000000.0,132611000000.0,2363892980.0,2885073569.0,2792125999.0,2704671000.0,56556559000.0,60720613000.0,64027043000.0,68569119000.0,4621266049.0,5121976177.0,5292929775.0,5307039000.0,96633809000.0,103047000000.0,109783000000.0,119457000000.0,132611000000.0,1.7774118375585435,1.568744814761367,1.802806083706259,2.52582862119536,0.7611886539627141,0.7464614496297806,0.7653921189983878,0.7280370258754196
45,SKC,1380000000000.0,1520000000000.0,1110000000000.0,967000000000.0,1240000000000.0,1240000000000.0,1760000000000.0,1340000000000.0,1910000000000.0,3560000000000.0,6610000000000.0,3350000000000.0,3430000000000.0,2030313502.0,2299670423.0,2380345557.0,2385746016.0,2131892824.0,2004918408.0,2073736487.0,2138328269.0,3179610657.0,3491296172.0,3585799683.0,3686751079.0,3688196894.0,3528839514.0,3667311814.0,3833128681.0,3972988752.0,2030313502.0,2299670423.0,2380345557.0,2385746016.0,2131892824.0,2004918408.0,2073736487.0,2138328269.0,3179610657.0,3491296172.0,3585799683.0,3686751079.0,3688196894.0,3528839514.0,3667311814.0,3833128681.0,3972988752.0,1.0725569479684884,1.094055111575335,0.9733799613925617,0.9094039559918984,0.9142388329336303,0.9195426414622719,1.0453805625048496,0.907438429145708
46,SK가스,640000000000.0,759000000000.0,646000000000.0,843000000000.0,642000000000.0,1150000000000.0,845000000000.0,640000000000.0,773000000000.0,965000000000.0,1180000000000.0,1070000000000.0,1370000000000.0,1217479882.0,1915600741.0,1509553862.0,1931793486.0,2452408102.0,2359619398.0,2568305687.0,2112825033.0,2036113922.0,2892299703.0,2628349553.0,3337842683.0,4079951416.0,4070915648.0,4351747561.0,3755607242.0,4082417323.0,1217479882.0,1915600741.0,1509553862.0,1931793486.0,2452408102.0,2359619398.0,2568305687.0,2112825033.0,2036113922.0,2892299703.0,2628349553.0,3337842683.0,4079951416.0,4070915648.0,4351747561.0,3755607242.0,4082417323.0,0.9122671683200642,0.924731533950581,0.8201168902894401,0.8313134409037096,0.758442389746339,0.8621203929205069,0.7843528695436661,0.7329906605287135
47,SK네트웍스,2510000000000.0,2100000000000.0,1880000000000.0,2220000000000.0,1370000000000.0,1720000000000.0,1660000000000.0,1300000000000.0,1480000000000.0,1220000000000.0,1260000000000.0,965000000000.0,1360000000000.0,7836368748.0,7560698611.0,6314290102.0,5986466424.0,5683766328.0,6214780000.0,4878871000.0,5457172000.0,11109763424.0,10627073278.0,8879374864.0,8504709345.0,8203152084.0,8620317000.0,7227372000.0,7769042000.0,10138772000.0,7836368748.0,7560698611.0,6314290102.0,5986466424.0,5683766328.0,6214780000.0,4878871000.0,5457172000.0,11109763424.0,10627073278.0,8879374864.0,8504709345.0,8203152084.0,8620317000.0,7227372000.0,7769042000.0,10138772000.0,0.9312861447300608,0.9090648345296938,0.9228453835441089,0.964932026610017,0.8598848656918305,0.9204742702617549,0.9047370192097487,0.8697561423918161
48,SK이노베이션,13200000000000.0,16200000000000.0,13200000000000.0,7930000000000.0,12100000000000.0,13700000000000.0,19100000000000.0,16700000000000.0,14000000000000.0,17700000000000.0,22200000000000.0,14400000000000.0,14200000000000.0,20195271278.0,17483055650.0,18373615454.0,19040256567.0,14313499515.0,14276285724.0,14940813591.0,16679128289.0,35026880858.0,33831080372.0,35288869208.0,35101313814.0,31359835736.0,32581330983.0,34250146490.0,35853382513.0,39534500042.0,20195271278.0,17483055650.0,18373615454.0,19040256567.0,14313499515.0,14276285724.0,14940813591.0,16679128289.0,35026880858.0,33831080372.0,35288869208.0,35101313814.0,31359835736.0,32581330983.0,34250146490.0,35853382513.0,39534500042.0,0.9534183592705673,0.9956245937057774,0.894718821050867,0.7683546180041567,0.8422716157495118,0.8586600019071419,0.9938881166811617,0.930989657026004
49,SK증권,374000000000.0,383000000000.0,230000000000.0,286000000000.0,376000000000.0,333000000000.0,382000000000.0,327000000000.0,298000000000.0,399000000000.0,488000000000.0,302000000000.0,312000000000.0,3671622214.0,3683563986.0,3848795884.0,3290946447.0,3096618889.0,3506432660.0,3341795496.0,3217304102.0,4124231742.0,4113363515.0,4225404520.0,3675675045.0,3508069266.0,3921512071.0,3778776391.0,3758829303.0,4139474179.0,3671622214.0,3683563986.0,3848795884.0,3290946447.0,3096618889.0,3506432660.0,3341795496.0,3217304102.0,4124231742.0,4113363515.0,4225404520.0,3675675045.0,3508069266.0,3921512071.0,3778776391.0,3758829303.0,4139474179.0,0.980939594834242,0.9886225642763304,0.9653030531618781,0.9731400091707508,0.9898946188595582,0.9790694483367817,0.9854500797848348,0.9429276554727337
50,SK텔레콤,11400000000000.0,12300000000000.0,18600000000000.0,21600000000000.0,17400000000000.0,18100000000000.0,21600000000000.0,21800000000000.0,19200000000000.0,19200000000000.0,12700000000000.0,10400000000000.0,11000000000000.0,11633327382.0,12740777306.0,12409958000.0,12692963000.0,13207291000.0,15181233000.0,15399474000.0,20019861000.0,24366036429.0,25595559623.0,26576515000.0,27941233000.0,28581387000.0,31297663000.0,33428669000.0,42369111000.0,45202368000.0,11633327382.0,12740777306.0,12409958000.0,12692963000.0,13207291000.0,15181233000.0,15399474000.0,20019861000.0,24366036429.0,25595559623.0,26576515000.0,27941233000.0,28581387000.0,31297663000.0,33428669000.0,42369111000.0,45202368000.0,0.9453046435811023,0.9783250561749204,1.166818072271703,1.2273246137706235,1.0708819344561549,1.0633775755077943,1.1068186412088379,0.9870365465067228
51,SK하이닉스,13000000000000.0,17900000000000.0,26100000000000.0,34800000000000.0,22400000000000.0,32500000000000.0,55700000000000.0,44000000000000.0,68500000000000.0,86300000000000.0,95400000000000.0,54600000000000.0,103000000000000.0,9362877000.0,8909251000.0,7730439000.0,8846975000.0,8290203000.0,8192496000.0,11597545000.0,16806004000.0,17238148000.0,18648693000.0,20797298000.0,26883278000.0,29677906000.0,32216026000.0,45418464000.0,63658335000.0,65248350000.0,9362877000.0,8909251000.0,7730439000.0,8846975000.0,8290203000.0,8192496000.0,11597545000.0,16806004000.0,17238148000.0,18648693000.0,20797298000.0,26883278000.0,29677906000.0,32216026000.0,45418464000.0,63658335000.0,65248350000.0,1.2972899989024342,1.4375940984175137,1.6266747247647266,1.623573397559628,1.0341094482878948,1.263113457879628,1.481722169204137,0.9551931259276574
52,SPC삼립,105000000000.0,215000000000.0,519000000000.0,1290000000000.0,2390000000000.0,1460000000000.0,1350000000000.0,1100000000000.0,752000000000.0,621000000000.0,611000000000.0,615000000000.0,540000000000.0,203049159.0,368250069.0,358382805.0,348177889.0,359123830.0,382313884.0,454395972.0,438315150.0,360572786.0,545770666.0,554470820.0,571738945.0,612875035.0,674649804.0,734419791.0,752266530.0,1196293066.0,203049159.0,368250069.0,358382805.0,348177889.0,359123830.0,382313884.0,454395972.0,438315150.0,360572786.0,545770666.0,554470820.0,571738945.0,612875035.0,674649804.0,734419791.0,752266530.0,1196293066.0,0.8543328031417213,1.0686724394234848,1.582378681352429,2.8652550317348067,4.485618883138224,2.7307706503091196,2.456899982969005,2.0449070756876555
53,TCC스틸,82240000000.0,78455000000.0,62640000000.0,50350000000.0,48706650000.0,55074262500.0,42227325000.0,44685000000.0,60771600000.0,122000000000.0,227000000000.0,237000000000.0,1540000000000.0,228887542.0,321015196.0,337970494.0,361962559.0,290382095.0,185211072.0,177776736.0,192535369.0,454329510.0,547013976.0,543708595.0,551000563.0,376394571.0,286074924.0,278692540.0,304781579.0,314210087.0,228887542.0,321015196.0,337970494.0,361962559.0,290382095.0,185211072.0,177776736.0,192535369.0,454329510.0,547013976.0,543708595.0,551000563.0,376394571.0,286074924.0,278692540.0,304781579.0,314210087.0,0.6848059286309621,0.7302742041823078,0.7368110375374882,0.7482978905776545,0.9008863865892476,0.8399384718529193,0.789414962452888,0.7783290898955544
54,WISCOM,59277254400.0,64536326400.0,74002656000.0,82342041600.0,74528563200.0,62808345600.0,60779846400.0,41321280000.0,40768325080.0,41917807930.0,52876211100.0,41304750410.0,39772106610.0,19177136.0,17019602.0,13244075.0,15188194.0,12717306.0,15536657.0,13223006.0,10633344.0,134406563.0,133825895.0,130626774.0,134020212.0,130630753.0,133754645.0,129739854.0,127792595.0,135113962.0,19177136.0,17019602.0,13244075.0,15188194.0,12717306.0,15536657.0,13223006.0,10633344.0,134406563.0,133825895.0,130626774.0,134020212.0,130630753.0,133754645.0,129739854.0,127792595.0,135113962.0,0.5837095201965695,0.6094181428788502,0.6679084871222495,0.7277278116826139,0.667881545473446,0.585736686752075,0.5703941396450161,0.4065542608317798
55,강원랜드,5820000000000.0,6260000000000.0,6620000000000.0,6500000000000.0,8220000000000.0,7650000000000.0,7450000000000.0,6850000000000.0,6330000000000.0,5030000000000.0,5150000000000.0,4960000000000.0,3420000000000.0,454039086.0,534628331.0,584340350.0,669769805.0,693036625.0,726260115.0,684421554.0,644464265.0,2711401782.0,2906655321.0,3102036846.0,3375127289.0,3690791830.0,3978987574.0,4185657487.0,4231241354.0,4438119306.0,454039086.0,534628331.0,584340350.0,669769805.0,693036625.0,726260115.0,684421554.0,644464265.0,2711401782.0,2906655321.0,3102036846.0,3375127289.0,3690791830.0,3978987574.0,4185657487.0,4231241354.0,4438119306.0,2.3139466558040347,2.337610614478496,2.3224547958834916,2.1242961201396042,2.4149388628618484,2.105123466515254,1.9434035343943565,1.7712211708072656
