,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,지배구조_등급차이
1234,에스제이지세종,운수장비,A033530,12,2013,Annual,697570396.0,440883461.0,176393638,109814081,213564094.0,697570396.0,341345837.0,308473697,193080595,67213329,10118123,356224558.0,1093718722.0,937217906.0,57470857,17340637,55649,46464704,92834255,-42380301,-28919929,51.07,11.74,95.82,22.99,85.69,13.97,5.25,57470857.28,14.31,4.176044389528144,3.7853624724882176,7.271914387884149,4.176044389528144,-5.357817385743924,-5.694084533859312,15.306377833895857,7.472092322891921,9.92437002435629,2.729432166493617,10.229095145861631,20.59596234609897,1.567897273553449,3.0703069101709715,3.204136694949644,0.0
1235,에스제이지세종,운수장비,A033530,12,2014,Annual,858809961.0,514718704.0,221669783,140185539,254849295.0,858809961.0,480131589.0,411633876,256090270,108506766,18819497,378678372.0,1116740824.0,957049834.0,42128284,24873726,108123,22617859,30323575,-92718043,31115491,44.09,15.98,126.79,36.24,85.7,6.16,3.77,42128283.87,14.3,23.114450659686536,16.74711109201712,19.33152723697085,23.114450659686536,40.6583988894524,33.442131372387315,6.303275138038078,2.1049380921176253,-26.69626624847442,-51.32249416675505,-67.3357910827205,118.77627296700892,1.3003352018642924,2.949048339100813,2.32590575080866,0.0
1236,에스제이지세종,운수장비,A033530,12,2015,Annual,914404459.0,539992402.0,269384001,132679618,283514196.0,914404459.0,521155872.0,440274203,238146083,125036445,27097909,393248587.0,1199065672.0,1051327067.0,21594131,24853779,43999,19812036,28673486,-67443885,28860178,43.01,18.46,132.53,42.92,87.68,5.13,1.8,21594130.97,12.32,6.473434231627406,4.910196152498858,11.24778508804587,6.473434231627406,8.544383235738318,6.957718659676115,3.8476491073538233,7.371884884186874,-48.7419639499202,-12.405343052143005,-5.441604428237767,-27.259158177012,1.3113077699897786,3.049129002973378,2.300781275664107,0.0
1237,에스제이지세종,운수장비,A033530,12,2016,Annual,952518535.0,562190972.0,257986902,152424993,297229857.0,952518535.0,553081270.0,501884595,277170263,140778744,19236334,399437266.0,1154386863.0,1002979621.0,23368852,26058938,33974,13821381,81731492,-70261227,6295554,41.93,19.25,138.47,45.91,86.88,3.49,2.02,23368851.79,13.12,4.168185710914174,4.110904138240068,4.8377334163542285,4.168185710914174,6.125882814575667,13.993641140042,1.5737320373385044,-3.726135277100984,8.218534008152488,-30.237452627281726,185.04204895072752,4.177312739323957,1.2119311284583034,2.8900329570150824,2.087192110121538,1.0
1238,에스제이지세종,운수장비,A033530,12,2017,Annual,900553568.0,506315222.0,208993442,196101804,290413367.0,900553568.0,519712286.0,451268238,243567932,160145424,20603864,380841282.0,1035914243.0,923228059.0,-6678925,18447932,95129,-7572690,-12818862,-48959277,21168855,42.29,22.63,136.46,53.51,89.12,-1.94,-0.64,-6678924.77,10.88,-5.455533419095094,-9.938926945272964,-2.2933395954229496,-5.455533419095094,-6.033287657707154,-10.085258145849252,-4.655545584472332,-10.26281776042699,-128.58045829551236,-154.78967695051605,-115.68411598310232,-30.318215194277776,1.1503082990394635,2.720068154271154,1.993245630140828,-1.0
1239,에이엔피,전기전자,A015260,12,2011,Annual,255683632.0,155075361.0,65507165,54204248,87468640.0,255683632.0,191431461.0,179510851,64949125,94151613,8741622,64252172.0,419647455.0,382076103.0,9517959,2195173,8701,-3783539,11489495,-15034605,5985120,25.13,42.34,297.94,168.49,91.05,-5.71,2.27,9517959.32,8.95,5.121621373382301,9.19747929639625,-1.1798129780523523,5.121621373382301,9.37834469746026,16.93426949441239,-5.800750560111057,23.97516430782385,-22.208504989449303,-245.77634398162007,-34.58170105415774,-30.667531727412523,1.6412761807138283,6.531257106763643,2.192155107670625,0.0
1240,에이엔피,전기전자,A015260,12,2012,Annual,272978097.0,169646433.0,76136665,62110865,89246183.0,272978097.0,199258448.0,183203313,76851972,81136180,14376416,73719648.0,450493369.0,401402240.0,17517505,2854230,2220830,2467879,8061884,-15676628,1102242,27.01,37.27,270.29,137.99,89.1,3.58,3.89,17517505.43,10.9,6.764009438038654,9.396123217794727,2.032206056936525,6.764009438038654,4.088662834788681,2.0569575484882474,14.734873087247546,7.350435140849365,84.0468634084261,-165.22673613249395,-29.832564442562536,4.270301747202532,1.650291264943502,6.110899620681857,2.260849532462483,0.0
1241,에이엔피,전기전자,A015260,12,2013,Annual,270094165.0,160418139.0,72007727,48856601,94407493.0,270094165.0,194651717.0,156915401,63030350,71398322,23086434,75442448.0,507779099.0,459545385.0,12643575,3439931,21155,-1819182,12343178,-13315832,11284699,27.93,40.41,258.01,144.66,90.5,-2.44,2.49,12643574.75,9.5,-1.0564701093948914,-5.439721800693564,5.783227726389151,-1.0564701093948914,-2.3119376097920807,-14.34903745436088,2.3369617825630407,12.716220468941032,-27.82319742451908,-173.71439199409696,53.10537834580602,-15.059335464233758,1.880007659550883,6.730681631645887,2.6086546105318966,0.0
1242,에이엔피,전기전자,A015260,12,2014,Annual,332655332.0,208735371.0,117609933,48712931,102860973.0,332655332.0,259714584.0,220101353,95635271,99163877,22926956,72940749.0,528852438.0,473880851.0,14680687,4401097,139640,2210589,-1068110,-27752085,28792094,21.93,41.71,356.06,190.23,89.61,2.98,2.78,14680687.04,10.39,23.16272437799609,30.11955649229916,8.954246883772242,23.16272437799609,33.42527258570238,40.2675273410543,-3.316036351312457,4.150099726731771,16.111835457930223,-221.5155492963321,-108.65344403199887,108.41420198152096,1.5897909551619631,7.250438818499108,2.0362831761500155,0.0
1243,에이엔피,전기전자,A015260,12,2015,Annual,124186820.0,44551967.0,15316592,20739995,53360740.0,124186820.0,65423085.0,42584289,3493378,28067039,13576463,58763734.0,579624844.0,523274473.0,10739569,4650681,11440,-3969042,5163554,-9124885,5273519,47.32,39.04,111.33,82.5,90.28,-6.03,1.85,10739569.16,9.72,-62.66802060458181,-78.65624460935277,-48.12343453138441,-62.66802060458181,-74.80962216584649,-80.65241834292586,-19.43634414831688,9.600486326962908,-26.84559653100704,-279.5468085655,-583.4290475700068,-67.1200019746264,4.667361995419482,9.86364896417236,8.859637909156989,0.0
1244,에이엔피,전기전자,A015260,12,2016,Annual,130591639.0,51029968.0,16238046,22412097,49180843.0,130591639.0,61469394.0,39171617,4687508,21113028,14881480,69122245.0,103554957.0,97009451.0,1198610,0,622,5356313,3705095,-2449409,316503,52.93,33.25,88.93,62.82,93.68,8.38,1.16,1198609.73,6.32,5.157406397877007,14.540325458581885,-7.833281547444804,5.157406397877007,-6.043265920584451,-8.013922693413999,17.62738732702043,-82.1341410617658,-88.83931003190165,-234.9522882347932,-28.245255109174806,-73.15682334626683,0.7929677412196351,1.4981422695400013,1.6846588238693228,0.0
1245,에이엔피,전기전자,A015260,12,2017,Annual,142121848.0,45614778.0,13098410,20957641,72301118.0,142121848.0,86613676.0,46186738,3865918,25010240,38531099,55508172.0,101153876.0,101629542.0,-5972956,0,1928,-12674705,-1886349,-27278468,28771995,39.06,50.62,156.04,129.61,100.47,-20.34,-5.9,-5972955.97,-0.47,8.829209196156885,-10.611784040311369,47.01073342724118,8.829209196156885,40.90536828783442,17.908683728833562,-19.695646459399573,-2.3186538525625577,-598.3235581214907,-336.6311490758662,-150.91229779533316,1013.675502947854,0.7117405059354421,1.8223240354591392,1.1678741819017129,0.0
1246,에이프로젠,기계,A007460,12,2011,Annual,350608112.0,205832787.0,51023391,17725609,109959759.0,350608112.0,344290703.0,279157064,42447570,44478863,18650490,6317408.0,115619399.0,82296433.0,26441673,81363,169160,-72267782,6958921,-18738696,-888090,1.8,42.77,5449.87,2373.42,71.18,-166.24,22.87,26441673.02,28.82,-14.487973527591546,14.955214567511945,-34.76765568494512,-14.487973527591546,4.52585651522186,45.102146285303625,-92.16465033652248,-69.76026856201494,506.18857828657104,232.4134240452261,-53.61921214149373,-65.69740006640596,0.3297681800357203,18.301714722240515,0.3358191144650223,0.0
1247,에이프로젠,기계,A007460,12,2012,Annual,342377999.0,274668956.0,26254240,5507784,51462815.0,342377999.0,349663757.0,333300356,7712440,53450579,7920240,-7285759.0,170688128.0,139197333.0,24003541,0,34457,-28528635,24572471,14952473,-42184738,0.0,29.1,90000.0,65000.0,81.55,-21.58,14.06,24003541.19,18.45,-2.347382367467865,33.44276196386535,-53.19850146270328,-2.347382367467865,1.560615477903271,19.39527921098927,-215.328296035336,47.62931608042695,-9.220793253134929,-60.52371581017943,253.1074860599797,-179.79462925275055,0.498537080357199,-23.42763849312062,0.4881493279842555,0.0
1248,에이프로젠,기계,A007460,12,2013,Annual,114494675.0,51723361.0,30381891,3799304,48735465.0,114494675.0,110636874.0,90924760,6218891,22741254,5890080,3857802.0,103040328.0,94127974.0,4409611,0,3010,-51128204,-6400724,-1582561,9394839,3.37,66.89,2867.87,1985.15,91.35,-21.58,4.28,4409610.86,8.65,-66.55898587689333,-81.1688362044089,-5.299651797127691,-66.55898587689333,-68.35906730819688,-72.71987312248775,-152.94989856238726,-39.63239903832093,-81.62933127241519,79.2171409532913,-126.04835305330096,-110.5839415326147,0.8999573822974737,26.70959473814364,0.9313380275006684,0.0
1249,에이프로젠,기계,A007460,12,2014,Annual,93036739.0,35894380.0,20217959,4048991,49598228.0,93036739.0,76671971.0,75485000,2964720,29914584,0,16364769.0,76535323.0,62019650.0,8603687,0,1620,12445273,20422206,9747210,-31913067,17.59,50.61,468.52,287.74,81.03,123.08,11.24,8603686.67,18.97,-18.741427057633903,-30.60315627980943,1.770298077590926,-18.741427057633903,-30.69944203231917,-16.980809187728408,324.1992979421961,-25.72294315678032,95.11215388386869,-124.34130680592652,-419.0608749885169,-715.9136993771489,0.8226354859664632,4.676834912854559,0.9982177580905022,0.0
1250,에이프로젠,기계,A007460,12,2015,Annual,86480981.0,30835253.0,14149771,4287187,47174536.0,86480981.0,55620760.0,54365429,1170060,34215799,666667,30860221.0,65931704.0,54880855.0,6015260,0,4457,3391320,1173192,-28754,-655458,35.68,45.89,180.23,128.59,83.24,14.36,9.12,6015260.35,16.76,-7.046418512153574,-14.094482200277591,-4.886650385977498,-7.046418512153574,-27.45620169331502,-27.978500364310783,88.57718676016752,-13.8545426926597,-30.085090264208823,-72.75013573426634,-94.255312085286,-100.29499723510624,0.762383858712241,2.136462470570123,1.1853794158871616,0.0
1251,에이프로젠,기계,A007460,12,2016,Annual,78576666.0,24231072.0,9604969,4109271,46316640.0,78576666.0,43260085.0,42726752,1324044,35482304,333333,35316582.0,54835626.0,44896061.0,5064397,359751,1659,2407358,2730158,-1336540,-2289169,44.95,46.0,122.49,102.36,81.87,7.28,9.24,5064397.06,18.13,-9.13994604200894,-21.417631955216976,-1.818557367474693,-9.13994604200894,-22.2231321542532,-21.40823169076804,14.44047014439722,-16.829654516437188,-15.807512892210806,-29.01413019119399,132.71195166690535,4548.188078180428,0.6978614490973695,1.552687799742342,1.2675801723459397,0.0
1252,에이프로젠,기계,A007460,12,2017,Annual,266985697.0,214884052.0,8542947,4397922,43524647.0,266985697.0,117429598.0,54942958,0,10589831,0,149556099.0,40375672.0,33462745.0,3518315,364061,1914,2340781,8074246,-84433785,188035341,56.02,36.95,78.52,65.96,82.88,2.53,8.71,3518314.79,17.12,239.77732906102176,786.8119908190607,-6.028056007516957,239.77732906102176,171.45022484352492,28.59146887645474,323.47274433295945,-26.369634222831703,-30.528451857151005,-2.765562911706532,195.7428104893563,6217.340670686997,0.151227846486473,0.2699700799229859,0.3438287509082676,0.0
1253,엔케이,기계,A085310,12,2011,Annual,440135252.0,225701327.0,83401611,93090566,176185387.0,440135252.0,280122804.0,228684948,22012072,157597219,26698235,160012448.0,264972460.0,218984578.0,13637702,0,0,-1053703,-7692853,-7908111,12280989,36.36,54.09,175.06,148.79,82.64,-0.7,5.15,13637701.63,17.36,5.579231738989865,7.263246954499714,1.6151241084263468,5.579231738989865,0.8450621455074803,11.966285187880144,15.033032328726414,4.569084322993477,37.253590052872674,-83.49027477011876,-130.19621279736262,-62.8228835197303,0.6020250793272064,1.6559490421645195,0.945915349326576,0.0
1254,엔케이,기계,A085310,12,2012,Annual,414667374.0,202686720.0,66304471,97645665,173158587.0,414667374.0,263759317.0,203365422,16073547,139023009,29033120,150908058.0,245915174.0,207801574.0,1949494,0,0,-12118848,13052645,-9685205,-7414718,36.39,54.88,174.78,150.79,84.5,-7.8,0.79,1949494.49,15.5,-5.786375411710942,-10.196930299838249,-1.7179631361822325,-5.786375411710942,-5.841540483794383,-11.07179384626573,-5.689801083475709,-7.192176122756299,-85.7051136621111,1050.1199104491493,-269.67235692661745,22.47178877484141,0.5930420125119369,1.6295695356440143,0.9323468713713724,0.0
1255,엔케이,기계,A085310,12,2013,Annual,287996685.0,125808463.0,32985014,65550440,121094812.0,287996685.0,165043059.0,134994808,11700493,81066425,25353627,122953627.0,223599371.0,207500366.0,-29936772,0,0,-38913095,25065874,-3964989,-25427922,42.69,49.3,134.23,115.47,92.8,-28.42,-13.39,-29936771.61,7.2,-30.547541702666003,-37.92959745956716,-30.067105479441224,-30.547541702666003,-37.426643017884366,-33.619586519482155,-18.52414733214578,-9.074593745890605,-1635.6175499898943,221.0956602475747,92.03674044609348,-59.061382799847806,0.776395641498443,1.8185666942545744,1.3547941510221282,0.0
1256,엔케이,기계,A085310,12,2014,Annual,324613903.0,164965174.0,80542606,48680234,111152589.0,324613903.0,161022240.0,129120376,14672632,89369916,28955865,163591663.0,241944106.0,213233571.0,13123743,0,0,7879035,-8949855,-12735550,15369309,50.4,39.24,98.43,77.87,88.13,5.5,5.42,13123742.9,11.87,12.714458154266596,31.124067543850376,-8.210279892089844,12.714458154266596,-2.4362242340648765,-4.35159847036487,33.05151461697018,8.204287390414876,-143.83820339748053,-120.24777263283735,-135.70533786294465,221.200134477044,0.7453288468670425,1.4789513203982774,1.5025508650233657,0.0
1257,엔케이,기계,A085310,12,2015,Annual,310948108.0,144520537.0,41885783,41777166,109535406.0,310948108.0,144188170.0,104874401,19020772,66558052,15194588,166759937.0,250254926.0,231822368.0,-4770401,0,0,-5565352,23963007,20223221,-12797748,53.63,34.56,86.46,64.43,92.63,-3.37,-1.91,-4770401.45,7.37,-4.209861276336024,-12.393304904464264,-1.4549215763206336,-4.209861276336024,-10.454499949820594,-18.777806997711966,1.9366964929013573,3.4350165157567503,-136.34939361430654,-170.63494450779822,-367.7474327796372,-258.79346396504275,0.8048125058860304,1.500689737007996,1.7356134417962306,0.0
1258,엔케이,기계,A085310,12,2016,Annual,252420279.0,72096619.0,27328807,20753777,115629649.0,252420279.0,119103851.0,107513931,14904060,45918524,8394740,133316428.0,164591201.0,169332648.0,-29238994,0,0,-33173585,12628473,-17953865,-26150442,52.82,32.39,89.34,61.33,102.88,-22.11,-17.76,-29238994.04,-2.88,-18.82237823424866,-50.11323615549532,5.563719734603434,-18.82237823424866,-17.39693277194655,2.516848701715113,-20.054882246687345,-34.230584935618815,512.9252865744411,496.07343794246975,-47.30013224133348,-188.778464123,0.6520522109081418,1.2345905412347231,1.381913343843097,0.0
1259,엔케이,기계,A085310,12,2017,Annual,241293977.0,65353491.0,24259877,23230235,115174453.0,241293977.0,86735300.0,76711756,16669420,38326111,7960340,154558677.0,121800023.0,107128033.0,-9653321,0,0,-6725239,5884758,-6130375,-2533742,64.05,20.09,56.12,31.36,87.95,-4.67,-7.93,-9653321.07,12.05,-4.407847913043472,-9.352904607080117,-0.393667198626535,-4.407847913043472,-27.176745947534474,-28.649473341273325,15.933706984708596,-25.99846027006024,-66.98477040625953,-79.72712626627481,-53.40087435749358,-65.85484518236045,0.5047785465444916,0.7880503726102677,1.4042728047288704,0.0
1260,영보화학,화학,A014440,12,2011,Annual,139042571.0,51430977.0,30352221,11783545,80578074.0,139042571.0,52584679.0,40558912,8471247,17471481,11784520,86457892.0,130734860.0,102522899.0,9065448,1359968,49042,6204323,11662517,-12181828,182521,62.18,26.93,60.82,43.31,78.42,7.36,6.93,9065448.09,21.58,-1.6034400963917506,-16.150629215376522,9.915947211311348,-1.6034400963917506,-11.092440907560242,1.0390234087241046,5.227250335537192,10.029942551406346,-7.092370626242317,-3.5963495311210347,28.33057379445636,58.98873280980206,0.9402505941867256,1.512121762117448,2.486177770525137,0.0
1261,영보화학,화학,A014440,12,2012,Annual,150657195.0,58712248.0,40955769,10887598,84814728.0,150657195.0,60947128.0,57919091,17033787,25015764,2700000,89710066.0,137821635.0,108436124.0,8416713,1232500,75990,5011514,7894255,-8669532,282762,59.55,25.75,67.94,43.25,78.68,5.69,6.11,8416712.95,21.32,8.353286275179705,14.157364733709032,5.257824851956627,8.353286275179705,15.90282409064434,42.80237842671914,3.761569851830293,5.42072328681118,-7.156127308876514,-19.22544973883532,-32.31088109024836,-28.832257359076163,0.9148028741674104,1.5363006755562971,2.261331083558195,0.0
1262,영보화학,화학,A014440,12,2013,Annual,168014020.0,69373771.0,45595213,12338512,92261567.0,168014020.0,70916504.0,65371719,20445111,31043903,5200000,97097516.0,163838811.0,128615428.0,12172337,1477769,72776,8460211,14355426,-8546907,-2194380,57.79,23.43,73.04,40.54,78.5,9.06,7.43,12172337.03,21.5,11.520740844803324,18.15894189573528,8.780124838695457,11.520740844803324,16.357417202661306,12.867308293909518,8.234806114176752,18.877425158974503,44.6210296109657,68.81547173169625,81.84649469772638,-1.4144362117816778,0.9751496392979586,1.687363567570565,2.31030580695292,0.0
1263,영보화학,화학,A014440,12,2014,Annual,172187742.0,77297670.0,38391323,11668580,88064773.0,172187742.0,73898537.0,63739368,16422027,30000000,9250000,98289204.0,157432128.0,125978893.0,8177473,1412547,50063,3357192,12946705,-13922437,2432000,57.08,25.38,75.18,44.46,80.02,3.44,5.19,8177472.94,19.98,2.484151025015646,11.422038741414251,-4.548799826909511,2.484151025015646,4.204991548934789,-2.4970293346576966,1.2273104906205925,-3.910357357268668,-32.81920308318772,-60.317869140616,-9.813160542919452,62.89444824893964,0.914305084504796,1.601723501596371,2.130382202289065,0.0
1264,영보화학,화학,A014440,12,2015,Annual,172735283.0,79226549.0,33698189,11857341,88358276.0,172735283.0,66966234.0,61172297,15800560,26000000,4850000,105769048.0,157352294.0,118839031.0,13787508,1794857,160593,8898069,23452126,-6724658,-10450000,61.23,20.38,63.31,33.28,75.52,8.72,8.76,13787508.38,24.48,0.3179906964573487,2.4953908701258465,0.3332808227416883,0.3179906964573487,-9.380839298618316,-4.027449723065968,7.610036194819525,-0.0507101066435478,68.60352825377718,165.04498402236158,81.14358827207386,-51.69913140924969,0.9109447199620474,1.487696986740393,2.34972589320164,0.0
1265,영보화학,화학,A014440,12,2016,Annual,182197358.0,91081131.0,40747330,11441854,85486404.0,182197358.0,67579257.0,63875625,22854465,24000000,2150000,114618101.0,157803797.0,118278767.0,16308950,2138880,271093,11220346,20296039,-4071620,-8400000,62.91,15.78,58.96,25.08,74.95,10.18,10.33,16308949.95,25.05,5.477789387128285,14.962890785511808,-3.2502580742974185,5.477789387128285,0.9154210463738988,4.419203025840268,8.366391838943276,0.2869376661264411,18.28787334157849,26.09866253003883,-13.457573100195695,-39.45238553395578,0.8661146282922499,1.3767790220150309,2.3350922162402585,0.0
1266,영보화학,화학,A014440,12,2017,Annual,179187991.0,88010289.0,38382909,11407426,81137344.0,179187991.0,37724207.0,35224207,18912200,0,2500000,141463784.0,164618163.0,128407863.0,12471273,2261526,100074,29574039,15071480,23182345,-26055390,78.95,2.6,26.67,3.29,78.0,23.1,7.58,12471273.39,22.0,-1.6517072657003085,-3.3715457485919864,-5.087428873484956,-1.6517072657003085,-44.17783107618363,-44.85501002925607,23.42185288866372,4.318252240787346,-23.53111021862229,163.5751072204012,-25.74176665703096,-669.3641597202096,0.9186897072806626,1.1636770793576396,4.363727592736409,0.0
1267,영진약품,의약품,A003520,12,2011,Annual,157786910.0,69758309.0,36862548,25412516,59895734.0,157786910.0,67907199.0,37534218,10941212,18300000,9036400,89879711.0,112105475.0,67381553.0,3478720,4589531,8688402,2580830,8496954,-15134406,2551976,56.96,17.64,75.55,30.97,60.11,2.88,3.1,3478720.19,39.89,6.770974819008013,-1.0304180651105388,20.20010026084677,6.770974819008013,16.785744541636348,-1.855768667331504,0.2742467071021881,-3.621053567312682,-43.03705853032624,-211.7887992459715,-15.10409022254998,115.12534830423826,0.7104865352899046,1.24728343863945,1.650862893049086,0.0
1268,영진약품,의약품,A003520,12,2012,Annual,161950874.0,74720638.0,41371736,29281355,59272089.0,161950874.0,70882495.0,38379682,11574087,15000000,9624500,91068379.0,137688400.0,89299275.0,3267754,6620500,7654475,1794228,2379190,-2059021,-4274633,56.23,15.39,77.83,27.36,64.86,1.98,2.37,3267753.54,35.14,2.638979367806882,7.113602768094629,-1.0412177267916989,2.638979367806882,4.381414700965647,2.2525152915134683,1.3225098153686776,22.82040640744798,-6.064471989697362,-30.47864446709004,-71.99949534856844,-86.3950986910223,0.8501862114063058,1.511923254942311,1.9424880571712384,0.0
1269,영진약품,의약품,A003520,12,2013,Annual,169334044.0,83557135.0,41294387,32880166,55057482.0,169334044.0,66888852.0,39397705,10840993,13000000,3096283,102445191.0,156622683.0,99611107.0,6916530,8584355,5905672,11742330,5953588,5640223,-5818309,60.5,12.01,65.29,19.86,63.6,12.14,4.42,6916529.5,36.4,4.558894816461434,11.826045971395471,-7.110609852134619,4.558894816461434,-5.634173853502189,2.652505041599884,12.49260404646051,13.751545518721976,111.66005764203794,554.4502705341796,150.2359206284492,-373.9274150190794,0.9249332225243496,1.5288436818864442,2.341536419252644,0.0
1270,영진약품,의약품,A003520,12,2014,Annual,178968333.0,82399153.0,46863349,30895742,67712583.0,178968333.0,78179532.0,42950067,12829456,12000000,5730187,100788800.0,167569401.0,106390480.0,6976489,9306506,5428365,909092,6216131,-11397127,-2129767,56.32,10.55,77.57,18.74,63.49,0.89,4.16,6976489.16,36.51,5.689516869980382,-1.3858565160234426,22.98525203168571,5.689516869980382,16.879763461929343,9.016672417847694,-1.6168557877938805,6.989229012249787,0.8668942374282951,-92.25799308995744,4.4098281574069365,-302.0687302611971,0.9363075477715938,1.6625795822551712,2.143392224450768,0.0
1271,영진약품,의약품,A003520,12,2015,Annual,193695301.0,93804906.0,54048760,33105877,70173368.0,193695301.0,93271468.0,42220015,15733975,12000000,13777330,100423833.0,170203311.0,105381544.0,5047840,11787250,5086611,3386324,8801551,-12521585,7103991,51.85,13.91,92.88,26.82,61.92,3.37,2.97,5047839.8,38.08,8.228812188802138,13.842075536868691,3.6341620581805234,8.228812188802138,19.304203560594345,-1.699769176145871,-0.3621106710269384,1.5718323180017757,-27.644980161224364,272.4951930057684,41.59210930400277,9.86615311034087,0.8787167789888718,1.694849777343193,1.8248164701342533,0.0
1272,영진약품,의약품,A003520,12,2016,Annual,199354385.0,122729859.0,54167094,44119416,68032915.0,199354385.0,93186384.0,42918060,16978842,9500000,12458333,106168001.0,193133853.0,121886872.0,5454134,12660814,5647083,4202183,3111937,-821007,-5153368,53.26,11.32,87.77,21.26,63.11,4.07,2.82,5454133.54,36.89,2.921642378923784,30.8352241193014,-3.050235525249412,2.921642378923784,-0.0912218943525111,1.653350904778228,5.71992506997816,13.472441790512525,8.048868426891499,24.092762535421897,-64.64331116186226,-93.44326616798114,0.9687966131269196,1.819134307709156,2.072554430269556,0.0
1273,영진약품,의약품,A003520,12,2017,Annual,203846089.0,114018976.0,0,40687077,72576820.0,203846089.0,84196374.0,37468910,0,5700000,10291900,119649715.0,195008847.0,126165137.0,3028981,13930912,6452983,1867720,3151782,4335078,-4968104,58.7,8.91,70.37,15.18,64.7,1.65,1.55,3028980.65,35.3,2.253125257315003,-7.097606948281432,6.678980314161165,2.253125257315003,-9.647342899366071,-12.696636334447554,12.698472113080484,0.9708261761856908,-44.46449243821292,-55.55357774756597,1.2803922444445393,-628.0196149362916,0.956647478284462,1.6298312703878983,2.316119302239785,0.0
1274,영풍,철강금속,A000670,12,2011,Annual,2622323750.0,463764125.0,113511395,197481277,441774721.0,2622323750.0,704280087.0,316641305,114111987,134488708,52665630,1918043663.0,1397118394.0,1274184690.0,77716878,0,51095,231970488,77837575,-101467085,32484583,73.14,7.42,36.72,10.15,91.2,12.78,5.56,77716877.8,8.8,14.050804958598071,9.29260472332909,20.90879665878953,14.050804958598071,19.940659626542967,14.884152631675462,12.030753938070273,16.78192924487123,16.718218032292388,2.4856393277495226,-23.218716632479484,-21.865495444512785,0.5327787592969785,0.7284080237332949,1.9837539351016749,1.0
1275,영풍,철강금속,A000670,12,2012,Annual,4055468293.0,1150724643.0,412725428,416175127,1229198278.0,4055468293.0,1528608525.0,941399994,394325983,338103267,170844852,2526859768.0,3062753138.0,2708453970.0,263303985,0,152462,335105263,331781613,-498805120,90544751,62.31,13.54,60.49,21.73,88.43,15.08,8.6,263303985.1,11.57,54.65170130118373,148.1271363971933,178.24097205417058,54.65170130118373,117.04554100221208,197.3080198744128,31.74151437448272,119.21929817495484,238.7989736283539,44.46030005334127,326.2486504750437,391.5930323611839,0.7552156537104505,1.2120787931275496,2.0036216519203305,0.0
1276,영풍,철강금속,A000670,12,2013,Annual,3939385519.0,922817211.0,287894064,372731465,1268582470.0,3939385519.0,1122911830.0,590723103,274146039,139331164,106926777,2816473689.0,3273760331.0,3011612723.0,157524638,0,131465,234426916,340919631,-173893636,-163452140,71.5,7.8,39.87,10.91,91.99,8.77,4.81,157524637.5,8.01,-2.862376564510849,-19.805557601150635,3.2040552533217914,-2.862376564510849,-26.5402611829605,-37.250572895159806,11.461416445330809,6.889461327522772,-40.17384962859564,-30.04379761114048,2.754226769040402,-65.13796089342468,0.8310332449592375,1.1623614109323923,2.9154206443795325,0.0
1277,영풍,철강금속,A000670,12,2014,Annual,3895357159.0,867411687.0,279213660,286651403,1166328904.0,3895357159.0,983114674.0,488364517,196774109,178059696,68725832,2912242486.0,2796468604.0,2697570157.0,-29237792,0,127964,100584988,212656677,-166446694,-11282326,74.76,7.56,33.76,10.12,96.46,3.51,-1.05,-29237791.8,3.54,-1.1176453735651792,-6.003954341072648,-8.060458694498596,-1.1176453735651792,-12.449522060872752,-17.327676110883374,3.4003085977346137,-14.579311823178177,-118.56077396603824,-57.09324265478117,-37.62263663836946,-4.28246954362378,0.7178978691437624,0.9602457959608244,2.844498895151269,0.0
1278,영풍,철강금속,A000670,12,2015,Annual,3987888361.0,988793393.0,272015273,342688452,1022188233.0,3987888361.0,984446438.0,489923529,213098193,161531435,60980841,3003441922.0,2615383130.0,2503809713.0,-5522303,36773,160583,89940121,210132886,-129057132,-33955433,75.31,6.55,32.78,8.7,95.73,3.04,-0.21,-5522302.66,4.27,2.37542279752736,13.993552060591496,-12.35849257492122,2.37542279752736,0.1354637495727173,0.3192312188397661,3.131587992360596,-6.475505347743926,-81.112448573408,-10.58295796585471,-1.186791327506731,-22.463385184448303,0.6558315813394958,0.8707953068253137,2.656704345757407,-1.0
