Unnamed: 0,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,통합_등급차이
1120,조광피혁,기타제조업,A004700,12,2021,Annual,440910560,84580230,19568997,53941646,19258954,440910560,63928944,12488603,0,725933,20746250,376981615,104248549,81747996,10948432,691693,0,11204042,-18509093,-48326354,20571647,85.5,4.88,16.96,5.71,78.42,3.24,10.5,10948431.76,21.58,28.4848469,-19.46614368,-6.337165029,28.4848469,126.0181805,1.005550346,19.72358237,7.123284833,-27.57532236,-42.99249411,-186.9788859,-503.3064948,0.23643922,0.276534836,1.630694056,0
1121,조광피혁,기타제조업,A004700,12,2022,Annual,442034876,91336630,32313637,34736188,19237304,442034876,63994596,14246772,0,1328205,22177750,378040280,122005783,112224479,507524,743445,0,6061277,15666521,1575513,-469255,85.52,5.33,16.93,6.23,91.98,1.61,0.42,507523.56,8.02,0.254998656,7.988155152,-0.112415243,0.254998656,0.102695267,14.07818793,0.280826692,17.03355507,-95.36441383,-45.90097931,-184.6422945,-103.2601528,0.276009405,0.322732231,1.90650134,0
1122,조비,화학,A001550,12,2020,Annual,87855328,37564615,7089510,28292338,48388497,87855328,36652318,24452464,4910846,15614426,0,51203010,73654579,55664851,3815673,5397,0,3004723,8187804,-493241,-7124680,58.28,18.1,71.58,31.06,75.58,6.06,5.18,3815673.14,24.42,-4.177521617,-8.120353322,-1.450301915,-4.177521617,-16.17207775,-22.53225137,6.756944094,3.889018897,294.331821,-2450.74558,-431.1328996,-109.2604601,0.83836212,1.438481429,2.009547636,0
1123,조비,화학,A001550,12,2021,Annual,103778713,52932877,12503220,37447359,48691333,103778713,50521010,38106396,9609918,25198690,0,53257703,84597515,66992413,3077406,78347,0,1851220,-7973100,-1702155,9140827,51.32,24.47,94.86,47.69,79.19,3.54,3.64,3077405.83,20.81,18.12455245,40.91153869,0.625842956,18.12455245,37.8385127,55.8386754,4.012836355,14.8571021,-19.34827749,-38.38966188,-197.3777584,245.0960078,0.815172135,1.588455946,1.674501658,-1
1124,조비,화학,A001550,12,2022,Annual,130041760,78134327,18747686,55660569,50265301,130041760,68561446,57328641,10259406,39773248,0,61480314,148554918,120263548,11907297,111672,0,8638058,-13746988,-2107883,15685701,47.28,30.92,111.52,65.4,80.96,15.06,8.02,11907297.4,19.04,25.30677654,47.61020263,3.232542432,25.30677654,35.70877938,50.44361844,15.4392896,75.60198784,286.9264244,366.6143408,72.41710251,23.83613713,1.142363176,2.416300574,2.16674132,0
1125,조일알미늄,철강금속,A018470,12,2020,Annual,274904170,141191521,62409836,54254473,77134207,274904170,163031549,135002980,6985369,107523172,18250000,111872620,332913378,325944200,-4028209,162238,12000,-8840441,1785102,-1675882,-9305321,40.7,50.81,145.73,124.84,97.91,-7.85,-1.21,-4028209.01,2.09,-4.9748667,-6.785193066,-4.609256155,-4.9748667,-7.287223256,-0.693940574,-1.390763141,6.782770788,-66.9097404,-88.47572469,-46.40007759,-75.49915579,1.211016108,2.975825345,2.042018125,0
1126,조일알미늄,철강금속,A018470,12,2021,Annual,347937580,211525740,88475750,87692108,80048228,347937580,181069785,160232629,18344878,123960265,10450000,166867795,466932503,437103251,18279238,231244,11000,15675524,-28053513,-4709161,43394256,47.96,41.45,108.51,86.43,93.61,11.25,3.91,18279237.89,6.39,26.56686146,49.81476119,3.777858246,26.56686146,11.06426094,18.68821636,49.15874411,40.25645524,-553.7807745,-277.3160864,-1671.535576,180.995977,1.342000778,2.798218212,2.578743345,-1
1127,조일알미늄,철강금속,A018470,12,2022,Annual,367680590,215659160,83797700,105893710,88593436,367680590,180767714,164284251,20318936,130181315,6650000,186912876,562385283,534546743,15831171,339733,32200,17828880,5792648,-13851360,-1562168,50.84,38.27,96.71,75.29,95.05,10.08,2.82,15831171.03,4.95,5.674296522,1.95409788,10.67507453,5.674296522,-0.166825735,2.528587358,12.01255221,20.44252207,-13.39260969,13.73705912,-120.6485655,194.1364714,1.529548468,3.008809746,3.111093627,0
1128,조흥,음식료품,A002600,12,2020,Annual,248313869,141501778,27543384,65510600,103415541,248313869,115083266,107391989,9380609,81881414,5100000,133230603,222604296,197183088,11787348,0,198282,7516524,-5422107,-12188315,18005838,53.65,37.11,86.38,69.17,88.58,5.72,5.3,11787348.03,11.42,13.89196293,20.13652228,6.611345068,13.89196293,29.94407595,41.50395375,2.910880122,14.11940637,-4.555075165,-4.192045104,-274.4865027,-31.29299045,0.896463403,1.670819549,1.934289004,-1
1129,조흥,음식료품,A002600,12,2021,Annual,267558823,135992012,31114240,60896686,125946848,267558823,121819557,118931465,21229826,77247152,0,145739266,250861245,215811944,19072641,4167,201672,16074915,30386712,-21366683,-14002994,54.47,30.67,83.59,56.31,86.03,11.52,7.6,19072641.42,13.97,7.75025337,-3.893778635,21.7871577,7.75025337,5.853406176,10.74519255,9.388731056,12.69380219,61.80603983,113.8610214,-660.4225811,75.3046504,0.937592871,1.721301691,2.059285481,0
1130,조흥,음식료품,A002600,12,2022,Annual,433755477,268968495,44673567,185777357,152307567,433755477,279570332,275477139,53214089,207985793,3003453,154185145,324035752,289769341,14975759,0,242546,11131140,-87225533,-34606354,112478183,35.55,49,181.32,137.85,89.43,7.42,4.62,14975758.64,10.57,62.11593105,97.78256902,20.93003471,62.11593105,129.495443,131.6267936,5.79519798,29.16931509,-21.4804127,-30.75459497,-387.0515671,61.96409148,0.747047056,2.10160163,1.159049137,0
1131,종근당바이오,의약품,A063160,12,2020,Annual,283462940,88382395,23985637,59111388,189873952,283462940,114714927,46114065,7821841,19247055,59200000,168748013,124599959,96735822,7607022,9117523,0,6207398,4824020,-62602496,54752962,59.53,28.17,67.98,47.32,77.64,3.79,6.11,7607021.5,22.36,21.476735,10.42016947,27.45413032,21.476735,53.18832698,2.422067253,6.490743066,-9.173236429,-50.64405206,-49.38884033,-71.60717274,41.16324247,0.439563489,0.738378822,1.086170407,2
1132,종근당바이오,의약품,A063160,12,2021,Annual,298540308,104342019,29095177,70355877,190421773,298540308,137048970,44310728,9946189,12920226,65799190,161491338,142238418,128932489,-11432270,11516023,0,-6576601,-5882180,-20387538,28272279,54.09,36.64,84.86,67.73,90.65,-3.98,-8.04,-11432270.29,9.35,5.318990906,18.05746948,0.288518248,5.318990906,19.46916899,-3.910600811,-4.300302487,14.15607127,-250.2857491,-205.94779,-221.9352324,-67.43334643,0.476446276,0.880780479,1.037865648,0
1133,종근당바이오,의약품,A063160,12,2022,Annual,312590995,123464272,25896679,78506850,179260096,312590995,164791529,81590584,8231542,45700000,55199310,147799466,156042327,139252401,-14810344,15431867,0,-16702616,-3204563,-20546514,24959279,47.28,44.44,111.5,94,89.24,-10.8,-9.49,-14810343.54,10.76,4.706462284,18.32651235,-5.861555023,4.706462284,20.24280737,84.13279962,-8.478394055,9.70476837,29.54858484,153.9703412,-45.52082731,0.779770466,0.49919009,1.055770574,0.946907453,0
1134,종근당홀딩스,의약품,A001630,12,2020,Annual,1258451806,394391528,116406377,164391012,410513928,1258451806,418150785,280387166,69914641,121965469,84671930,840301021,858118781,444223242,89262180,20659862,88840992,113621663,66553214,-120421540,52319730,66.77,17.5,49.76,26.2,51.77,14.38,10.4,89262180.33,48.23,17.09364763,17.46318938,26.76262131,17.09364763,24.94265094,17.09614283,13.54415242,19.07664947,3.600595683,43.22697527,-40.1926937,-33.68507804,0.6818845,1.02120402,2.052175463,2
1135,종근당홀딩스,의약품,A001630,12,2021,Annual,1367635165,436869440,107851669,175935425,478836749,1367635165,527666927,317712127,73166957,165253994,89493640,839968237,925975076,484566040,34410730,20926378,109532972,25824890,40460132,-108051868,108985845,61.42,25.25,62.82,41.11,52.33,3.07,3.72,34410730.01,47.67,8.676006382,10.77049302,16.64324066,8.676006382,26.19058625,13.31193632,-0.039602951,7.907564372,-61.44982119,-77.27115647,-39.20634396,-10.27197626,0.677062933,1.102392966,1.754847667,0
1136,종근당홀딩스,의약품,A001630,12,2022,Annual,1376372970,398595725,109655281,188494287,492210191,1376372970,577829023,399407472,51448517,257771385,66089710,798543946,908962764,509774956,-32878295,22707998,129269369,-22663809,-46501658,-64690796,67041297,58.02,31.19,72.36,53.77,56.08,-2.77,-3.62,-32878294.93,43.92,0.638898825,-8.760904631,2.79290218,0.638898825,9.506393794,25.71363762,-4.931649695,-1.837232172,-195.5466362,-187.7595568,-214.9320472,-40.129868,0.660404399,1.138275193,1.573065263,0
1137,주연테크,전기전자,A044380,12,2020,Annual,57589967,41389584,5376256,12142691,7583264,57589967,19927980,12434372,5308968,4300000,0,37661988,62660644,57052724,503726,196513,165863,-2981611,4277804,1241412,5297705,65.4,15.91,52.91,24.33,91.05,-7.42,0.8,503726.18,8.95,-6.748301702,3.925435475,3.637632148,-6.748301702,4.815478708,9.208761664,-11.89171029,49.58077709,-117.7566196,-37.67973236,428.2537315,-79.04940152,1.088047923,1.66376358,3.144355022,0
1138,주연테크,전기전자,A044380,12,2021,Annual,59714399,47834155,10267810,15197038,6825298,59714399,14445525,8367842,2975015,0,4300000,45268874,88248283,82587110,-542223,204608,502749,3115175,-14668643,9689482,-232493,75.81,10.21,31.91,13.47,93.58,7.51,-0.61,-542222.58,6.42,3.688892546,15.57051407,-9.995247429,3.688892546,-27.51134335,-32.70394355,20.19778138,40.83526336,-207.6424485,-204.4795917,-442.9012409,680.5210518,1.477839256,1.949425183,6.109039512,-1
1139,주연테크,전기전자,A044380,12,2022,Annual,53242325,38474690,6356984,12025285,6987850,53242325,11699002,6348479,1794342,0,4300000,41543323,66667584,66134436,-6294304,119024,860537,-5645554,3615906,-1775493,-129740,78.03,11.58,28.16,14.84,99.2,-13.01,-9.44,-6294304.44,0.8,-10.83838087,-19.56648968,2.381610297,-10.83838087,-19.01296768,-24.13242267,-8.229829176,-24.45452565,1060.833089,-281.2275073,-124.6505829,-118.3239207,1.252153883,1.604772541,5.698570186,0
1140,진도,유통업,A088790,12,2020,Annual,128453979,73850847,7554959,58436449,45419548,128453979,31364732,30155644,2446975,23415892,0,97089248,54469358,30842096,-1691198,0,556401,-1810583,12623531,-146031,-14214598,75.58,18.35,32.31,24.28,56.62,-1.84,-3.1,-1691198.04,43.38,-11.463642,-16.91361061,44.53089124,-11.463642,-30.30366839,-30.5361623,-2.992383909,-30.05357482,-42.10670631,-33.70693253,145.8166102,31.59383983,0.424037919,0.561023585,1.736643501,-2
1141,진도,유통업,A088790,12,2021,Annual,136444645,81649151,9646529,50417612,45370623,136444645,35781862,34636862,3834958,26816532,0,100662783,58961463,32168337,3775884,0,420337,3568237,10690117,-227763,3211101,73.78,19.72,35.55,26.73,54.56,3.61,6.4,3775884.19,45.44,6.220644983,10.55953224,-0.107717937,6.220644983,14.08311093,14.86029614,3.680670181,8.247031294,-323.2668203,-297.0766875,-15.31595241,55.9689381,0.432127351,0.585732495,1.647803096,0
1142,진도,유통업,A088790,12,2022,Annual,129200780,74702031,11577676,44360625,34096310,129200780,25027285,23708931,3293163,15536060,0,104173494,63417016,32885376,6093798,0,425294,4571584,8582285,-7461783,-11914978,80.63,12.07,24.02,14.96,51.86,4.46,9.61,6093797.75,48.14,-5.309013776,-8.508502434,-24.84936784,-5.309013776,-30.05594566,-31.550003,3.487595808,7.556720565,61.38732016,28.11884412,-19.71757652,3176.11728,0.490840814,0.608763454,2.533915125,0
1143,진양산업,화학,A003780,12,2020,Annual,70722584,31919214,13386205,4956836,36775045,70722584,27292881,20203994,8927532,3802752,3886660,43429703,64314341,49796426,7890468,0,25690,5136549,8143104,-7649652,1410914,61.41,16.46,62.84,26.8,77.43,12.16,12.27,7890467.52,22.57,29.6965205,33.43949392,28.10048514,29.6965205,102.6645308,89.9993577,5.765498678,4.00414145,-13.68999021,-24.71172995,-13.14278108,256.7575282,0.909389015,1.48088374,2.356451157,0
1144,진양산업,화학,A003780,12,2021,Annual,77871278,30823446,14848717,5499846,45070804,77871278,30401133,20437487,9272342,6322802,6285060,47470145,76350429,62121529,6846185,0,27109,6197904,6152979,-7281998,-580153,60.96,17.92,64.04,29.4,81.36,13.64,8.97,6846185.16,18.64,10.10807806,-3.432941676,22.5581206,10.10807806,11.38850823,1.155677437,9.303406933,18.71446992,-13.23474096,20.66280298,-24.43939068,-4.806153273,0.980469705,1.608388367,2.511433669,0
1145,진양산업,화학,A003780,12,2022,Annual,82719955,33928800,15883511,6251657,45424051,82719955,31490483,22392612,11468824,6335000,6930000,51229472,83673211,69818437,5285313,0,30659,6136147,6980476,-6147863,-2286015,61.93,18.91,61.47,30.53,83.44,12.43,6.32,5285312.54,16.56,6.226528092,10.07464902,0.783760148,6.226528092,3.583254611,9.566366941,7.919350152,9.591016181,-22.79915018,-0.996417499,13.44872134,-15.57450304,1.011523894,1.633302233,2.657095193,1
1146,진양폴리,화학,A010640,12,2020,Annual,44798058,9821152,6459575,2695923,34416624,44798058,17883675,8192911,3870207,2850000,5200000,26914383,37116140,30803533,2242713,0,6500,1612417,2680044,-1260236,-1345674,60.08,18.8,66.45,31.29,82.99,6.03,6.04,2242712.78,17.01,3.229045433,18.70131339,-0.436868136,3.229045433,6.370073707,11.61896118,1.242548966,5.704913924,-27.73714866,-78.65110118,-21.14416757,-84.52184719,0.828521183,1.379044803,2.075420181,0
1147,진양폴리,화학,A010640,12,2021,Annual,48090927,12420767,8640249,2557697,34188847,48090927,18619837,9834707,4795198,2100000,4688200,29471090,53069416,43726787,4715419,0,3423,3802119,5060069,-2618987,-2413050,61.28,16.35,63.18,26.69,82.4,13.49,8.89,4715418.69,17.6,7.350472648,26.46955266,-0.661822612,7.350472648,4.116391066,20.03922659,9.499407807,42.98204501,110.255124,135.802463,88.80544499,107.8171866,1.103522417,1.800727968,2.850154703,-1
