,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,사회_등급,t-1년도_사회등급,t-2년도_사회등급
1462,영보화학,화학,A014440,12,2017,Annual,179187991.0,88010289.0,38382909,11407426,81137344.0,179187991.0,37724207.0,35224207,18912200,0,2500000,141463784.0,164618163.0,128407863.0,12471273,2261526,100074,29574039,15071480,23182345,-26055390,78.95,2.6,26.67,3.29,78.0,23.1,7.58,12471273.39,22.0,-1.6517072657003085,-3.3715457485919864,-5.087428873484956,-1.6517072657003085,-44.17783107618363,-44.85501002925607,23.42185288866372,4.318252240787346,-23.53111021862229,163.5751072204012,-25.74176665703096,-669.3641597202096,0.9186897072806626,1.1636770793576396,4.363727592736409,3.0,3.0,3.0
1463,영보화학,화학,A014440,12,2018,Annual,176083758.0,73876341.0,28562788,11662610,89302637.0,176083758.0,32559442.0,32246184,14643541,0,0,143524317.0,143915371.0,111846698.0,7233229,2387367,42767,5657471,14072055,-18668080,-2085000,81.51,2.58,22.69,3.17,77.72,3.97,5.03,7233229.37,22.28,-1.7323889746606924,-16.059426869965165,10.063544845638518,-1.7323889746606924,-13.690851076074306,-8.454478478394133,1.456579869233532,-12.57625016748608,-42.00087673487703,-80.87014425050295,-6.631233296265526,-180.52714253023152,0.8173120146606594,1.0027246532725185,4.420081001388168,3.0,3.0,3.0
1464,영진약품,의약품,A003520,12,2013,Annual,169334044.0,83557135.0,41294387,32880166,55057482.0,169334044.0,66888852.0,39397705,10840993,13000000,3096283,102445191.0,156622683.0,99611107.0,6916530,8584355,5905672,11742330,5953588,5640223,-5818309,60.5,12.01,65.29,19.86,63.6,12.14,4.42,6916529.5,36.4,4.558894816461434,11.826045971395471,-7.110609852134619,4.558894816461434,-5.634173853502189,2.652505041599884,12.49260404646051,13.751545518721976,111.66005764203794,554.4502705341796,150.2359206284492,-373.9274150190794,0.9249332225243496,1.5288436818864442,2.341536419252644,3.0,3.0,3.0
1465,영진약품,의약품,A003520,12,2014,Annual,178968333.0,82399153.0,46863349,30895742,67712583.0,178968333.0,78179532.0,42950067,12829456,12000000,5730187,100788800.0,167569401.0,106390480.0,6976489,9306506,5428365,909092,6216131,-11397127,-2129767,56.32,10.55,77.57,18.74,63.49,0.89,4.16,6976489.16,36.51,5.689516869980382,-1.3858565160234426,22.98525203168571,5.689516869980382,16.879763461929343,9.016672417847694,-1.6168557877938805,6.989229012249787,0.8668942374282951,-92.25799308995744,4.4098281574069365,-302.0687302611971,0.9363075477715938,1.6625795822551712,2.143392224450768,3.0,3.0,3.0
1466,영진약품,의약품,A003520,12,2015,Annual,193695301.0,93804906.0,54048760,33105877,70173368.0,193695301.0,93271468.0,42220015,15733975,12000000,13777330,100423833.0,170203311.0,105381544.0,5047840,11787250,5086611,3386324,8801551,-12521585,7103991,51.85,13.91,92.88,26.82,61.92,3.37,2.97,5047839.8,38.08,8.228812188802138,13.842075536868691,3.6341620581805234,8.228812188802138,19.304203560594345,-1.699769176145871,-0.3621106710269384,1.5718323180017757,-27.644980161224364,272.4951930057684,41.59210930400277,9.86615311034087,0.8787167789888718,1.694849777343193,1.8248164701342533,3.0,3.0,3.0
1467,영진약품,의약품,A003520,12,2016,Annual,199354385.0,122729859.0,54167094,44119416,68032915.0,199354385.0,93186384.0,42918060,16978842,9500000,12458333,106168001.0,193133853.0,121886872.0,5454134,12660814,5647083,4202183,3111937,-821007,-5153368,53.26,11.32,87.77,21.26,63.11,4.07,2.82,5454133.54,36.89,2.921642378923784,30.8352241193014,-3.050235525249412,2.921642378923784,-0.0912218943525111,1.653350904778228,5.71992506997816,13.472441790512525,8.048868426891499,24.092762535421897,-64.64331116186226,-93.44326616798114,0.9687966131269196,1.819134307709156,2.072554430269556,3.0,3.0,3.0
1468,영진약품,의약품,A003520,12,2017,Annual,203846089.0,114018976.0,0,40687077,72576820.0,203846089.0,84196374.0,37468910,0,5700000,10291900,119649715.0,195008847.0,126165137.0,3028981,13930912,6452983,1867720,3151782,4335078,-4968104,58.7,8.91,70.37,15.18,64.7,1.65,1.55,3028980.65,35.3,2.253125257315003,-7.097606948281432,6.678980314161165,2.253125257315003,-9.647342899366071,-12.696636334447554,12.698472113080484,0.9708261761856908,-44.46449243821292,-55.55357774756597,1.2803922444445393,-628.0196149362916,0.956647478284462,1.6298312703878983,2.316119302239785,4.0,3.0,3.0
1469,영진약품,의약품,A003520,12,2018,Annual,196114248.0,109684624.0,56509654,47833455,70987846.0,196114248.0,84508421.0,38102514,19301380,2000000,8125420,111605827.0,186408689.0,124968306.0,-2187346,11988531,5751506,-6100940,1274179,2627829,-6256635,56.91,6.27,75.72,11.01,67.04,-5.28,-1.17,-2187346.21,32.96,-3.792979810370556,-3.801430386464788,-2.1893684512493072,-3.792979810370556,0.3706180981142948,1.69101262887017,-6.722864321072553,-4.410137351358223,-172.21392276808604,-426.6517465144668,-59.57274329252466,-39.38219796737221,0.9505106890550858,1.6702415457214437,2.205800165169338,3.0,4.0,3.0
1470,예스코홀딩스,서비스업,A015360,12,2013,Annual,1349036580.0,678998715.0,295572459,130008405,606403981.0,1349036580.0,714711081.0,514783588,359811793,120649163,57399336,634325499.0,1472129315.0,1358295515.0,15497980,109360,211779,14013687,58074455,-10860562,-14314988,47.02,15.67,112.67,33.33,92.27,2.22,1.05,15497980.19,7.73,-1.999449203893222,-3.1704938083281897,-0.6602405687821777,-1.999449203893222,-4.809967026934203,-7.50227689020726,1.3729204324401725,2.377061945611936,-6.22293725291061,-53.83592683446994,-43.912586876306825,-90.78802509643002,1.091244920134041,2.3207790279923777,2.0597544296364423,4.0,4.0,4.0
1471,예스코홀딩스,서비스업,A015360,12,2014,Annual,1346602638.0,722374131.0,314288372,130349003,565394174.0,1346602638.0,712818810.0,562000917,365567634,122933912,37280967,633783828.0,1391334170.0,1284864390.0,4370559,117357,388962,13260015,36806772,-25594060,-14554032,47.07,15.14,112.47,32.17,92.35,2.09,0.31,4370559.45,7.65,-0.1804207562703719,6.38814404825494,-6.762786572141588,-0.1804207562703719,-0.2647602717104069,9.172267745256857,-0.0853932249064493,-5.488318463381736,-71.7991699563427,-5.378113554270191,-36.621407811747865,135.66054868983758,1.0332180635457808,2.1952819061202047,1.951876340075818,5.0,4.0,4.0
1472,예스코홀딩스,서비스업,A015360,12,2015,Annual,1264603090.0,570123974.0,225289034,128967015,594800612.0,1264603090.0,617256245.0,423668457,256708767,132920622,35485327,647346844.0,1200695485.0,1078975767.0,17378610,277522,327617,19434109,54594295,-103402436,-11890098,51.19,15.78,95.35,30.82,89.86,3.03,1.45,17378610.06,10.14,-6.089364871718006,-21.07635786863469,5.201050762861237,-6.089364871718006,-13.406291144309169,-24.614276563538063,2.140006639614045,-13.70186178924938,297.6289989449862,46.5617422001408,48.32676715034941,304.00950845625897,0.9494642979244974,1.854794684068932,1.9452139929341663,4.0,5.0,4.0
1473,예스코홀딩스,서비스업,A015360,12,2016,Annual,1286056959.0,494565370.0,227891393,7256235,596214929.0,1286056959.0,611394233.0,359090539,233058616,58516200,36235002,674662726.0,1051315418.0,922847570.0,21127259,247204,265907,49172965,35526691,-94100678,-10045266,52.46,15.99,90.62,30.47,87.78,7.44,2.01,21127258.6,12.22,1.696490319345978,-13.25301293153478,0.237780017617073,1.696490319345978,-0.9496885689670108,-15.242559820779856,4.219667131025662,-12.441128401511392,21.57047658011775,153.02402595354386,-34.92600096768352,-8.995685556189414,0.8174718939489833,1.558282942698097,1.7195376751288396,4.0,4.0,5.0
1474,예스코홀딩스,서비스업,A015360,12,2017,Annual,1434974395.0,560278869.0,258218231,6087262,575858631.0,1434974395.0,737555091.0,466234412,256939422,63479500,15127800,697419304.0,1115181077.0,978640110.0,24391297,200411,371290,27073983,84843311,-106304653,63207607,48.6,19.48,105.75,40.09,87.76,3.95,2.19,24391296.83,12.24,11.579381065345174,13.287120972501576,-3.414254995952981,11.579381065345174,20.63494406562385,29.83756500474104,3.3730302746857177,6.074833290421688,15.449415373759567,-44.9413249739974,138.81568649329034,12.969061710692454,0.7771435371151693,1.5990109115190192,1.5119969892526983,4.0,4.0,4.0
1475,예스코홀딩스,서비스업,A015360,12,2018,Annual,1464606961.0,506323253.0,217090713,20325213,560717285.0,1464606961.0,864731127.0,432906963,244182760,62161320,108095736,599875835.0,1095366215.0,947938177.0,25213826,197338,259132,-36029151,-21208927,-28014645,77518902,40.96,27.38,144.15,66.84,86.54,-5.55,2.3,25213825.6,13.46,2.0650240243485385,-9.63013581010138,-2.6293512304758737,2.0650240243485385,17.242920230890245,-7.148217322062445,-13.986344863204414,-1.7768291095204836,3.372223297514676,-233.07665517851584,-124.99775969374886,-73.64683086825936,0.7478908978092724,1.825988231381249,1.266713063516216,4.0,4.0,4.0
1476,오뚜기,음식료품,A007310,12,2013,Annual,1206220350.0,500985629.0,115797352,119284923,508095684.0,1206220350.0,464905255.0,292086527,179301642,20902236,91619123,741315095.0,1728175159.0,1337333528.0,105075721,0,52624512,92241260,118359804,-52701718,-34754396,61.46,9.33,62.71,15.19,77.38,13.18,6.08,105075721.4,22.62,9.668585018071507,5.874486764514919,5.609759557063954,9.668585018071507,5.26474481453818,-6.910999795908646,12.62346000448562,2.462744478684198,-3.3233340797220623,21.71263595830897,35.86155000998359,-33.38130734100788,1.4327192863227685,2.331228880480304,3.7172631206330418,3.0,3.0,3.0
1477,오뚜기,음식료품,A007310,12,2014,Annual,1351560245.0,555830881.0,114802213,123253480,570197727.0,1351560245.0,528239416.0,372217200,181112241,64556501,68975696,823320829.0,1781728720.0,1366215407.0,115870936,0,61429196,94111328,117376751,-151742056,34055148,60.92,12.1,64.16,19.86,76.68,12.03,6.5,115870936.1,23.32,12.049199385501996,10.947470111962044,12.222509451585896,12.049199385501996,13.62302540546676,27.43388194690679,11.06219670327906,3.098850294260025,10.273748204877895,2.0273660615650835,-0.8305632206014768,187.92620384785172,1.3182754720637702,2.1640758465494865,3.372956780642814,3.0,3.0,3.0
1478,오뚜기,음식료품,A007310,12,2015,Annual,1484303072.0,578381530.0,119504953,140365989,615002872.0,1484303072.0,535199373.0,337296145,182880640,47736122,35363132,949103698.0,1883098975.0,1425163061.0,133409191,0,64143626,104933462,111458299,-81391757,-37161587,63.94,9.65,56.39,15.1,75.68,11.84,7.08,133409191.1,24.32,9.821450985338798,4.057106175790182,7.857825957275333,9.821450985338798,1.3175762332737315,-9.381902555819554,15.277503564773776,5.689432620247592,15.136026000514914,11.499289437292814,-5.042269401374044,-46.361767366589525,1.2686755222184165,1.984081380114905,3.518499964685123,3.0,3.0,3.0
1479,오뚜기,음식료품,A007310,12,2016,Annual,1592713366.0,641009080.0,139362322,154575150,653334613.0,1592713366.0,557510944.0,376081426,208185007,47932233,26335436,1035202422.0,2010658196.0,1523765766.0,142501147,0,64623654,137991306,148877518,-133416254,-40221793,65.0,8.53,53.86,13.13,75.78,13.91,7.09,142501147.2,24.22,7.303784250336709,10.82806880088305,6.232774308084865,7.303784250336709,4.168833546073669,11.498880605350536,9.07158239731145,6.773898913093501,6.815089673994046,31.50362464930396,33.57239374342147,63.91863121962093,1.2624105748855754,1.942285057752696,3.6064909893499775,4.0,3.0,3.0
1480,오뚜기,음식료품,A007310,12,2017,Annual,1721705316.0,676014403.0,172886162,150242968,767615800.0,1721705316.0,570124623.0,433801754,214609882,30596749,25032500,1151580693.0,2126150492.0,1649224696.0,146055183,0,58216420,132382443,108591310,-84623190,-49925896,66.89,6.97,49.51,10.42,77.57,12.11,6.87,146055183.2,22.43,8.09888036062354,5.46097147329021,17.491984157282058,8.09888036062354,2.262498904416121,15.34782736119491,11.242078701396242,5.744004437440453,2.494040276040721,-4.0646495511825975,-27.05996750966792,-36.57205365697046,1.2349096400187918,1.8462887619808328,3.729273225934674,4.0,4.0,3.0
1481,오뚜기,음식료품,A007310,12,2018,Annual,2063478708.0,822591138.0,180396645,184816674,1006916864.0,2063478708.0,787820107.0,521664841,230222142,113823361,133638573,1275658602.0,2246764231.0,1847750040.0,151725095,0,58200055,160829137,196932952,-271908629,69949450,61.82,13.14,61.76,21.25,82.24,13.25,6.75,151725094.7,17.76,19.85086465284516,21.68248699281041,31.174588120776047,19.85086465284516,38.18384178085219,20.2542027988204,10.774573571285108,5.672869321989649,3.882034093921893,21.488267896672664,81.35240471820444,221.31692151997572,1.0888235591137487,1.7612582453310657,2.8518746996133726,5.0,4.0,4.0
1482,오리온홀딩스,기타금융,A001800,12,2013,Annual,2973616737.0,1068394009.0,166313781,231136917,1708491215.0,2973616737.0,1704340597.0,1101292163,111029849,413151978,246038440,1269276140.0,2485195930.0,1407923899.0,259481074,2014879,114593829,160240858,292382498,-386846813,117138418,42.68,37.3,134.28,87.39,56.65,13.37,10.44,259481073.9,43.35,12.31338603390746,3.497797024347049,20.247299072711968,12.31338603390746,12.1550627371086,28.64331583427584,12.526681550267485,4.947707778534438,-1.6117616335097895,-5.629793989188348,17.04439776568245,-6.727974350596455,0.8357485680912752,1.9579631663130448,1.4581568580684343,3.0,3.0,3.0
1483,오리온홀딩스,기타금융,A001800,12,2014,Annual,2932519219.0,1028621104.0,152111095,215502126,1727056590.0,2932519219.0,1529996739.0,863500813,100108772,261464155,245311002,1402522481.0,2199788176.0,1162408612.0,248871912,3315379,114976114,174297159,215706935,-120643174,-111958202,47.83,35.16,109.09,73.52,52.84,13.05,11.31,248871912.2,47.16,-1.382071787820982,-3.722681395155592,1.0866532316351485,-1.382071787820982,-10.22940240389052,-21.59203143262538,10.497821301517574,-11.484316007229255,-4.088607248480869,8.771983110574698,-26.22440246064249,-68.81370869662561,0.7501359792452225,1.5684512767535452,1.4377731141033496,3.0,3.0,3.0
1484,오리온홀딩스,기타금융,A001800,12,2015,Annual,2998838793.0,961680643.0,156939972,188124039,1757468057.0,2998838793.0,1472662854.0,742270576,122168302,177187106,323797203,1526175939.0,2382377301.0,1267654384.0,299320248,1335222,100875691,177107597,482078533,-302165059,-143871528,50.89,33.58,96.49,65.98,53.21,12.09,12.56,299320247.8,46.79,2.261522228748269,-6.507786077855937,1.7608842220972143,2.261522228748269,-3.747320732034576,-14.03938886621523,8.816504524892533,8.300304865353535,20.2708034002648,1.612440510289681,123.48773023917845,150.4617948795014,0.7944332674904142,1.5610109163174273,1.6177343609428747,3.0,3.0,3.0
1485,오리온홀딩스,기타금융,A001800,12,2016,Annual,2908864465.0,780342751.0,175453956,194383140,1817464496.0,2908864465.0,1203969012.0,872387863,109874995,93934025,156784054,1704895452.0,127964479.0,101434883.0,-1793962,0,66324,249049644,340626405,-43000076,-308935385,58.61,25.68,70.62,43.81,79.27,15.42,-1.4,-1793961.76,20.73,-3.000305591951835,-18.856352503291475,3.413799685350405,-3.000305591951835,-18.245441668483885,17.529630192427305,11.710282440771724,-94.6287064208391,-100.59934535401028,40.6205313711077,-29.34213376391933,-85.7693420469241,0.0439912139392166,0.075057082737763,0.1062855253952333,3.0,3.0,3.0
1486,오리온홀딩스,기타금융,A001800,12,2017,Annual,4302849629.0,698562536.0,133289734,174236220,1803666747.0,4302849629.0,1184944341.0,588775801,95727924,104443834,120000,3117905288.0,112748278.0,85244092.0,4900910,0,13013,1486406464,-8784025,59052776,14432267,72.46,13.94,38.0,19.24,75.61,61.64,4.35,4900910.15,24.39,47.92197026615332,-10.48003776484111,-0.7591757104673635,47.92197026615332,-1.5801628455865968,-32.509858748459,82.87955923293764,-11.89095686467805,-373.189175690455,496.83139478810097,-102.5787856933757,-237.33179448334,0.0262031648143379,0.0361615468032138,0.095150695352365,3.0,3.0,3.0
1487,오리온홀딩스,기타금융,A001800,12,2018,Annual,4342134128.0,803190611.0,176440137,180118279,1823994886.0,4342134128.0,1165546173.0,543033402,91224432,105318223,30060000,3176587954.0,1997682828.0,1100287564.0,230512591,1131566,52595077,118294878,350515237,-122399842,-182208072,73.16,10.71,36.69,14.64,55.08,3.76,11.54,230512591.0,44.92,0.9129879588455349,14.977624709035364,1.1270451724971542,0.9129879588455349,-1.6370530942938166,-7.769069129931849,1.882118299932145,1671.8078390518745,4603.465091176945,-92.04155250498157,-4090.371577949744,-307.27195280370904,0.46006935048783,0.6288769135085627,1.7139456799537705,3.0,3.0,3.0
1488,우성,음식료품,A006980,12,2013,Annual,271093005.0,172210425.0,49207809,46466754,42423838.0,271093005.0,99207459.0,90509306,14585634,46291462,234000,171885545.0,358431423.0,308178923.0,2930743,0,0,2983069,10305664,7117264,-23180546,63.4,18.65,57.72,29.41,85.98,1.75,0.82,2930742.62,14.02,-7.724166495155471,-12.79378328817934,7.97444072543505,-7.724166495155471,-19.99761317277029,-16.59396942774629,1.2402430860734226,-8.546502001660938,-26.992736248781547,-57.26795409913749,391.6334201408352,-185.8208209240209,1.3221714186243942,2.085291250058287,3.6129483267986937,3.0,3.0,3.0
1489,우성,음식료품,A006980,12,2014,Annual,275013700.0,178790842.0,45178729,47032399,40784881.0,275013700.0,100597681.0,87062247,12346287,48693458,2182000,174416020.0,337654924.0,283682209.0,6144073,0,0,4015014,13253354,-5977358,-2024476,63.42,18.52,57.68,29.2,84.02,2.32,1.82,6144073.24,15.98,1.4462545796782855,3.821149039031746,-3.86329261393088,1.4462545796782855,1.401328099734922,-3.80851334778769,1.4721860410076948,-5.796506016717173,109.64216241410452,34.59340028675166,28.602620850049053,-183.98392977975809,1.2277749217584433,1.9359169186408447,3.3564881480717235,3.0,3.0,3.0
1490,우성,음식료품,A006980,12,2015,Annual,256515295.0,152922688.0,41000046,45400799,46146028.0,256515295.0,90271166.0,81124880,12984101,33478803,130000,166244129.0,313894292.0,262632843.0,3477040,0,0,-5522211,5192564,-22872312,-17330389,64.81,13.9,54.3,21.45,83.67,-3.24,1.11,3477040.34,16.33,-6.726357632365221,-14.46838871087145,13.144937213375709,-6.726357632365221,-10.265162076648672,-6.819680406364881,-4.685286936372012,-7.036957056192672,-43.40822447910369,-237.53902227987248,-60.82075525938566,282.6491904951987,1.223686455031853,1.888152645679295,3.4772375932310435,3.0,3.0,3.0
1491,우성,음식료품,A006980,12,2016,Annual,245949757.0,138848591.0,40336851,33574224,48771006.0,245949757.0,80364121.0,68954596,9421691,33028383,78000,165585636.0,275671865.0,228346552.0,1089776,0,0,804311,10844646,11292217,-4824148,67.32,13.48,48.53,20.02,82.83,0.48,0.4,1089775.75,17.17,-4.118872521812,-9.203406756752797,5.688415913066236,-4.118872521812,-10.974761309718762,-15.001913099902277,-0.3961000030262673,-12.176846783821096,-68.65793893656674,-114.56501752649436,108.84953945680786,-149.37068452021816,1.1208462588560313,1.66482958099095,3.430285325960325,3.0,3.0,3.0
1492,우성,음식료품,A006980,12,2017,Annual,251426742.0,119093578.0,45344440,33850285,72398211.0,251426742.0,85990460.0,77883806,14361593,33470983,131000,165436282.0,275453669.0,229253075.0,-1903680,0,0,1046873,1930494,-31904233,1538041,65.8,13.39,51.98,20.34,83.23,0.63,-0.69,-1903680.41,16.77,2.2268714825361746,-14.227737464040956,48.44518688009018,2.2268714825361746,7.001058345427547,12.949405141899462,-0.0901974371738334,-0.0791506235139349,-274.6854399436215,30.1577374920895,-82.19864438175298,-382.5329428224768,1.0955623368018663,1.6650136576449417,3.203304982901592,3.0,3.0,3.0
1493,우성,음식료품,A006980,12,2018,Annual,282202976.0,139166157.0,50728909,43701361,77316097.0,282202976.0,123018104.0,96579379,16296078,47863093,15000000,159184872.0,289318269.0,243305946.0,-4134827,0,0,-4217562,-12034182,-10986536,33362417,56.41,24.06,77.28,42.65,84.1,-2.6,-1.43,-4134826.74,15.9,12.240636678178006,16.85445960822505,6.792828071400825,12.240636678178006,43.0601766754126,24.00444195035871,-3.7787418360864735,5.033369150730027,117.20178811564968,-502.872363696456,-723.373188417058,-65.56401779036656,1.0252133875441485,1.8174985183265404,2.35183488927776,3.0,3.0,3.0
1494,웅진씽크빅,서비스업,A095720,12,2013,Annual,459352060.0,213097970.0,80137257,36373831,75652896.0,459352060.0,257713563.0,182380766,10062703,39991792,0,201638497.0,648839787.0,306884813.0,12864287,106180,12483719,3108433,53087055,26026073,-69395056,43.9,26.12,127.81,59.51,47.3,1.5,1.98,12864287.45,52.7,-19.93777082864411,-27.27926081609472,-9.191959408859285,-19.93777082864411,-28.40048599870177,-29.84517208391948,-5.690992803426386,-8.871623021111963,311.63386905765657,-105.39137060318916,22.837429930883268,-157.9686243751702,1.412510889795509,3.2178368548343226,2.5176780742424487,4.0,4.0,4.0
1495,웅진씽크빅,서비스업,A095720,12,2014,Annual,465783924.0,232641806.0,85089322,36882463,74706789.0,465783924.0,222106865.0,202836957,10138294,50000000,0,243677059.0,642939536.0,325504133.0,17965264,724115,12447629,10404679,22664212,-37412867,7518065,52.32,21.47,91.15,41.04,50.63,4.67,2.79,17965264.1,49.37,1.4002035824112855,9.171291495643995,-1.2505892702375898,1.4002035824112855,-13.816384976214858,11.216199738957132,20.84848013918692,-0.9093540683256518,39.6522325722366,234.72424852007427,-57.30746035921563,-243.7514872105369,1.3803386138333105,2.6384902158557324,2.8947305883588963,4.0,4.0,4.0
1496,웅진씽크빅,서비스업,A095720,12,2015,Annual,494211834.0,275107701.0,142691970,48577670,79881221.0,494211834.0,234953297.0,218175094,12329864,110000000,0,259258536.0,650492559.0,330230956.0,23369993,924602,10370468,13399179,-18017170,2596251,5716625,52.46,22.26,90.63,42.43,50.77,5.33,3.59,23369992.81,49.23,6.10323983616059,18.253767768635697,6.926320980011602,6.10323983616059,5.783896864241456,7.561805908969532,6.394314287911684,1.1747641227650265,30.08432829041643,28.780320853723595,-179.4961236684514,-106.93946015952211,1.3162221425074172,2.509049727103296,2.76860366424226,3.0,4.0,4.0
1497,웅진씽크빅,서비스업,A095720,12,2016,Annual,508663966.0,310162273.0,146714584,33111524,78398713.0,508663966.0,227567458.0,186863963,5873873,85000000,25000000,281096507.0,624013875.0,289927160.0,37709170,948080,6483345,23695776,65624944,-11349523,-3587331,55.26,21.63,80.96,39.13,46.46,8.77,6.04,37709169.61,53.54,2.9242788225099403,12.742126764383087,-1.8558905102364465,2.9242788225099403,-3.1435349468622253,-14.351377339156778,8.423240884149719,-4.070559091514525,61.357215639730825,76.84498430836695,-464.23558194766434,-537.150452710466,1.226770356679836,2.2199275318636387,2.742105046495708,3.0,3.0,4.0
1498,웅진씽크빅,서비스업,A095720,12,2017,Annual,533978663.0,353181177.0,149826254,28885024,73269358.0,533978663.0,231002905.0,217822065,6341157,65000000,0,302975758.0,624308471.0,275534205.0,34215442,1005292,8455658,24937526,59857369,-10192319,-27044896,56.74,16.85,76.24,29.71,44.13,8.54,5.48,34215442.15,55.87,4.976703421527606,13.869805500167963,-6.542652045831421,4.976703421527606,1.5096389572537117,16.56718690055825,7.783537132320184,0.0472098476977045,-9.26492945880273,5.240385459416896,-8.78869321397059,-10.196058459901792,1.1691637030822708,2.0605888574095093,2.7026000863495634,3.0,3.0,3.0
1499,웅진씽크빅,서비스업,A095720,12,2018,Annual,653284606.0,470466452.0,144024455,31259770,62507477.0,653284606.0,334288521.0,321757791,5907641,185000000,0,318996085.0,642932703.0,276431333.0,33994612,980145,9028194,22333927,38279637,-72022859,86630214,48.83,28.32,104.79,57.99,43.0,7.18,5.29,33994612.12,57.0,22.342829642239835,33.20824625939791,-14.688106042910876,22.342829642239835,44.71182559370843,47.7158849816248,5.287659681339907,2.983177846388707,-0.6454103384080256,-10.44048635778866,-36.04858075202068,606.638587351907,0.984154068678606,2.015487754340308,1.923286809480365,3.0,3.0,3.0
1500,윌비스,유통업,A008600,12,2013,Annual,242724623.0,170361036.0,32073037,93350067,51069337.0,242724623.0,121510028.0,113524126,10237417,85469610,3848859,121214594.0,241001663.0,194781940.0,8222019,0,787064,-3345095,8170421,-10057513,1140705,49.94,39.39,100.24,78.87,80.82,-2.75,3.41,8222018.86,19.18,2.915430669045249,8.708997069054547,-9.714363794986324,2.915430669045249,7.034409718183077,15.379178587833753,-0.9072273539249552,-3.1432460312364907,-525.4338152352765,-47.95298444204072,69.13261176564107,64.50066364462342,0.992901585431652,1.9882231590034447,1.983389082915856,3.0,3.0,3.0
1501,윌비스,유통업,A008600,12,2014,Annual,245277935.0,170675084.0,29952233,98611680,52428490.0,245277935.0,118392400.0,105887090,8062002,83983280,2454706,126885534.0,237848145.0,192696582.0,6859722,918343,1225795,3098836,16927336,-7674677,-9714812,51.73,36.28,93.31,70.13,81.02,2.5,2.88,6859721.92,18.98,1.0519377755918935,0.1843426216309174,2.6613875954567323,1.0519377755918935,-2.56573720812574,-6.727236111908052,4.678430057687599,-1.308504663720933,-16.568886547209395,-192.6382060898121,107.17825923535642,-23.692099627412865,0.9697086898583028,1.874509548109716,2.008981530909079,3.0,3.0,3.0
1502,윌비스,유통업,A008600,12,2015,Annual,305011416.0,200691729.0,42239730,110048035,50710391.0,305011416.0,170801751.0,139443388,11703764,103305943,6000640,134209665.0,291716142.0,236886703.0,9829471,1075366,1395517,4191830,1732507,-22245379,22780943,44.0,38.23,127.26,86.88,81.2,3.21,3.37,9829471.47,18.8,24.35338547676537,17.58701053283207,-3.277033155065124,24.35338547676537,44.26749605549005,31.690641418137,5.772234839631119,22.64806269563295,43.29255617064365,35.271114702423745,-89.76503449804505,189.85427008850016,0.956410569235874,2.173585203420335,1.7079224322471964,3.0,3.0,3.0
1503,윌비스,유통업,A008600,12,2016,Annual,341543712.0,217108851.0,50023401,115086636,52626218.0,341543712.0,202293051.0,156773566,9705607,107637487,18728560,139250661.0,310849160.0,249099664.0,10144254,1168403,1832495,3965833,4389817,-18910852,13515810,40.77,39.38,145.27,96.58,80.14,2.9,3.26,10144253.88,19.86,11.977353660756096,8.180268355752718,3.7779771802587847,11.977353660756096,18.43734025888295,12.428110252169144,3.756060340363709,6.558779321851849,3.202440904500348,-5.39136844767083,153.3794668650689,-14.989751354652125,0.9101299455338824,2.2322993497316324,1.536627968501004,3.0,3.0,3.0
1504,윌비스,유통업,A008600,12,2017,Annual,307930289.0,193850960.0,39576139,98373485,47375313.0,307930289.0,176125150.0,165423610,6452169,104028651,4100000,131805140.0,290966512.0,235353950.0,7002497,1148183,1734973,652300,11053019,-10752681,2045289,42.8,41.85,133.63,97.78,80.89,0.48,2.41,7002497.47,19.11,-9.841616700587952,-10.712548517886075,-9.97773581221436,-9.841616700587952,-12.935640087805089,5.517539863831389,-5.34684786882268,-6.39623668276923,-30.970803767334687,-83.55200534162684,151.78769411116684,-43.14015571588208,0.9449103332605258,2.207550570486098,1.652044083425905,3.0,3.0,3.0
