,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,환경_등급
986,남선알미늄,철강금속,A008350,12,2013,Annual,237576875.0,116450226.0,85357631,18214824,67101276.0,237576875.0,166749139.0,130763196,34287404,80101005,182000,70827736.0,353378515.0,312433867.0,13600289,1228098,401138,9655705,15754793,-3902302,-12499244,29.81,34.09,235.43,114.34,88.41,14.61,3.85,13600289.16,11.59,0.3619265623731049,1.1769510890194068,-1.9373422222300207,0.3619265623731049,-4.925102944836269,-6.588863768809627,15.480656436967587,14.52981629451109,-446.1699149101886,-158.3886937265249,-508.5933854980769,-51.6099423332371,1.4874280798583617,4.989267410721698,2.119222426689712,2.0
987,남선알미늄,철강금속,A008350,12,2014,Annual,240321965.0,117806353.0,79298199,21400097,67327465.0,240321965.0,152854044.0,122064199,26046023,73251620,0,87467921.0,341293036.0,302411503.0,13927458,1451172,403814,17604236,13619840,-4041093,-8132148,36.4,30.56,174.75,83.95,88.61,22.24,4.08,13927458.42,11.39,1.1554533664103417,1.1645550606316446,0.3370859892440903,1.1554533664103417,-8.332933581144308,-6.652481176737224,23.493882396579792,-3.4199812628676662,2.405603292694747,82.31953026733936,-13.551133296387963,3.556644257671504,1.420149156986129,3.901922351624203,2.232803444833949,2.0
988,남선알미늄,철강금속,A008350,12,2015,Annual,286102329.0,159264814.0,80419787,46255223,65054086.0,286102329.0,183034182.0,148041742,24268776,82798701,3750000,103068147.0,350317585.0,306350886.0,17100780,1885056,237666,14881686,-14335410,-4412231,25900929,36.02,34.77,177.59,96.5,87.45,15.62,4.88,17100779.51,12.55,19.049596236448885,35.19204180779623,-3.376599727911933,19.049596236448885,19.74441579053021,21.281869059739613,17.835368466114577,2.644223013094238,22.784645984931352,-15.465311871529098,-205.2538796344157,9.18409945032197,1.224448560850408,3.398892821853099,1.91394624311212,2.0
989,남선알미늄,철강금속,A008350,12,2016,Annual,283413750.0,138382968.0,81245139,42702810,64128985.0,283413750.0,160844483.0,129772305,30864917,62896273,0,122569267.0,400734305.0,353698454.0,24179476,1786486,105161,20399638,41308166,-15637387,-33848513,43.25,23.52,131.23,54.37,88.26,18.08,6.03,24179476.3,11.74,-0.9397263592356152,-13.111399483378673,-1.4220490316319223,-0.9397263592356152,-12.123254114359906,-12.34073360201341,18.920607935252782,14.391718303264732,41.39399489380016,37.07880948435547,-388.1547580431951,254.409979894525,1.413955056873564,3.269451754166075,2.4914395416347603,3.0
990,남선알미늄,철강금속,A008350,12,2017,Annual,284649401.0,138840538.0,81561048,24433168,62102017.0,284649401.0,136839869.0,106482447,27713865,52958203,0,147809531.0,400667879.0,356395361.0,20750090,1732365,181969,21742400,30268216,-14334512,-12873531,51.93,18.6,92.58,35.83,88.95,16.08,5.18,20750090.37,11.05,0.4359883738880077,0.3306548534209863,-3.160767319177127,0.4359883738880077,-14.924113996499344,-17.94670904550859,20.592653132208085,-0.0165760702718009,-14.183045157802432,6.582283469932171,-26.72582946432432,-8.33179481968439,1.4075837770689703,2.710703946418719,2.928005426547142,3.0
991,남선알미늄,철강금속,A008350,12,2018,Annual,303023071.0,128965047.0,71222270,16883921,76005893.0,303023071.0,134303310.0,90894784,28016630,36381094,10000000,168719762.0,347834921.0,312961290.0,9426031,1704626,242807,25220519,24209488,-8218754,-6459390,55.68,15.31,79.6,27.49,89.97,15.94,2.71,9426030.53,10.03,6.454842320219734,-7.112829683791633,22.388767179655368,6.454842320219734,-1.853669561756155,-14.63871599419574,14.146740645567712,-13.18622249726188,-54.5735416087352,15.996941460004413,-20.01679914006164,-42.66457065298073,1.147882634322586,2.061613392982382,2.589920687732864,2.0
992,남성,유통업,A004270,12,2011,Annual,222934371.0,69842536.0,23529777,23448585,8398719.0,222934371.0,136510452.0,109333113,6012909,95595110,2092300,86423919.0,66156225.0,51529324.0,-207956,457779,2760007,-1822084,3187221,2345494,-5701875,38.77,46.11,157.95,118.93,77.89,-2.04,-0.31,-207955.72,22.11,-0.4446757487315267,-3.23840729385233,-4.940530100758034,-0.4446757487315267,3.657211119220816,2.316841013823301,-6.301329326742156,-14.279219888614936,-111.35228291944232,125.53196229754737,-132.2555870049055,-30.60578303386198,0.2967520203513167,0.7654851314946733,0.4846238806681264,2.0
993,남성,유통업,A004270,12,2012,Annual,221414593.0,67941450.0,20831379,20882229,8238694.0,221414593.0,141480279.0,119995960,8993516,95637513,0,79934314.0,68020409.0,51440855.0,-35940,349260,3447326,-6862343,-5724650,62364,3517947,36.1,46.36,177.0,128.42,75.63,-8.25,-0.05,-35940.4,24.37,-0.6817154273622505,-2.721960153336933,-1.905350089698199,-0.6817154273622505,3.640620133614392,9.752623617329911,-7.509038093956377,2.817851230175239,-82.7174979322549,276.620561949943,-279.6125841289323,-97.3411144944306,0.3072083374378129,0.8509538093990523,0.4807766105691663,3.0
994,남성,유통업,A004270,12,2013,Annual,200078722.0,62655069.0,12095801,17409498,7951953.0,200078722.0,121893792.0,101629899,18499816,71854346,0,78184930.0,73072002.0,55428602.0,2046577,379323,3901001,-732650,16382719,11631066,-26562268,39.08,38.1,155.9,97.5,75.85,-0.93,2.8,2046576.66,24.15,-9.636162960586791,-7.780789194225324,-3.480418134233409,-9.636162960586791,-13.843969730933312,-15.305566120726066,-2.188526944761171,7.426584277080717,-5794.426822481914,-89.32361731262924,-386.1785261981082,18550.288628054648,0.3652162572289921,0.9346046866064854,0.5994727114568722,2.0
995,남성,유통업,A004270,12,2014,Annual,195514519.0,61061543.0,6450547,21920909,7951744.0,195514519.0,122872789.0,105163532,11020128,83579101,0,72641729.0,69059783.0,51589850.0,1582754,414400,3629760,-3975359,-6987144,-1713446,9471550,37.15,45.01,169.15,121.14,74.7,-5.27,2.29,1582753.75,25.3,-2.2812035954527965,-2.543331330462661,-0.0026282851520842,-2.2812035954527965,0.8031557505405962,3.4769620306323468,-7.089858621092327,-5.490774701916612,-22.66335446943848,442.600013649082,-142.64947717164654,-114.7316333687729,0.3532207395809822,0.9506902430695172,0.5620429353158086,2.0
996,남성,유통업,A004270,12,2015,Annual,201740627.0,62986366.0,10127365,24875363,7734219.0,201740627.0,130746190.0,104385581,9602900,85740665,0,70994437.0,75864783.0,56596270.0,2786303,431158,3985963,-520743,-8126763,177872,7375103,35.19,48.32,184.16,137.3,74.6,-0.73,3.67,2786302.9,25.4,3.184473476366234,3.1522672134243424,-2.735563418540632,3.184473476366234,6.407766165379392,-0.739753586823233,-2.267693820999217,9.85378132450836,76.0414442168524,-86.90073022335845,16.310226324232048,-110.38095160279344,0.3760510915830553,1.068601797630989,0.5802446939371617,2.0
997,남성,유통업,A004270,12,2016,Annual,204535206.0,62966870.0,10105804,29452745,7796503.0,204535206.0,131149700.0,114617996,17705952,79253018,0,73385506.0,83724292.0,61569580.0,4559142,540210,3516819,1327730,6856473,3703663,-9769188,35.88,43.72,178.71,121.86,73.54,1.84,5.45,4559141.93,26.46,1.3852336247571984,-0.0309527303099188,0.8053043235522583,1.3852336247571984,0.3086208477661945,9.802517648486342,3.367966704208114,10.359891229109564,63.62692786821822,-354.96838171612484,-184.3690532134381,1982.2068678600344,0.4093392704236942,1.1408832147318029,0.6383872170504393,2.0
998,남성,유통업,A004270,12,2017,Annual,203435953.0,66005490.0,8649381,29040810,7667537.0,203435953.0,116043097.0,98125913,17837835,64448253,0,87392856.0,91991880.0,67081001.0,7210225,593121,3476148,1356665,6739380,-1121450,-4719413,42.96,35.19,132.78,81.92,72.92,1.69,7.84,7210224.78,27.08,-0.537439505646764,4.825744077798366,-1.6541518678309997,-0.537439505646764,-11.518595162627133,-14.388737873239377,19.087352208213986,9.874778039329367,58.1487262296283,2.179283438650925,-1.707773078082564,-130.27948277151566,0.4521908671669259,1.052624713397626,0.7927389252632581,3.0
999,남성,유통업,A004270,12,2018,Annual,205083689.0,78130233.0,10447642,27135875,7533970.0,205083689.0,122315525.0,103953545,17569675,70303497,1166667,82768164.0,83251810.0,64188932.0,976778,704060,3433191,-3576375,979658,-4322939,5210797,40.36,38.6,147.78,95.64,77.1,-4.2,1.17,976778.17,22.9,0.8099531944582017,18.36929473593787,-1.741980508212737,0.8099531944582017,5.40525732435424,5.938932766923655,-5.291842161560667,-9.500914645944835,-86.4528776841222,-363.6151887164481,-85.46367766767862,285.4776405546391,0.4059406694210576,1.0058433820037376,0.6806315878544444,2.0
1000,남양유업,음식료품,A003920,12,2011,Annual,1012073856.0,679032398.0,158489741,115864033,208444567.0,1012073856.0,193103569.0,166849834,113416665,0,0,818970287.0,1232847993.0,860754523.0,55293637,3462566,95878714,47976490,-78170224,67979582,-1580464,80.92,0.0,23.58,0.0,69.82,6.0,4.49,55293636.94,30.18,8.51399359798075,6.5767049635000685,11.238863356056662,8.51399359798075,25.96324567403667,29.98729777041451,5.08171691986703,19.865888417966147,-17.31779492614971,-46.67782846496188,-205.36507248569188,10.217345304392,1.218140341923821,1.5053635187621892,6.384387400939234,3.0
1001,남양유업,음식료품,A003920,12,2012,Annual,1033300099.0,621301682.0,167867260,150831980,285201946.0,1033300099.0,162464525.0,128763541,85406458,0,0,870835574.0,1365023790.0,950847582.0,63729180,0,110383687,61072044,-99151776,14136697,-2272272,84.28,0.0,18.66,0.0,69.66,7.23,4.67,63729180.44,30.34,2.09730178031593,-8.501908917753875,36.8238808546159,2.09730178031593,-15.866637866232292,-22.82668917728741,6.332987633774811,10.721175501804137,15.25590186805763,27.29577340901763,26.840849272735863,-79.20449554985495,1.3210332519284893,1.567487400325242,8.40198061699931,3.0
1002,남양유업,음식료품,A003920,12,2013,Annual,975490562.0,516291109.0,137750673,156135847,349007857.0,975490562.0,148998419.0,122462741,72192685,0,0,826492143.0,1229857086.0,913616493.0,-17452396,0,100734907,-45539806,-55415898,-19868096,-754716,84.73,0.0,18.03,0.0,74.29,-5.37,-1.42,-17452396.04,25.71,-5.5946512591982245,-16.901704283491704,22.37218640857381,-5.5946512591982245,-8.288643936268548,-4.893310599465417,-5.092055529646977,-9.902150057033076,-127.38525115182716,-174.56735196221695,-44.11002985967695,-240.542702443152,1.2607575448792503,1.4880444979620333,8.254161985436905,3.0
1003,남양유업,음식료품,A003920,12,2014,Annual,963217255.0,503170219.0,131837225,185781954,334684395.0,963217255.0,139283701.0,108124854,67060488,0,0,823933554.0,1151706220.0,858288583.0,-26058320,0,90790327,164295,-49792474,47747056,-854593,85.54,0.0,16.9,0.0,74.52,0.02,-2.26,-26058320.04,25.48,-1.2581676828155697,-2.5413743857440663,-4.10405144546645,-1.2581676828155697,-6.520014148606501,-11.707958586358934,-0.3095720899067289,-6.354467270191422,49.31084534180865,-100.36077228787492,-10.147672785163564,-340.320240047159,1.1956868650572503,1.3978144407504005,8.268779560933694,2.0
1004,남양유업,음식료품,A003920,12,2015,Annual,994148527.0,508987341.0,147556200,164532331,317724351.0,994148527.0,145000304.0,113250456,70155000,0,0,849148223.0,1215045620.0,874049303.0,20131393,0,91670765,26656983,55271039,-60099534,675057,85.41,0.0,17.08,0.0,71.94,3.19,1.66,20131393.3,28.06,3.2112456291078395,1.1560942560473686,-5.067473791241451,3.2112456291078395,4.104287119711159,4.740447557043637,3.0602794215126794,5.499614302682154,-177.2551453815902,16125.07258285401,-211.00279733037567,-225.8706589155989,1.2221972743515417,1.430899326041456,8.379607397236905,2.0
1005,남양유업,음식료품,A003920,12,2016,Annual,1041501794.0,619197194.0,154580462,121877671,319563675.0,1041501794.0,152211211.0,139029183,91961054,0,0,889290582.0,1239168204.0,902177748.0,41828376,0,78095032,37176242,120984359,-78269396,-854700,85.39,0.0,17.12,0.0,72.81,4.28,3.38,41828376.26,27.19,4.763198426989179,21.65276896346229,0.5789055809575006,4.763198426989179,4.973028884132535,22.762581194375063,4.727367721288855,1.9853233165022963,107.77685875984837,39.46155121905581,118.89286177522372,30.232949892756245,1.1897897931033232,1.3934345298171615,8.141109947545191,1.0
1006,남양유업,음식료품,A003920,12,2017,Annual,1035687034.0,605987923.0,160866590,131480688,334508287.0,1035687034.0,140713776.0,127718509,77365461,0,0,894973258.0,1166971936.0,866280616.0,5080258,0,76508547,5020771,12046102,-24083951,-854686,86.41,0.0,15.72,0.0,74.23,0.56,0.44,5080258.36,25.77,-0.5583053273165994,-2.1332898675894163,4.676567823298439,-0.5583053273165994,-7.553605890436021,-8.135467501092918,0.6390122773165752,-5.826187903058877,-87.8545177082658,-86.4946785100011,-90.04325674858516,-69.22941503215382,1.1267611717537442,1.3039182183027864,8.293231616497875,3.0
1007,남양유업,음식료품,A003920,12,2018,Annual,1052659644.0,628688724.0,148081890,134867252,362097515.0,1052659644.0,163836799.0,148690594,61623354,0,0,888822844.0,1079745260.0,810498026.0,8587407,0,71590111,2015324,42557813,-45814056,-854812,84.44,0.0,18.43,0.0,75.06,0.23,0.8,8587406.9,24.94,1.6387778781442153,3.7460814214939298,8.247696416561423,1.6387778781442153,16.432664702281883,16.420552638928786,-0.6872176285740994,-7.474616424708946,69.03486004057274,-59.860268472710665,253.2911559274527,90.22649564434008,1.025730649174578,1.2148036780206788,6.590370823834272,2.0
1008,남해화학,화학,A025860,12,2011,Annual,631030361.0,414020102.0,143477533,223380171,166167708.0,631030361.0,263860021.0,262566828,52567087,153467187,0,367170340.0,1510056304.0,1408691416.0,15292838,0,388601,-8360894,-20982578,-21080099,5958334,58.19,24.32,71.86,41.8,93.29,-2.24,1.01,15292837.61,6.71,8.427445202185812,12.681585655579442,1.8010774730057078,8.427445202185812,30.17213667757528,29.833226199972263,-3.193602320335176,32.937298717655224,-39.55025115984465,-141.8754090366786,2782.016394433365,-20.87065073561608,2.393001030262631,4.112685964775913,5.722944682097179,3.0
1009,남해화학,화학,A025860,12,2012,Annual,563136207.0,346908289.0,126900889,168116417,158434456.0,563136207.0,221801026.0,219324271,16612243,181070486,0,341335180.0,1468834890.0,1386425830.0,-39111648,0,363037,-24915249,-18024892,-9793740,32709426,60.61,32.15,64.98,53.05,94.39,-7.03,-2.66,-39111647.91,5.61,-10.759253151054017,-16.209795774602263,-4.65388377385575,-10.759253151054017,-15.93988920360163,-16.469162281230744,-7.036287299240995,-2.7297931799501907,-355.7514046771436,197.9974270694019,-14.095913285774508,-53.54035102017311,2.608311935446197,4.303203935791207,6.622308816551642,2.0
1010,남해화학,화학,A025860,12,2013,Annual,504051964.0,298606615.0,119570296,136541650,149579658.0,504051964.0,149748794.0,147440053,30955891,93660019,0,354303169.0,1391550749.0,1286311985.0,20791350,0,238304,12947114,74572464,-2815062,-86062829,70.29,18.58,42.27,26.43,92.44,3.72,1.49,20791349.98,7.56,-10.491998608073873,-13.923470707268116,-5.588934518132849,-10.491998608073873,-32.48507606091957,-32.775313772728786,3.799194973105324,-5.261594854953366,-153.15897197683924,-151.96461813405918,-513.7193387899356,-71.25651691794963,2.760728750974572,3.927570709930624,9.292567317770851,2.0
1011,남해화학,화학,A025860,12,2014,Annual,520015616.0,322281403.0,107793105,151087114,147150505.0,520015616.0,151791203.0,147556135,23290312,65536192,0,368224414.0,1251761127.0,1146015658.0,18217699,0,169146,18164519,62774096,-9821338,-29455112,70.81,12.6,41.22,17.8,91.55,5.03,1.46,18217699.12,8.45,3.167064735412884,7.928420473873299,-1.6239861973745162,3.167064735412884,1.363890115869637,0.0787316591645659,3.929190088615897,-10.045599997014554,-12.378469892527422,40.29782235639541,-15.821346603218045,248.88531762355493,2.4071606476525504,3.399451745749808,8.246598631937847,3.0
1012,남해화학,화학,A025860,12,2015,Annual,516212462.0,316570568.0,93650522,112852917,153205657.0,516212462.0,130596865.0,125972227,15127849,46535440,0,385615597.0,1175142416.0,1068812213.0,24115131,0,156549,20453621,79949397,-10090108,-22053486,74.7,9.01,33.87,12.07,90.95,5.43,2.05,24115130.71,9.05,-0.7313538061133884,-1.7720026494982055,4.1149379677630105,-0.7313538061133884,-13.962823655861,-14.627591052042666,4.7229847719983065,-6.120873171994578,32.37199165492854,12.602051284705084,27.36049118094828,2.7365925090858223,2.276470450649446,3.047445241173686,8.998243686783752,2.0
1013,남해화학,화학,A025860,12,2016,Annual,530446811.0,316320411.0,98907448,109223809,170150650.0,530446811.0,132465308.0,128635260,37437682,25747806,0,397981503.0,1096493484.0,1002909856.0,12736957,0,170397,14402619,56687903,-32705832,-24400853,75.03,4.85,33.28,6.47,91.47,3.68,1.16,12736957.48,8.53,2.7574593888824106,-0.0790209278077935,11.060291983865843,2.7574593888824106,1.4306951395808731,2.113984219712184,3.2067961192970174,-6.692714936433708,-47.1827169423214,-29.58401351037061,-29.09527135020168,224.13758108436505,2.0671129720487658,2.755136798405428,8.277589812420924,3.0
1014,남해화학,화학,A025860,12,2017,Annual,557166535.0,344720008.0,77285156,120456802,173166562.0,557166535.0,135774074.0,130182855,43599319,45515254,0,421392460.0,1122369006.0,1015440989.0,28122938,0,545256,26703742,30722500,-19314072,18947841,75.63,8.17,32.22,10.8,90.47,6.52,2.51,28122937.78,9.53,5.037210790206825,8.978110805502215,1.7724951388666366,5.037210790206825,2.497835886208022,1.2030877070563717,5.882423384887825,2.359842751240637,120.79793470292786,85.40893152835606,-45.804133908428405,-40.94609181628525,2.0144228619186544,2.663476717167649,8.266445669148883,3.0
1015,남해화학,화학,A025860,12,2018,Annual,547908234.0,340999633.0,81716991,130273571,171077041.0,547908234.0,123217164.0,108353392,20810817,43168954,0,424691070.0,1242735386.0,1138316069.0,17001087,0,416775,8350364,7989290,-106581921,-5394009,77.51,7.88,29.01,10.16,91.6,1.97,1.37,17001086.91,8.4,-1.661675714245836,-1.0792454495417658,-1.206653857342277,-1.661675714245836,-9.248385667502324,-16.768308699329104,0.7827880926013719,10.724314316997452,-39.5472585403417,-68.72961100358145,-73.99531288143868,451.8355787427944,2.268145117892132,2.926210306235072,10.085732747427947,2.0
1016,넥센,화학,A005720,12,2011,Annual,521959112.0,141142967.0,47756263,38906089,100102572.0,521959112.0,202458544.0,119784279,12242845,91050340,35245785,319500567.0,281033576.0,240775423.0,15269219,0,1239144,39245536,18292643,-21571417,8901923,61.21,24.87,63.37,40.62,85.67,13.09,5.43,15269218.71,14.33,11.54400742445494,6.9469680652867405,0.042134545678274,11.54400742445494,7.832079882468479,-13.010959116502365,14.031376839382624,12.822973733023812,-24.50807350076094,-20.48098247975509,92.9111849858533,43.83881855341527,0.5384206723073741,0.87960274574411,1.3881043024788324,3.0
1017,넥센,화학,A005720,12,2012,Annual,720858644.0,130036954.0,49556922,34756760,108667361.0,720858644.0,194442689.0,121772781,20151204,61446329,20811722,526415955.0,348693604.0,232348549.0,88183978,0,2249951,74432025,40005766,-9189632,-27057986,73.03,14.4,36.94,19.72,66.63,17.6,25.29,88183978.05,33.37,38.1063434715936,-7.868626567840254,8.556012926421118,38.1063434715936,-3.959257456677157,1.6600692650159845,64.76213483527245,24.075425065935896,477.5277569861301,89.65730268023349,118.6986648129524,-57.39903410146863,0.4837198067919679,0.6623917848386643,1.7932975818905692,3.0
1018,넥센,화학,A005720,12,2013,Annual,787194782.0,137865570.0,50903990,33740637,110049948.0,787194782.0,193837878.0,127078183,22073656,75584792,9217895,593356903.0,379858452.0,264046885.0,84320909,0,1519456,69078325,23660427,-6118337,-10285503,75.38,12.07,32.67,16.01,69.51,12.34,22.2,84320909.49,30.49,9.202378101746111,6.020300967677228,1.272311195631226,9.202378101746111,-0.3110484652883993,4.356804498042965,12.716360012302433,8.937602423014335,-4.380692601551727,-7.192737265981952,-40.857457897444085,-33.42130566272947,0.4825469638339142,0.6401854433300492,1.9596709163314303,3.0
1019,넥센,화학,A005720,12,2014,Annual,837243995.0,112682300.0,43316880,25716177,124892534.0,837243995.0,179678905.0,115492886,12181161,81247626,6127639,657565090.0,354340603.0,233765860.0,88240250,0,1804183,78942509,31030474,-24839981,-5314899,78.54,11.15,27.32,14.19,65.97,12.62,24.9,88240249.53,34.03,6.357919811516233,-18.266540369723927,13.487135859437217,6.357919811516233,-7.304543955026165,-9.11666875186593,10.821174688516264,-6.717725738533787,4.648124701786593,14.279709301,31.14925609753365,305.9923636112231,0.4232226269953719,0.5388677233458363,1.972076816696985,3.0
1020,넥센,화학,A005720,12,2015,Annual,883064033.0,113602847.0,42359630,23112963,123018453.0,883064033.0,158180280.0,87300930,8949405,60905591,11945600,724883753.0,306141351.0,187846972.0,85770458,0,2050777,77791797,39609203,-6429636,-25180100,82.09,8.32,21.82,10.14,61.36,11.25,28.02,85770458.49,38.64,5.472722202086389,0.8169401938015186,-1.5005548690364523,5.472722202086389,-11.965024497450049,-24.410123407947392,10.237566443802535,-13.602520171813335,-2.7989403928479373,-1.457658256086081,27.64614230514171,-74.1157773027282,0.3466808063283447,0.4223316493617149,1.935395176946204,3.0
1021,넥센,화학,A005720,12,2016,Annual,970602747.0,117221422.0,45366337,23785757,119295898.0,970602747.0,149817333.0,87121544,8947861,58209953,1304000,820785414.0,321408358.0,179098637.0,109069008,0,2338455,99387101,22394452,-14450016,-16902698,84.56,6.2,18.25,7.33,55.72,12.86,33.93,109069007.7,44.28,9.913065273716114,3.185285488487799,-3.026013503844016,9.913065273716114,-5.2869719284856505,-0.2054800561689274,13.229936607504577,4.986914361660344,27.163840025198425,27.76038712667868,-43.4614930272644,124.7408095885988,0.3311430541417992,0.3915863422007643,2.1453349326409383,3.0
1022,넥센,화학,A005720,12,2017,Annual,1085451848.0,158949722.0,60949258,24690619,154977962.0,1085451848.0,168376823.0,96298197,22168815,48539073,7762400,917075024.0,314030027.0,205618490.0,73407303,0,2188137,81842411,-14073633,33340188,-17201752,84.49,5.25,18.36,6.21,65.48,9.42,23.38,73407302.89,34.52,11.832760761803195,35.59784490585689,29.91055400748146,11.832760761803195,12.38807928852932,10.533161579413708,11.731398774588842,-2.295625118746913,-32.69646039138817,-17.6528843516625,-162.84428393246685,-330.72768915965213,0.289308114015943,0.3424256672374495,1.865043070684378,3.0
1023,넥센,화학,A005720,12,2018,Annual,3825103267.0,1110543519.0,412180550,333069045,2446517637.0,3825103267.0,1942346054.0,717736538,143323133,119154764,864250588,1882757213.0,1360025189.0,998361049.0,143585322,0,28088432,88542209,135605706,-148308248,190118351,49.22,32.91,103.16,66.87,73.41,6.32,10.56,143585321.9,26.59,252.39732412340047,598.6759744065484,1478.6229251098296,252.39732412340047,1053.5709127853063,645.3270781383372,105.30023866400704,333.0876260441171,95.60086821334384,8.186217778945926,-1063.544423817219,-544.8332684866684,0.355552541740045,0.7223582412056865,0.700197159100054,3.0
1024,넥센타이어,화학,A002350,12,2011,Annual,1902240724.0,731405860.0,271144617,275955953,1083727412.0,1902240724.0,1337197555.0,754316858,70290191,275068069,376883120,565043169.0,1429955656.0,1085681933.0,111979471,28092694,12067413,87765441,-14223876,-356720598,373483663,29.7,49.08,236.65,165.23,75.92,16.74,7.83,111979471.3,24.08,51.10640270258191,48.881477827966926,59.64504431397604,51.10640270258191,72.4237148839047,59.533134041853295,16.902650327360558,24.49218290213475,-18.04268510529061,-18.121485796539783,-112.89627783466744,141.88870359474342,0.7517217132188786,2.530701607331528,1.0693675370951452,2.0
1025,넥센타이어,화학,A002350,12,2012,Annual,2052081643.0,685960341.0,291275520,265241006,1277874083.0,2052081643.0,1371530511.0,641765987,62451711,261102681,515617839,680551133.0,1706160466.0,1249359040.0,180221301,41594702,14381772,134291537,145693854,-270342670,87026507,33.16,49.44,201.53,149.06,73.23,21.56,10.56,180221301.5,26.77,7.877074500062076,-6.213447483179857,17.914714424516198,7.877074500062076,2.5675305695574746,-14.920900919332237,20.442325531414408,19.315620651665853,60.94137558481589,53.01186374714393,-1124.290805122317,-24.21444920318282,0.8314291352978104,2.507027588770468,1.2439828733784546,2.0
1026,넥센타이어,화학,A002350,12,2013,Annual,2299812618.0,734962932.0,280776416,263379460,1482192063.0,2299812618.0,1502811813.0,695130726,55757775,218719646,534493359,797000806.0,1728239824.0,1239241949.0,177031503,56235208,20211034,123967608,209011234,-314129227,118167812,34.66,49.58,188.56,143.06,71.71,16.78,10.24,177031503.0,28.29,12.072179284145568,7.143647827885147,15.988897710510974,12.072179284145568,9.571883450429496,8.315295618806307,17.111083554687134,1.294096214277185,-1.7699339546993986,-7.687698890511618,43.4591976680087,16.196687337592696,0.7514698417051645,2.1684292048256726,1.1500041515843475,3.0
1027,넥센타이어,화학,A002350,12,2014,Annual,2527339854.0,730035502.0,284974679,251506891,1702399978.0,2527339854.0,1593974946.0,579630071,81602264,163180413,599247846,933364908.0,1758781613.0,1197753876.0,208554635,62392219,31875523,129837531,303507788,-321250363,10018482,36.93,46.3,170.78,125.38,68.1,15.01,11.86,208554634.6,31.9,9.893294532746143,-0.6704324511429882,14.856908257509671,9.893294532746143,6.0661709078540405,-16.61567395598047,17.10965672473861,1.7672193740629891,17.806509839099082,4.735045787122072,45.211232043154205,2.266944743731214,0.6959022983064153,1.8843451236758944,1.103393511556486,3.0
1028,넥센타이어,화학,A002350,12,2015,Annual,2580874677.0,800745044.0,313758321,251620145,1692031480.0,2580874677.0,1546829551.0,580525235,70155576,182969947,494554271,1034045126.0,1837466551.0,1218458121.0,224876329,65069218,43228233,127120026,320820947,-142070616,-115641472,40.07,41.65,149.59,103.94,66.31,12.92,12.24,224876328.8,33.69,2.118228101189912,9.685767583396231,-0.6090518170812631,2.118228101189912,-2.957724970414932,0.1544371220174367,10.786801296797854,4.4738321926043545,7.8260998610747645,-2.093004217709593,5.704354116936194,-55.775733707108685,0.7119549691331254,1.7769694037511474,1.1878920659435992,2.0
1029,넥센타이어,화학,A002350,12,2016,Annual,2617913245.0,847736927.0,316579968,251353086,1647201029.0,2617913245.0,1415163264.0,559981110,114669018,117144352,360318295,1202749981.0,1894702700.0,1207928696.0,248020325,59907085,56263557,175961705,383186434,-126426467,-237433595,45.94,31.99,117.66,69.64,63.75,15.73,13.09,248020325.0,36.25,1.4351168745261766,5.86851999298792,-2.649504547043058,1.4351168745261766,-8.512010060506014,-3.538885781597423,16.315037976398727,3.1149491656787154,10.291877363401824,38.42170312331434,19.439343840600287,-11.011530350512457,0.7237454119683786,1.5753088588076227,1.3388580301643556,4.0
1030,넥센타이어,화학,A002350,12,2017,Annual,2794010132.0,913495259.0,339489702,270833239,1765739280.0,2794010132.0,1455076288.0,648195518,107725177,124911532,408061293,1338933844.0,1964792711.0,1327569238.0,185421459,62628101,45253808,125401984,255098707,-289661134,25974849,47.92,30.89,108.67,64.46,67.57,9.87,9.44,185421459.0,32.43,6.726612783534014,7.756926695727162,7.196343913891523,6.726612783534014,2.8203829915132594,15.753104243105632,11.322707557789592,3.699261683640387,-25.23940971369988,-28.73336616055181,-33.42699940154979,129.11431512200684,0.703216029354041,1.4674307620235194,1.3503021987256794,3.0
